#        q              proton           neutron      

     0.001185        3.448964e+04      6.016766e+04   
     0.006239        2.050613e+04      3.676081e+04   
     0.015318        1.536659e+04      2.581005e+04   
     0.028399        1.210851e+04      1.985172e+04   
     0.045447        1.019964e+04      1.602652e+04   
     0.066417        8.761748e+03      1.340596e+04   
     0.091251        7.706998e+03      1.139230e+04   
     0.119882        6.969708e+03      9.871271e+03   
     0.152235        6.277959e+03      8.752366e+03   
     0.188220        5.630640e+03      7.717912e+03   
     0.227742        5.224304e+03      6.995914e+03   
     0.270694        4.837698e+03      6.318311e+03   
     0.316959        4.471193e+03      5.892405e+03   
     0.366414        4.124722e+03      5.486133e+03   
     0.418925        3.798284e+03      4.909552e+03   
     0.474351        3.647561e+03      4.550767e+03   
     0.532541        3.352520e+03      4.383054e+03   
     0.593339        3.078167e+03      4.053781e+03   
     0.656582        2.956009e+03      3.743568e+03   
     0.722098        2.713028e+03      3.452446e+03   
     0.789711        2.489602e+03      3.321019e+03   
     0.859239        2.393886e+03      3.058880e+03   
     0.930495        2.096936e+03      2.815066e+03   
     1.003286        1.924655e+03      2.588935e+03   
     1.077416        1.682837e+03      2.379349e+03   
     1.152685        1.396423e+03      2.185136e+03   
     1.228890        3.419060e+02      1.823563e+03   
     1.305826        8.025174e+01      1.512410e+03   
     1.383286        7.915756e+01      7.983112e+02   
     1.461060        7.834599e+01      8.111876e+01   
     1.538940        7.662008e+01      7.919830e+01   
     1.616714        7.398232e+01      7.636381e+01   
     1.694174        7.049197e+01      7.266713e+01   
     1.771110        6.625659e+01      6.821258e+01   
     1.847315        6.143446e+01      6.316249e+01   
     1.922584        5.623998e+01      5.773819e+01   
     1.996714        5.088414e+01      5.215657e+01   
     2.069505        4.555283e+01      4.661095e+01   
     2.140761        4.040522e+01      4.126737e+01   
     2.210289        3.556722e+01      3.625693e+01   
     2.277902        3.112730e+01      3.167129e+01   
     2.343418        2.713507e+01      2.756019e+01   
     2.406661        2.361276e+01      2.394424e+01   
     2.467459        2.054727e+01      2.080691e+01   
     2.525649        1.790464e+01      1.811066e+01   
     2.581075        1.564746e+01      1.581433e+01   
     2.633586        1.373155e+01      1.387046e+01   
     2.683041        1.211661e+01      1.223581e+01   
     2.729306        1.075947e+01      1.086484e+01   
     2.772258        9.621681e+00      9.717433e+00   
     2.811780        8.671475e+00      8.760470e+00   
     2.847765        7.881637e+00      7.965830e+00   
     2.880118        7.227309e+00      7.308044e+00   
     2.908749        6.690253e+00      6.768407e+00   
     2.933583        6.253669e+00      6.329883e+00   
     2.954553        5.905907e+00      5.980656e+00   
     2.971601        5.636002e+00      5.709636e+00   
     2.984682        5.436625e+00      5.509465e+00   
     2.993761        5.302232e+00      5.374521e+00   
     2.998815        5.228641e+00      5.300629e+00   
     3.004739        5.143536e+00      5.215179e+00   
     3.024957        4.862528e+00      4.933040e+00   
     3.061273        4.392555e+00      4.461091e+00   
     3.113597        3.787174e+00      3.852900e+00   
     3.181789        3.111331e+00      3.173261e+00   
     3.265666        2.429905e+00      2.486758e+00   
     3.365002        1.797931e+00      1.848221e+00   
     3.479529        1.255082e+00      1.297414e+00   
     3.608938        8.231026e-01      8.565819e-01   
     3.752880        5.067915e-01      5.313485e-01   
     3.910968        2.959863e-01      3.124772e-01   
     4.082775        1.702603e-01      1.802542e-01   
     4.267838        1.048513e-01      1.102253e-01   
     4.465657        7.574682e-02      7.827496e-02   
     4.675701        6.361306e-02      6.466787e-02   
     4.897402        5.588737e-02      5.633390e-02   
     5.130163        4.675262e-02      4.701187e-02   
     5.373356        3.543728e-02      3.564421e-02   
     5.626327        2.373727e-02      2.390243e-02   
     5.888392        1.379905e-02      1.391287e-02   
     6.158845        6.831046e-03      6.902476e-03   
     6.436958        2.834734e-03      2.886281e-03   
     6.721980        1.022537e-03      1.072871e-03   
     7.013143        4.203993e-04      4.749478e-04   
     7.309662        2.889677e-04      3.424071e-04   
     7.610739        2.466846e-04      2.909875e-04   
     7.915560        1.815968e-04      2.122885e-04   
     8.223305        1.052139e-04      1.228858e-04   
     8.533144        4.728357e-05      5.564060e-05   
     8.844241        1.715341e-05      2.034107e-05   
     9.155759        6.924070e-06      7.917904e-06   
     9.466856        5.172312e-06      5.500173e-06   
     9.776695        4.853922e-06      5.052313e-06   
    10.084440        3.838620e-06      4.000681e-06   
    10.389261        2.416254e-06      2.528156e-06   
    10.690338        1.225913e-06      1.285994e-06   
    10.986857        5.105864e-07      5.366691e-07   
    11.278020        1.838909e-07      1.950309e-07   
    11.563042        7.060246e-08      7.755403e-08   
    11.841155        4.206409e-08      4.813378e-08   
    12.111608        3.635617e-08      4.149337e-08   
    12.373673        3.321498e-08      3.690861e-08   
    12.626644        2.908813e-08      3.132840e-08   
    12.869837        2.451857e-08      2.569576e-08   
    13.102598        2.016492e-08      2.074034e-08   
    13.324299        1.628862e-08      1.659902e-08   
    13.534343        1.295989e-08      1.318515e-08   
    13.732162        1.018969e-08      1.039830e-08   
    13.917225        7.957045e-09      8.161008e-09   
    14.089032        6.211246e-09      6.403131e-09   
    14.247120        4.881279e-09      5.052796e-09   
    14.391062        3.889785e-09      4.037261e-09   
    14.520471        3.162941e-09      3.286786e-09   
    14.634998        2.639388e-09      2.742693e-09   
    14.734334        2.269455e-09      2.356274e-09   
    14.818211        2.011099e-09      2.085286e-09   
    14.886403        1.831933e-09      1.896817e-09   
    14.938727        1.710228e-09      1.768554e-09   
    14.975043        1.633892e-09      1.688042e-09   
    14.995261        1.597573e-09      1.649676e-09   
