19 -0.2372835478E+01
20 -0.2327506529E+01
21 -0.7790381505E+01
22 -0.5144187064E+01
23 -0.8313225191E+01
24 -0.2210746844E+01
25 -0.3761635775E+01
26 -0.2188128280E+01
27 -0.2306884929E+01
28 -0.2191369711E+01
29 -0.6892223708E+01
30 -0.2243215208E+01
31 -0.2296514286E+01
32 -0.2266314415E+01
33 -0.9776275201E+01
34 -0.7494916182E+01
35 -0.1261483538E+02
36 -0.9275946918E+01
