19 -0.2358301381E+01
20 -0.2313473298E+01
21 -0.7762419064E+01
22 -0.5116669071E+01
23 -0.8261948415E+01
24 -0.2190376191E+01
25 -0.3640561121E+01
26 -0.2165656933E+01
27 -0.2352546790E+01
28 -0.2164888259E+01
29 -0.6802451974E+01
30 -0.2213302063E+01
31 -0.2342547066E+01
32 -0.2234940824E+01
33 -0.9428782897E+01
34 -0.7244550156E+01
35 -0.1206141374E+02
36 -0.8887964841E+01
