#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.002493        1.996826e+08      1.996870e+08     -4.468821e+03      1.428744e+02   
     0.001185          0.013120        6.582438e+07      6.582703e+07     -2.789851e+03      1.308942e+02   
     0.001185          0.032171        3.110554e+07      3.110738e+07     -1.955663e+03      1.168990e+02   
     0.001185          0.059536        1.760900e+07      1.761037e+07     -1.478343e+03      1.058523e+02   
     0.001185          0.095051        1.106258e+07      1.106366e+07     -1.185811e+03      9.711524e+01   
     0.001185          0.138503        7.602042e+06      7.602935e+06     -9.830070e+02      8.970012e+01   
     0.001185          0.189630        5.451946e+06      5.452689e+06     -8.264778e+02      8.296078e+01   
     0.001185          0.248124        3.953681e+06      3.954313e+06     -7.089270e+02      7.686410e+01   
     0.001185          0.313635        3.033956e+06      3.034506e+06     -6.210262e+02      7.085201e+01   
     0.001185          0.385768        2.299884e+06      2.300359e+06     -5.407093e+02      6.522112e+01   
     0.001185          0.464089        1.898024e+06      1.898456e+06     -4.912089e+02      5.942021e+01   
     0.001185          0.548127        1.556462e+06      1.556853e+06     -4.448256e+02      5.353096e+01   
     0.001185          0.637377        1.267732e+06      1.268086e+06     -4.014581e+02      4.806801e+01   
     0.001185          0.731302        1.025085e+06      1.025403e+06     -3.610050e+02      4.301903e+01   
     0.001185          0.829337        8.224376e+05      8.227238e+05     -3.233650e+02      3.719098e+01   
     0.001185          0.930893        7.343835e+05      7.346564e+05     -3.055682e+02      3.266477e+01   
     0.001185          1.035359        5.816851e+05      5.819294e+05     -2.719576e+02      2.765016e+01   
     0.001185          1.142106        5.158866e+05      5.161189e+05     -2.561184e+02      2.375486e+01   
     0.001185          1.250492        4.027634e+05      4.029699e+05     -2.263092e+02      1.978439e+01   
     0.001185          1.359867        3.544739e+05      3.546700e+05     -2.123138e+02      1.617949e+01   
     0.001185          1.469571        3.111085e+05      3.112940e+05     -1.989076e+02      1.345346e+01   
     0.001185          1.578945        2.375364e+05      2.376993e+05     -1.738121e+02      1.087552e+01   
     0.001185          1.687331        2.065847e+05      2.067381e+05     -1.620975e+02      8.663352e+00   
     0.001185          1.794078        1.790693e+05      1.792131e+05     -1.509214e+02      7.113593e+00   
     0.001185          1.898544        1.342359e+05      1.343604e+05     -1.301341e+02      5.671455e+00   
     0.001185          2.000100        1.141258e+05      1.142418e+05     -1.204976e+02      4.490682e+00   
     0.001185          2.098135        9.744543e+04      9.755295e+04     -1.113490e+02      3.827751e+00   
     0.001185          2.192060        7.011945e+04      7.021098e+04     -9.446446e+01      2.937533e+00   
     0.001185          2.281310        5.906361e+04      5.914790e+04     -8.670330e+01      2.416434e+00   
     0.001185          2.365348        4.126316e+04      4.133346e+04     -7.247978e+01      2.179470e+00   
     0.001185          2.443669        2.817581e+04      2.823402e+04     -5.990352e+01      1.688360e+00   
     0.001185          2.515802        1.874601e+04      1.879356e+04     -4.887316e+01      1.321007e+00   
     0.001185          2.581313        9.606763e+03      9.640827e+03     -3.500444e+01      9.407938e-01   
     0.001185          2.639808        3.534737e+03      3.555196e+03     -2.097732e+01      5.177321e-01   
     0.001185          2.690934        4.779371e+02      4.856161e+02     -7.856200e+00      1.771563e-01   
     0.001185          2.734386        7.772399e+01      8.086317e+01     -3.205836e+00      6.665462e-02   
     0.001185          2.769901        1.187490e+01      1.314347e+01     -1.292472e+00      2.389848e-02   
     0.001185          2.797266        8.975229e-01      1.238352e+00     -3.484605e-01      7.631686e-03   
     0.001185          2.816317       -1.328509e-02      7.428773e-02     -8.869903e-02      1.126209e-03   
     0.001185          2.826944       -5.052371e-03      1.252350e-03     -6.335645e-03      3.092302e-05   
     0.006239          0.002493        6.848444e+07      6.848713e+07     -2.779692e+03      8.841088e+01   
     0.006239          0.013120        5.774348e+07      5.774569e+07     -2.298677e+03      8.613817e+01   
     0.006239          0.032171        3.032738e+07      3.032907e+07     -1.771127e+03      8.307339e+01   
     0.006239          0.059536        1.749770e+07      1.749901e+07     -1.389481e+03      7.943685e+01   
     0.006239          0.095051        1.111391e+07      1.111497e+07     -1.127364e+03      7.566563e+01   
     0.006239          0.138503        7.528901e+06      7.529765e+06     -9.360442e+02      7.182408e+01   
     0.006239          0.189630        5.335190e+06      5.335914e+06     -7.911195e+02      6.787568e+01   
     0.006239          0.248124        3.954916e+06      3.955539e+06     -6.869560e+02      6.377230e+01   
     0.006239          0.313635        3.001271e+06      3.001813e+06     -6.016438e+02      5.948983e+01   
     0.006239          0.385768        2.326562e+06      2.327036e+06     -5.295387e+02      5.492492e+01   
     0.006239          0.464089        1.877126e+06      1.877552e+06     -4.757639e+02      5.030039e+01   
     0.006239          0.548127        1.506232e+06      1.506608e+06     -4.215764e+02      4.556627e+01   
     0.006239          0.637377        1.238890e+06      1.239233e+06     -3.842187e+02      4.075296e+01   
     0.006239          0.731302        1.025085e+06      1.025403e+06     -3.535470e+02      3.591774e+01   
     0.006239          0.829337        8.224385e+05      8.227238e+05     -3.166845e+02      3.143152e+01   
     0.006239          0.930893        7.183935e+05      7.186594e+05     -2.927392e+02      2.682331e+01   
     0.006239          1.035359        5.816859e+05      5.819294e+05     -2.663391e+02      2.279248e+01   
     0.006239          1.142106        5.158870e+05      5.161189e+05     -2.508272e+02      1.885802e+01   
     0.006239          1.250492        4.050797e+05      4.052860e+05     -2.216339e+02      1.533301e+01   
     0.006239          1.359867        3.544745e+05      3.546700e+05     -2.079276e+02      1.241761e+01   
     0.006239          1.469571        3.111089e+05      3.112940e+05     -1.947983e+02      9.723248e+00   
     0.006239          1.578945        2.456774e+05      2.458401e+05     -1.702213e+02      7.435343e+00   
     0.006239          1.687331        2.065851e+05      2.067381e+05     -1.587487e+02      5.730146e+00   
