#        q                pp                pn                nn        

     0.001185        8.928448e+08      9.242911e+08      9.571689e+08   
     0.006239        4.772626e+08      5.054945e+08      5.356376e+08   
     0.015318        2.107153e+08      2.593694e+08      3.194407e+08   
     0.028399        8.772455e+07      1.204449e+08      1.654986e+08   
     0.045447        6.742331e+07      8.937159e+07      1.185735e+08   
     0.066417        4.838034e+07      6.680496e+07      9.234101e+07   
     0.091251        3.615297e+07      5.068275e+07      7.113417e+07   
     0.119882        2.833384e+07      3.914470e+07      5.415131e+07   
     0.152235        2.344263e+07      3.177507e+07      4.313164e+07   
     0.188220        2.059017e+07      2.645596e+07      3.404768e+07   
     0.227742        1.803301e+07      2.188899e+07      2.661730e+07   
     0.270694        1.574616e+07      1.919492e+07      2.344288e+07   
     0.316959        1.370628e+07      1.623816e+07      1.927651e+07   
     0.366414        1.189154e+07      1.414371e+07      1.685753e+07   
     0.418925        1.028161e+07      1.227943e+07      1.469698e+07   
     0.474351        9.547502e+06      1.103056e+07      1.277230e+07   
     0.532541        8.209727e+06      9.519114e+06      1.106241e+07   
     0.593339        7.031946e+06      8.184373e+06      9.547689e+06   
     0.656582        6.498124e+06      7.578199e+06      8.857785e+06   
     0.722098        5.531290e+06      6.477148e+06      7.602029e+06   
     0.789711        4.687429e+06      5.512786e+06      6.498270e+06   
     0.859239        3.953696e+06      4.864706e+06      5.998645e+06   
     0.930495        3.318280e+06      4.107351e+06      5.094953e+06   
     1.003286        2.770346e+06      3.450929e+06      4.307679e+06   
     1.077416        2.091017e+06      2.750258e+06      3.624502e+06   
     1.152685        1.556573e+06      2.074640e+06      2.770416e+06   
     1.228890        9.376889e+04      4.427564e+05      2.091070e+06   
     1.305826        8.280460e+01      1.782106e+03      1.406076e+06   
     1.383286        7.446109e+01      7.076239e+02      4.543563e+05   
     1.461060        6.149494e+01      7.613651e+02      7.454904e+01   
     1.538940        4.565967e+01      7.808482e+02      5.606487e+01   
     1.616714        2.987418e+01      7.674835e+02      3.721165e+01   
     1.694174        1.659810e+01      7.276404e+02      2.091347e+01   
     1.771110        7.215820e+00      6.701879e+02      9.103443e+00   
     1.847315        1.931277e+00      6.041088e+02      2.378705e+00   
     1.922584        8.476695e-02      5.368219e+02      1.772180e-01   
     1.996714        6.339443e-01      4.734225e+02      1.275367e+00   
     2.069505        2.556580e+00      4.166994e+02      4.319414e+00   
     2.140761        5.064483e+00      3.676199e+02      8.184924e+00   
     2.210289        7.647392e+00      3.259679e+02      1.211138e+01   
     2.277902        1.002335e+01      2.909191e+02      1.567432e+01   
     2.343418        1.206437e+01      2.614493e+02      1.868935e+01   
     2.406661        1.373360e+01      2.365709e+02      2.111567e+01   
     2.467459        1.504311e+01      2.154365e+02      2.298650e+01   
     2.525649        1.602875e+01      1.973629e+02      2.436756e+01   
     2.581075        1.673608e+01      1.818158e+02      2.533496e+01   
     2.633586        1.721262e+01      1.683810e+02      2.596421e+01   
     2.683041        1.750366e+01      1.567373e+02      2.632510e+01   
     2.729306        1.765016e+01      1.466328e+02      2.647944e+01   
     2.772258        1.768787e+01      1.378673e+02      2.648041e+01   
     2.811780        1.764722e+01      1.302801e+02      2.637283e+01   
     2.847765        1.755354e+01      1.237405e+02      2.619371e+01   
     2.880118        1.742765e+01      1.181414e+02      2.597325e+01   
     2.908749        1.728632e+01      1.133950e+02      2.573567e+01   
     2.933583        1.714295e+01      1.094292e+02      2.550019e+01   
     2.954553        1.700802e+01      1.061853e+02      2.528181e+01   
     2.971601        1.688962e+01      1.036164e+02      2.509203e+01   
     2.984682        1.679378e+01      1.016856e+02      2.493942e+01   
     2.993761        1.672483e+01      1.003658e+02      2.483010e+01   
     2.998815        1.668561e+01      9.963809e+01      2.476808e+01   
     3.004739        1.663890e+01      9.879156e+01      2.469436e+01   
     3.024957        1.647372e+01      9.595350e+01      2.443470e+01   
     3.061273        1.615633e+01      9.104754e+01      2.393959e+01   
     3.113597        1.565883e+01      8.438994e+01      2.317093e+01   
     3.181789        1.495452e+01      7.638929e+01      2.209326e+01   
     3.265666        1.402845e+01      6.750432e+01      2.068886e+01   
     3.365002        1.288603e+01      5.820330e+01      1.896974e+01   
     3.479529        1.155713e+01      4.892823e+01      1.698313e+01   
     3.608938        1.009456e+01      4.006539e+01      1.480870e+01   
     3.752880        8.567373e+00      3.192327e+01      1.254863e+01   
     3.910968        7.050920e+00      2.471915e+01      1.031304e+01   
     4.082775        5.616221e+00      1.857503e+01      8.204710e+00   
     4.267838        4.321056e+00      1.352318e+01      6.306439e+00   
     4.465657        3.204367e+00      9.519906e+00      4.673268e+00   
     4.675701        2.284486e+00      6.464782e+00      3.330219e+00   
     4.897402        1.560767e+00      4.222190e+00      2.274920e+00   
     5.130163        1.017597e+00      2.641734e+00      1.483565e+00   
     5.373356        6.295614e-01      1.575179e+00      9.184637e-01   
     5.626327        3.666376e-01      8.885402e-01      5.355407e-01   
     5.888392        1.985963e-01      4.691020e-01      2.906571e-01   
     6.158845        9.816156e-02      2.279482e-01      1.441083e-01   
     6.436958        4.281595e-02      9.910684e-02      6.317198e-02   
     6.721980        1.540484e-02      3.653917e-02      2.293521e-02   
     7.013143        3.847176e-03      1.011677e-02      5.849036e-03   
     7.309662        3.098585e-04      1.472655e-03      5.219786e-04   
     7.610739        1.698821e-04      3.060237e-04      2.157769e-04   
     7.915560        1.004962e-03      1.430121e-03      1.385741e-03   
     8.223305        1.754076e-03      2.625232e-03      2.466998e-03   
     8.533144        2.101182e-03      3.212666e-03      2.982367e-03   
     8.844241        2.072902e-03      3.194445e-03      2.958609e-03   
     9.155759        1.807509e-03      2.790272e-03      2.589963e-03   
     9.466856        1.442779e-03      2.224786e-03      2.073699e-03   
     9.776695        1.075622e-03      1.654856e-03      1.549982e-03   
    10.084440        7.584678e-04      1.163957e-03      1.095473e-03   
    10.389261        5.101259e-04      7.810930e-04      7.383639e-04   
    10.690338        3.291363e-04      5.031792e-04      4.773847e-04   
    10.986857        2.045134e-04      3.124903e-04      2.972477e-04   
    11.278020        1.226768e-04      1.876160e-04      1.786904e-04   
    11.563042        7.111414e-05      1.090844e-04      1.038271e-04   
    11.841155        3.982164e-05      6.146518e-05      5.829231e-05   
    12.111608        2.149168e-05      3.356300e-05      3.155663e-05   
    12.373673        1.112511e-05      1.775721e-05      1.639645e-05   
    12.626644        5.474463e-06      9.113225e-06      8.107615e-06   
    12.869837        2.520101e-06      4.567973e-06      3.757526e-06   
    13.102598        1.053231e-06      2.288778e-06      1.586672e-06   
    13.324299        3.755261e-07      1.215861e-06      5.761041e-07   
    13.534343        9.747633e-08      7.570006e-07      1.558926e-07   
    13.732162        9.674070e-09      5.927709e-07      1.858670e-08   
    13.917225        4.148415e-09      5.577705e-07      4.999753e-09   
    14.089032        2.812494e-08      5.708153e-07      3.687080e-08   
    14.247120        5.773699e-08      5.949566e-07      7.847730e-08   
    14.391062        8.356490e-08      6.154179e-07      1.154710e-07   
    14.520471        1.029724e-07      6.279555e-07      1.436176e-07   
    14.634998        1.162086e-07      6.329119e-07      1.630372e-07   
    14.734334        1.245204e-07      6.322578e-07      1.753986e-07   
    14.818211        1.293039e-07      6.282162e-07      1.826486e-07   
    14.886403        1.317715e-07      6.227156e-07      1.865039e-07   
    14.938727        1.328582e-07      6.172403e-07      1.883004e-07   
    14.975043        1.332229e-07      6.128347e-07      1.889850e-07   
    14.995261        1.332996e-07      6.101863e-07      1.891831e-07   
