#        q                pp                pn                nn        

     0.001185        8.330164e+07      8.325345e+07      8.330163e+07   
     0.006239        1.803260e+07      1.891639e+07      1.988689e+07   
     0.015318        1.277162e+07      1.230539e+07      1.189108e+07   
     0.028399        8.209224e+06      7.885002e+06      7.601338e+06   
     0.045447        4.686901e+06      4.482145e+06      4.307033e+06   
     0.066417        2.769849e+06      2.636669e+06      2.525563e+06   
     0.091251        1.897681e+06      1.799860e+06      1.719865e+06   
     0.119882        1.405644e+06      1.329048e+06      1.267461e+06   
     0.152235        1.024849e+06      9.656216e+05      9.188949e+05   
     0.188220        7.341961e+05      7.299507e+05      7.341963e+05   
     0.227742        5.815281e+05      5.441766e+05      5.157426e+05   
     0.270694        4.026456e+05      3.996389e+05      4.026458e+05   
     0.316959        3.110175e+05      3.084499e+05      3.110176e+05   
     0.366414        2.374662e+05      2.352987e+05      2.374664e+05   
     0.418925        2.065281e+05      1.904829e+05      1.790189e+05   
     0.474351        1.546385e+05      1.530300e+05      1.546387e+05   
     0.532541        1.141001e+05      1.127904e+05      1.141003e+05   
     0.593339        9.742832e+04      9.628414e+04      9.742846e+04   
     0.656582        7.011153e+04      6.920399e+04      7.011164e+04   
     0.722098        5.906195e+04      5.828562e+04      5.906204e+04   
     0.789711        4.126681e+04      4.066951e+04      4.126686e+04   
     0.859239        3.420882e+04      3.371138e+04      3.420883e+04   
     0.930495        2.307305e+04      2.270658e+04      2.307301e+04   
     1.003286        1.513789e+04      1.487841e+04      1.513780e+04   
     1.077416        9.620964e+03      9.448523e+03      9.620846e+03   
     1.152685        5.892922e+03      5.790854e+03      5.892784e+03   
     1.228890        2.597352e+03      2.564923e+03      2.597210e+03   
     1.305826        9.737388e+00      7.565813e+01      2.929893e+02   
     1.383286        8.553003e+00      8.305664e+01      8.444860e+00   
     1.461060        6.866993e+00      8.680149e+01      6.786561e+00   
     1.538940        4.978111e+00      8.671808e+01      4.924748e+00   
     1.616714        3.195690e+00      8.329157e+01      3.164432e+00   
     1.694174        1.752312e+00      7.742906e+01      1.736424e+00   
     1.771110        7.581110e-01      7.017153e+01      7.513721e-01   
     1.847315        2.057365e-01      6.245557e+01      2.036680e-01   
     1.922584        1.038590e-02      5.497818e+01      1.037730e-02   
     1.996714        5.863996e-02      4.816447e+01      5.942263e-02   
     2.069505        2.454140e-01      4.220557e+01      2.464301e-01   
     2.140761        4.917177e-01      3.712711e+01      4.926904e-01   
     2.210289        7.468582e-01      3.285863e+01      7.476025e-01   
     2.277902        9.827119e-01      2.928794e+01      9.830897e-01   
     2.343418        1.186269e+00      2.629613e+01      1.186192e+00   
     2.406661        1.353520e+00      2.377580e+01      1.352954e+00   
     2.467459        1.485363e+00      2.163781e+01      1.484315e+00   
     2.525649        1.585142e+00      1.981145e+01      1.583651e+00   
     2.581075        1.657243e+00      1.824186e+01      1.655362e+00   
     2.633586        1.706302e+00      1.688669e+01      1.704090e+00   
     2.683041        1.736774e+00      1.571313e+01      1.734287e+00   
     2.729306        1.752710e+00      1.469543e+01      1.750000e+00   
     2.772258        1.757659e+00      1.381317e+01      1.754772e+00   
     2.811780        1.754649e+00      1.304995e+01      1.751625e+00   
     2.847765        1.746214e+00      1.239243e+01      1.743083e+00   
     2.880118        1.734432e+00      1.182973e+01      1.731222e+00   
     2.908749        1.720989e+00      1.135290e+01      1.717721e+00   
     2.933583        1.707229e+00      1.095461e+01      1.703918e+00   
     2.954553        1.694208e+00      1.062891e+01      1.690868e+00   
     2.971601        1.682740e+00      1.037103e+01      1.679379e+00   
     2.984682        1.673435e+00      1.017725e+01      1.670061e+00   
     2.993761        1.666730e+00      1.004479e+01      1.663348e+00   
     2.998815        1.662913e+00      9.971767e+00      1.659527e+00   
     3.004739        1.658364e+00      9.886822e+00      1.654973e+00   
     3.024957        1.642252e+00      9.602074e+00      1.638848e+00   
     3.061273        1.611206e+00      9.109978e+00      1.607790e+00   
     3.113597        1.562374e+00      8.442439e+00      1.558962e+00   
     3.181789        1.492998e+00      7.640614e+00      1.489625e+00   
     3.265666        1.401482e+00      6.750617e+00      1.398199e+00   
     3.365002        1.288262e+00      5.819422e+00      1.285133e+00   
     3.479529        1.156233e+00      4.891262e+00      1.153327e+00   
     3.608938        1.010615e+00      4.004712e+00      1.007991e+00   
     3.752880        8.582846e-01      3.190516e+00      8.559915e-01   
     3.910968        7.067874e-01      2.470287e+00      7.048509e-01   
     4.082775        5.632649e-01      1.856127e+00      5.616886e-01   
     4.267838        4.335531e-01      1.351198e+00      4.323192e-01   
     4.465657        3.216098e-01      9.510938e-01      3.206832e-01   
     4.675701        2.293256e-01      6.457652e-01      2.286600e-01   
     4.897402        1.566793e-01      4.216540e-01      1.562238e-01   
