#        q                pp                pn                nn        

     0.001185        2.476726e+08      2.529934e+08      2.585979e+08   
     0.006239        1.306733e+08      1.337873e+08      1.370989e+08   
     0.015318        6.387507e+07      7.290295e+07      8.330196e+07   
     0.028399        1.370590e+07      2.429520e+07      4.313116e+07   
     0.045447        1.028120e+07      1.359981e+07      1.803271e+07   
     0.066417        7.601397e+06      9.493374e+06      1.189119e+07   
     0.091251        5.530818e+06      6.987303e+06      8.857188e+06   
     0.119882        3.953236e+06      5.058374e+06      6.497693e+06   
     0.152235        3.033578e+06      3.762196e+06      4.687005e+06   
     0.188220        2.299569e+06      2.879505e+06      3.623989e+06   
     0.227742        1.897753e+06      2.286231e+06      2.769961e+06   
     0.270694        1.556233e+06      1.885994e+06      2.299620e+06   
     0.316959        1.267542e+06      1.471465e+06      1.719985e+06   
     0.366414        1.024931e+06      1.195934e+06      1.405767e+06   
     0.418925        9.189859e+05      1.075284e+06      1.267593e+06   
     0.474351        7.342864e+05      8.641094e+05      1.024980e+06   
     0.532541        5.816156e+05      6.886936e+05      8.223629e+05   
     0.593339        5.158367e+05      6.128800e+05      7.343305e+05   
     0.656582        4.027342e+05      4.818594e+05      5.816555e+05   
     0.722098        3.544607e+05      4.257470e+05      5.158742e+05   
     0.789711        2.722599e+05      3.296329e+05      4.027672e+05   
     0.859239        2.065991e+05      2.523285e+05      3.111278e+05   
     0.930495        1.790928e+05      2.198114e+05      2.722864e+05   
     1.003286        1.331504e+05      1.650906e+05      2.066219e+05   
     1.077416        8.288178e+04      1.127233e+05      1.547208e+05   
     1.152685        4.953506e+04      7.488935e+04      1.141714e+05   
     1.228890        2.309473e+04      4.362787e+04      8.289368e+04   
     1.305826        2.297047e+02      3.383692e+03      4.954248e+04   
     1.383286        1.948011e+01      1.886371e+02      3.572948e+01   
     1.461060        1.585335e+01      1.997777e+02      1.931010e+01   
     1.538940        1.163071e+01      2.020885e+02      1.429837e+01   
     1.616714        7.539999e+00      1.963245e+02      9.358511e+00   
     1.694174        4.163237e+00      1.843602e+02      5.206275e+00   
     1.771110        1.805473e+00      1.685368e+02      2.260789e+00   
     1.847315        4.860133e-01      1.510815e+02      5.999410e-01   
     1.922584        2.363691e-02      1.337419e+02      3.636453e-02   
     1.996714        1.536948e-01      1.176573e+02      2.514040e-01   
     2.069505        6.225603e-01      1.034064e+02      9.187124e-01   
     2.140761        1.236329e+00      9.114745e+01      1.778235e+00   
     2.210289        1.869683e+00      8.077746e+01      2.657882e+00   
     2.277902        2.453201e+00      7.206592e+01      3.461934e+00   
     2.343418        2.955161e+00      6.474698e+01      4.147776e+00   
     2.406661        3.366233e+00      5.857093e+01      4.704448e+00   
     2.467459        3.689166e+00      5.332589e+01      5.137662e+00   
     2.525649        3.932624e+00      4.884173e+01      5.460851e+00   
     2.581075        4.107706e+00      4.498551e+01      5.690276e+00   
     2.633586        4.226026e+00      4.165426e+01      5.842474e+00   
     2.683041        4.298675e+00      3.876799e+01      5.932964e+00   
     2.729306        4.335698e+00      3.626395e+01      5.975642e+00   
     2.772258        4.345871e+00      3.409232e+01      5.982554e+00   
     2.811780        4.336669e+00      3.221304e+01      5.963900e+00   
     2.847765        4.314326e+00      3.059356e+01      5.928151e+00   
     2.880118        4.283960e+00      2.920724e+01      5.882235e+00   
     2.908749        4.249707e+00      2.803222e+01      5.831732e+00   
     2.933583        4.214865e+00      2.705057e+01      5.781079e+00   
     2.954553        4.182020e+00      2.624771e+01      5.733748e+00   
     2.971601        4.153165e+00      2.561194e+01      5.692407e+00   
     2.984682        4.129792e+00      2.513415e+01      5.659049e+00   
     2.993761        4.112969e+00      2.480755e+01      5.635101e+00   
     2.998815        4.103397e+00      2.462749e+01      5.621496e+00   
     3.004739        4.091996e+00      2.441802e+01      5.605307e+00   
     3.024957        4.051655e+00      2.371580e+01      5.548169e+00   
     3.061273        3.974071e+00      2.250206e+01      5.438775e+00   
     3.113597        3.852333e+00      2.085521e+01      5.268078e+00   
     3.181789        3.679797e+00      1.887653e+01      5.027516e+00   
     3.265666        3.452700e+00      1.667960e+01      4.712511e+00   
     3.365002        3.172288e+00      1.438029e+01      4.325292e+00   
     3.479529        2.845839e+00      1.208785e+01      3.876208e+00   
     3.608938        2.486297e+00      9.897663e+00      3.383170e+00   
     3.752880        2.110636e+00      7.885863e+00      2.869397e+00   
     3.910968        1.737414e+00      6.106011e+00      2.360090e+00   
     4.082775        1.384146e+00      4.588149e+00      1.878904e+00   
     4.267838        1.065107e+00      3.340183e+00      1.445006e+00   
     4.465657        7.899388e-01      2.351274e+00      1.071241e+00   
     4.675701        5.632047e-01      1.596598e+00      7.635694e-01   
     4.897402        3.847842e-01      1.042649e+00      5.216382e-01   
     5.130163        2.508573e-01      6.522740e-01      3.401283e-01   
     5.373356        1.551761e-01      3.888534e-01      2.104832e-01   
     5.626327        9.034711e-02      2.192870e-01      1.226379e-01   
     5.888392        4.891903e-02      1.157262e-01      6.648108e-02   
     6.158845        2.416501e-02      5.620188e-02      3.290065e-02   
     6.436958        1.053018e-02      2.441387e-02      1.437964e-02   
     6.721980        3.782292e-03      8.987771e-03      5.192930e-03   
     7.013143        9.410541e-04      2.481248e-03      1.308374e-03   
     7.309662        7.461184e-05      3.585588e-04      1.104716e-04   
     7.610739        4.334927e-05      7.709392e-05      5.423765e-05   
     7.915560        2.506345e-04      3.575555e-04      3.288881e-04   
     8.223305        4.355400e-04      6.532579e-04      5.781713e-04   
     8.533144        5.207123e-04      7.977324e-04      6.949635e-04   
     8.844241        5.131109e-04      7.922238e-04      6.870610e-04   
     9.155759        4.470578e-04      6.914025e-04      6.000019e-04   
     9.466856        3.566258e-04      5.509248e-04      4.794998e-04   
     9.776695        2.657339e-04      4.095754e-04      3.578370e-04   
    10.084440        1.872948e-04      2.879452e-04      2.525536e-04   
    10.389261        1.259164e-04      1.931493e-04      1.700041e-04   
    10.690338        8.120906e-05      1.243770e-04      1.097777e-04   
    10.986857        5.043995e-05      7.721170e-05      6.826836e-05   
    11.278020        3.024357e-05      4.633836e-05      4.098605e-05   
    11.563042        1.752392e-05      2.693065e-05      2.378136e-05   
    11.841155        9.807937e-06      1.516743e-05      1.333086e-05   
    12.111608        5.290282e-06      8.277903e-06      7.203571e-06   
    12.373673        2.736594e-06      4.377031e-06      3.734610e-06   
    12.626644        1.345423e-06      2.244834e-06      1.841399e-06   
    12.869837        6.185886e-07      1.124408e-06      8.500417e-07   
    13.102598        2.580523e-07      5.630736e-07      3.568026e-07   
    13.324299        9.172014e-08      2.991688e-07      1.282146e-07   
    13.534343        2.365089e-08      1.865363e-07      3.390801e-08   
    13.732162        2.296903e-09      1.463949e-07      3.696405e-09   
