# vlowk itz =  0 l =  0 s =  1 jt =  1 kvnn =   6  Lambda =  12.00
#  fac=0.17 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V11             V12              V21             V22 
   0.000790   0.000790   -2.868849936264E-01  -2.387626001790E-06  -2.387626001790E-06   1.111312863795E-12
   0.000790   0.004159   -2.868596833255E-01  -6.621015823292E-05  -2.387435209986E-06   3.081730576857E-11
   0.000790   0.010212   -2.866928276047E-01  -3.990967011673E-04  -2.386450797553E-06   1.857582793842E-10
   0.000790   0.018933   -2.862197041652E-01  -1.371667446810E-03  -2.383587827350E-06   6.388658267602E-10
   0.000790   0.030298   -2.851996002291E-01  -3.509790818530E-03  -2.377301615174E-06   1.633951089167E-09
   0.000790   0.044278   -2.832991869713E-01  -7.479317347151E-03  -2.365646450367E-06   3.480086878173E-09
   0.000790   0.060834   -2.801376196922E-01  -1.406580029175E-02  -2.346356837290E-06   6.543313218438E-09
   0.000790   0.079922   -2.752908364777E-01  -2.414178580628E-02  -2.316977179173E-06   1.122849957202E-08
   0.000790   0.101490   -2.683067167541E-01  -3.862079623440E-02  -2.275046146037E-06   1.795466799732E-08
   0.000790   0.125480   -2.587316006060E-01  -5.839610224893E-02  -2.218335712802E-06   2.711981039753E-08
   0.000790   0.151828   -2.461398970406E-01  -8.426632551874E-02  -2.145132430264E-06   3.905322915893E-08
   0.000790   0.180462   -2.301663541898E-01  -1.168571699485E-01  -2.054532173391E-06   5.395405748004E-08
   0.000790   0.211306   -2.105386480248E-01  -1.565392968037E-01  -1.946702858800E-06   7.181770250146E-08
   0.000790   0.244276   -1.871049325646E-01  -2.033600182209E-01  -1.823057889477E-06   9.235910822246E-08
   0.000790   0.279283   -1.598526595340E-01  -2.570013420738E-01  -1.686283052590E-06   1.149494515692E-07
   0.000790   0.316234   -1.289142586668E-01  -3.167681981362E-01  -1.540176855820E-06   1.385919816226E-07
   0.000790   0.355027   -9.455829478782E-02  -3.816227595204E-01  -1.389300054096E-06   1.619663412365E-07
   0.000790   0.395559   -5.716676479948E-02  -4.502586631830E-01  -1.238478303262E-06   1.835627848936E-07
   0.000790   0.437721   -1.720271228967E-02  -5.212038464889E-01  -1.092248516905E-06   2.019037120156E-07
   0.000790   0.481399    2.482618491631E-02  -5.929383699997E-01  -9.543662687960E-07   2.158129075259E-07
   0.000790   0.526474    6.840174941443E-02  -6.640068702594E-01  -8.274833368384E-07   2.246567866974E-07
   0.000790   0.572826    1.130227277986E-01  -7.331069778677E-01  -7.130580689854E-07   2.284681464853E-07
   0.000790   0.620330    1.582235369033E-01  -7.991453808952E-01  -6.114904984339E-07   2.278896389743E-07
   0.000790   0.668857    2.035850497044E-01  -8.612615040581E-01  -5.224065183416E-07   2.239409298092E-07
   0.000790   0.718277    2.487395097165E-01  -9.188247095446E-01  -4.449798920207E-07   2.176934993925E-07
   0.000790   0.768456    2.933715675593E-01  -9.714174726653E-01  -3.781923883313E-07   2.099863294516E-07
   0.000790   0.819260    3.372165480552E-01  -1.018811640726E+00  -3.209824819226E-07   2.012989386993E-07
   0.000790   0.870551    3.800562458292E-01  -1.060943587166E+00  -2.722938552413E-07   1.918167143201E-07
   0.000790   0.922191    4.217126160210E-01  -1.097888341212E+00  -2.310748425761E-07   1.816212180660E-07
   0.000790   0.974040    4.620404029995E-01  -1.129831724594E+00  -1.962823474802E-07   1.708773544207E-07
   0.000790   1.025960    5.009203176631E-01  -1.157040805044E+00  -1.669155784052E-07   1.599077009211E-07
   0.000790   1.077809    5.382541672382E-01  -1.179835404546E+00  -1.420697520488E-07   1.491271171421E-07
   0.000790   1.129449    5.739623678298E-01  -1.198563440010E+00  -1.209809175990E-07   1.389004597765E-07
   0.000790   1.180740    6.079831609350E-01  -1.213583297439E+00  -1.030385111627E-07   1.294245405428E-07
   0.000790   1.231544    6.402723189736E-01  -1.225252630381E+00  -8.776301484606E-08   1.207042971773E-07
   0.000790   1.281723    6.708023928343E-01  -1.233922336169E+00  -7.476521831389E-08   1.126233537059E-07
   0.000790   1.331143    6.995612817312E-01  -1.239932667028E+00  -6.370916124268E-08   1.050523570389E-07
   0.000790   1.379670    7.265504943124E-01  -1.243610095770E+00  -5.429258981023E-08   9.792824137099E-08
   0.000790   1.427174    7.517836220816E-01  -1.245264039099E+00  -4.624520938740E-08   9.126994020258E-08
   0.000790   1.473526    7.752852491034E-01  -1.245184116241E+00  -3.933558038543E-08   8.514064429157E-08
   0.000790   1.518601    7.970901646370E-01  -1.243638608286E+00  -3.337628521681E-08   7.959324851313E-08
   0.000790   1.562279    8.172425558939E-01  -1.240874085100E+00  -2.822190449815E-08   7.463365300909E-08
   0.000790   1.604441    8.357949242937E-01  -1.237116363901E+00  -2.376045561263E-08   7.021610588284E-08
   0.000790   1.644973    8.528066693907E-01  -1.232571861407E+00  -1.990245311073E-08   6.626347794095E-08
   0.000790   1.683766    8.683424610559E-01  -1.227429160120E+00  -1.657175391434E-08   6.269524615281E-08
   0.000790   1.720717    8.824705845592E-01  -1.221860176229E+00  -1.370023260554E-08   5.944829133805E-08
