#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           3.537569e-17           4.088711e-17           1.000000e+00      
   0.001185       0.006239         -3.824071e-09          7.914296e-15           3.296356e-16           -4.079114e-21     
   0.001185       0.015318         -1.174454e-08          1.502490e-13           1.034355e-15           -8.064478e-20     
   0.001185       0.028399         -2.531265e-08          1.194080e-12           2.366546e-15           -7.085913e-19     
   0.001185       0.045447         -4.520352e-08          6.281247e-12           4.761410e-15           -4.360051e-18     
   0.001185       0.066417         -7.162527e-08          2.648369e-11           9.113398e-15           -2.182049e-17     
   0.001185       0.091251         -1.041552e-07          9.711417e-11           1.704060e-14           -9.234146e-17     
   0.001185       0.119882         -1.415207e-07          3.189967e-10           3.108844e-14           -3.346098e-16     
   0.001185       0.152235         -1.813552e-07          9.477329e-10           5.473753e-14           -1.050713e-15     
   0.001185       0.188220         -2.199640e-07          2.560265e-09           9.207601e-14           -2.897799e-15     
   0.001185       0.227742         -2.521409e-07          6.325109e-09           1.470700e-13           -7.112347e-15     
   0.001185       0.270694         -2.710769e-07          1.438395e-08           2.225273e-13           -1.572031e-14     
   0.001185       0.316959         -2.684064e-07          3.031590e-08           3.190393e-13           -3.161897e-14     
   0.001185       0.366414         -2.344282e-07          5.960858e-08           4.342877e-13           -5.841065e-14     
   0.001185       0.418925         -1.585394e-07          1.100173e-07           5.630155e-13           -9.993703e-14     
   0.001185       0.474351         -2.991603e-08          1.916717e-07           6.976944e-13           -1.595794e-13     
   0.001185       0.532541         1.615231e-07           3.167960e-07           8.296340e-13           -2.395006e-13     
   0.001185       0.593339         4.238481e-07           4.989439e-07           9.501396e-13           -3.400329e-13     
   0.001185       0.656582         7.615543e-07           7.516968e-07           1.051393e-12           -4.593558e-13     
   0.001185       0.722098         1.173790e-06           1.086841e-06           1.126951e-12           -5.935109e-13     
   0.001185       0.789711         1.652575e-06           1.512114e-06           1.171942e-12           -7.367083e-13     
   0.001185       0.859239         2.181361e-06           2.028738e-06           1.183140e-12           -8.818410e-13     
   0.001185       0.930495         2.734423e-06           2.629080e-06           1.159087e-12           -1.021117e-12     
   0.001185       1.003286         3.277642e-06           3.294970e-06           1.100326e-12           -1.146733e-12     
   0.001185       1.077416         3.771132e-06           3.997320e-06           1.009696e-12           -1.251542e-12     
   0.001185       1.152685         4.173824e-06           4.697636e-06           8.925435e-13           -1.329653e-12     
   0.001185       1.228890         4.449501e-06           5.351793e-06           7.566204e-13           -1.376922e-12     
   0.001185       1.305826         4.573134e-06           5.915844e-06           6.115073e-13           -1.391259e-12     
   0.001185       1.383286         4.535822e-06           6.352901e-06           4.675300e-13           -1.372795e-12     
   0.001185       1.461060         4.346737e-06           6.639438e-06           3.343126e-13           -1.323816e-12     
   0.001185       1.538940         4.031203e-06           6.769161e-06           2.193475e-13           -1.248572e-12     
   0.001185       1.616714         3.625301e-06           6.753109e-06           1.269361e-13           -1.152804e-12     
   0.001185       1.694174         3.168628e-06           6.615893e-06           5.796866e-14           -1.043238e-12     
   0.001185       1.771110         2.697406e-06           6.389333e-06           1.036944e-14           -9.268504e-13     
   0.001185       1.847315         2.239820e-06           6.105654e-06           -1.979606e-14          -8.101147e-13     
   0.001185       1.922584         1.814340e-06           5.792269e-06           -3.710400e-14          -6.983965e-13     
   0.001185       1.996714         1.430615e-06           5.469235e-06           -4.578947e-14          -5.955595e-13     
   0.001185       2.069505         1.091780e-06           5.149239e-06           -4.919617e-14          -5.038211e-13     
   0.001185       2.140761         7.969724e-07           4.839165e-06           -4.963519e-14          -4.239920e-13     
   0.001185       2.210289         5.433263e-07           4.542111e-06           -4.855440e-14          -3.557905e-13     
   0.001185       2.277902         3.272177e-07           4.259103e-06           -4.676868e-14          -2.982675e-13     
   0.001185       2.343418         1.448981e-07           3.990204e-06           -4.471757e-14          -2.501548e-13     
   0.001185       2.406661         -7.240801e-09          3.735101e-06           -4.260133e-14          -2.101195e-13     
   0.001185       2.467459         -1.325753e-07          3.493337e-06           -4.052738e-14          -1.768880e-13     
   0.001185       2.525649         -2.342217e-07          3.264375e-06           -3.853283e-14          -1.493298e-13     
   0.001185       2.581075         -3.150250e-07          3.047605e-06           -3.662180e-14          -1.264750e-13     
   0.001185       2.633586         -3.775526e-07          2.842330e-06           -3.479701e-14          -1.075091e-13     
   0.001185       2.683041         -4.240929e-07          2.647754e-06           -3.303654e-14          -9.173103e-14     
   0.001185       2.729306         -4.566569e-07          2.462978e-06           -3.132765e-14          -7.858678e-14     
   0.001185       2.772258         -4.769841e-07          2.286980e-06           -2.965329e-14          -6.758059e-14     
   0.001185       2.811780         -4.865494e-07          2.118602e-06           -2.798713e-14          -5.834109e-14     
   0.001185       2.847765         -4.865687e-07          1.956519e-06           -2.631035e-14          -5.052412e-14     
   0.001185       2.880118         -4.779993e-07          1.799177e-06           -2.460371e-14          -4.385821e-14     
   0.001185       2.908749         -4.615301e-07          1.644710e-06           -2.283757e-14          -3.809776e-14     
   0.001185       2.933583         -4.375500e-07          1.490777e-06           -2.098602e-14          -3.304729e-14     
   0.001185       2.954553         -4.060750e-07          1.334268e-06           -1.900558e-14          -2.850005e-14     
   0.001185       2.971601         -3.665775e-07          1.170705e-06           -1.683938e-14          -2.426478e-14     
   0.001185       2.984682         -3.175643e-07          9.928615e-07           -1.439077e-14          -2.011115e-14     
   0.001185       2.993761         -2.553008e-07          7.867397e-07           -1.146413e-14          -1.568438e-14     
   0.001185       2.998815         -1.680327e-07          5.137127e-07           -7.507944e-15          -1.015124e-14     
   0.001185       3.004739         -3.374617e-07          1.022216e-06           -1.499316e-14          -1.999106e-14     
   0.001185       3.024957         -5.215305e-07          1.531848e-06           -2.274305e-14          -2.892390e-14     
   0.001185       3.061273         -6.672119e-07          1.858824e-06           -2.821780e-14          -3.296769e-14     
   0.001185       3.113597         -7.980215e-07          2.070447e-06           -3.249280e-14          -3.361778e-14     
   0.001185       3.181789         -9.189499e-07          2.189199e-06           -3.593578e-14          -3.181045e-14     
   0.001185       3.265666         -1.028740e-06          2.227639e-06           -3.873391e-14          -2.850910e-14     
   0.001185       3.365002         -1.123332e-06          2.195956e-06           -4.099768e-14          -2.465628e-14     
   0.001185       3.479529         -1.197712e-06          2.104279e-06           -4.276615e-14          -2.107471e-14     
   0.001185       3.608938         -1.247219e-06          1.963348e-06           -4.405912e-14          -1.839389e-14     
   0.001185       3.752880         -1.268496e-06          1.784509e-06           -4.484326e-14          -1.695242e-14     
   0.001185       3.910968         -1.260086e-06          1.579390e-06           -4.508311e-14          -1.682390e-14     
   0.001185       4.082775         -1.222666e-06          1.359410e-06           -4.473128e-14          -1.784266e-14     
   0.001185       4.267838         -1.158951e-06          1.135254e-06           -4.374674e-14          -1.968301e-14     
   0.001185       4.465657         -1.073323e-06          9.163833e-07           -4.212398e-14          -2.194015e-14     
   0.001185       4.675701         -9.712988e-07          7.106460e-07           -3.988891e-14          -2.419678e-14     
   0.001185       4.897402         -8.589125e-07          5.240225e-07           -3.710800e-14          -2.610531e-14     
   0.001185       5.130163         -7.421288e-07          3.605347e-07           -3.388684e-14          -2.739831e-14     
   0.001185       5.373356         -6.263494e-07          2.223044e-07           -3.035835e-14          -2.794125e-14     
   0.001185       5.626327         -5.160617e-07          1.097454e-07           -2.666533e-14          -2.768999e-14     
   0.001185       5.888392         -4.146448e-07          2.185187e-08           -2.294780e-14          -2.669692e-14     
   0.001185       6.158845         -3.243224e-07          -4.345705e-08          -1.933509e-14          -2.507532e-14     
   0.001185       6.436958         -2.462377e-07          -8.897782e-08          -1.593841e-14          -2.297783e-14     
   0.001185       6.721980         -1.806104e-07          -1.178833e-07          -1.283297e-14          -2.057107e-14     
   0.001185       7.013143         -1.269408e-07          -1.334303e-07          -1.007550e-14          -1.801203e-14     
   0.001185       7.309662         -8.422492e-08          -1.387303e-07          -7.688474e-15          -1.544771e-14     
   0.001185       7.610739         -5.115570e-08          -1.365878e-07          -5.683068e-15          -1.299274e-14     
   0.001185       7.915560         -2.629356e-08          -1.294045e-07          -4.029005e-15          -1.071553e-14     
   0.001185       8.223305         -8.198324e-09          -1.191407e-07          -2.703754e-15          -8.674488e-15     
   0.001185       8.533144         4.478591e-09           -1.073200e-07          -1.662027e-15          -6.893865e-15     
   0.001185       8.844241         1.293794e-08           -9.506590e-08          -8.732636e-16          -5.380013e-15     
   0.001185       9.155759         1.820578e-08           -8.315640e-08          -2.912701e-16          -4.124206e-15     
   0.001185       9.466856         2.112855e-08           -7.208697e-08          1.185750e-16           -3.109534e-15     
   0.001185       9.776695         2.238296e-08           -6.213356e-08          4.017050e-16           -2.297645e-15     
   0.001185       10.084440        2.249464e-08           -5.341027e-08          5.733336e-16           -1.669588e-15     
   0.001185       10.389261        2.186073e-08           -4.591900e-08          6.748944e-16           -1.190759e-15     
   0.001185       10.690338        2.077305e-08           -3.958942e-08          7.206135e-16           -8.307191e-16     
   0.001185       10.986857        1.943994e-08           -3.430980e-08          7.199566e-16           -5.772269e-16     
   0.001185       11.278020        1.800530e-08           -2.994927e-08          6.971369e-16           -3.933958e-16     
   0.001185       11.563042        1.656462e-08           -2.637320e-08          6.579781e-16           -2.714827e-16     
   0.001185       11.841155        1.517789e-08           -2.345284e-08          6.089858e-16           -1.905244e-16     
   0.001185       12.111608        1.387974e-08           -2.107090e-08          5.598284e-16           -1.361105e-16     
   0.001185       12.373673        1.268714e-08           -1.912412e-08          5.049072e-16           -1.104286e-16     
   0.001185       12.626644        1.160514e-08           -1.752393e-08          4.561084e-16           -9.550887e-17     
   0.001185       12.869837        1.063107e-08           -1.619580e-08          4.067489e-16           -9.489071e-17     
   0.001185       13.102598        9.757571e-09           -1.507798e-08          3.622116e-16           -9.795643e-17     
   0.001185       13.324299        8.974673e-09           -1.411997e-08          3.221607e-16           -1.040015e-16     
   0.001185       13.534343        8.271257e-09           -1.328078e-08          2.860269e-16           -1.117049e-16     
   0.001185       13.732162        7.635989e-09           -1.252740e-08          2.562112e-16           -1.168079e-16     
   0.001185       13.917225        7.057893e-09           -1.183326e-08          2.266245e-16           -1.248989e-16     
   0.001185       14.089032        6.526643e-09           -1.117695e-08          2.026660e-16           -1.276381e-16     
   0.001185       14.247120        6.032653e-09           -1.054093e-08          1.780139e-16           -1.340322e-16     
   0.001185       14.391062        5.566990e-09           -9.910442e-09          1.599969e-16           -1.334323e-16     
   0.001185       14.520471        5.121158e-09           -9.272437e-09          1.441240e-16           -1.301119e-16     
   0.001185       14.634998        4.686717e-09           -8.614398e-09          1.261681e-16           -1.286771e-16     
   0.001185       14.734334        4.254692e-09           -7.922959e-09          1.128595e-16           -1.222218e-16     
   0.001185       14.818211        3.814595e-09           -7.181881e-09          9.740742e-17           -1.154343e-16     
   0.001185       14.886403        3.352590e-09           -6.368480e-09          8.605111e-17           -1.033530e-16     
   0.001185       14.938727        2.847409e-09           -5.445792e-09          7.017515e-17           -9.145620e-17     
   0.001185       14.975043        2.258723e-09           -4.340300e-09          5.516852e-17           -7.327769e-17     
   0.001185       14.995261        1.475797e-09           -2.843280e-09          3.603498e-17           -4.843490e-17     
   0.006239       0.001185         -3.825439e-09          2.827361e-16           9.067415e-15           -3.973779e-21     
   0.006239       0.006239         1.000000e+00           6.325547e-14           7.310354e-14           1.000000e+00      
   0.006239       0.015318         -9.432202e-08          1.201004e-12           2.294092e-13           -1.774043e-17     
   0.006239       0.028399         -2.032895e-07          9.547557e-12           5.249938e-13           -1.561678e-16     
   0.006239       0.045447         -3.630363e-07          5.024931e-11           1.056705e-12           -9.634652e-16     
   0.006239       0.066417         -5.752345e-07          2.120113e-10           2.023682e-12           -4.833419e-15     
   0.006239       0.091251         -8.364909e-07          7.779763e-10           3.786233e-12           -2.049056e-14     
   0.006239       0.119882         -1.136587e-06          2.556987e-09           6.911205e-12           -7.433657e-14     
   0.006239       0.152235         -1.456519e-06          7.600206e-09           1.217376e-11           -2.335951e-13     
   0.006239       0.188220         -1.766620e-06          2.053838e-08           2.048440e-11           -6.445413e-13     
   0.006239       0.227742         -2.025084e-06          5.075161e-08           3.272656e-11           -1.582425e-12     
   0.006239       0.270694         -2.177237e-06          1.154334e-07           4.952580e-11           -3.498306e-12     
   0.006239       0.316959         -2.155900e-06          2.433187e-07           7.101412e-11           -7.037277e-12     
   0.006239       0.366414         -1.883174e-06          4.784673e-07           9.667561e-11           -1.300151e-11     
   0.006239       0.418925         -1.273914e-06          8.831490e-07           1.253398e-10           -2.224645e-11     
   0.006239       0.474351         -2.412043e-07          1.538700e-06           1.553303e-10           -3.552520e-11     
   0.006239       0.532541         1.295911e-06           2.543279e-06           1.847118e-10           -5.331959e-11     
   0.006239       0.593339         3.402238e-06           4.005723e-06           2.115479e-10           -7.570374e-11     
   0.006239       0.656582         6.113879e-06           6.035096e-06           2.340974e-10           -1.022724e-10     
   0.006239       0.722098         9.424000e-06           8.726047e-06           2.509255e-10           -1.321444e-10     
   0.006239       0.789711         1.326853e-05           1.214073e-05           2.609471e-10           -1.640305e-10     
   0.006239       0.859239         1.751459e-05           1.628897e-05           2.634437e-10           -1.963482e-10     
   0.006239       0.930495         2.195562e-05           2.110948e-05           2.580904e-10           -2.273620e-10     
   0.006239       1.003286         2.631765e-05           2.645638e-05           2.450079e-10           -2.553345e-10     
   0.006239       1.077416         3.028041e-05           3.209611e-05           2.248290e-10           -2.786745e-10     
   0.006239       1.152685         3.351410e-05           3.771957e-05           1.987438e-10           -2.960702e-10     
   0.006239       1.228890         3.572791e-05           4.297245e-05           1.684782e-10           -3.065974e-10     
   0.006239       1.305826         3.672084e-05           4.750183e-05           1.361660e-10           -3.097917e-10     
   0.006239       1.383286         3.642139e-05           5.101152e-05           1.041064e-10           -3.056816e-10     
   0.006239       1.461060         3.490322e-05           5.331257e-05           7.444290e-11           -2.947781e-10     
   0.006239       1.538940         3.236965e-05           5.435442e-05           4.884212e-11           -2.780235e-10     
   0.006239       1.616714         2.911042e-05           5.422571e-05           2.826583e-11           -2.567008e-10     
   0.006239       1.694174         2.544347e-05           5.312403e-05           1.290799e-11           -2.323049e-10     
   0.006239       1.771110         2.165967e-05           5.130490e-05           2.308468e-12           -2.063877e-10     
   0.006239       1.847315         1.798534e-05           4.902708e-05           -4.408510e-12          -1.803933e-10     
   0.006239       1.922584         1.456881e-05           4.651071e-05           -8.262462e-12          -1.555177e-10     
   0.006239       1.996714         1.148757e-05           4.391683e-05           -1.019667e-11          -1.326179e-10     
   0.006239       2.069505         8.766779e-06           4.134735e-05           -1.095483e-11          -1.121910e-10     
   0.006239       2.140761         6.399521e-06           3.885753e-05           -1.105289e-11          -9.441477e-11     
   0.006239       2.210289         4.362786e-06           3.647225e-05           -1.081200e-11          -7.922747e-11     
   0.006239       2.277902         2.627471e-06           3.419975e-05           -1.041462e-11          -6.641823e-11     
   0.006239       2.343418         1.163476e-06           3.204055e-05           -9.956900e-12          -5.570494e-11     
   0.006239       2.406661         -5.817187e-08          2.999213e-05           -9.486144e-12          -4.678950e-11     
   0.006239       2.467459         -1.064585e-06          2.805081e-05           -9.024144e-12          -3.938948e-11     
   0.006239       2.525649         -1.880786e-06          2.621229e-05           -8.579648e-12          -3.325335e-11     
   0.006239       2.581075         -2.529621e-06          2.447167e-05           -8.154699e-12          -2.816462e-11     
   0.006239       2.633586         -3.031706e-06          2.282335e-05           -7.747946e-12          -2.394035e-11     
   0.006239       2.683041         -3.405415e-06          2.126095e-05           -7.356359e-12          -2.042773e-11     
   0.006239       2.729306         -3.666896e-06          1.977723e-05           -6.975985e-12          -1.749959e-11     
   0.006239       2.772258         -3.830119e-06          1.836400e-05           -6.602569e-12          -1.505028e-11     
   0.006239       2.811780         -3.906925e-06          1.701197e-05           -6.231615e-12          -1.299195e-11     
   0.006239       2.847765         -3.907078e-06          1.571046e-05           -5.858489e-12          -1.125122e-11     
   0.006239       2.880118         -3.838266e-06          1.444704e-05           -5.478197e-12          -9.766334e-12     
   0.006239       2.908749         -3.706019e-06          1.320670e-05           -5.085194e-12          -8.484370e-12     
   0.006239       2.933583         -3.513462e-06          1.197065e-05           -4.672720e-12          -7.358801e-12     
   0.006239       2.954553         -3.260722e-06          1.071391e-05           -4.231857e-12          -6.346474e-12     
   0.006239       2.971601         -2.943563e-06          9.400532e-06           -3.749606e-12          -5.403696e-12     
   0.006239       2.984682         -2.549994e-06          7.972486e-06           -3.204284e-12          -4.478690e-12     
   0.006239       2.993761         -2.050027e-06          6.317367e-06           -2.552651e-12          -3.492879e-12     
   0.006239       2.998815         -1.349277e-06          4.125014e-06           -1.671776e-12          -2.260656e-12     
   0.006239       3.004739         -2.709767e-06          8.208196e-06           -3.338320e-12          -4.452093e-12     
   0.006239       3.024957         -4.187811e-06          1.230044e-05           -5.063786e-12          -6.441149e-12     
   0.006239       3.061273         -5.357609e-06          1.492599e-05           -6.283282e-12          -7.341981e-12     
   0.006239       3.113597         -6.407989e-06          1.662529e-05           -7.234868e-12          -7.486126e-12     
   0.006239       3.181789         -7.379023e-06          1.757884e-05           -8.001669e-12          -7.084523e-12     
   0.006239       3.265666         -8.260618e-06          1.788751e-05           -8.625170e-12          -6.349477e-12     
   0.006239       3.365002         -9.020177e-06          1.763311e-05           -9.128387e-12          -5.491143e-12     
   0.006239       3.479529         -9.617431e-06          1.689696e-05           -9.522650e-12          -4.694622e-12     
   0.006239       3.608938         -1.001496e-05          1.576530e-05           -9.809953e-12          -4.097112e-12     
   0.006239       3.752880         -1.018581e-05          1.432926e-05           -9.985202e-12          -3.775814e-12     
   0.006239       3.910968         -1.011828e-05          1.268220e-05           -1.003874e-11          -3.746666e-12     
   0.006239       4.082775         -9.817801e-06          1.091579e-05           -9.959885e-12          -3.973321e-12     
   0.006239       4.267838         -9.306174e-06          9.115864e-06           -9.740666e-12          -4.383051e-12     
