#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -1.367823e-11     
   0.001185       0.015318         -4.203522e-11     
   0.001185       0.028399         -9.076286e-11     
   0.001185       0.045447         -1.627353e-10     
   0.001185       0.066417         -2.597886e-10     
   0.001185       0.091251         -3.825645e-10     
   0.001185       0.119882         -5.302447e-10     
   0.001185       0.152235         -7.002502e-10     
   0.001185       0.188220         -8.879715e-10     
   0.001185       0.227742         -1.086607e-09     
   0.001185       0.270694         -1.287175e-09     
   0.001185       0.316959         -1.478768e-09     
   0.001185       0.366414         -1.649054e-09     
   0.001185       0.418925         -1.785046e-09     
   0.001185       0.474351         -1.874086e-09     
   0.001185       0.532541         -1.905007e-09     
   0.001185       0.593339         -1.869429e-09     
   0.001185       0.656582         -1.763133e-09     
   0.001185       0.722098         -1.587442e-09     
   0.001185       0.789711         -1.350524e-09     
   0.001185       0.859239         -1.068480e-09     
   0.001185       0.930495         -7.660606e-10     
   0.001185       1.003286         -4.768694e-10     
   0.001185       1.077416         -2.429078e-10     
   0.001185       1.152685         -1.133972e-10     
   0.001185       1.228890         -1.428746e-10     
   0.001185       1.305826         -3.886404e-10     
   0.001185       1.383286         -9.077138e-10     
   0.001185       1.461060         -1.753509e-09     
   0.001185       1.538940         -2.972480e-09     
   0.001185       1.616714         -4.600982e-09     
   0.001185       1.694174         -6.662587e-09     
   0.001185       1.771110         -9.166039e-09     
   0.001185       1.847315         -1.210397e-08     
   0.001185       1.922584         -1.545244e-08     
   0.001185       1.996714         -1.917134e-08     
   0.001185       2.069505         -2.320549e-08     
   0.001185       2.140761         -2.748643e-08     
   0.001185       2.210289         -3.193474e-08     
   0.001185       2.277902         -3.646261e-08     
   0.001185       2.343418         -4.097670e-08     
   0.001185       2.406661         -4.538088e-08     
   0.001185       2.467459         -4.957892e-08     
   0.001185       2.525649         -5.347689e-08     
   0.001185       2.581075         -5.698514e-08     
   0.001185       2.633586         -6.001991e-08     
   0.001185       2.683041         -6.250442e-08     
   0.001185       2.729306         -6.436935e-08     
   0.001185       2.772258         -6.555283e-08     
   0.001185       2.811780         -6.599970e-08     
   0.001185       2.847765         -6.565993e-08     
   0.001185       2.880118         -6.448601e-08     
   0.001185       2.908749         -6.242859e-08     
   0.001185       2.933583         -5.942917e-08     
   0.001185       2.954553         -5.540703e-08     
   0.001185       2.971601         -5.023293e-08     
   0.001185       2.984682         -4.366833e-08     
   0.001185       2.993761         -3.518753e-08     
   0.001185       2.998815         -2.318043e-08     
   0.001185       3.004739         -4.676877e-08     
   0.001185       3.024957         -7.318654e-08     
   0.001185       3.061273         -9.561503e-08     
   0.001185       3.113597         -1.180649e-07     
   0.001185       3.181789         -1.422410e-07     
   0.001185       3.265666         -1.691437e-07     
   0.001185       3.365002         -1.993870e-07     
   0.001185       3.479529         -2.332540e-07     
   0.001185       3.608938         -2.706658e-07     
   0.001185       3.752880         -3.111194e-07     
   0.001185       3.910968         -3.536252e-07     
   0.001185       4.082775         -3.966731e-07     
   0.001185       4.267838         -4.382507e-07     
   0.001185       4.465657         -4.759350e-07     
   0.001185       4.675701         -5.070692e-07     
   0.001185       4.897402         -5.290212e-07     
   0.001185       5.130163         -5.394996e-07     
   0.001185       5.373356         -5.368844e-07     
   0.001185       5.626327         -5.205138e-07     
   0.001185       5.888392         -4.908612e-07     
   0.001185       6.158845         -4.495548e-07     
   0.001185       6.436958         -3.992143e-07     
   0.001185       6.721980         -3.431281e-07     
   0.001185       7.013143         -2.848295e-07     
   0.001185       7.309662         -2.276613e-07     
   0.001185       7.610739         -1.744167e-07     
   0.001185       7.915560         -1.271175e-07     
   0.001185       8.223305         -8.694746e-08     
   0.001185       8.533144         -5.431848e-08     
   0.001185       8.844241         -2.901917e-08     
   0.001185       9.155759         -1.039626e-08     
   0.001185       9.466856         2.470133e-09      
   0.001185       9.776695         1.061777e-08      
   0.001185       10.084440        1.508724e-08      
   0.001185       10.389261        1.684061e-08      
   0.001185       10.690338        1.671081e-08      
   0.001185       10.986857        1.537787e-08      
   0.001185       11.278020        1.336644e-08      
   0.001185       11.563042        1.105840e-08      
   0.001185       11.841155        8.714436e-09      
   0.001185       12.111608        6.498831e-09      
   0.001185       12.373673        4.503859e-09      
   0.001185       12.626644        2.771115e-09      
   0.001185       12.869837        1.308834e-09      
   0.001185       13.102598        1.050203e-10      
   0.001185       13.324299        -8.631677e-10     
   0.001185       13.534343        -1.623096e-09     
   0.001185       13.732162        -2.202672e-09     
   0.001185       13.917225        -2.628030e-09     
   0.001185       14.089032        -2.922356e-09     
   0.001185       14.247120        -3.105421e-09     
   0.001185       14.391062        -3.193517e-09     
   0.001185       14.520471        -3.199618e-09     
   0.001185       14.634998        -3.132971e-09     
   0.001185       14.734334        -2.998831e-09     
   0.001185       14.818211        -2.803196e-09     
   0.001185       14.886403        -2.543758e-09     
   0.001185       14.938727        -2.211682e-09     
   0.001185       14.975043        -1.782221e-09     
   0.001185       14.995261        -1.174444e-09     
   0.006239       0.001185         -1.368044e-11     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -3.375655e-10     
   0.006239       0.028399         -7.288749e-10     
   0.006239       0.045447         -1.306853e-09     
   0.006239       0.066417         -2.086245e-09     
   0.006239       0.091251         -3.072203e-09     
   0.006239       0.119882         -4.258161e-09     
   0.006239       0.152235         -5.623408e-09     
   0.006239       0.188220         -7.130932e-09     
   0.006239       0.227742         -8.726111e-09     
   0.006239       0.270694         -1.033683e-08     
   0.006239       0.316959         -1.187550e-08     
   0.006239       0.366414         -1.324308e-08     
   0.006239       0.418925         -1.433530e-08     
   0.006239       0.474351         -1.505049e-08     
   0.006239       0.532541         -1.529899e-08     
   0.006239       0.593339         -1.501352e-08     
   0.006239       0.656582         -1.416017e-08     
   0.006239       0.722098         -1.274958e-08     
   0.006239       0.789711         -1.084732e-08     
   0.006239       0.859239         -8.582688e-09     
   0.006239       0.930495         -6.154423e-09     
