#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           5.426048e-19           6.123881e-19           1.000000e+00      
   0.001185       0.006239         -8.943169e-11          1.213108e-16           4.934848e-18           -1.416710e-23     
   0.001185       0.015318         -2.748638e-10          2.295245e-15           1.544993e-17           -3.287005e-22     
   0.001185       0.028399         -5.936576e-10          1.807651e-14           3.514166e-17           -3.874723e-21     
   0.001185       0.045447         -1.065073e-09          9.353563e-14           6.997236e-17           -3.221782e-20     
   0.001185       0.066417         -1.702226e-09          3.857788e-13           1.321125e-16           -2.005456e-19     
   0.001185       0.091251         -2.511489e-09          1.382476e-12           2.436220e-16           -9.707586e-19     
   0.001185       0.119882         -3.491259e-09          4.451645e-12           4.393963e-16           -3.805901e-18     
   0.001185       0.152235         -4.630486e-09          1.302626e-11           7.675432e-16           -1.251930e-17     
   0.001185       0.188220         -5.907336e-09          3.481424e-11           1.285252e-15           -3.551895e-17     
   0.001185       0.227742         -7.288337e-09          8.539536e-11           2.049182e-15           -8.876814e-17     
   0.001185       0.270694         -8.728336e-09          1.933423e-10           3.101610e-15           -1.986252e-16     
   0.001185       0.316959         -1.017148e-08          4.065688e-10           4.456195e-15           -4.031284e-16     
   0.001185       0.366414         -1.155329e-08          7.990678e-10           6.088743e-15           -7.502401e-16     
   0.001185       0.418925         -1.280365e-08          1.476766e-09           7.937129e-15           -1.292462e-15     
   0.001185       0.474351         -1.385064e-08          2.581105e-09           9.910905e-15           -2.078727e-15     
   0.001185       0.532541         -1.462479e-08          4.289259e-09           1.190700e-14           -3.145826e-15     
   0.001185       0.593339         -1.506385e-08          6.810485e-09           1.382590e-14           -4.511877e-15     
   0.001185       0.656582         -1.511772e-08          1.037877e-08           1.558343e-14           -6.173434e-15     
   0.001185       0.722098         -1.475353e-08          1.524247e-08           1.711639e-14           -8.106454e-15     
   0.001185       0.789711         -1.396068e-08          2.165176e-08           1.838256e-14           -1.027013e-14     
   0.001185       0.859239         -1.275530e-08          2.984510e-08           1.935758e-14           -1.261215e-14     
   0.001185       0.930495         -1.118388e-08          4.003527e-08           2.003071e-14           -1.507408e-14     
   0.001185       1.003286         -9.325335e-09          5.239609e-08           2.040114e-14           -1.759592e-14     
