#       k             kp                  V           
   0.001185       0.001185         -2.727861e-12     
   0.001185       0.006239         -7.559035e-11     
   0.001185       0.015318         -4.551753e-10     
   0.001185       0.028399         -1.559875e-09     
   0.001185       0.045447         -3.968838e-09     
   0.001185       0.066417         -8.374215e-09     
   0.001185       0.091251         -1.549315e-08     
   0.001185       0.119882         -2.593213e-08     
   0.001185       0.152235         -4.001246e-08     
   0.001185       0.188220         -5.759103e-08     
   0.001185       0.227742         -7.793610e-08     
   0.001185       0.270694         -9.972650e-08     
   0.001185       0.316959         -1.212176e-07     
   0.001185       0.366414         -1.405561e-07     
   0.001185       0.418925         -1.561564e-07     
   0.001185       0.474351         -1.670103e-07     
   0.001185       0.532541         -1.728300e-07     
   0.001185       0.593339         -1.739934e-07     
   0.001185       0.656582         -1.713430e-07     
   0.001185       0.722098         -1.659301e-07     
   0.001185       0.789711         -1.587884e-07     
   0.001185       0.859239         -1.507860e-07     
   0.001185       0.930495         -1.425608e-07     
   0.001185       1.003286         -1.345217e-07     
   0.001185       1.077416         -1.268874e-07     
   0.001185       1.152685         -1.197401e-07     
   0.001185       1.228890         -1.130760e-07     
   0.001185       1.305826         -1.068471e-07     
   0.001185       1.383286         -1.009895e-07     
   0.001185       1.461060         -9.544188e-08     
   0.001185       1.538940         -9.015414e-08     
   0.001185       1.616714         -8.509075e-08     
   0.001185       1.694174         -8.023017e-08     
   0.001185       1.771110         -7.556238e-08     
   0.001185       1.847315         -7.108575e-08     
   0.001185       1.922584         -6.680398e-08     
   0.001185       1.996714         -6.272341e-08     
   0.001185       2.069505         -5.885102e-08     
   0.001185       2.140761         -5.519296e-08     
   0.001185       2.210289         -5.175368e-08     
   0.001185       2.277902         -4.853547e-08     
   0.001185       2.343418         -4.553829e-08     
   0.001185       2.406661         -4.275993e-08     
   0.001185       2.467459         -4.019619e-08     
   0.001185       2.525649         -3.784125e-08     
   0.001185       2.581075         -3.568801e-08     
   0.001185       2.633586         -3.372845e-08     
   0.001185       2.683041         -3.195399e-08     
   0.001185       2.729306         -3.035574e-08     
   0.001185       2.772258         -2.892483e-08     
   0.001185       2.811780         -2.765256e-08     
   0.001185       2.847765         -2.653065e-08     
   0.001185       2.880118         -2.555133e-08     
   0.001185       2.908749         -2.470750e-08     
   0.001185       2.933583         -2.399276e-08     
   0.001185       2.954553         -2.340154e-08     
   0.001185       2.971601         -2.292909e-08     
   0.001185       2.984682         -2.257153e-08     
   0.001185       2.993761         -2.232587e-08     
   0.001185       2.998815         -2.219000e-08     
   0.001185       3.004739         -2.203155e-08     
   0.001185       3.024957         -2.149732e-08     
   0.001185       3.061273         -2.056272e-08     
   0.001185       3.113597         -1.927154e-08     
   0.001185       3.181789         -1.768406e-08     
   0.001185       3.265666         -1.587323e-08     
   0.001185       3.365002         -1.392010e-08     
   0.001185       3.479529         -1.190843e-08     
   0.001185       3.608938         -9.919063e-09     
   0.001185       3.752880         -8.024726e-09     
   0.001185       3.910968         -6.285727e-09     
   0.001185       4.082775         -4.747169e-09     
   0.001185       4.267838         -3.437728e-09     
   0.001185       4.465657         -2.369769e-09     
   0.001185       4.675701         -1.540316e-09     
   0.001185       4.897402         -9.324994e-10     
   0.001185       5.130163         -5.175670e-10     
   0.001185       5.373356         -2.580222e-10     
   0.001185       5.626327         -1.123609e-10     
   0.001185       5.888392         -4.097252e-11     
   0.001185       6.158845         -1.154447e-11     
   0.001185       6.436958         -1.959677e-12     
   0.001185       6.721980         1.587398e-13      
   0.001185       7.013143         2.609882e-13      
   0.001185       7.309662         1.049250e-13      
   0.001185       7.610739         2.437546e-14      
   0.001185       7.915560         2.249914e-15      
   0.001185       8.223305         -8.105109e-16     
   0.001185       8.533144         -4.617142e-16     
   0.001185       8.844241         -1.218210e-16     
   0.001185       9.155759         -1.680244e-17     
   0.001185       9.466856         8.615465e-19      
   0.001185       9.776695         1.145242e-18      
   0.001185       10.084440        3.220317e-19      
   0.001185       10.389261        4.582960e-20      
   0.001185       10.690338        -7.450220e-22     
   0.001185       10.986857        -2.243226e-21     
   0.001185       11.278020        -6.255153e-22     
   0.001185       11.563042        -7.522516e-23     
   0.001185       11.841155        6.675565e-23      
   0.001185       12.111608        3.265310e-22      
   0.001185       12.373673        1.490812e-21      
   0.001185       12.626644        6.488368e-21      
   0.001185       12.869837        2.662153e-20      
   0.001185       13.102598        1.023847e-19      
   0.001185       13.324299        3.660151e-19      
   0.001185       13.534343        1.207065e-18      
   0.001185       13.732162        3.676262e-18      
   0.001185       13.917225        1.053019e-17      
   0.001185       14.089032        2.929408e-17      
   0.001185       14.247120        8.070332e-17      
   0.001185       14.391062        2.160390e-16      
   0.001185       14.520471        5.380639e-16      
   0.001185       14.634998        1.202490e-15      
   0.001185       14.734334        2.371484e-15      
   0.001185       14.818211        4.120369e-15      
   0.001185       14.886403        6.345417e-15      
   0.001185       14.938727        8.735809e-15      
   0.001185       14.975043        1.083859e-14      
   0.001185       14.995261        1.219396e-14      
   0.006239       0.001185         -7.559035e-11     
   0.006239       0.006239         -2.095065e-09     
   0.006239       0.015318         -1.261980e-08     
   0.006239       0.028399         -4.324777e-08     
   0.006239       0.045447         -1.100368e-07     
   0.006239       0.066417         -2.321770e-07     
   0.006239       0.091251         -4.295525e-07     
   0.006239       0.119882         -7.189796e-07     
   0.006239       0.152235         -1.109370e-06     
   0.006239       0.188220         -1.596759e-06     
   0.006239       0.227742         -2.160865e-06     
   0.006239       0.270694         -2.765061e-06     
   0.006239       0.316959         -3.360977e-06     
   0.006239       0.366414         -3.897231e-06     
   0.006239       0.418925         -4.329848e-06     
   0.006239       0.474351         -4.630870e-06     
   0.006239       0.532541         -4.792307e-06     
   0.006239       0.593339         -4.824630e-06     
   0.006239       0.656582         -4.751192e-06     
   0.006239       0.722098         -4.601139e-06     
   0.006239       0.789711         -4.403138e-06     
   0.006239       0.859239         -4.181262e-06     
   0.006239       0.930495         -3.953199e-06     
   0.006239       1.003286         -3.730287e-06     
   0.006239       1.077416         -3.518598e-06     
   0.006239       1.152685         -3.320409e-06     
   0.006239       1.228890         -3.135619e-06     
   0.006239       1.305826         -2.962893e-06     
   0.006239       1.383286         -2.800465e-06     
   0.006239       1.461060         -2.646630e-06     
   0.006239       1.538940         -2.500001e-06     
   0.006239       1.616714         -2.359593e-06     
   0.006239       1.694174         -2.224809e-06     
   0.006239       1.771110         -2.095371e-06     
   0.006239       1.847315         -1.971234e-06     
   0.006239       1.922584         -1.852500e-06     
   0.006239       1.996714         -1.739345e-06     
   0.006239       2.069505         -1.631963e-06     
   0.006239       2.140761         -1.530524e-06     
   0.006239       2.210289         -1.435152e-06     
   0.006239       2.277902         -1.345910e-06     
   0.006239       2.343418         -1.262797e-06     
   0.006239       2.406661         -1.185752e-06     
   0.006239       2.467459         -1.114659e-06     
   0.006239       2.525649         -1.049355e-06     
   0.006239       2.581075         -9.896452e-07     
   0.006239       2.633586         -9.353061e-07     
   0.006239       2.683041         -8.860995e-07     
   0.006239       2.729306         -8.417795e-07     
   0.006239       2.772258         -8.020996e-07     
   0.006239       2.811780         -7.668191e-07     
   0.006239       2.847765         -7.357080e-07     
   0.006239       2.880118         -7.085511e-07     
   0.006239       2.908749         -6.851512e-07     
   0.006239       2.933583         -6.653314e-07     
   0.006239       2.954553         -6.489366e-07     
   0.006239       2.971601         -6.358352e-07     
   0.006239       2.984682         -6.259198e-07     
   0.006239       2.993761         -6.191076e-07     
   0.006239       2.998815         -6.153398e-07     
   0.006239       3.004739         -6.109460e-07     
   0.006239       3.024957         -5.961315e-07     
   0.006239       3.061273         -5.702146e-07     
   0.006239       3.113597         -5.344097e-07     
   0.006239       3.181789         -4.903880e-07     
   0.006239       3.265666         -4.401730e-07     
