#       k             kp                  V           
   0.000790       0.000790         0.000000e+00      
   0.000790       0.004159         2.610742e-16      
   0.000790       0.010212         3.863618e-15      
   0.000790       0.018933         2.462027e-14      
   0.000790       0.030298         1.004829e-13      
   0.000790       0.044278         3.111575e-13      
   0.000790       0.060834         7.976429e-13      
   0.000790       0.079922         1.777512e-12      
   0.000790       0.101490         3.549454e-12      
   0.000790       0.125480         6.478153e-12      
   0.000790       0.151828         1.095150e-11      
   0.000790       0.180462         1.730645e-11      
   0.000790       0.211306         2.572935e-11      
   0.000790       0.244276         3.614936e-11      
   0.000790       0.279283         4.815649e-11      
   0.000790       0.316234         6.098193e-11      
   0.000790       0.355027         7.357077e-11      
   0.000790       0.395559         8.475188e-11      
   0.000790       0.437721         9.347255e-11      
   0.000790       0.481399         9.902942e-11      
   0.000790       0.526474         1.012138e-10      
   0.000790       0.572826         1.003124e-10      
   0.000790       0.620330         9.696111e-11      
   0.000790       0.668857         9.191416e-11      
   0.000790       0.718277         8.583076e-11      
   0.000790       0.768456         7.916544e-11      
   0.000790       0.819260         7.218791e-11      
   0.000790       0.870551         6.508514e-11      
   0.000790       0.922191         5.805971e-11      
   0.000790       0.974040         5.135780e-11      
   0.000790       1.025960         4.521892e-11      
   0.000790       1.077809         3.979568e-11      
   0.000790       1.129449         3.510694e-11      
   0.000790       1.180740         3.105686e-11      
   0.000790       1.231544         2.750381e-11      
   0.000790       1.281723         2.433325e-11      
   0.000790       1.331143         2.149405e-11      
   0.000790       1.379670         1.898791e-11      
   0.000790       1.427174         1.683139e-11      
   0.000790       1.473526         1.502028e-11      
   0.000790       1.518601         1.351599e-11      
   0.000790       1.562279         1.225543e-11      
   0.000790       1.604441         1.117211e-11      
   0.000790       1.644973         1.021446e-11      
   0.000790       1.683766         9.353393e-12      
   0.000790       1.720717         8.579164e-12      
   0.000790       1.755724         7.892593e-12      
   0.000790       1.788694         7.296319e-12      
   0.000790       1.819538         6.789371e-12      
   0.000790       1.848172         6.365681e-12      
   0.000790       1.874520         6.015324e-12      
   0.000790       1.898510         5.726822e-12      
   0.000790       1.920078         5.489235e-12      
   0.000790       1.939166         5.293450e-12      
   0.000790       1.955722         5.132632e-12      
   0.000790       1.969702         5.002074e-12      
   0.000790       1.981067         4.898768e-12      
   0.000790       1.989788         4.820910e-12      
   0.000790       1.995841         4.767478e-12      
   0.000790       1.999210         4.737922e-12      
   0.000790       2.003160         4.703424e-12      
   0.000790       2.016638         4.586785e-12      
   0.000790       2.040848         4.380369e-12      
   0.000790       2.075731         4.087563e-12      
   0.000790       2.121193         3.715860e-12      
   0.000790       2.177111         3.292906e-12      
   0.000790       2.243335         2.879923e-12      
   0.000790       2.319686         2.537901e-12      
   0.000790       2.405959         2.246671e-12      
   0.000790       2.501920         1.919799e-12      
   0.000790       2.607312         1.585681e-12      
   0.000790       2.721850         1.378522e-12      
   0.000790       2.845225         1.229680e-12      
   0.000790       2.977105         1.028892e-12      
   0.000790       3.117134         9.301972e-13      
   0.000790       3.264935         8.718543e-13      
   0.000790       3.420109         7.752505e-13      
   0.000790       3.582238         7.780631e-13      
   0.000790       3.750884         7.310421e-13      
   0.000790       3.925594         7.329943e-13      
   0.000790       4.105897         7.199733e-13      
   0.000790       4.291305         7.088763e-13      
   0.000790       4.481320         6.964333e-13      
   0.000790       4.675429         6.659562e-13      
   0.000790       4.873108         6.320562e-13      
   0.000790       5.073826         5.806371e-13      
   0.000790       5.277040         5.214802e-13      
   0.000790       5.482203         4.540665e-13      
   0.000790       5.688763         3.790857e-13      
   0.000790       5.896161         3.095591e-13      
   0.000790       6.103839         2.366868e-13      
   0.000790       6.311237         1.778700e-13      
   0.000790       6.517797         1.214007e-13      
   0.000790       6.722960         8.202761e-14      
   0.000790       6.926174         4.738420e-14      
   0.000790       7.126892         2.638920e-14      
   0.000790       7.324571         9.899734e-15      
   0.000790       7.518680         2.173709e-15      
   0.000790       7.708695         -3.351188e-15     
   0.000790       7.894103         -4.701298e-15     
   0.000790       8.074406         -5.377385e-15     
   0.000790       8.249116         -4.531477e-15     
   0.000790       8.417762         -3.750941e-15     
   0.000790       8.579891         -2.883569e-15     
   0.000790       8.735065         -2.065642e-15     
   0.000790       8.882866         -1.537916e-15     
