#        q              total               1              \delta U         \delta U^2    

     0.001185        8.109550e+03      8.153683e+03     -4.526666e+01      1.133062e+00   
     0.006239        4.086205e+03      4.130308e+03     -4.523666e+01      1.133051e+00   
     0.015318        2.475619e+03      2.519526e+03     -4.503988e+01      1.132960e+00   
     0.028399        1.676969e+03      1.720456e+03     -4.461954e+01      1.132641e+00   
     0.045447        1.204318e+03      1.247118e+03     -4.393154e+01      1.131969e+00   
     0.066417        9.435076e+02      9.855113e+02     -4.313446e+01      1.130727e+00   
     0.091251        7.224844e+02      7.633128e+02     -4.195705e+01      1.128708e+00   
     0.119882        6.259745e+02      6.659862e+02     -4.113741e+01      1.125712e+00   
     0.152235        4.975991e+02      5.360814e+02     -3.960377e+01      1.121520e+00   
     0.188220        4.224443e+02      4.596150e+02     -3.828661e+01      1.115924e+00   
     0.227742        3.551802e+02      3.907890e+02     -3.671782e+01      1.109036e+00   
     0.270694        2.954060e+02      3.292012e+02     -3.489622e+01      1.100968e+00   
     0.316959        2.427582e+02      2.744495e+02     -3.278344e+01      1.092119e+00   
     0.366414        1.968550e+02      2.261318e+02     -3.036005e+01      1.083164e+00   
     0.418925        1.764232e+02      2.042601e+02     -2.891200e+01      1.075102e+00   
     0.474351        1.398644e+02      1.648394e+02     -2.604410e+01      1.069150e+00   
     0.532541        1.238718e+02      1.471899e+02     -2.438487e+01      1.066738e+00   
     0.593339        9.565222e+01      1.157614e+02     -2.117854e+01      1.069353e+00   
     0.656582        8.357600e+01      1.018818e+02     -1.938417e+01      1.078321e+00   
     0.722098        7.267060e+01      8.915840e+01     -1.758242e+01      1.094612e+00   
     0.789711        5.381390e+01      6.697876e+01     -1.428323e+01      1.118371e+00   
     0.859239        4.603106e+01      5.742203e+01     -1.254043e+01      1.149456e+00   
     0.930495        3.278454e+01      4.112345e+01     -9.525256e+00      1.186344e+00   
     1.003286        2.745648e+01      3.428106e+01     -8.050956e+00      1.226376e+00   
     1.077416        2.282706e+01      2.824292e+01     -6.681777e+00      1.265924e+00   
     1.152685        1.520258e+01      1.837832e+01     -4.477304e+00      1.301570e+00   
     1.228890        9.681369e+00      1.112752e+01     -2.775187e+00      1.329035e+00   
     1.305826        5.900787e+00      6.088407e+00     -1.531904e+00      1.344284e+00   
     1.383286        3.486924e+00      2.858849e+00     -7.165309e-01      1.344606e+00   
     1.461060        1.724879e+00      5.277876e-01     -1.316167e-01      1.328708e+00   
     1.538940        1.296156e+00      0.000000e+00      0.000000e+00      1.296156e+00   
     1.616714        1.248047e+00      0.000000e+00      0.000000e+00      1.248047e+00   
     1.694174        1.186498e+00      0.000000e+00      0.000000e+00      1.186498e+00   
     1.771110        1.114327e+00      0.000000e+00      0.000000e+00      1.114327e+00   
     1.847315        1.034962e+00      0.000000e+00      0.000000e+00      1.034962e+00   
     1.922584        9.521490e-01      0.000000e+00      0.000000e+00      9.521490e-01   
     1.996714        8.691942e-01      0.000000e+00      0.000000e+00      8.691942e-01   
     2.069505        7.887584e-01      0.000000e+00      0.000000e+00      7.887584e-01   
     2.140761        7.128368e-01      0.000000e+00      0.000000e+00      7.128368e-01   
     2.210289        6.428179e-01      0.000000e+00      0.000000e+00      6.428179e-01   
     2.277902        5.794611e-01      0.000000e+00      0.000000e+00      5.794611e-01   
     2.343418        5.230250e-01      0.000000e+00      0.000000e+00      5.230250e-01   
     2.406661        4.734218e-01      0.000000e+00      0.000000e+00      4.734218e-01   
     2.467459        4.301801e-01      0.000000e+00      0.000000e+00      4.301801e-01   
     2.525649        3.926800e-01      0.000000e+00      0.000000e+00      3.926800e-01   
     2.581075        3.602917e-01      0.000000e+00      0.000000e+00      3.602917e-01   
     2.633586        3.323817e-01      0.000000e+00      0.000000e+00      3.323817e-01   
     2.683041        3.083889e-01      0.000000e+00      0.000000e+00      3.083889e-01   
     2.729306        2.877758e-01      0.000000e+00      0.000000e+00      2.877758e-01   
     2.772258        2.700761e-01      0.000000e+00      0.000000e+00      2.700761e-01   
     2.811780        2.549110e-01      0.000000e+00      0.000000e+00      2.549110e-01   
     2.847765        2.419702e-01      0.000000e+00      0.000000e+00      2.419702e-01   
     2.880118        2.309783e-01      0.000000e+00      0.000000e+00      2.309783e-01   
     2.908749        2.217296e-01      0.000000e+00      0.000000e+00      2.217296e-01   
     2.933583        2.140462e-01      0.000000e+00      0.000000e+00      2.140462e-01   
     2.954553        2.077944e-01      0.000000e+00      0.000000e+00      2.077944e-01   
     2.971601        2.028588e-01      0.000000e+00      0.000000e+00      2.028588e-01   
     2.984682        1.991611e-01      0.000000e+00      0.000000e+00      1.991611e-01   
     2.993761        1.966394e-01      0.000000e+00      0.000000e+00      1.966394e-01   
     2.998815        1.952499e-01      0.000000e+00      0.000000e+00      1.952499e-01   
     3.004739        1.936354e-01      0.000000e+00      0.000000e+00      1.936354e-01   
     3.024957        1.882320e-01      0.000000e+00      0.000000e+00      1.882320e-01   
     3.061273        1.789300e-01      0.000000e+00      0.000000e+00      1.789300e-01   
     3.113597        1.663704e-01      0.000000e+00      0.000000e+00      1.663704e-01   
     3.181789        1.513508e-01      0.000000e+00      0.000000e+00      1.513508e-01   
     3.265666        1.347237e-01      0.000000e+00      0.000000e+00      1.347237e-01   
     3.365002        1.173107e-01      0.000000e+00      0.000000e+00      1.173107e-01   
     3.479529        9.985610e-02      0.000000e+00      0.000000e+00      9.985610e-02   
     3.608938        8.300829e-02      0.000000e+00      0.000000e+00      8.300829e-02   
     3.752880        6.730348e-02      0.000000e+00      0.000000e+00      6.730348e-02   
     3.910968        5.314902e-02      0.000000e+00      0.000000e+00      5.314902e-02   
     4.082775        4.081137e-02      0.000000e+00      0.000000e+00      4.081137e-02   
     4.267838        3.041755e-02      0.000000e+00      0.000000e+00      3.041755e-02   
     4.465657        2.196287e-02      0.000000e+00      0.000000e+00      2.196287e-02   
     4.675701        1.533006e-02      0.000000e+00      0.000000e+00      1.533006e-02   
     4.897402        1.031782e-02      0.000000e+00      0.000000e+00      1.031782e-02   
     5.130163        6.675282e-03      0.000000e+00      0.000000e+00      6.675282e-03   
