#       k             kp                  V           
   0.000790       0.000790         -1.928013e+00     
   0.000790       0.004159         -1.927979e+00     
   0.000790       0.010212         -1.927804e+00     
   0.000790       0.018933         -1.927293e+00     
   0.000790       0.030298         -1.926170e+00     
   0.000790       0.044278         -1.924080e+00     
   0.000790       0.060834         -1.920605e+00     
   0.000790       0.079922         -1.915270e+00     
   0.000790       0.101490         -1.907566e+00     
   0.000790       0.125480         -1.896970e+00     
   0.000790       0.151828         -1.882976e+00     
   0.000790       0.180462         -1.865121e+00     
   0.000790       0.211306         -1.843021e+00     
   0.000790       0.244276         -1.816392e+00     
   0.000790       0.279283         -1.785078e+00     
   0.000790       0.316234         -1.749053e+00     
   0.000790       0.355027         -1.708425e+00     
   0.000790       0.395559         -1.663420e+00     
   0.000790       0.437721         -1.614359e+00     
   0.000790       0.481399         -1.561628e+00     
   0.000790       0.526474         -1.505651e+00     
   0.000790       0.572826         -1.446864e+00     
   0.000790       0.620330         -1.385691e+00     
   0.000790       0.668857         -1.322535e+00     
   0.000790       0.718277         -1.257769e+00     
   0.000790       0.768456         -1.191735e+00     
   0.000790       0.819260         -1.124752e+00     
   0.000790       0.870551         -1.057116e+00     
   0.000790       0.922191         -9.891122e-01     
   0.000790       0.974040         -9.210162e-01     
   0.000790       1.025960         -8.531009e-01     
   0.000790       1.077809         -7.856390e-01     
   0.000790       1.129449         -7.189038e-01     
   0.000790       1.180740         -6.531692e-01     
   0.000790       1.231544         -5.887075e-01     
   0.000790       1.281723         -5.257867e-01     
   0.000790       1.331143         -4.646668e-01     
   0.000790       1.379670         -4.055957e-01     
   0.000790       1.427174         -3.488051e-01     
   0.000790       1.473526         -2.945064e-01     
   0.000790       1.518601         -2.428867e-01     
   0.000790       1.562279         -1.941054e-01     
   0.000790       1.604441         -1.482911e-01     
   0.000790       1.644973         -1.055399e-01     
   0.000790       1.683766         -6.591338e-02     
   0.000790       1.720717         -2.943848e-02     
   0.000790       1.755724         3.892207e-03      
   0.000790       1.788694         3.411875e-02      
   0.000790       1.819538         6.131125e-02      
   0.000790       1.848172         8.556614e-02      
   0.000790       1.874520         1.070015e-01      
   0.000790       1.898510         1.257518e-01      
   0.000790       1.920078         1.419619e-01      
   0.000790       1.939166         1.557806e-01      
   0.000790       1.955722         1.673553e-01      
   0.000790       1.969702         1.768253e-01      
   0.000790       1.981067         1.843166e-01      
   0.000790       1.989788         1.899378e-01      
   0.000790       1.995841         1.937753e-01      
   0.000790       1.999210         1.958918e-01      
   0.000790       2.003160         1.983223e-01      
   0.000790       2.016638         2.064633e-01      
   0.000790       2.040848         2.203938e-01      
   0.000790       2.075731         2.388214e-01      
   0.000790       2.121193         2.598196e-01      
   0.000790       2.177111         2.808085e-01      
   0.000790       2.243335         2.986037e-01      
   0.000790       2.319686         3.096295e-01      
   0.000790       2.405959         3.104076e-01      
   0.000790       2.501920         2.983887e-01      
