#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        1.012421e+08      1.012763e+08     -4.520930e+04      1.108941e+04   
     0.001185          0.009274        3.596349e+07      3.598211e+07     -2.862096e+04      1.000116e+04   
     0.001185          0.022740        1.577045e+07      1.578160e+07     -1.945608e+04      8.308729e+03   
     0.001185          0.042083        8.381632e+06      8.389146e+06     -1.425498e+04      6.740684e+03   
     0.001185          0.067187        4.965587e+06      4.971106e+06     -1.101454e+04      5.495674e+03   
     0.001185          0.097901        3.169170e+06      3.173475e+06     -8.843956e+03      4.539104e+03   
     0.001185          0.134040        2.175682e+06      2.179227e+06     -7.342069e+03      3.797187e+03   
     0.001185          0.175388        1.476858e+06      1.479665e+06     -6.020632e+03      3.213533e+03   
     0.001185          0.221694        1.079459e+06      1.081838e+06     -5.141027e+03      2.762403e+03   
     0.001185          0.272682        8.007214e+05      8.028081e+05     -4.493527e+03      2.406810e+03   
     0.001185          0.328043        6.154145e+05      6.171909e+05     -3.872913e+03      2.096529e+03   
     0.001185          0.387446        4.610266e+05      4.625969e+05     -3.430720e+03      1.860448e+03   
     0.001185          0.450533        3.649962e+05      3.663632e+05     -3.023534e+03      1.656514e+03   
     0.001185          0.516924        2.900368e+05      2.912153e+05     -2.649912e+03      1.471437e+03   
     0.001185          0.586221        2.365798e+05      2.376993e+05     -2.475236e+03      1.355671e+03   
     0.001185          0.658006        1.915233e+05      1.924842e+05     -2.149253e+03      1.188348e+03   
     0.001185          0.731848        1.539192e+05      1.548121e+05     -1.997584e+03      1.104712e+03   
     0.001185          0.807302        1.324151e+05      1.332449e+05     -1.853224e+03      1.023374e+03   
     0.001185          0.883916        1.134593e+05      1.142418e+05     -1.715992e+03      9.335285e+02   
     0.001185          0.961228        9.681545e+04      9.755295e+04     -1.585706e+03      8.482102e+02   
     0.001185          1.038772        7.848773e+04      7.911453e+04     -1.394627e+03      7.678347e+02   
     0.001185          1.116084        6.783569e+04      6.844181e+04     -1.311359e+03      7.052331e+02   
     0.001185          1.192698        5.857738e+04      5.914790e+04     -1.234731e+03      6.642082e+02   
     0.001185          1.268152        4.907214e+04      4.957726e+04     -1.130431e+03      6.253103e+02   
     0.001185          1.341994        4.087974e+04      4.133346e+04     -1.032175e+03      5.784589e+02   
     0.001185          1.413779        3.385092e+04      3.426507e+04     -9.397848e+02      5.256292e+02   
