#        q              total               1              \delta U         \delta U^2    

     0.001185        1.072876e+08      1.073385e+08     -6.322895e+04      1.234999e+04   
     0.006239        2.742440e+07      2.744688e+07     -2.536794e+04      2.891511e+03   
     0.015318        1.187316e+07      1.188798e+07     -1.571763e+04      8.996135e+02   
     0.028399        5.985708e+06      5.996129e+06     -1.074815e+04      3.271417e+02   
     0.045447        3.460452e+06      3.468513e+06     -8.190366e+03      1.299327e+02   
     0.066417        2.186990e+06      2.193379e+06     -6.453048e+03      6.374582e+01   
     0.091251        1.401073e+06      1.406303e+06     -5.271447e+03      4.167113e+01   
     0.119882        9.667476e+05      9.709656e+05     -4.251279e+03      3.321561e+01   
     0.152235        6.899181e+05      6.934681e+05     -3.579021e+03      2.904804e+01   
     0.188220        4.825084e+05      4.854646e+05     -2.982716e+03      2.651705e+01   
     0.227742        3.520719e+05      3.546700e+05     -2.622927e+03      2.479141e+01   
     0.270694        2.701617e+05      2.724317e+05     -2.293555e+03      2.354305e+01   
     0.316959        2.047677e+05      2.067381e+05     -1.993055e+03      2.258567e+01   
     0.366414        1.531139e+05      1.548121e+05     -1.719961e+03      2.178587e+01   
     0.418925        1.219262e+05      1.233780e+05     -1.472886e+03      2.104687e+01   
     0.474351        9.621713e+04      9.755295e+04     -1.356114e+03      2.030107e+01   
     0.532541        6.908497e+04      7.021098e+04     -1.145503e+03      1.950081e+01   
     0.593339        5.812073e+04      5.914790e+04     -1.045785e+03      1.861295e+01   
     0.656582        4.048288e+04      4.133346e+04     -8.681929e+02      1.761450e+01   
     0.722098        3.349857e+04      3.426507e+04     -7.829955e+02      1.648820e+01   
     0.789711        2.249573e+04      2.311478e+04     -6.342727e+02      1.522261e+01   
     0.859239        1.824727e+04      1.879356e+04     -5.601005e+02      1.381143e+01   
     0.930495        1.172054e+04      1.214432e+04     -4.360384e+02      1.225851e+01   
     1.003286        7.265452e+03      7.583014e+03     -3.281437e+02      1.058169e+01   
     1.077416        4.320904e+03      4.548553e+03     -2.364737e+02      8.824052e+00   
     1.152685        2.446866e+03      2.601438e+03     -1.616370e+02      7.064540e+00   
     1.228890        9.235955e+02      1.006297e+03     -8.811483e+01      5.413318e+00   
     1.305826        2.319158e+02      2.625425e+02     -3.461331e+01      3.986619e+00   
     1.383286        2.123733e+02      9.020029e+00     -1.797339e+00      2.051507e+02   
     1.461060        1.592047e+02      0.000000e+00      0.000000e+00      1.592047e+02   
     1.538940        1.238156e+02      0.000000e+00      0.000000e+00      1.238156e+02   
     1.616714        9.700769e+01      0.000000e+00      0.000000e+00      9.700769e+01   
     1.694174        7.685171e+01      0.000000e+00      0.000000e+00      7.685171e+01   
     1.771110        6.176779e+01      0.000000e+00      0.000000e+00      6.176779e+01   
     1.847315        5.050090e+01      0.000000e+00      0.000000e+00      5.050090e+01   
     1.922584        4.205280e+01      0.000000e+00      0.000000e+00      4.205280e+01   
     1.996714        3.564798e+01      0.000000e+00      0.000000e+00      3.564798e+01   
     2.069505        3.070992e+01      0.000000e+00      0.000000e+00      3.070992e+01   
     2.140761        2.682723e+01      0.000000e+00      0.000000e+00      2.682723e+01   
     2.210289        2.371329e+01      0.000000e+00      0.000000e+00      2.371329e+01   
     2.277902        2.116970e+01      0.000000e+00      0.000000e+00      2.116970e+01   
     2.343418        1.905830e+01      0.000000e+00      0.000000e+00      1.905830e+01   
     2.406661        1.728178e+01      0.000000e+00      0.000000e+00      1.728178e+01   
     2.467459        1.577050e+01      0.000000e+00      0.000000e+00      1.577050e+01   
     2.525649        1.447382e+01      0.000000e+00      0.000000e+00      1.447382e+01   
     2.581075        1.335417e+01      0.000000e+00      0.000000e+00      1.335417e+01   
     2.633586        1.238318e+01      0.000000e+00      0.000000e+00      1.238318e+01   
     2.683041        1.153897e+01      0.000000e+00      0.000000e+00      1.153897e+01   
     2.729306        1.080437e+01      0.000000e+00      0.000000e+00      1.080437e+01   
     2.772258        1.016568e+01      0.000000e+00      0.000000e+00      1.016568e+01   
     2.811780        9.611799e+00      0.000000e+00      0.000000e+00      9.611799e+00   
     2.847765        9.133649e+00      0.000000e+00      0.000000e+00      9.133649e+00   
     2.880118        8.723745e+00      0.000000e+00      0.000000e+00      8.723745e+00   
     2.908749        8.375902e+00      0.000000e+00      0.000000e+00      8.375902e+00   
