#        q              total               1              \delta U         \delta U^2    

     0.001185        1.156775e+04      1.161273e+04     -4.789542e+01      2.911801e+00   
     0.006239        6.440758e+03      6.485780e+03     -4.793411e+01      2.911795e+00   
     0.015318        4.325068e+03      4.370081e+03     -4.792488e+01      2.911660e+00   
     0.028399        3.560284e+03      3.605292e+03     -4.791856e+01      2.911174e+00   
     0.045447        2.647577e+03      2.692571e+03     -4.790460e+01      2.910121e+00   
     0.066417        2.000226e+03      2.045177e+03     -4.785950e+01      2.908299e+00   
     0.091251        1.632192e+03      1.677083e+03     -4.779563e+01      2.905274e+00   
     0.119882        1.387268e+03      1.432064e+03     -4.769671e+01      2.900826e+00   
     0.152235        1.167515e+03      1.212152e+03     -4.753204e+01      2.894657e+00   
     0.188220        9.716050e+02      1.015991e+03     -4.727284e+01      2.886806e+00   
     0.227742        7.982235e+02      8.422233e+02     -4.687724e+01      2.877401e+00   
     0.270694        6.945971e+02      7.381486e+02     -4.641855e+01      2.867004e+00   
     0.316959        6.000825e+02      6.430212e+02     -4.579533e+01      2.856682e+00   
     0.366414        5.143268e+02      5.564389e+02     -4.496015e+01      2.848045e+00   
     0.418925        4.369929e+02      4.779996e+02     -4.384995e+01      2.843281e+00   
     0.474351        4.016288e+02      4.417079e+02     -4.292433e+01      2.845195e+00   
     0.532541        3.363630e+02      3.747292e+02     -4.122297e+01      2.856797e+00   
     0.593339        3.069267e+02      3.439416e+02     -3.989632e+01      2.881431e+00   
     0.656582        2.529826e+02      2.875186e+02     -3.745791e+01      2.921958e+00   
     0.722098        2.290700e+02      2.617826e+02     -3.569306e+01      2.980474e+00   
     0.789711        1.855772e+02      2.150106e+02     -3.249061e+01      3.057230e+00   
     0.859239        1.484642e+02      1.741699e+02     -2.885741e+01      3.151741e+00   
     0.930495        1.325489e+02      1.558481e+02     -2.655973e+01      3.260499e+00   
     1.003286        1.039704e+02      1.231504e+02     -2.255706e+01      3.376997e+00   
     1.077416        8.034579e+01      9.537875e+01     -1.852521e+01      3.492248e+00   
     1.152685        6.107322e+01      7.213097e+01     -1.465530e+01      3.597557e+00   
     1.228890        3.885613e+01      4.486194e+01     -9.687451e+00      3.681639e+00   
     1.305826        2.353291e+01      2.550973e+01     -5.710147e+00      3.733326e+00   
     1.383286        7.665046e+00      5.127079e+00     -1.206531e+00      3.744498e+00   
     1.461060        3.710643e+00      0.000000e+00      0.000000e+00      3.710643e+00   
     1.538940        3.629357e+00      0.000000e+00      0.000000e+00      3.629357e+00   
     1.616714        3.502513e+00      0.000000e+00      0.000000e+00      3.502513e+00   
     1.694174        3.335016e+00      0.000000e+00      0.000000e+00      3.335016e+00   
     1.771110        3.133999e+00      0.000000e+00      0.000000e+00      3.133999e+00   
     1.847315        2.908559e+00      0.000000e+00      0.000000e+00      2.908559e+00   
     1.922584        2.669354e+00      0.000000e+00      0.000000e+00      2.669354e+00   
     1.996714        2.426249e+00      0.000000e+00      0.000000e+00      2.426249e+00   
     2.069505        2.187418e+00      0.000000e+00      0.000000e+00      2.187418e+00   
     2.140761        1.959400e+00      0.000000e+00      0.000000e+00      1.959400e+00   
     2.210289        1.746940e+00      0.000000e+00      0.000000e+00      1.746940e+00   
     2.277902        1.553036e+00      0.000000e+00      0.000000e+00      1.553036e+00   
     2.343418        1.379102e+00      0.000000e+00      0.000000e+00      1.379102e+00   
     2.406661        1.225475e+00      0.000000e+00      0.000000e+00      1.225475e+00   
     2.467459        1.091147e+00      0.000000e+00      0.000000e+00      1.091147e+00   
     2.525649        9.745636e-01      0.000000e+00      0.000000e+00      9.745636e-01   
     2.581075        8.739766e-01      0.000000e+00      0.000000e+00      8.739766e-01   
     2.633586        7.875664e-01      0.000000e+00      0.000000e+00      7.875664e-01   
     2.683041        7.136654e-01      0.000000e+00      0.000000e+00      7.136654e-01   
     2.729306        6.505863e-01      0.000000e+00      0.000000e+00      6.505863e-01   
     2.772258        5.968408e-01      0.000000e+00      0.000000e+00      5.968408e-01   
     2.811780        5.511871e-01      0.000000e+00      0.000000e+00      5.511871e-01   
     2.847765        5.125916e-01      0.000000e+00      0.000000e+00      5.125916e-01   
     2.880118        4.801092e-01      0.000000e+00      0.000000e+00      4.801092e-01   
     2.908749        4.530350e-01      0.000000e+00      0.000000e+00      4.530350e-01   
     2.933583        4.307328e-01      0.000000e+00      0.000000e+00      4.307328e-01   
     2.954553        4.127285e-01      0.000000e+00      0.000000e+00      4.127285e-01   
     2.971601        3.986141e-01      0.000000e+00      0.000000e+00      3.986141e-01   
     2.984682        3.880984e-01      0.000000e+00      0.000000e+00      3.880984e-01   
     2.993761        3.809572e-01      0.000000e+00      0.000000e+00      3.809572e-01   
     2.998815        3.770338e-01      0.000000e+00      0.000000e+00      3.770338e-01   
