#       k             kp                 U11                    U12                    U21                    U22          
   0.000790       0.000790         1.000000e+00           1.201769e-17           1.289276e-17           1.000000e+00      
   0.000790       0.004159         -1.415360e-09          2.678240e-15           1.036065e-16           -5.139152e-22     
   0.000790       0.010212         -4.349753e-09          4.984765e-14           3.197777e-16           -9.623127e-21     
   0.000790       0.018933         -9.393078e-09          3.750616e-13           6.991390e-16           -7.366354e-20     
   0.000790       0.030298         -1.684559e-08          1.773976e-12           1.287581e-15           -3.609646e-19     
   0.000790       0.044278         -2.690377e-08          6.379543e-12           2.156215e-15           -1.375511e-18     
   0.000790       0.060834         -3.964569e-08          1.927473e-11           3.421636e-15           -4.500700e-18     
   0.000790       0.079922         -5.500375e-08          5.181411e-11           5.267345e-15           -1.328882e-17     
   0.000790       0.101490         -7.273021e-08          1.283145e-10           7.961632e-15           -3.623406e-17     
   0.000790       0.125480         -9.235956e-08          2.983798e-10           1.186511e-14           -9.208617e-17     
   0.000790       0.151828         -1.131724e-07          6.576911e-10           1.742013e-14           -2.189263e-16     
   0.000790       0.180462         -1.341657e-07          1.380621e-09           2.511576e-14           -4.880832e-16     
   0.000790       0.211306         -1.540336e-07          2.765659e-09           3.542615e-14           -1.022505e-15     
   0.000790       0.244276         -1.711653e-07          5.294186e-09           4.872852e-14           -2.017329e-15     
   0.000790       0.279283         -1.836617e-07          9.698247e-09           6.521562e-14           -3.756703e-15     
   0.000790       0.316234         -1.893760e-07          1.702926e-08           8.482514e-14           -6.617325e-15     
   0.000790       0.355027         -1.859789e-07          2.871609e-08           1.072087e-13           -1.104784e-14     
   0.000790       0.395559         -1.710504e-07          4.659885e-08           1.317532e-13           -1.751731e-14     
   0.000790       0.437721         -1.421972e-07          7.292551e-08           1.576500e-13           -2.643759e-14     
   0.000790       0.481399         -9.719583e-08          1.103016e-07           1.839878e-13           -3.808149e-14     
   0.000790       0.526474         -3.415904e-08          1.615875e-07           2.098365e-13           -5.253099e-14     
   0.000790       0.572826         4.828051e-08           2.297424e-07           2.342987e-13           -6.968536e-14     
   0.000790       0.620330         1.507774e-07           3.176187e-07           2.565274e-13           -8.932932e-14     
   0.000790       0.668857         2.730859e-07           4.277124e-07           2.757326e-13           -1.112188e-13     
   0.000790       0.718277         4.138965e-07           5.618842e-07           2.912037e-13           -1.351161e-13     
   0.000790       0.768456         5.707205e-07           7.210696e-07           3.023569e-13           -1.607306e-13     
   0.000790       0.819260         7.398474e-07           9.050083e-07           3.087851e-13           -1.875956e-13     
   0.000790       0.870551         9.164030e-07           1.112028e-06           3.102791e-13           -2.149815e-13     
   0.000790       0.922191         1.094527e-06           1.338918e-06           3.068025e-13           -2.419510e-13     
   0.000790       0.974040         1.267678e-06           1.580930e-06           2.984416e-13           -2.675634e-13     
   0.000790       1.025960         1.429056e-06           1.831917e-06           2.853769e-13           -2.911128e-13     
   0.000790       1.077809         1.572106e-06           2.084625e-06           2.679059e-13           -3.122319e-13     
   0.000790       1.129449         1.691046e-06           2.331133e-06           2.465026e-13           -3.307858e-13     
   0.000790       1.180740         1.781355e-06           2.563398e-06           2.218634e-13           -3.466403e-13     
   0.000790       1.231544         1.840146e-06           2.773859e-06           1.948892e-13           -3.594929e-13     
   0.000790       1.281723         1.866382e-06           2.956022e-06           1.665981e-13           -3.688971e-13     
   0.000790       1.331143         1.860887e-06           3.104947e-06           1.380046e-13           -3.744557e-13     
   0.000790       1.379670         1.826163e-06           3.217561e-06           1.100179e-13           -3.760318e-13     
   0.000790       1.427174         1.766052e-06           3.292760e-06           8.338753e-14           -3.738312e-13     
   0.000790       1.473526         1.685284e-06           3.331299e-06           5.869323e-14           -3.683214e-13     
   0.000790       1.518601         1.589001e-06           3.335495e-06           3.635475e-14           -3.600649e-13     
   0.000790       1.562279         1.482303e-06           3.308826e-06           1.664264e-14           -3.495770e-13     
   0.000790       1.604441         1.369892e-06           3.255464e-06           -3.153028e-16          -3.372719e-13     
   0.000790       1.644973         1.255822e-06           3.179845e-06           -1.452509e-14          -3.234863e-13     
   0.000790       1.683766         1.143370e-06           3.086291e-06           -2.610762e-14          -3.085304e-13     
   0.000790       1.720717         1.035011e-06           2.978736e-06           -3.526872e-14          -2.927219e-13     
   0.000790       1.755724         9.324647e-07           2.860550e-06           -4.226353e-14          -2.763852e-13     
   0.000790       1.788694         8.367936e-07           2.734456e-06           -4.736268e-14          -2.598256e-13     
   0.000790       1.819538         7.485216e-07           2.602503e-06           -5.082619e-14          -2.432977e-13     
   0.000790       1.848172         6.677509e-07           2.466099e-06           -5.288692e-14          -2.269826e-13     
   0.000790       1.874520         5.942656e-07           2.326041e-06           -5.374242e-14          -2.109796e-13     
   0.000790       1.898510         5.276147e-07           2.182552e-06           -5.355261e-14          -1.953081e-13     
   0.000790       1.920078         4.671697e-07           2.035289e-06           -5.244017e-14          -1.799148e-13     
   0.000790       1.939166         4.121552e-07           1.883294e-06           -5.049117e-14          -1.646788e-13     
   0.000790       1.955722         3.616472e-07           1.724862e-06           -4.775373e-14          -1.494071e-13     
   0.000790       1.969702         3.145294e-07           1.557236e-06           -4.423165e-14          -1.338144e-13     
