#       k             kp                 U11                    U12                    U21                    U22          
   0.000790       0.000790         1.000000e+00           9.083776e-18           9.932080e-18           1.000000e+00      
   0.000790       0.004159         -9.039511e-10          2.023840e-15           7.979369e-17           -3.070988e-22     
   0.000790       0.010212         -2.778349e-09          3.761442e-14           2.459512e-16           -5.741817e-21     
   0.000790       0.018933         -6.001485e-09          2.818610e-13           5.356753e-16           -4.376678e-20     
   0.000790       0.030298         -1.077007e-08          1.321613e-12           9.785821e-16           -2.126416e-19     
   0.000790       0.044278         -1.722142e-08          4.680546e-12           1.615885e-15           -7.993522e-19     
   0.000790       0.060834         -2.542883e-08          1.382820e-11           2.510980e-15           -2.569945e-18     
   0.000790       0.079922         -3.539008e-08          3.610741e-11           3.760529e-15           -7.445071e-18     
   0.000790       0.101490         -4.701197e-08          8.640001e-11           5.503710e-15           -1.993314e-17     
   0.000790       0.125480         -6.009327e-08          1.937016e-10           7.926186e-15           -4.986565e-17     
   0.000790       0.151828         -7.430808e-08          4.119720e-10           1.125483e-14           -1.170553e-16     
   0.000790       0.180462         -8.919215e-08          8.372050e-10           1.573990e-14           -2.584534e-16     
   0.000790       0.211306         -1.041342e-07          1.630774e-09           2.162373e-14           -5.375763e-16     
   0.000790       0.244276         -1.183744e-07          3.049662e-09           2.909893e-14           -1.055117e-15     
   0.000790       0.279283         -1.310119e-07          5.481471e-09           3.826382e-14           -1.957753e-15     
   0.000790       0.316234         -1.410222e-07          9.480174e-09           4.908679e-14           -3.440351e-15     
   0.000790       0.355027         -1.472849e-07          1.579710e-08           6.139093e-14           -5.736133e-15     
   0.000790       0.395559         -1.486215e-07          2.540072e-08           7.486586e-14           -9.091386e-15     
   0.000790       0.437721         -1.438432e-07          3.947931e-08           8.910396e-14           -1.372721e-14     
   0.000790       0.481399         -1.318073e-07          5.942252e-08           1.036488e-13           -1.979918e-14     
   0.000790       0.526474         -1.114816e-07          8.677978e-08           1.180388e-13           -2.737226e-14     
   0.000790       0.572826         -8.201419e-08          1.231960e-07           1.318337e-13           -3.642579e-14     
   0.000790       0.620330         -4.280655e-08          1.703265e-07           1.446229e-13           -4.688883e-14     
   0.000790       0.668857         6.414516e-09           2.297333e-07           1.560272e-13           -5.868425e-14     
   0.000790       0.718277         6.553146e-08           3.027682e-07           1.657061e-13           -7.174720e-14     
   0.000790       0.768456         1.339829e-07           3.904481e-07           1.733782e-13           -8.599463e-14     
   0.000790       0.819260         2.107300e-07           4.933318e-07           1.788409e-13           -1.012597e-13     
   0.000790       0.870551         2.942500e-07           6.114095e-07           1.819752e-13           -1.172413e-13     
   0.000790       0.922191         3.825627e-07           7.440153e-07           1.827269e-13           -1.335239e-13     
   0.000790       0.974040         4.732959e-07           8.897725e-07           1.810747e-13           -1.496753e-13     
   0.000790       1.025960         5.637890e-07           1.046580e-06           1.770100e-13           -1.653672e-13     
   0.000790       1.077809         6.512301e-07           1.211642e-06           1.705478e-13           -1.804330e-13     
   0.000790       1.129449         7.328175e-07           1.381554e-06           1.617627e-13           -1.948144e-13     
   0.000790       1.180740         8.059305e-07           1.552439e-06           1.508270e-13           -2.084340e-13     
   0.000790       1.231544         8.682937e-07           1.720129e-06           1.380229e-13           -2.210898e-13     
   0.000790       1.281723         9.181191e-07           1.880388e-06           1.237188e-13           -2.324525e-13     
   0.000790       1.331143         9.542116e-07           2.029148e-06           1.083255e-13           -2.421651e-13     
   0.000790       1.379670         9.760253e-07           2.162739e-06           9.225601e-14           -2.499719e-13     
   0.000790       1.427174         9.836670e-07           2.278088e-06           7.590431e-14           -2.557890e-13     
   0.000790       1.473526         9.778463e-07           2.372858e-06           5.964252e-14           -2.596800e-13     
   0.000790       1.518601         9.597814e-07           2.445537e-06           4.382306e-14           -2.617712e-13     
   0.000790       1.562279         9.310737e-07           2.495447e-06           2.877379e-14           -2.621690e-13     
   0.000790       1.604441         8.935673e-07           2.522696e-06           1.478312e-14           -2.609276e-13     
   0.000790       1.644973         8.492097e-07           2.528075e-06           2.081724e-15           -2.580691e-13     
   0.000790       1.683766         7.999255e-07           2.512912e-06           -9.170703e-15          -2.536282e-13     
   0.000790       1.720717         7.475139e-07           2.478909e-06           -1.888795e-14          -2.476878e-13     
   0.000790       1.755724         6.935729e-07           2.427974e-06           -2.704938e-14          -2.403867e-13     
   0.000790       1.788694         6.394517e-07           2.362059e-06           -3.368557e-14          -2.319027e-13     
   0.000790       1.819538         5.862273e-07           2.283019e-06           -3.886211e-14          -2.224229e-13     
   0.000790       1.848172         5.347028e-07           2.192499e-06           -4.266497e-14          -2.121162e-13     
   0.000790       1.874520         4.854174e-07           2.091826e-06           -4.518879e-14          -2.011128e-13     
   0.000790       1.898510         4.386654e-07           1.981933e-06           -4.652777e-14          -1.894943e-13     
   0.000790       1.920078         3.945145e-07           1.863274e-06           -4.676839e-14          -1.772876e-13     
   0.000790       1.939166         3.528182e-07           1.735713e-06           -4.598272e-14          -1.644594e-13     
   0.000790       1.955722         3.132127e-07           1.598360e-06           -4.422069e-14          -1.509045e-13     
   0.000790       1.969702         2.750824e-07           1.449265e-06           -4.149918e-14          -1.364193e-13     
   0.000790       1.981067         2.374615e-07           1.284789e-06           -3.778182e-14          -1.206432e-13     
   0.000790       1.989788         1.987726e-07           1.098095e-06           -3.293345e-14          -1.029181e-13     
   0.000790       1.995841         1.560378e-07           8.747315e-07           -2.658653e-14          -8.187324e-14     
   0.000790       1.999210         1.013473e-07           5.728056e-07           -1.753863e-14          -5.357031e-14     
   0.000790       2.003160         2.003713e-07           1.144082e-06           -3.530768e-14          -1.069449e-13     
   0.000790       2.016638         2.935305e-07           1.735403e-06           -5.500950e-14          -1.618667e-13     
   0.000790       2.040848         3.408369e-07           2.149897e-06           -7.132478e-14          -1.996494e-13     
   0.000790       2.075731         3.533288e-07           2.463140e-06           -8.674017e-14          -2.271832e-13     
   0.000790       2.121193         3.343536e-07           2.695486e-06           -1.016492e-13          -2.461819e-13     
   0.000790       2.177111         2.867539e-07           2.852616e-06           -1.156533e-13          -2.569704e-13     
   0.000790       2.243335         2.146192e-07           2.935868e-06           -1.279976e-13          -2.596272e-13     
