#       k             kp                 U11                    U12                    U21                    U22          
   0.000790       0.000790         1.000000e+00           1.144374e-17           1.234260e-17           1.000000e+00      
   0.000790       0.004159         -1.283190e-09          2.550136e-15           9.917801e-17           -4.581662e-22     
   0.000790       0.010212         -3.943657e-09          4.744445e-14           3.059931e-16           -8.576699e-21     
   0.000790       0.018933         -8.516732e-09          3.565709e-13           6.682754e-16           -6.559910e-20     
   0.000790       0.030298         -1.527630e-08          1.682437e-12           1.227931e-15           -3.209163e-19     
   0.000790       0.044278         -2.440446e-08          6.024843e-12           2.048242e-15           -1.219701e-18     
   0.000790       0.060834         -3.597987e-08          1.809270e-11           3.231495e-15           -3.977657e-18     
   0.000790       0.079922         -4.995501e-08          4.825934e-11           4.937567e-15           -1.170283e-17     
   0.000790       0.101490         -6.612708e-08          1.184432e-10           7.399451e-15           -3.180263e-17     
   0.000790       0.125480         -8.410630e-08          2.728755e-10           1.092980e-14           -8.059310e-17     
   0.000790       0.151828         -1.032853e-07          5.961791e-10           1.591183e-14           -1.911678e-16     
   0.000790       0.180462         -1.228137e-07          1.241740e-09           2.276895e-14           -4.254685e-16     
   0.000790       0.211306         -1.415823e-07          2.471082e-09           3.191151e-14           -8.902163e-16     
   0.000790       0.244276         -1.582209e-07          4.704818e-09           4.366578e-14           -1.754773e-15     
   0.000790       0.279283         -1.711119e-07          8.581467e-09           5.819826e-14           -3.265802e-15     
   0.000790       0.316234         -1.784244e-07          1.501720e-08           7.545475e-14           -5.750506e-15     
   0.000790       0.355027         -1.781683e-07          2.525668e-08           9.513373e-14           -9.599078e-15     
   0.000790       0.395559         -1.682695e-07          4.090340e-08           1.167054e-13           -1.522050e-14     
   0.000790       0.437721         -1.466665e-07          6.391872e-08           1.394721e-13           -2.297595e-14     
   0.000790       0.481399         -1.114272e-07          9.658149e-08           1.626489e-13           -3.310849e-14     
   0.000790       0.526474         -6.088350e-08          1.414041e-07           1.854371e-13           -4.569885e-14     
   0.000790       0.572826         6.219873e-09           2.010043e-07           2.070686e-13           -6.067280e-14     
   0.000790       0.620330         9.056942e-08           2.779358e-07           2.268210e-13           -7.786038e-14     
   0.000790       0.668857         1.921306e-07           3.744830e-07           2.440222e-13           -9.707032e-14     
   0.000790       0.718277         3.100132e-07           4.924302e-07           2.580683e-13           -1.181206e-13     
   0.000790       0.768456         4.423717e-07           6.328196e-07           2.684621e-13           -1.407869e-13     
   0.000790       0.819260         5.863606e-07           7.957214e-07           2.748538e-13           -1.646945e-13     
   0.000790       0.870551         7.381639e-07           9.800430e-07           2.770564e-13           -1.892402e-13     
   0.000790       0.922191         8.931152e-07           1.183405e-06           2.750206e-13           -2.136358e-13     
   0.000790       0.974040         1.045916e-06           1.402109e-06           2.687892e-13           -2.370826e-13     
   0.000790       1.025960         1.190949e-06           1.631216e-06           2.584702e-13           -2.589771e-13     
   0.000790       1.077809         1.322658e-06           1.864738e-06           2.442568e-13           -2.790030e-13     
   0.000790       1.129449         1.435960e-06           2.095961e-06           2.264833e-13           -2.970397e-13     
   0.000790       1.180740         1.526650e-06           2.317849e-06           2.056725e-13           -3.129578e-13     
   0.000790       1.231544         1.591721e-06           2.523535e-06           1.825319e-13           -3.264641e-13     
   0.000790       1.281723         1.629595e-06           2.706807e-06           1.578877e-13           -3.371179e-13     
   0.000790       1.331143         1.640190e-06           2.862557e-06           1.325885e-13           -3.444996e-13     
   0.000790       1.379670         1.624859e-06           2.987112e-06           1.074206e-13           -3.484052e-13     
   0.000790       1.427174         1.586173e-06           3.078418e-06           8.306183e-14           -3.489302e-13     
   0.000790       1.473526         1.527618e-06           3.136047e-06           6.007023e-14           -3.464079e-13     
   0.000790       1.518601         1.453229e-06           3.161051e-06           3.888813e-14           -3.412647e-13     
   0.000790       1.562279         1.367224e-06           3.155695e-06           1.984328e-14           -3.338940e-13     
   0.000790       1.604441         1.273688e-06           3.123105e-06           3.144411e-15           -3.246076e-13     
   0.000790       1.644973         1.176315e-06           3.066910e-06           -1.112148e-14          -3.136593e-13     
   0.000790       1.683766         1.078257e-06           2.990892e-06           -2.298143e-14          -3.012958e-13     
