#       k             kp                 U11                    U12                    U21                    U22          
   0.000790       0.000790         1.000000e+00           5.433456e-18           5.944289e-18           1.000000e+00      
   0.000790       0.004159         -5.007530e-10          1.210349e-15           4.774863e-17           -1.634971e-22     
   0.000790       0.010212         -1.539236e-09          2.247492e-14           1.470596e-16           -3.050811e-21     
   0.000790       0.018933         -3.325775e-09          1.679762e-13           3.195553e-16           -2.312355e-20     
   0.000790       0.030298         -5.971815e-09          7.832257e-13           5.809070e-16           -1.110537e-19     
   0.000790       0.044278         -9.559333e-09          2.746234e-12           9.509236e-16           -4.096854e-19     
   0.000790       0.060834         -1.414068e-08          7.989296e-12           1.458088e-15           -1.283963e-18     
   0.000790       0.079922         -1.973517e-08          2.043723e-11           2.144257e-15           -3.613908e-18     
   0.000790       0.101490         -2.632383e-08          4.767209e-11           3.068590e-15           -9.400649e-18     
   0.000790       0.125480         -3.384348e-08          1.038195e-10           4.309304e-15           -2.291041e-17     
   0.000790       0.151828         -4.218084e-08          2.141932e-10           5.961583e-15           -5.261341e-17     
   0.000790       0.180462         -5.116762e-08          4.226572e-10           8.130304e-15           -1.141733e-16     
   0.000790       0.211306         -6.057753e-08          8.014336e-10           1.091713e-14           -2.343568e-16     
   0.000790       0.244276         -7.012583e-08          1.463789e-09           1.440322e-14           -4.554547e-16     
   0.000790       0.279283         -7.947201e-08          2.578816e-09           1.863080e-14           -8.389984e-16     
   0.000790       0.316234         -8.822592e-08          4.386598e-09           2.358840e-14           -1.466810e-15     
   0.000790       0.355027         -9.595729e-08          7.211628e-09           2.920448e-14           -2.437171e-15     
   0.000790       0.395559         -1.022083e-07          1.147191e-08           3.535243e-14           -3.854729e-15     
   0.000790       0.437721         -1.065093e-07          1.768156e-08           4.186564e-14           -5.815148e-15     
   0.000790       0.481399         -1.083962e-07          2.644530e-08           4.855769e-14           -8.388950e-15     
   0.000790       0.526474         -1.074309e-07          3.844455e-08           5.524057e-14           -1.161157e-14     
   0.000790       0.572826         -1.032216e-07          5.441506e-08           6.173554e-14           -1.548572e-14     
   0.000790       0.620330         -9.544567e-08          7.511730e-08           6.787646e-14           -1.999607e-14     
   0.000790       0.668857         -8.387006e-08          1.013005e-07           7.350986e-14           -2.512762e-14     
   0.000790       0.718277         -6.837197e-08          1.336617e-07           7.849757e-14           -3.087347e-14     
   0.000790       0.768456         -4.895580e-08          1.728023e-07           8.272373e-14           -3.722234e-14     
   0.000790       0.819260         -2.576629e-08          2.191832e-07           8.610211e-14           -4.413105e-14     
   0.000790       0.870551         9.041711e-10           2.730843e-07           8.857688e-14           -5.150240e-14     
   0.000790       0.922191         3.061567e-08           3.345675e-07           9.011336e-14           -5.919105e-14     
   0.000790       0.974040         6.278951e-08           4.034483e-07           9.068340e-14           -6.704219e-14     
   0.000790       1.025960         9.672610e-08           4.792758e-07           9.025547e-14           -7.494096e-14     
   0.000790       1.077809         1.316315e-07           5.613227e-07           8.879783e-14           -8.283708e-14     
   0.000790       1.129449         1.666507e-07           6.485880e-07           8.629385e-14           -9.072331e-14     
   0.000790       1.180740         2.009062e-07           7.398131e-07           8.275964e-14           -9.858043e-14     
   0.000790       1.231544         2.335382e-07           8.335141e-07           7.825268e-14           -1.063282e-13     
   0.000790       1.281723         2.637451e-07           9.280287e-07           7.286652e-14           -1.138183e-13     
   0.000790       1.331143         2.908206e-07           1.021576e-06           6.671672e-14           -1.208735e-13     
   0.000790       1.379670         3.141851e-07           1.112325e-06           5.992788e-14           -1.273449e-13     
   0.000790       1.427174         3.334086e-07           1.198464e-06           5.262863e-14           -1.331473e-13     
   0.000790       1.473526         3.482234e-07           1.278273e-06           4.495466e-14           -1.382539e-13     
   0.000790       1.518601         3.585262e-07           1.350181e-06           3.705348e-14           -1.426601e-13     
   0.000790       1.562279         3.643690e-07           1.412826e-06           2.908503e-14           -1.463449e-13     
   0.000790       1.604441         3.659429e-07           1.465089e-06           2.121540e-14           -1.492537e-13     
   0.000790       1.644973         3.635537e-07           1.506120e-06           1.360612e-14           -1.513068e-13     
   0.000790       1.683766         3.575949e-07           1.535339e-06           6.403394e-15           -1.524253e-13     
