#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        8.585552e+08      8.585661e+08     -1.383312e+04      2.921752e+03   
     0.001185          0.009274        5.451719e+08      5.451804e+08     -1.125081e+04      2.723386e+03   
     0.001185          0.022740        3.455964e+08      3.456031e+08     -9.050418e+03      2.319963e+03   
     0.001185          0.042083        1.854930e+08      1.854979e+08     -6.539766e+03      1.647664e+03   
     0.001185          0.067187        7.236713e+07      7.236991e+07     -4.173532e+03      1.387958e+03   
     0.001185          0.097901        5.141514e+07      5.141744e+07     -3.540740e+03      1.238102e+03   
     0.001185          0.134040        4.004915e+07      4.005114e+07     -3.106713e+03      1.120700e+03   
     0.001185          0.175388        3.163443e+07      3.163617e+07     -2.765248e+03      1.017130e+03   
     0.001185          0.221694        2.498888e+07      2.499043e+07     -2.473649e+03      9.263113e+02   
     0.001185          0.272682        1.943449e+07      1.943581e+07     -2.172637e+03      8.429514e+02   
     0.001185          0.328043        1.574687e+07      1.574806e+07     -1.963653e+03      7.723810e+02   
     0.001185          0.387446        1.300958e+07      1.301064e+07     -1.768519e+03      7.097069e+02   
     0.001185          0.450533        1.106268e+07      1.106366e+07     -1.645890e+03      6.591046e+02   
     0.001185          0.516924        9.547889e+06      9.548804e+06     -1.529064e+03      6.143301e+02   
     0.001185          0.586221        8.210039e+06      8.210884e+06     -1.417902e+03      5.730632e+02   
     0.001185          0.658006        7.032188e+06      7.032969e+06     -1.312262e+03      5.311597e+02   
     0.001185          0.731848        6.498307e+06      6.499064e+06     -1.261469e+03      5.039807e+02   
     0.001185          0.807302        5.531418e+06      5.532113e+06     -1.163849e+03      4.683826e+02   
     0.001185          0.883916        5.094912e+06      5.095584e+06     -1.116987e+03      4.457396e+02   
     0.001185          0.961228        4.687496e+06      4.688144e+06     -1.071400e+03      4.232077e+02   
     0.001185          1.038772        4.307596e+06      4.308224e+06     -1.027071e+03      3.997616e+02   
     0.001185          1.116084        3.953704e+06      3.954313e+06     -9.839810e+02      3.745810e+02   
     0.001185          1.192698        3.580930e+06      3.581510e+06     -9.308187e+02      3.511883e+02   
     0.001185          1.268152        3.224709e+06      3.225252e+06     -8.760397e+02      3.324078e+02   
     0.001185          1.341994        3.033960e+06      3.034506e+06     -8.619760e+02      3.165151e+02   
     0.001185          1.413779        2.770275e+06      2.770795e+06     -8.236702e+02      3.034351e+02   
     0.001185          1.483076        2.525969e+06      2.526465e+06     -7.865165e+02      2.904157e+02   
     0.001185          1.549467        2.299884e+06      2.300359e+06     -7.504971e+02      2.753073e+02   
     0.001185          1.612554        2.090918e+06      2.091374e+06     -7.155946e+02      2.594868e+02   
     0.001185          1.671957        1.898018e+06      1.898456e+06     -6.817912e+02      2.440957e+02   
     0.001185          1.727318        1.898011e+06      1.898456e+06     -6.817912e+02      2.371806e+02   
     0.001185          1.778306        1.720177e+06      1.720601e+06     -6.490696e+02      2.249987e+02   
     0.001185          1.824612        1.556448e+06      1.556853e+06     -6.174119e+02      2.119978e+02   
     0.001185          1.865960        1.556442e+06      1.556853e+06     -6.174119e+02      2.066358e+02   
     0.001185          1.902099        1.405912e+06      1.406303e+06     -5.868007e+02      1.960626e+02   
     0.001185          1.932813        1.405909e+06      1.406303e+06     -5.868007e+02      1.928133e+02   
     0.001185          1.957917        1.405906e+06      1.406303e+06     -5.868007e+02      1.892561e+02   
     0.001185          1.977260        1.267709e+06      1.268086e+06     -5.572184e+02      1.805986e+02   
     0.001185          1.990726        1.267707e+06      1.268086e+06     -5.572184e+02      1.786732e+02   
     0.001185          1.998238        1.267707e+06      1.268086e+06     -5.572184e+02      1.781000e+02   
     0.006239          0.001762        4.803488e+08      4.803572e+08     -9.252897e+03      8.535905e+02   
     0.006239          0.009274        4.521086e+08      4.521163e+08     -8.463440e+03      7.987498e+02   
     0.006239          0.022740        3.265175e+08      3.265240e+08     -7.125260e+03      7.081706e+02   
     0.006239          0.042083        1.591976e+08      1.592016e+08     -4.585906e+03      6.116071e+02   
     0.006239          0.067187        7.216457e+07      7.216750e+07     -3.485584e+03      5.529804e+02   
     0.006239          0.097901        5.170706e+07      5.170955e+07     -3.006671e+03      5.144322e+02   
     0.006239          0.134040        3.976903e+07      3.977120e+07     -2.647837e+03      4.804391e+02   
     0.006239          0.175388        3.134132e+07      3.134323e+07     -2.360294e+03      4.488180e+02   
     0.006239          0.221694        2.476946e+07      2.477114e+07     -2.103246e+03      4.189095e+02   
     0.006239          0.272682        1.981605e+07      1.981754e+07     -1.883170e+03      3.904308e+02   
     0.006239          0.328043        1.605206e+07      1.605339e+07     -1.702029e+03      3.646456e+02   
     0.006239          0.387446        1.318215e+07      1.318334e+07     -1.532893e+03      3.402921e+02   
     0.006239          0.450533        1.106256e+07      1.106366e+07     -1.426602e+03      3.185689e+02   
     0.006239          0.516924        9.547777e+06      9.548804e+06     -1.325342e+03      2.979148e+02   
     0.006239          0.586221        8.209933e+06      8.210884e+06     -1.228990e+03      2.781520e+02   
     0.006239          0.658006        7.211693e+06      7.212572e+06     -1.137425e+03      2.585689e+02   
     0.006239          0.731848        6.498212e+06      6.499064e+06     -1.093399e+03      2.409792e+02   
     0.006239          0.807302        5.705230e+06      5.706016e+06     -1.008786e+03      2.231242e+02   
     0.006239          0.883916        5.094823e+06      5.095584e+06     -9.681671e+02      2.075403e+02   
     0.006239          0.961228        4.687408e+06      4.688144e+06     -9.286538e+02      1.920873e+02   
     0.006239          1.038772        4.307511e+06      4.308224e+06     -8.902305e+02      1.772332e+02   
     0.006239          1.116084        3.866129e+06      3.866800e+06     -8.340067e+02      1.633650e+02   
     0.006239          1.192698        3.488546e+06      3.489182e+06     -7.860040e+02      1.502643e+02   
     0.006239          1.268152        3.182007e+06      3.182618e+06     -7.492846e+02      1.382237e+02   
     0.006239          1.341994        2.936757e+06      2.937353e+06     -7.232117e+02      1.275939e+02   
     0.006239          1.413779        2.743656e+06      2.744245e+06     -7.070888e+02      1.179290e+02   
     0.006239          1.483076        2.525893e+06      2.526465e+06     -6.817262e+02      1.092030e+02   
     0.006239          1.549467        2.299810e+06      2.300359e+06     -6.505058e+02      1.011202e+02   
