#       k             kp                  V           
   0.000790       0.000790         -1.315219e-13     
   0.000790       0.004159         -5.255234e-17     
   0.000790       0.010212         4.168037e-15      
   0.000790       0.018933         2.840526e-14      
   0.000790       0.030298         1.154103e-13      
   0.000790       0.044278         3.573989e-13      
   0.000790       0.060834         9.137791e-13      
   0.000790       0.079922         2.027158e-12      
   0.000790       0.101490         4.021797e-12      
   0.000790       0.125480         7.276637e-12      
   0.000790       0.151828         1.216629e-11      
   0.000790       0.180462         1.897151e-11      
   0.000790       0.211306         2.777619e-11      
   0.000790       0.244276         3.837930e-11      
   0.000790       0.279283         5.025735e-11      
   0.000790       0.316234         6.260241e-11      
   0.000790       0.355027         7.443768e-11      
   0.000790       0.395559         8.478381e-11      
   0.000790       0.437721         9.282855e-11      
   0.000790       0.481399         9.805271e-11      
   0.000790       0.526474         1.002827e-10      
   0.000790       0.572826         9.966758e-11      
   0.000790       0.620330         9.660127e-11      
   0.000790       0.668857         9.162007e-11      
   0.000790       0.718277         8.530401e-11      
   0.000790       0.768456         7.820045e-11      
   0.000790       0.819260         7.077619e-11      
   0.000790       0.870551         6.339627e-11      
   0.000790       0.922191         5.632292e-11      
   0.000790       0.974040         4.972656e-11      
   0.000790       1.025960         4.370298e-11      
   0.000790       1.077809         3.829143e-11      
   0.000790       1.129449         3.349146e-11      
   0.000790       1.180740         2.927615e-11      
   0.000790       1.231544         2.560330e-11      
   0.000790       1.281723         2.242269e-11      
   0.000790       1.331143         1.968154e-11      
   0.000790       1.379670         1.732798e-11      
   0.000790       1.427174         1.531309e-11      
   0.000790       1.473526         1.359185e-11      
   0.000790       1.518601         1.212406e-11      
   0.000790       1.562279         1.087385e-11      
   0.000790       1.604441         9.809851e-12      
   0.000790       1.644973         8.904784e-12      
   0.000790       1.683766         8.135384e-12      
   0.000790       1.720717         7.481387e-12      
   0.000790       1.755724         6.925454e-12      
   0.000790       1.788694         6.452997e-12      
   0.000790       1.819538         6.052083e-12      
   0.000790       1.848172         5.711831e-12      
   0.000790       1.874520         5.423827e-12      
   0.000790       1.898510         5.180716e-12      
   0.000790       1.920078         4.976809e-12      
   0.000790       1.939166         4.806954e-12      
   0.000790       1.955722         4.667026e-12      
   0.000790       1.969702         4.554438e-12      
   0.000790       1.981067         4.466375e-12      
   0.000790       1.989788         4.400402e-12      
   0.000790       1.995841         4.355603e-12      
   0.000790       1.999210         4.331152e-12      
   0.000790       2.003160         4.302759e-12      
   0.000790       2.016638         4.207948e-12      
   0.000790       2.040848         4.046946e-12      
   0.000790       2.075731         3.833199e-12      
   0.000790       2.121193         3.583841e-12      
   0.000790       2.177111         3.315288e-12      
   0.000790       2.243335         3.041125e-12      
   0.000790       2.319686         2.770813e-12      
   0.000790       2.405959         2.508968e-12      
   0.000790       2.501920         2.256503e-12      
   0.000790       2.607312         2.011717e-12      
   0.000790       2.721850         1.770304e-12      
   0.000790       2.845225         1.525473e-12      
   0.000790       2.977105         1.268357e-12      
   0.000790       3.117134         9.953384e-13      
   0.000790       3.264935         7.196086e-13      
   0.000790       3.420109         4.690642e-13      
   0.000790       3.582238         2.704420e-13      
   0.000790       3.750884         1.353493e-13      
   0.000790       3.925594         5.756281e-14      
   0.000790       4.105897         2.033877e-14      
   0.000790       4.291305         5.824394e-15      
   0.000790       4.481320         1.317081e-15      
   0.000790       4.675429         2.287008e-16      
   0.000790       4.873108         2.964502e-17      
   0.000790       5.073826         2.787530e-18      
   0.000790       5.277040         1.846754e-19      
   0.000790       5.482203         8.380804e-21      
   0.000790       5.688763         2.537240e-22      
   0.000790       5.896161         4.996254e-24      
   0.000790       6.103839         6.261816e-26      
   0.000790       6.311237         4.896249e-28      
   0.000790       6.517797         2.350649e-30      
   0.000790       6.722960         6.837331e-33      
   0.000790       6.926174         1.190380e-35      
   0.000790       7.126892         1.222348e-38      
   0.000790       7.324571         7.184652e-42      
   0.000790       7.518680         2.189714e-45      
   0.000790       7.708695         5.436853e-47      
   0.000790       7.894103         -1.569251e-46     
   0.000790       8.074406         -4.942351e-46     
   0.000790       8.249116         -1.037658e-45     
   0.000790       8.417762         -1.915983e-45     
   0.000790       8.579891         -3.334255e-45     
   0.000790       8.735065         -5.607271e-45     
   0.000790       8.882866         -9.205797e-45     
   0.000790       9.022895         -1.480088e-44     
   0.000790       9.154775         -2.330366e-44     
   0.000790       9.278150         -3.584788e-44     
   0.000790       9.392688         -5.377867e-44     
   0.000790       9.498080         -7.842839e-44     
   0.000790       9.594041         -1.109552e-43     
   0.000790       9.680314         -1.519112e-43     
   0.000790       9.756665         -2.009178e-43     
   0.000790       9.822889         -2.563153e-43     
   0.000790       9.878807         -3.149583e-43     
   0.000790       9.924269         -3.725617e-43     
   0.000790       9.959152         -4.240162e-43     
   0.000790       9.983362         -4.635784e-43     
   0.000790       9.996840         -4.875716e-43     
   0.004159       0.000790         -5.255234e-17     
   0.004159       0.004159         6.527255e-14      
   0.004159       0.010212         6.499721e-13      
   0.004159       0.018933         4.133478e-12      
   0.004159       0.030298         1.686263e-11      
   0.004159       0.044278         5.218157e-11      
   0.004159       0.060834         1.334176e-10      
   0.004159       0.079922         2.959859e-10      
   0.004159       0.101490         5.872219e-10      
   0.004159       0.125480         1.062463e-09      
   0.004159       0.151828         1.776402e-09      
   0.004159       0.180462         2.770048e-09      
   0.004159       0.211306         4.055652e-09      
   0.004159       0.244276         5.603870e-09      
   0.004159       0.279283         7.338270e-09      
   0.004159       0.316234         9.140888e-09      
   0.004159       0.355027         1.086910e-08      
   0.004159       0.395559         1.237991e-08      
   0.004159       0.437721         1.355469e-08      
   0.004159       0.481399         1.431763e-08      
   0.004159       0.526474         1.464336e-08      
   0.004159       0.572826         1.455364e-08      
   0.004159       0.620330         1.410598e-08      
   0.004159       0.668857         1.337869e-08      
   0.004159       0.718277         1.245645e-08      
   0.004159       0.768456         1.141921e-08      
   0.004159       0.819260         1.033512e-08      
   0.004159       0.870551         9.257503e-09      
   0.004159       0.922191         8.224630e-09      
   0.004159       0.974040         7.261401e-09      
   0.004159       1.025960         6.381807e-09      
   0.004159       1.077809         5.591591e-09      
   0.004159       1.129449         4.890666e-09      
   0.004159       1.180740         4.275127e-09      
   0.004159       1.231544         3.738793e-09      
   0.004159       1.281723         3.274337e-09      
   0.004159       1.331143         2.874055e-09      
   0.004159       1.379670         2.530371e-09      
   0.004159       1.427174         2.236136e-09      
