#        q                pp                pn                nn        

     0.001185        1.814449e+08      2.999969e+08      4.961099e+08   
     0.006239        5.724822e+07      8.647602e+07      1.306790e+08   
     0.015318        2.661925e+07      3.902524e+07      5.724820e+07   
     0.028399        1.574770e+07      2.245578e+07      3.204758e+07   
     0.045447        1.028272e+07      1.407201e+07      1.927806e+07   
     0.066417        7.032730e+06      9.471832e+06      1.277339e+07   
     0.091251        5.095380e+06      6.713256e+06      8.858547e+06   
     0.119882        3.954132e+06      5.064687e+06      6.498833e+06   
     0.152235        3.034346e+06      3.767619e+06      4.687946e+06   
     0.188220        2.300218e+06      2.884110e+06      3.624792e+06   
     0.227742        1.898324e+06      2.290306e+06      2.770637e+06   
     0.270694        1.556730e+06      1.889568e+06      2.300211e+06   
     0.316959        1.267970e+06      1.549035e+06      1.898315e+06   
     0.366414        1.025294e+06      1.261245e+06      1.556720e+06   
     0.418925        9.193091e+05      1.077696e+06      1.267959e+06   
     0.474351        7.345526e+05      8.661398e+05      1.025281e+06   
     0.532541        6.544841e+05      7.322138e+05      8.226072e+05   
     0.593339        5.160188e+05      6.143647e+05      7.345377e+05   
     0.656582        4.028744e+05      4.830659e+05      5.818153e+05   
     0.722098        3.545729e+05      4.267859e+05      5.160023e+05   
     0.789711        2.723394e+05      3.304542e+05      4.028582e+05   
     0.859239        2.376059e+05      2.895795e+05      3.545563e+05   
     0.930495        1.791254e+05      2.203314e+05      2.723238e+05   
     1.003286        1.331634e+05      1.654681e+05      2.066367e+05   
     1.077416        8.287819e+04      1.129522e+05      1.547178e+05   
     1.152685        4.952056e+04      7.499933e+04      1.141553e+05   
     1.228890        1.875715e+04      3.618440e+04      7.013917e+04   
     1.305826        2.098971e+02      2.959052e+03      4.127575e+04   
     1.383286        2.726756e+00      1.947623e+01      8.803892e+00   
     1.461060        3.009954e+00      2.502291e+01      3.832256e+00   
     1.538940        3.238586e+00      3.119898e+01      4.228380e+00   
     1.616714        3.421096e+00      3.770087e+01      4.591620e+00   
     1.694174        3.576173e+00      4.417598e+01      4.938178e+00   
