#        q              proton           neutron      

     0.001185        2.466428e+04      3.265123e+04   
     0.006239        1.315408e+04      1.687748e+04   
     0.015318        8.929776e+03      1.122253e+04   
     0.028399        6.755908e+03      8.171669e+03   
     0.045447        5.330188e+03      6.336823e+03   
     0.066417        4.443361e+03      5.155379e+03   
     0.091251        3.807941e+03      4.289431e+03   
     0.119882        3.234883e+03      3.669880e+03   
     0.152235        2.844219e+03      3.245865e+03   
     0.188220        2.485538e+03      2.855119e+03   
     0.227742        2.263633e+03      2.496403e+03   
     0.270694        2.055050e+03      2.168382e+03   
     0.316959        1.859445e+03      1.966211e+03   
     0.366414        1.676451e+03      1.776787e+03   
     0.418925        1.505740e+03      1.599793e+03   
     0.474351        1.347013e+03      1.516149e+03   
     0.532541        1.272434e+03      1.357196e+03   
     0.593339        1.131188e+03      1.209854e+03   
     0.656582        1.065300e+03      1.140900e+03   
     0.722098        9.408282e+02      1.010474e+03   
     0.789711        8.270554e+02      9.499031e+02   
     0.859239        7.746931e+02      8.356015e+02   
     0.930495        6.761685e+02      7.315102e+02   
     1.003286        5.871253e+02      6.371503e+02   
     1.077416        5.069760e+02      5.519754e+02   
     1.152685        4.014415e+02      4.754060e+02   
     1.228890        3.126296e+02      3.747802e+02   
     1.305826        5.658217e+01      2.414991e+02   
     1.383286        3.140601e+00      5.950092e+01   
     1.461060        3.415934e+00      3.432350e+00   
     1.538940        3.681336e+00      3.697307e+00   
     1.616714        3.926808e+00      3.942446e+00   
     1.694174        4.143136e+00      4.158541e+00   
     1.771110        4.322494e+00      4.337759e+00   
     1.847315        4.458495e+00      4.473703e+00   
     1.922584        4.546738e+00      4.561971e+00   
     1.996714        4.585730e+00      4.601073e+00   
     2.069505        4.576464e+00      4.591997e+00   
     2.140761        4.522146e+00      4.537940e+00   
     2.210289        4.427740e+00      4.443852e+00   
     2.277902        4.299471e+00      4.315939e+00   
     2.343418        4.144136e+00      4.160991e+00   
     2.406661        3.968430e+00      3.985694e+00   
     2.467459        3.779590e+00      3.797258e+00   
     2.525649        3.584411e+00      3.602455e+00   
     2.581075        3.388584e+00      3.406961e+00   
     2.633586        3.196767e+00      3.215432e+00   
     2.683041        3.012642e+00      3.031536e+00   
     2.729306        2.839160e+00      2.858223e+00   
     2.772258        2.678429e+00      2.697607e+00   
     2.811780        2.531739e+00      2.550983e+00   
     2.847765        2.399887e+00      2.419149e+00   
     2.880118        2.283214e+00      2.302463e+00   
     2.908749        2.181746e+00      2.200954e+00   
     2.933583        2.095233e+00      2.114387e+00   
     2.954553        2.023450e+00      2.042540e+00   
     2.971601        1.965946e+00      1.984976e+00   
     2.984682        1.922379e+00      1.941356e+00   
     2.993761        1.892467e+00      1.911403e+00   
     2.998815        1.875908e+00      1.894821e+00   
     3.004739        1.856587e+00      1.875471e+00   
     3.024957        1.791430e+00      1.810209e+00   
     3.061273        1.677590e+00      1.696146e+00   
     3.113597        1.521184e+00      1.539347e+00   
     3.181789        1.331658e+00      1.349189e+00   
     3.265666        1.121628e+00      1.138214e+00   
     3.365002        9.053562e-01      9.206333e-01   
     3.479529        6.974764e-01      7.110746e-01   
     3.608938        5.108907e-01      5.225004e-01   
     3.752880        3.545597e-01      3.640018e-01   
     3.910968        2.324134e-01      2.396847e-01   
     4.082775        1.437006e-01      1.489739e-01   
     4.267838        8.421295e-02      8.779318e-02   
     4.465657        4.787104e-02      5.013027e-02   
     4.675701        2.803729e-02      2.935001e-02   
     4.897402        1.860037e-02      1.929400e-02   
     5.130163        1.466440e-02      1.499204e-02   
     5.373356        1.287059e-02      1.300583e-02   
     5.626327        1.134674e-02      1.139433e-02   
     5.888392        9.404942e-03      9.419513e-03   
     6.158845        7.101467e-03      7.106557e-03   
     6.436958        4.803459e-03      4.806658e-03   
     6.721980        2.868785e-03      2.871388e-03   
     7.013143        1.485051e-03      1.486874e-03   
     7.309662        6.503405e-04      6.513730e-04   
     7.610739        2.382748e-04      2.388161e-04   
     7.915560        8.461676e-05      8.499953e-05   
     8.223305        5.119953e-05      5.160309e-05   
     8.533144        5.242911e-05      5.287029e-05   
     8.844241        5.126525e-05      5.168148e-05   
     9.155759        4.090400e-05      4.123411e-05   
     9.466856        2.653659e-05      2.675776e-05   
     9.776695        1.406217e-05      1.418765e-05   
    10.084440        6.074111e-06      6.134143e-06   
    10.389261        2.227491e-06      2.251814e-06   
    10.690338        9.515793e-07      9.608102e-07   
    10.986857        7.728623e-07      7.777252e-07   
    11.278020        8.225348e-07      8.269012e-07   
    11.563042        7.799040e-07      7.842759e-07   
    11.841155        6.252849e-07      6.291609e-07   
    12.111608        4.323439e-07      4.353114e-07   
    12.373673        2.633676e-07      2.653579e-07   
    12.626644        1.435636e-07      1.447502e-07   
    12.869837        7.095224e-08      7.158788e-08   
    13.102598        3.245889e-08      3.276836e-08   
    13.324299        1.452791e-08      1.466859e-08   
    13.534343        7.321593e-09      7.386345e-09   
    13.732162        4.997891e-09      5.033717e-09   
    13.917225        4.574657e-09      4.601463e-09   
    14.089032        4.729024e-09      4.753266e-09   
    14.247120        4.961872e-09      4.984657e-09   
    14.391062        5.129364e-09      5.150298e-09   
    14.520471        5.217868e-09      5.236488e-09   
    14.634998        5.250841e-09      5.267049e-09   
    14.734334        5.253402e-09      5.267391e-09   
    14.818211        5.240459e-09      5.252566e-09   
    14.886403        5.218945e-09      5.229553e-09   
    14.938727        5.195696e-09      5.205197e-09   
    14.975043        5.187263e-09      5.196045e-09   
    14.995261        5.184165e-09      5.192591e-09   
