#        q                pp                pn                nn        

     0.001185        6.226248e+08      1.070773e+09      1.841971e+09   
     0.006239        2.269763e+08      3.971835e+08      6.953256e+08   
     0.015318        1.306757e+08      2.128496e+08      3.469077e+08   
     0.028399        8.330390e+07      1.314990e+08      2.077389e+08   
     0.045447        6.048583e+07      9.102084e+07      1.371016e+08   
     0.066417        4.569433e+07      6.659320e+07      9.715974e+07   
     0.091251        3.615405e+07      5.068025e+07      7.113568e+07   
     0.119882        3.014289e+07      4.037199e+07      5.415261e+07   
     0.152235        2.498874e+07      3.280347e+07      4.313277e+07   
     0.188220        2.059093e+07      2.645415e+07      3.404865e+07   
     0.227742        1.803368e+07      2.258287e+07      2.833493e+07   
     0.270694        1.574676e+07      1.919341e+07      2.344360e+07   
     0.316959        1.370679e+07      1.678167e+07      2.059105e+07   
     0.366414        1.189197e+07      1.462795e+07      1.803379e+07   
     0.418925        1.028195e+07      1.227834e+07      1.469740e+07   
     0.474351        9.547772e+06      1.102958e+07      1.277262e+07   
     0.532541        8.209911e+06      9.869076e+06      1.189201e+07   
     0.593339        7.032048e+06      8.492866e+06      1.028198e+07   
     0.656582        6.498148e+06      7.577567e+06      8.857824e+06   
     0.722098        5.531237e+06      6.476628e+06      7.601977e+06   
     0.789711        4.687304e+06      5.734623e+06      7.031996e+06   
     0.859239        4.307379e+06      5.077381e+06      5.998423e+06   
     0.930495        3.318035e+06      4.107107e+06      5.094659e+06   
     1.003286        2.770056e+06      3.450762e+06      4.307323e+06   
     1.077416        2.090708e+06      2.750169e+06      3.624095e+06   
     1.152685        1.405746e+06      2.063590e+06      3.033662e+06   
     1.228890        5.606955e+04      3.426290e+05      2.090651e+06   
     1.305826        1.515102e+02      1.967852e+03      1.405700e+06   
     1.383286        1.565521e+02      9.361429e+02      3.501392e+05   
     1.461060        1.542780e+02      1.024134e+03      2.026135e+02   
     1.538940        1.454426e+02      1.064775e+03      2.030204e+02   
     1.616714        1.321040e+02      1.057165e+03      1.980739e+02   
     1.694174        1.165713e+02      1.008169e+03      1.886036e+02   
     1.771110        1.007994e+02      9.295366e+02      1.756129e+02   
     1.847315        8.610489e+01      8.344569e+02      1.601818e+02   
     1.922584        7.317763e+01      7.346608e+02      1.434424e+02   
     1.996714        6.224387e+01      6.387466e+02      1.265197e+02   
     2.069505        5.324522e+01      5.518018e+02      1.104046e+02   
     2.140761        4.597247e+01      4.759505e+02      9.581672e+01   
     2.210289        4.015162e+01      4.112996e+02      8.313586e+01   
     2.277902        3.549827e+01      3.568585e+02      7.242916e+01   
     2.343418        3.175181e+01      3.112150e+02      6.354558e+01   
     2.406661        2.869383e+01      2.729325e+02      5.622476e+01   
     2.467459        2.615373e+01      2.407337e+02      5.018270e+01   
     2.525649        2.400544e+01      2.135536e+02      4.516187e+01   
     2.581075        2.215944e+01      1.905302e+02      4.095107e+01   
     2.633586        2.055376e+01      1.709733e+02      3.738691e+01   
     2.683041        1.914592e+01      1.543299e+02      3.434671e+01   
     2.729306        1.790653e+01      1.401546e+02      3.173931e+01   
     2.772258        1.681484e+01      1.280863e+02      2.949671e+01   
     2.811780        1.585564e+01      1.178301e+02      2.756753e+01   
     2.847765        1.501732e+01      1.091443e+02      2.591224e+01   
     2.880118        1.429065e+01      1.018300e+02      2.449989e+01   
     2.908749        1.366803e+01      9.572372e+01      2.330586e+01   
     2.933583        1.314315e+01      9.069153e+01      2.231041e+01   
     2.954553        1.271067e+01      8.662487e+01      2.149766e+01   
     2.971601        1.236620e+01      8.343709e+01      2.085499e+01   
     2.984682        1.210618e+01      8.106090e+01      2.037256e+01   
     2.993761        1.192788e+01      7.944648e+01      2.004309e+01   
     2.998815        1.182938e+01      7.855986e+01      1.986154e+01   
