#        q              total               1              \delta U         \delta U^2    

     0.001185        1.392196e+04      1.394010e+04     -1.837258e+01      2.310561e-01   
     0.006239        7.051642e+03      7.069714e+03     -1.830370e+01      2.311872e-01   
     0.015318        4.685897e+03      4.703970e+03     -1.830453e+01      2.316861e-01   
     0.028399        3.308220e+03      3.326293e+03     -1.830462e+01      2.319533e-01   
     0.045447        2.558271e+03      2.576357e+03     -1.831772e+01      2.315806e-01   
     0.066417        2.027100e+03      2.045177e+03     -1.830765e+01      2.313060e-01   
     0.091251        1.659027e+03      1.677083e+03     -1.828683e+01      2.307624e-01   
     0.119882        1.338017e+03      1.356037e+03     -1.825005e+01      2.302871e-01   
     0.152235        1.126213e+03      1.144193e+03     -1.821013e+01      2.295763e-01   
     0.188220        9.377449e+02      9.556474e+02     -1.813033e+01      2.279205e-01   
     0.227742        8.243990e+02      8.422233e+02     -1.805102e+01      2.267016e-01   
     0.270694        7.204450e+02      7.381486e+02     -1.792912e+01      2.254878e-01   
     0.316959        6.254863e+02      6.430212e+02     -1.775885e+01      2.239593e-01   
     0.366414        5.391371e+02      5.564389e+02     -1.752441e+01      2.226202e-01   
     0.418925        4.610232e+02      4.779996e+02     -1.719843e+01      2.219999e-01   
     0.474351        4.249677e+02      4.417079e+02     -1.696269e+01      2.224995e-01   
     0.532541        3.585112e+02      3.747292e+02     -1.644251e+01      2.245444e-01   
     0.593339        3.280855e+02      3.439416e+02     -1.608491e+01      2.288497e-01   
     0.656582        2.724576e+02      2.875186e+02     -1.529719e+01      2.362407e-01   
     0.722098        2.472440e+02      2.617826e+02     -1.478620e+01      2.475189e-01   
     0.789711        2.015886e+02      2.150106e+02     -1.368550e+01      2.634523e-01   
     0.859239        1.811431e+02      1.938740e+02     -1.301566e+01      2.847476e-01   
     0.930495        1.445348e+02      1.558481e+02     -1.162525e+01      3.119560e-01   
     1.003286        1.134002e+02      1.231504e+02     -1.009564e+01      3.453698e-01   
     1.077416        8.726986e+01      9.537875e+01     -8.493843e+00      3.849454e-01   
     1.152685        6.566463e+01      7.213097e+01     -6.896592e+00      4.302539e-01   
     1.228890        4.065092e+01      4.486194e+01     -4.691476e+00      4.804507e-01   
     1.305826        2.319298e+01      2.550973e+01     -2.851030e+00      5.342786e-01   
     1.383286        5.093756e+00      5.127079e+00     -6.234344e-01      5.901111e-01   
     1.461060        6.460406e-01      0.000000e+00      0.000000e+00      6.460406e-01   
     1.538940        7.000032e-01      0.000000e+00      0.000000e+00      7.000032e-01   
     1.616714        7.499202e-01      0.000000e+00      0.000000e+00      7.499202e-01   
     1.694174        7.938465e-01      0.000000e+00      0.000000e+00      7.938465e-01   
     1.771110        8.301126e-01      0.000000e+00      0.000000e+00      8.301126e-01   
     1.847315        8.574440e-01      0.000000e+00      0.000000e+00      8.574440e-01   
     1.922584        8.750439e-01      0.000000e+00      0.000000e+00      8.750439e-01   
     1.996714        8.826313e-01      0.000000e+00      0.000000e+00      8.826313e-01   
     2.069505        8.804323e-01      0.000000e+00      0.000000e+00      8.804323e-01   
     2.140761        8.691272e-01      0.000000e+00      0.000000e+00      8.691272e-01   
     2.210289        8.497635e-01      0.000000e+00      0.000000e+00      8.497635e-01   
     2.277902        8.236475e-01      0.000000e+00      0.000000e+00      8.236475e-01   
     2.343418        7.922297e-01      0.000000e+00      0.000000e+00      7.922297e-01   
     2.406661        7.569948e-01      0.000000e+00      0.000000e+00      7.569948e-01   
     2.467459        7.193698e-01      0.000000e+00      0.000000e+00      7.193698e-01   
     2.525649        6.806527e-01      0.000000e+00      0.000000e+00      6.806527e-01   
     2.581075        6.419670e-01      0.000000e+00      0.000000e+00      6.419670e-01   
     2.633586        6.042388e-01      0.000000e+00      0.000000e+00      6.042388e-01   
     2.683041        5.681941e-01      0.000000e+00      0.000000e+00      5.681941e-01   
     2.729306        5.343709e-01      0.000000e+00      0.000000e+00      5.343709e-01   
     2.772258        5.031413e-01      0.000000e+00      0.000000e+00      5.031413e-01   
     2.811780        4.747380e-01      0.000000e+00      0.000000e+00      4.747380e-01   
     2.847765        4.492837e-01      0.000000e+00      0.000000e+00      4.492837e-01   
     2.880118        4.268178e-01      0.000000e+00      0.000000e+00      4.268178e-01   
     2.908749        4.073214e-01      0.000000e+00      0.000000e+00      4.073214e-01   
     2.933583        3.907381e-01      0.000000e+00      0.000000e+00      3.907381e-01   
     2.954553        3.769911e-01      0.000000e+00      0.000000e+00      3.769911e-01   
     2.971601        3.659972e-01      0.000000e+00      0.000000e+00      3.659972e-01   
     2.984682        3.576771e-01      0.000000e+00      0.000000e+00      3.576771e-01   
     2.993761        3.519628e-01      0.000000e+00      0.000000e+00      3.519628e-01   
     2.998815        3.488034e-01      0.000000e+00      0.000000e+00      3.488034e-01   
     3.004739        3.451197e-01      0.000000e+00      0.000000e+00      3.451197e-01   
     3.024957        3.327078e-01      0.000000e+00      0.000000e+00      3.327078e-01   
     3.061273        3.110659e-01      0.000000e+00      0.000000e+00      3.110659e-01   
     3.113597        2.814309e-01      0.000000e+00      0.000000e+00      2.814309e-01   
     3.181789        2.456857e-01      0.000000e+00      0.000000e+00      2.456857e-01   
     3.265666        2.061987e-01      0.000000e+00      0.000000e+00      2.061987e-01   
     3.365002        1.657288e-01      0.000000e+00      0.000000e+00      1.657288e-01   
     3.479529        1.270588e-01      0.000000e+00      0.000000e+00      1.270588e-01   
     3.608938        9.254288e-02      0.000000e+00      0.000000e+00      9.254288e-02   
     3.752880        6.377671e-02      0.000000e+00      0.000000e+00      6.377671e-02   
     3.910968        4.143978e-02      0.000000e+00      0.000000e+00      4.143978e-02   
     4.082775        2.534466e-02      0.000000e+00      0.000000e+00      2.534466e-02   
     4.267838        1.466973e-02      0.000000e+00      0.000000e+00      1.466973e-02   
     4.465657        8.243926e-03      0.000000e+00      0.000000e+00      8.243926e-03   
     4.675701        4.810205e-03      0.000000e+00      0.000000e+00      4.810205e-03   
     4.897402        3.226847e-03      0.000000e+00      0.000000e+00      3.226847e-03   
     5.130163        2.594113e-03      0.000000e+00      0.000000e+00      2.594113e-03   
     5.373356        2.306335e-03      0.000000e+00      0.000000e+00      2.306335e-03   
     5.626327        2.037700e-03      0.000000e+00      0.000000e+00      2.037700e-03   
     5.888392        1.679466e-03      0.000000e+00      0.000000e+00      1.679466e-03   
