   1      1s1/2   -19.39288804
   2      1p3/2     0.10175656
   3      1p1/2     8.52569117
   4      1d5/2    12.74550940
   5      1d3/2    21.36887013
   6      2p3/2    21.48481417
   7      1f7/2    25.62778987
   8      2d5/2    26.35573930
   9      2s1/2    26.46830202
  10      2p1/2    27.82112077
  11      3p3/2    28.77806546
  12      2f7/2    30.43706403
  13      3d5/2    30.60970924
  14      3p1/2    32.02861496
  15      1f5/2    32.29407143
  16      2d3/2    32.64957565
  17      4p3/2    32.87477485
  18      3d3/2    33.15779427
  19      4p1/2    33.37965901
  20      3f7/2    33.65695109
  21      2f5/2    34.29880672
  22      1g9/2    34.65287460
  23      3f5/2    34.76698507
  24      2g9/2    35.63786970
  25      1g7/2    36.53130985
  26     1h11/2    38.36280619
  27      3s1/2    38.58037305
  28      1h9/2    38.88570634
  29      4d3/2    38.91463708
  30      2g7/2    39.24151685
  31      3g7/2    39.30909429
  32      3g9/2    39.63447328
