#       k             kp                 V11                    V12                    V21                    V22          
   0.001185       0.001185         7.014501e-13           -2.067252e-17          -2.067252e-17          0.000000e+00      
   0.001185       0.006239         1.737086e-11           -1.589682e-14          -5.732602e-16          -2.184886e-20     
   0.001185       0.015318         1.045429e-10           -5.775867e-13          -3.455060e-15          -7.938453e-19     
   0.001185       0.028399         3.571230e-10           -6.821922e-12          -1.181980e-14          -9.307244e-18     
   0.001185       0.045447         9.029745e-10           -4.444521e-11          -2.999986e-14          -6.010071e-17     
   0.001185       0.066417         1.882549e-09           -2.004275e-10          -6.306177e-14          -2.671960e-16     
   0.001185       0.091251         3.415288e-09           -7.020137e-10          -1.159414e-13          -9.114781e-16     
   0.001185       0.119882         5.547773e-09           -2.037897e-09          -1.921384e-13          -2.536544e-15     
   0.001185       0.152235         8.197850e-09           -5.104445e-09          -2.920184e-13          -5.962488e-15     
   0.001185       0.188220         1.112428e-08           -1.132480e-08          -4.110876e-13          -1.206105e-14     
   0.001185       0.227742         1.395302e-08           -2.265101e-08          -5.389094e-13          -2.113717e-14     
   0.001185       0.270694         1.629873e-08           -4.134390e-08          -6.595258e-13          -3.194216e-14     
   0.001185       0.316959         1.796252e-08           -6.946552e-08          -7.540553e-13          -4.075641e-14     
   0.001185       0.366414         1.911752e-08           -1.081370e-07          -8.054064e-13          -4.145683e-14     
   0.001185       0.418925         2.033635e-08           -1.567873e-07          -8.038488e-13          -2.753638e-14     
   0.001185       0.474351         2.234266e-08           -2.127556e-07          -7.511036e-13          3.911191e-15      
   0.001185       0.532541         2.553342e-08           -2.715791e-07          -6.605167e-13          4.816097e-14      
   0.001185       0.593339         2.954956e-08           -3.280235e-07          -5.524073e-13          9.228610e-14      
   0.001185       0.656582         3.326740e-08           -3.774866e-07          -4.463912e-13          1.205843e-13      
   0.001185       0.722098         3.535603e-08           -4.171035e-07          -3.546924e-13          1.241264e-13      
   0.001185       0.789711         3.507191e-08           -4.459979e-07          -2.801793e-13          1.075291e-13      
   0.001185       0.859239         3.265543e-08           -4.646705e-07          -2.197185e-13          8.603596e-14      
   0.001185       0.930495         2.896087e-08           -4.740979e-07          -1.696115e-13          7.359536e-14      
   0.001185       1.003286         2.466222e-08           -4.752267e-07          -1.287121e-13          7.202155e-14      
   0.001185       1.077416         1.981831e-08           -4.690640e-07          -9.751266e-14          7.184729e-14      
   0.001185       1.152685         1.418987e-08           -4.569556e-07          -7.545172e-14          6.402735e-14      
   0.001185       1.228890         7.853098e-09           -4.405438e-07          -5.991769e-14          4.973170e-14      
   0.001185       1.305826         1.350343e-09           -4.213608e-07          -4.785947e-14          3.766700e-14      
   0.001185       1.383286         -4.757746e-09          -4.004750e-07          -3.779088e-14          3.319122e-14      
   0.001185       1.461060         -1.032715e-08          -3.785274e-07          -2.988098e-14          3.283939e-14      
   0.001185       1.538940         -1.552945e-08          -3.560235e-07          -2.442604e-14          3.000773e-14      
   0.001185       1.616714         -2.043015e-08          -3.335070e-07          -2.078595e-14          2.328239e-14      
   0.001185       1.694174         -2.482260e-08          -3.114696e-07          -1.785102e-14          1.694994e-14      
   0.001185       1.771110         -2.846586e-08          -2.901981e-07          -1.506365e-14          1.459573e-14      
   0.001185       1.847315         -3.134167e-08          -2.697805e-07          -1.262857e-14          1.494480e-14      
   0.001185       1.922584         -3.360963e-08          -2.502464e-07          -1.086765e-14          1.439938e-14      
   0.001185       1.996714         -3.538546e-08          -2.316668e-07          -9.682290e-15          1.165244e-14      
   0.001185       2.069505         -3.664643e-08          -2.141304e-07          -8.680504e-15          8.500689e-15      
   0.001185       2.140761         -3.733305e-08          -1.976766e-07          -7.610574e-15          6.998985e-15      
   0.001185       2.210289         -3.747202e-08          -1.822793e-07          -6.528851e-15          7.171982e-15      
   0.001185       2.277902         -3.717831e-08          -1.678894e-07          -5.612863e-15          7.544100e-15      
   0.001185       2.343418         -3.657239e-08          -1.544765e-07          -4.930138e-15          7.002756e-15      
   0.001185       2.406661         -3.572284e-08          -1.420338e-07          -4.399448e-15          5.688724e-15      
   0.001185       2.467459         -3.465750e-08          -1.305572e-07          -3.903278e-15          4.436049e-15      
   0.001185       2.525649         -3.340457e-08          -1.200275e-07          -3.389787e-15          3.828526e-15      
   0.001185       2.581075         -3.201470e-08          -1.104112e-07          -2.882679e-15          3.829836e-15      
   0.001185       2.633586         -3.055344e-08          -1.016687e-07          -2.431177e-15          4.037500e-15      
   0.001185       2.683041         -2.908224e-08          -9.376227e-08          -2.064343e-15          4.089967e-15      
   0.001185       2.729306         -2.764661e-08          -8.665729e-08          -1.779387e-15          3.867361e-15      
   0.001185       2.772258         -2.627567e-08          -8.032008e-08          -1.554840e-15          3.452501e-15      
   0.001185       2.811780         -2.498787e-08          -7.471536e-08          -1.367907e-15          2.996126e-15      
   0.001185       2.847765         -2.379657e-08          -6.980559e-08          -1.203921e-15          2.613421e-15      
   0.001185       2.880118         -2.271290e-08          -6.555196e-08          -1.057136e-15          2.350686e-15      
   0.001185       2.908749         -2.174632e-08          -6.191607e-08          -9.272678e-16          2.200423e-15      
   0.001185       2.933583         -2.090431e-08          -5.886161e-08          -8.158062e-16          2.130634e-15      
   0.001185       2.954553         -2.019205e-08          -5.635560e-08          -7.238368e-16          2.107459e-15      
   0.001185       2.971601         -1.961261e-08          -5.436932e-08          -6.513801e-16          2.105818e-15      
   0.001185       2.984682         -1.916743e-08          -5.287885e-08          -5.976040e-16          2.111090e-15      
   0.001185       2.993761         -1.885687e-08          -5.186552e-08          -5.613183e-16          2.116573e-15      
   0.001185       2.998815         -1.868078e-08          -5.131598e-08          -5.414199e-16          2.120073e-15      
   0.001185       3.004739         -1.850262e-08          -5.060382e-08          -5.196034e-16          2.122137e-15      
   0.001185       3.024957         -1.786736e-08          -4.829076e-08          -4.474831e-16          2.127282e-15      
   0.001185       3.061273         -1.671604e-08          -4.435322e-08          -3.321412e-16          2.103892e-15      
   0.001185       3.113597         -1.509000e-08          -3.905692e-08          -2.006962e-16          1.953515e-15      
   0.001185       3.181789         -1.306513e-08          -3.278328e-08          -7.929067e-17          1.588028e-15      
   0.001185       3.265666         -1.075207e-08          -2.601667e-08          2.988503e-17           1.150757e-15      
   0.001185       3.365002         -8.301195e-09          -1.930552e-08          1.313488e-16           9.270104e-16      
   0.001185       3.479529         -5.918743e-09          -1.319194e-08          1.884776e-16           7.859180e-16      
   0.001185       3.608938         -3.827211e-09          -8.131262e-09          1.794677e-16           4.780223e-16      
   0.001185       3.752880         -2.180916e-09          -4.398735e-09          1.466097e-16           2.740062e-16      
   0.001185       3.910968         -1.052474e-09          -2.006182e-09          1.004586e-16           1.638513e-16      
   0.001185       4.082775         -4.067527e-10          -7.218612e-10          5.349230e-17           6.031836e-17      
   0.001185       4.267838         -1.114975e-10          -1.773546e-10          2.349486e-17           2.447599e-17      
   0.001185       4.465657         -1.475256e-11          -1.371024e-11          7.363833e-18           4.589493e-18      
   0.001185       4.675701         2.673719e-12           1.012199e-11           1.607864e-18           5.733721e-19      
   0.001185       4.897402         1.324335e-12           5.006825e-12           1.603868e-19           -2.701982e-19     
   0.001185       5.130163         -1.868523e-13          1.107978e-12           -6.117951e-21          -1.180371e-19     
   0.001185       5.373356         -3.051257e-13          1.201139e-13           2.897186e-21           -2.836153e-20     
   0.001185       5.626327         -1.251746e-13          8.951605e-15           4.932782e-21           -4.224065e-21     
   0.001185       5.888392         -3.140846e-14          5.168605e-15           1.997740e-21           -5.768961e-22     
   0.001185       6.158845         -5.703030e-15          2.229756e-15           4.706615e-22           -1.361244e-22     
   0.001185       6.436958         -8.611750e-16          4.597448e-16           7.955932e-23           -3.058298e-23     
   0.001185       6.721980         -1.261002e-16          4.207664e-17           1.149497e-23           -3.527583e-24     
   0.001185       7.013143         -1.787906e-17          -9.295940e-19          1.557931e-24           -1.712275e-26     
   0.001185       7.309662         -2.049546e-18          -5.780840e-19          1.780765e-25           4.142496e-26      
   0.001185       7.610739         -1.613630e-19          -4.346740e-20          1.449639e-26           3.833241e-27      
   0.001185       7.915560         -7.818938e-21          4.259906e-22           7.413371e-28           4.905942e-30      
   0.001185       8.223305         -2.151792e-22          2.230832e-22           2.165534e-29           -1.811883e-29     
   0.001185       8.533144         -5.194174e-24          1.036822e-23           4.819329e-31           -9.825482e-31     
   0.001185       8.844241         -3.436673e-25          -1.685105e-26          2.854148e-32           -3.666526e-33     
   0.001185       9.155759         -1.815785e-26          -1.398500e-26          1.618014e-33           1.215042e-33      
   0.001185       9.466856         -4.012248e-28          -2.721965e-28          3.988997e-35           2.941621e-35      
   0.001185       9.776695         6.067144e-31           7.168034e-30           4.302998e-38           -5.383668e-37     
   0.001185       10.084440        1.575375e-31           3.157510e-31           -1.503963e-38          -3.070399e-38     
   0.001185       10.389261        2.550819e-34           1.236647e-33           -7.683194e-41          -2.025777e-40     
   0.001185       10.690338        -8.984662e-35          -1.122885e-34          8.172585e-42           1.026798e-41      
   0.001185       10.986857        -1.248529e-36          5.138209e-37           9.776726e-44           -2.051173e-43     
   0.001185       11.278020        2.503424e-35           1.182012e-34           -4.542633e-42          -2.143490e-41     
   0.001185       11.563042        1.394930e-33           6.362253e-33           -2.521138e-40          -1.149319e-39     
   0.001185       11.841155        7.483857e-32           3.313313e-31           -1.348823e-38          -5.967445e-38     
   0.001185       12.111608        3.801957e-30           1.638473e-29           -6.836072e-37          -2.944353e-36     
   0.001185       12.373673        1.803508e-28           7.552572e-28           -3.233638e-35          -1.355008e-34     
   0.001185       12.626644        7.805259e-27           3.172246e-26           -1.395517e-33          -5.684789e-33     
   0.001185       12.869837        3.009083e-25           1.194890e-24           -5.380315e-32          -2.138708e-31     
   0.001185       13.102598        1.024444e-23           3.981380e-23           -1.841686e-30          -7.112588e-30     
   0.001185       13.324299        2.999106e-22           1.135595e-21           -5.428321e-29          -2.024945e-28     
   0.001185       13.534343        7.387088e-21           2.743488e-20           -1.328829e-27          -4.894934e-27     
   0.001185       13.732162        1.574005e-19           5.690925e-19           -2.737831e-26          -1.019784e-25     
   0.001185       13.917225        2.783687e-18           9.575882e-18           -4.622038e-25          -1.726625e-24     
   0.001185       14.089032        3.632512e-17           1.243792e-16           -5.939488e-24          -2.248460e-23     
   0.001185       14.247120        3.650586e-16           1.386262e-15           -6.702605e-23          -2.463201e-22     
   0.001185       14.391062        3.429882e-15           1.358741e-14           -7.796933e-22          -2.329943e-21     
   0.001185       14.520471        2.668578e-14           9.586265e-14           -6.827644e-21          -1.597581e-20     
   0.001185       14.634998        1.391449e-13           4.405556e-13           -3.705529e-20          -7.230911e-20     
   0.001185       14.734334        4.847347e-13           1.384504e-12           -1.307583e-19          -2.259246e-19     
   0.001185       14.818211        1.250826e-12           3.318217e-12           -3.390894e-19          -5.413678e-19     
   0.001185       14.886403        2.736831e-12           6.916002e-12           -7.441832e-19          -1.131116e-18     
   0.001185       14.938727        5.966372e-12           1.468343e-11           -1.627826e-18          -2.406226e-18     
   0.001185       14.975043        1.714853e-11           4.234598e-11           -4.553118e-18          -6.782666e-18     
   0.001185       14.995261        6.785627e-10           1.610216e-09           1.467907e-16           -4.106606e-16     
   0.006239       0.001185         1.737086e-11           -5.732602e-16          -1.589682e-14          -2.184886e-20     
   0.006239       0.006239         4.830749e-10           -4.408273e-13          -4.408273e-13          0.000000e+00      
   0.006239       0.015318         2.899030e-09           -1.601679e-11          -2.656882e-12          -6.104534e-16     
   0.006239       0.028399         9.903215e-09           -1.891756e-10          -9.089220e-12          -7.157111e-15     
