#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         -1.214737e-22          -2.554645e-16          2.554645e-16           4.811001e-36      
   0.001947       0.010250         1.327592e-11           -5.489854e-14          2.119870e-15           -7.403566e-21     
   0.001947       0.025159         2.504703e-10           -8.278100e-13          7.601946e-15           -8.493865e-19     
   0.001947       0.046627         1.842573e-09           -2.075287e-12          2.311490e-14           -2.157566e-17     
   0.001947       0.074585         8.356533e-09           3.112973e-11           6.693597e-14           -2.497624e-16     
   0.001947       0.108938         2.811609e-08           3.597398e-10           1.784742e-13           -1.766861e-15     
   0.001947       0.149573         7.712181e-08           2.143857e-09           4.244009e-13           -8.852957e-15     
   0.001947       0.196355         1.821351e-07           9.182684e-09           8.937843e-13           -3.416118e-14     
   0.001947       0.249129         3.832598e-07           3.143693e-08           1.675901e-12           -1.069064e-13     
   0.001947       0.307719         7.351545e-07           9.073215e-08           2.823486e-12           -2.808980e-13     
   0.001947       0.371930         1.305848e-06           2.280456e-07           4.317217e-12           -6.355466e-13     
   0.001947       0.441550         2.171943e-06           5.102560e-07           6.052188e-12           -1.263300e-12     
   0.001947       0.516347         3.408645e-06           1.032754e-06           7.855202e-12           -2.243700e-12     
   0.001947       0.596072         5.072656e-06           1.913487e-06           9.521294e-12           -3.612998e-12     
   0.001947       0.680461         7.176212e-06           3.274172e-06           1.084841e-11           -5.341417e-12     
   0.001947       0.769234         9.653020e-06           5.206021e-06           1.165860e-11           -7.325802e-12     
   0.001947       0.862094         1.232335e-05           7.721667e-06           1.181128e-11           -9.398669e-12     
   0.001947       0.958735         1.487643e-05           1.070399e-05           1.122362e-11           -1.135068e-11     
   0.001947       1.058835         1.689848e-05           1.387591e-05           9.906839e-12           -1.296246e-11     
   0.001947       1.162061         1.796973e-05           1.682548e-05           8.006534e-12           -1.404125e-11     
   0.001947       1.268071         1.781797e-05           1.911060e-05           5.811175e-12           -1.445692e-11     
   0.001947       1.376513         1.645663e-05           2.042233e-05           3.690884e-12           -1.417185e-11     
   0.001947       1.487025         1.420578e-05           2.072105e-05           1.970454e-12           -1.325774e-11     
   0.001947       1.599241         1.155464e-05           2.024189e-05           8.062009e-13           -1.188830e-11     
   0.001947       1.712789         8.947651e-06           1.935010e-05           1.550620e-13           -1.029711e-11     
   0.001947       1.827291         6.641420e-06           1.835483e-05           -1.457371e-13          -8.707382e-12     
   0.001947       1.942367         4.703758e-06           1.741664e-05           -2.639454e-13          -7.269756e-12     
   0.001947       2.057633         3.098686e-06           1.657478e-05           -3.081959e-13          -6.044869e-12     
   0.001947       2.172709         1.764045e-06           1.581709e-05           -3.286571e-13          -5.029765e-12     
   0.001947       2.287211         6.453434e-07           1.512457e-05           -3.429989e-13          -4.195043e-12     
   0.001947       2.400759         -2.990212e-07          1.448362e-05           -3.562198e-13          -3.508020e-12     
   0.001947       2.512975         -1.100674e-06          1.388506e-05           -3.693104e-13          -2.940672e-12     
   0.001947       2.623487         -1.784214e-06          1.332185e-05           -3.820471e-13          -2.470483e-12     
   0.001947       2.731929         -2.369115e-06          1.278778e-05           -3.938126e-13          -2.079543e-12     
   0.001947       2.837939         -2.870961e-06          1.227692e-05           -4.038625e-13          -1.753555e-12     
   0.001947       2.941165         -3.302274e-06          1.178326e-05           -4.114328e-13          -1.481041e-12     
   0.001947       3.041265         -3.673058e-06          1.130045e-05           -4.158038e-13          -1.252694e-12     
   0.001947       3.137906         -3.991075e-06          1.082159e-05           -4.163672e-13          -1.060858e-12     
   0.001947       3.230766         -4.261857e-06          1.033908e-05           -4.127149e-13          -8.991091e-13     
   0.001947       3.319539         -4.488526e-06          9.844751e-06           -4.047396e-13          -7.619571e-13     
   0.001947       3.403928         -4.671689e-06          9.330752e-06           -3.927033e-13          -6.447038e-13     
   0.001947       3.483653         -4.809966e-06          8.791533e-06           -3.772169e-13          -5.434737e-13     
   0.001947       3.558450         -4.901498e-06          8.226659e-06           -3.591110e-13          -4.553285e-13     
   0.001947       3.628070         -4.944707e-06          7.642595e-06           -3.392640e-13          -3.782922e-13     
   0.001947       3.692281         -4.934032e-06          7.050898e-06           -3.184773e-13          -3.111552e-13     
   0.001947       3.750871         -4.851909e-06          6.462333e-06           -2.973679e-13          -2.531293e-13     
   0.001947       3.803645         -4.672003e-06          5.881051e-06           -2.761865e-13          -2.035573e-13     
   0.001947       3.850427         -4.380434e-06          5.304258e-06           -2.547159e-13          -1.617905e-13     
   0.001947       3.891062         -3.990288e-06          4.727166e-06           -2.324739e-13          -1.271535e-13     
   0.001947       3.925415         -3.531331e-06          4.146850e-06           -2.089897e-13          -9.888764e-14     
   0.001947       3.953373         -3.030603e-06          3.560213e-06           -1.837915e-13          -7.607108e-14     
   0.001947       3.974841         -2.499365e-06          2.956210e-06           -1.560608e-13          -5.754117e-14     
   0.001947       3.989750         -1.922395e-06          2.300621e-06           -1.238445e-13          -4.172481e-14     
   0.001947       3.998053         -1.219466e-06          1.483012e-06           -8.110963e-14          -2.577210e-14     
   0.001947       4.008499         -2.746198e-06          3.088208e-06           -1.642178e-13          -5.131391e-14     
   0.001947       4.044761         -4.848798e-06          4.497143e-06           -2.291582e-13          -6.165345e-14     
