#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         -8.140879e-25          -1.752204e-17          1.752204e-17           6.129637e-38      
   0.001947       0.010250         1.805561e-13           -3.831983e-15          1.431013e-16           -2.534120e-22     
   0.001947       0.025159         3.444417e-12           -6.442491e-14          4.786837e-16           -2.907392e-20     
   0.001947       0.046627         2.560748e-11           -3.373916e-13          1.277209e-15           -7.385802e-19     
   0.001947       0.074585         1.172016e-10           -1.437091e-13          3.231182e-15           -8.551446e-18     
   0.001947       0.108938         3.970030e-10           8.277290e-12           7.843029e-15           -6.051539e-17     
   0.001947       0.149573         1.092586e-09           6.258241e-11           1.769973e-14           -3.033999e-16     
   0.001947       0.196355         2.577351e-09           2.901966e-10           3.634393e-14           -1.171916e-15     
   0.001947       0.249129         5.388647e-09           1.030979e-09           6.747507e-14           -3.673452e-15     
   0.001947       0.307719         1.021151e-08           3.039690e-09           1.135681e-13           -9.677386e-15     
   0.001947       0.371930         1.781956e-08           7.756848e-09           1.745327e-13           -2.198804e-14     
   0.001947       0.441550         2.897596e-08           1.759771e-08           2.472601e-13           -4.400076e-14     
   0.001947       0.516347         4.430578e-08           3.618350e-08           3.264347e-13           -7.897265e-14     
   0.001947       0.596072         6.414973e-08           6.844625e-08           4.061351e-13           -1.292174e-13     
   0.001947       0.680461         8.840155e-08           1.205740e-07           4.813048e-13           -1.955947e-13     
   0.001947       0.769234         1.163252e-07           1.998017e-07           5.484625e-13           -2.774591e-13     
   0.001947       0.862094         1.463522e-07           3.140738e-07           6.056413e-13           -3.729655e-13     
   0.001947       0.958735         1.758741e-07           4.716020e-07           6.519237e-13           -4.795120e-13     
   0.001947       1.058835         2.010631e-07           6.803339e-07           6.869502e-13           -5.941364e-13     
   0.001947       1.162061         2.167688e-07           9.473412e-07           7.105981e-13           -7.137911e-13     
   0.001947       1.268071         2.165512e-07           1.278140e-06           7.228592e-13           -8.355007e-13     
