#        q              total               1              \delta U         \delta U^2    

     0.001185        1.285954e+04      1.290792e+04     -5.169724e+01      3.314977e+00   
     0.006239        6.258634e+03      6.307061e+03     -5.174194e+01      3.314953e+00   
     0.015318        4.828698e+03      4.877109e+03     -5.172545e+01      3.314796e+00   
     0.028399        3.851059e+03      3.899470e+03     -5.172566e+01      3.314417e+00   
     0.045447        2.886984e+03      2.935379e+03     -5.170850e+01      3.313587e+00   
     0.066417        2.199534e+03      2.247872e+03     -5.165048e+01      3.312263e+00   
     0.091251        1.806778e+03      1.855048e+03     -5.158017e+01      3.310150e+00   
     0.119882        1.544391e+03      1.592536e+03     -5.145194e+01      3.307069e+00   
     0.152235        1.308088e+03      1.356037e+03     -5.125186e+01      3.303166e+00   
     0.188220        1.164435e+03      1.212152e+03     -5.101555e+01      3.298428e+00   
     0.227742        9.687095e+02      1.015991e+03     -5.057493e+01      3.293367e+00   
     0.270694        8.509600e+02      8.977415e+02     -5.007039e+01      3.288832e+00   
     0.316959        7.429334e+02      7.890424e+02     -4.939497e+01      3.285994e+00   
     0.366414        6.442866e+02      6.894916e+02     -4.849211e+01      3.287105e+00   
     0.418925        5.546956e+02      5.986870e+02     -4.728585e+01      3.294449e+00   
     0.474351        5.134723e+02      5.564389e+02     -4.627791e+01      3.311318e+00   
     0.532541        4.368866e+02      4.779996e+02     -4.445365e+01      3.340669e+00   
     0.593339        4.020684e+02      4.417079e+02     -4.302548e+01      3.385910e+00   
     0.656582        3.377469e+02      3.747292e+02     -4.043222e+01      3.449919e+00   
     0.722098        3.089312e+02      3.439416e+02     -3.854440e+01      3.534063e+00   
     0.789711        2.559903e+02      2.875186e+02     -3.516553e+01      3.637288e+00   
     0.859239        2.326443e+02      2.617826e+02     -3.289641e+01      3.758130e+00   
     0.930495        1.899762e+02      2.150106e+02     -2.892549e+01      3.891106e+00   
     1.003286        1.534579e+02      1.741699e+02     -2.473931e+01      4.027322e+00   
     1.077416        1.224882e+02      1.388584e+02     -2.052515e+01      4.154990e+00   
     1.152685        9.646613e+01      1.086740e+02     -1.647143e+01      4.263583e+00   
     1.228890        6.522616e+01      7.213097e+01     -1.124423e+01      4.339424e+00   
     1.305826        2.456509e+01      2.400177e+01     -3.806623e+00      4.369943e+00   
     1.383286        4.346920e+00      0.000000e+00      0.000000e+00      4.346920e+00   
     1.461060        4.266365e+00      0.000000e+00      0.000000e+00      4.266365e+00   
     1.538940        4.127858e+00      0.000000e+00      0.000000e+00      4.127858e+00   
     1.616714        3.935831e+00      0.000000e+00      0.000000e+00      3.935831e+00   
     1.694174        3.698242e+00      0.000000e+00      0.000000e+00      3.698242e+00   
     1.771110        3.425642e+00      0.000000e+00      0.000000e+00      3.425642e+00   
     1.847315        3.130651e+00      0.000000e+00      0.000000e+00      3.130651e+00   
     1.922584        2.827170e+00      0.000000e+00      0.000000e+00      2.827170e+00   
     1.996714        2.527154e+00      0.000000e+00      0.000000e+00      2.527154e+00   
     2.069505        2.239995e+00      0.000000e+00      0.000000e+00      2.239995e+00   
     2.140761        1.972725e+00      0.000000e+00      0.000000e+00      1.972725e+00   
     2.210289        1.729950e+00      0.000000e+00      0.000000e+00      1.729950e+00   
     2.277902        1.513959e+00      0.000000e+00      0.000000e+00      1.513959e+00   
     2.343418        1.325076e+00      0.000000e+00      0.000000e+00      1.325076e+00   
     2.406661        1.162349e+00      0.000000e+00      0.000000e+00      1.162349e+00   
     2.467459        1.023489e+00      0.000000e+00      0.000000e+00      1.023489e+00   
     2.525649        9.057285e-01      0.000000e+00      0.000000e+00      9.057285e-01   
     2.581075        8.063341e-01      0.000000e+00      0.000000e+00      8.063341e-01   
     2.633586        7.226664e-01      0.000000e+00      0.000000e+00      7.226664e-01   
     2.683041        6.524130e-01      0.000000e+00      0.000000e+00      6.524130e-01   
     2.729306        5.934295e-01      0.000000e+00      0.000000e+00      5.934295e-01   
     2.772258        5.438965e-01      0.000000e+00      0.000000e+00      5.438965e-01   
     2.811780        5.023464e-01      0.000000e+00      0.000000e+00      5.023464e-01   
     2.847765        4.675862e-01      0.000000e+00      0.000000e+00      4.675862e-01   
     2.880118        4.385918e-01      0.000000e+00      0.000000e+00      4.385918e-01   
     2.908749        4.145951e-01      0.000000e+00      0.000000e+00      4.145951e-01   
     2.933583        3.949453e-01      0.000000e+00      0.000000e+00      3.949453e-01   
     2.954553        3.791510e-01      0.000000e+00      0.000000e+00      3.791510e-01   
     2.971601        3.668200e-01      0.000000e+00      0.000000e+00      3.668200e-01   
     2.984682        3.576543e-01      0.000000e+00      0.000000e+00      3.576543e-01   
     2.993761        3.514419e-01      0.000000e+00      0.000000e+00      3.514419e-01   
     2.998815        3.480328e-01      0.000000e+00      0.000000e+00      3.480328e-01   
     3.004739        3.440807e-01      0.000000e+00      0.000000e+00      3.440807e-01   
     3.024957        3.309597e-01      0.000000e+00      0.000000e+00      3.309597e-01   
     3.061273        3.087150e-01      0.000000e+00      0.000000e+00      3.087150e-01   
     3.113597        2.794067e-01      0.000000e+00      0.000000e+00      2.794067e-01   
     3.181789        2.455086e-01      0.000000e+00      0.000000e+00      2.455086e-01   
     3.265666        2.095303e-01      0.000000e+00      0.000000e+00      2.095303e-01   
     3.365002        1.737000e-01      0.000000e+00      0.000000e+00      1.737000e-01   
     3.479529        1.398110e-01      0.000000e+00      0.000000e+00      1.398110e-01   
     3.608938        1.091706e-01      0.000000e+00      0.000000e+00      1.091706e-01   
     3.752880        8.260623e-02      0.000000e+00      0.000000e+00      8.260623e-02   
     3.910968        6.048666e-02      0.000000e+00      0.000000e+00      6.048666e-02   
     4.082775        4.279080e-02      0.000000e+00      0.000000e+00      4.279080e-02   
     4.267838        2.920052e-02      0.000000e+00      0.000000e+00      2.920052e-02   
     4.465657        1.919283e-02      0.000000e+00      0.000000e+00      1.919283e-02   
     4.675701        1.213324e-02      0.000000e+00      0.000000e+00      1.213324e-02   
     4.897402        7.366800e-03      0.000000e+00      0.000000e+00      7.366800e-03   
     5.130163        4.288117e-03      0.000000e+00      0.000000e+00      4.288117e-03   
     5.373356        2.387500e-03      0.000000e+00      0.000000e+00      2.387500e-03   
     5.626327        1.267452e-03      0.000000e+00      0.000000e+00      1.267452e-03   
     5.888392        6.385611e-04      0.000000e+00      0.000000e+00      6.385611e-04   
     6.158845        3.032142e-04      0.000000e+00      0.000000e+00      3.032142e-04   
     6.436958        1.343705e-04      0.000000e+00      0.000000e+00      1.343705e-04   
     6.721980        5.486118e-05      0.000000e+00      0.000000e+00      5.486118e-05   
     7.013143        2.037569e-05      0.000000e+00      0.000000e+00      2.037569e-05   
     7.309662        6.969456e-06      0.000000e+00      0.000000e+00      6.969456e-06   
     7.610739        2.522933e-06      0.000000e+00      0.000000e+00      2.522933e-06   
     7.915560        1.377980e-06      0.000000e+00      0.000000e+00      1.377980e-06   
     8.223305        1.175531e-06      0.000000e+00      0.000000e+00      1.175531e-06   
     8.533144        1.093013e-06      0.000000e+00      0.000000e+00      1.093013e-06   
     8.844241        9.395531e-07      0.000000e+00      0.000000e+00      9.395531e-07   
     9.155759        7.321925e-07      0.000000e+00      0.000000e+00      7.321925e-07   
     9.466856        5.235881e-07      0.000000e+00      0.000000e+00      5.235881e-07   
     9.776695        3.486095e-07      0.000000e+00      0.000000e+00      3.486095e-07   
    10.084440        2.187971e-07      0.000000e+00      0.000000e+00      2.187971e-07   
    10.389261        1.307827e-07      0.000000e+00      0.000000e+00      1.307827e-07   
    10.690338        7.511864e-08      0.000000e+00      0.000000e+00      7.511864e-08   
    10.986857        4.181050e-08      0.000000e+00      0.000000e+00      4.181050e-08   
    11.278020        2.274571e-08      0.000000e+00      0.000000e+00      2.274571e-08   
    11.563042        1.220677e-08      0.000000e+00      0.000000e+00      1.220677e-08   
    11.841155        6.529648e-09      0.000000e+00      0.000000e+00      6.529648e-09   
    12.111608        3.521751e-09      0.000000e+00      0.000000e+00      3.521751e-09   
    12.373673        1.938146e-09      0.000000e+00      0.000000e+00      1.938146e-09   
    12.626644        1.100412e-09      0.000000e+00      0.000000e+00      1.100412e-09   
    12.869837        6.498529e-10      0.000000e+00      0.000000e+00      6.498529e-10   
    13.102598        4.007441e-10      0.000000e+00      0.000000e+00      4.007441e-10   
    13.324299        2.578860e-10      0.000000e+00      0.000000e+00      2.578860e-10   
    13.534343        1.725443e-10      0.000000e+00      0.000000e+00      1.725443e-10   
    13.732162        1.194344e-10      0.000000e+00      0.000000e+00      1.194344e-10   
    13.917225        8.516096e-11      0.000000e+00      0.000000e+00      8.516096e-11   
    14.089032        6.237024e-11      0.000000e+00      0.000000e+00      6.237024e-11   
    14.247120        4.687499e-11      0.000000e+00      0.000000e+00      4.687499e-11   
    14.391062        3.617275e-11      0.000000e+00      0.000000e+00      3.617275e-11   
    14.520471        2.874053e-11      0.000000e+00      0.000000e+00      2.874053e-11   
    14.634998        2.359052e-11      0.000000e+00      0.000000e+00      2.359052e-11   
    14.734334        2.003594e-11      0.000000e+00      0.000000e+00      2.003594e-11   
    14.818211        1.758943e-11      0.000000e+00      0.000000e+00      1.758943e-11   
    14.886403        1.590294e-11      0.000000e+00      0.000000e+00      1.590294e-11   
    14.938727        1.476934e-11      0.000000e+00      0.000000e+00      1.476934e-11   
    14.975043        1.420718e-11      0.000000e+00      0.000000e+00      1.420718e-11   
    14.995261        1.392431e-11      0.000000e+00      0.000000e+00      1.392431e-11   
