#        q                pp                pn                nn        

     0.001185        3.064116e+08      4.050876e+08      5.356482e+08   
     0.006239        8.772886e+07      1.122932e+08      1.437916e+08   
     0.015318        4.069336e+07      5.096995e+07      6.387901e+07   
     0.028399        2.344466e+07      2.824276e+07      3.405000e+07   
     0.045447        1.469822e+07      1.738839e+07      2.059204e+07   
     0.066417        1.028272e+07      1.186489e+07      1.370767e+07   
     0.091251        7.602691e+06      8.513867e+06      9.548531e+06   
     0.119882        5.531907e+06      6.231936e+06      7.032737e+06   
     0.152235        4.308043e+06      4.877037e+06      5.531909e+06   
     0.188220        3.318652e+06      3.777010e+06      4.308045e+06   
     0.227742        2.770653e+06      3.028582e+06      3.318654e+06   
     0.270694        2.300232e+06      2.407294e+06      2.526333e+06   
     0.316959        1.898342e+06      1.989489e+06      2.091256e+06   
     0.366414        1.556753e+06      1.633944e+06      1.720496e+06   
     0.418925        1.267997e+06      1.333006e+06      1.406210e+06   
     0.474351        1.025326e+06      1.138217e+06      1.268000e+06   
     0.532541        9.193470e+05      9.690604e+05      1.025328e+06   
     0.593339        7.345948e+05      7.758153e+05      8.226590e+05   
     0.656582        6.545329e+05      6.920061e+05      7.345973e+05   
     0.722098        5.160711e+05      5.468120e+05      5.818789e+05   
     0.789711        4.029295e+05      4.550343e+05      5.160733e+05   
     0.859239        3.546337e+05      3.771638e+05      4.029314e+05   
     0.930495        2.724014e+05      2.904994e+05      3.112617e+05   
     1.003286        2.067132e+05      2.211089e+05      2.376727e+05   
     1.077416        1.547918e+05      1.661203e+05      1.791912e+05   
     1.152685        9.753795e+04      1.136953e+05      1.332273e+05   
     1.228890        5.913725e+04      6.983002e+04      8.293435e+04   
     1.305826        1.788740e+03      7.811472e+03      3.425802e+04   
     1.383286        1.881940e+00      2.254605e+01      1.905036e+03   
     1.461060        1.814094e+00      2.902005e+01      1.964351e+00   
     1.538940        1.630176e+00      3.629834e+01      1.768873e+00   
     1.616714        1.351584e+00      4.402283e+01      1.470278e+00   
     1.694174        1.016725e+00      5.177183e+01      1.108984e+00   
     1.771110        6.734295e-01      5.909722e+01      7.364715e-01   
     1.847315        3.695615e-01      6.556979e+01      4.050919e-01   
     1.922584        1.441693e-01      7.082577e+01      1.582408e-01   
     1.996714        2.124597e-02      7.460632e+01      2.324059e-02   
     2.069505        7.308821e-03      7.678195e+01      8.341043e-03   
     2.140761        9.284535e-02      7.735775e+01      1.039973e-01   
     2.210289        2.566492e-01      7.645940e+01      2.874303e-01   
     2.277902        4.715016e-01      7.430416e+01      5.288047e-01   
     2.343418        7.096499e-01      7.116427e+01      7.973105e-01   
     2.406661        9.469749e-01      6.732993e+01      1.065881e+00   
     2.467459        1.165366e+00      6.307832e+01      1.313966e+00   
     2.525649        1.353388e+00      5.865191e+01      1.528398e+00   
     2.581075        1.505692e+00      5.424679e+01      1.702837e+00   
     2.633586        1.621714e+00      5.000971e+01      1.836372e+00   
     2.683041        1.704164e+00      4.604147e+01      1.931857e+00   
     2.729306        1.757638e+00      4.240385e+01      1.994352e+00   
     2.772258        1.787521e+00      3.912802e+01      2.029876e+00   
     2.811780        1.799227e+00      3.622284e+01      2.044532e+00   
     2.847765        1.797740e+00      3.368214e+01      2.043971e+00   
     2.880118        1.787382e+00      3.149049e+01      2.033117e+00   
     2.908749        1.771746e+00      2.962777e+01      2.016075e+00   
     2.933583        1.753717e+00      2.807224e+01      1.996152e+00   
     2.954553        1.735549e+00      2.680280e+01      1.975933e+00   
     2.971601        1.718951e+00      2.580037e+01      1.957386e+00   
     2.984682        1.705180e+00      2.504880e+01      1.941959e+00   
     2.993761        1.695120e+00      2.453534e+01      1.930670e+00   
     2.998815        1.689339e+00      2.425082e+01      1.924176e+00   
     3.004739        1.682510e+00      2.393648e+01      1.916510e+00   
     3.024957        1.657934e+00      2.286781e+01      1.888869e+00   
     3.061273        1.609677e+00      2.102281e+01      1.834444e+00   
     3.113597        1.532766e+00      1.856010e+01      1.747451e+00   
     3.181789        1.423489e+00      1.569572e+01      1.623531e+00   
     3.265666        1.281807e+00      1.267605e+01      1.462545e+00   
     3.365002        1.112741e+00      9.741851e+00      1.270181e+00   
     3.479529        9.261184e-01      7.092959e+00      1.057661e+00   
     3.608938        7.348820e-01      4.864498e+00      8.397714e-01   
     3.752880        5.526231e-01      3.119354e+00      6.320172e-01   
     3.910968        3.911008e-01      1.854982e+00      4.477975e-01   
     4.082775        2.582984e-01      1.018985e+00      2.962104e-01   
     4.267838        1.574493e-01      5.279504e-01      1.809599e-01   
     4.465657        8.722449e-02      2.857145e-01      1.005697e-01   
     4.675701        4.289589e-02      1.990826e-01      4.969814e-02   
     4.897402        1.800191e-02      1.898907e-01      2.102248e-02   
     5.130163        5.972744e-03      2.022982e-01      7.080634e-03   
     5.373356        1.305676e-03      2.046101e-01      1.607218e-03   
     5.626327        1.160805e-04      1.860298e-01      1.648444e-04   
     5.888392        1.236409e-04      1.500097e-01      1.356626e-04   
     6.158845        2.818697e-04      1.065880e-01      3.067567e-04   
     6.436958        2.927908e-04      6.596755e-02      3.223934e-04   
     6.721980        1.902942e-04      3.471274e-02      2.112880e-04   
     7.013143        7.716669e-05      1.476782e-02      8.630365e-05   
     7.309662        1.289312e-05      4.521423e-03      1.459485e-05   
     7.610739        7.589053e-07      7.140291e-04      8.223318e-07   
     7.915560        1.561414e-05      1.341346e-04      1.737618e-05   
     8.223305        3.214339e-05      5.537864e-04      3.599760e-05   
     8.533144        3.792939e-05      8.857763e-04      4.265536e-05   
     8.844241        3.281045e-05      8.665048e-04      3.704048e-05   
     9.155759        2.238787e-05      6.209957e-04      2.538129e-05   
     9.466856        1.220205e-05      3.407398e-04      1.390893e-05   
     9.776695        5.123784e-06      1.387560e-04      5.889643e-06   
    10.084440        1.455592e-06      3.614747e-05      1.702183e-06   
    10.389261        1.689868e-07      3.753875e-06      2.112392e-07   
    10.690338        4.394180e-08      3.796131e-06      4.853688e-08   
    10.986857        2.401057e-07      1.078805e-05      2.629819e-07   
    11.278020        3.756974e-07      1.421723e-05      4.171343e-07   
    11.563042        3.743017e-07      1.299747e-05      4.191420e-07   
    11.841155        2.871617e-07      9.429787e-06      3.237922e-07   
    12.111608        1.809613e-07      5.728512e-06      2.054646e-07   
    12.373673        9.529869e-08      2.974238e-06      1.091099e-07   
    12.626644        4.123327e-08      1.319356e-06      4.778317e-08   
    12.869837        1.369648e-08      4.901574e-07      1.622533e-08   
    13.102598        2.877001e-09      1.476852e-07      3.606858e-09   
    13.324299        3.411245e-10      4.090243e-08      4.839431e-10   
    13.534343        8.150273e-10      2.689380e-08      8.889029e-10   
    13.732162        1.746723e-09      3.962069e-08      1.896765e-09   
    13.917225        2.262469e-09      5.464851e-08      2.479997e-09   
    14.089032        2.283357e-09      6.560126e-08      2.521704e-09   
    14.247120        1.989861e-09      7.219824e-08      2.210655e-09   
    14.391062        1.574574e-09      7.550395e-08      1.758184e-09   
    14.520471        1.165116e-09      7.654572e-08      1.307104e-09   
    14.634998        8.228548e-10      7.610207e-08      9.274597e-10   
    14.734334        5.642994e-10      7.475988e-08      6.391710e-10   
    14.818211        3.824980e-10      7.297793e-08      4.355635e-10   
    14.886403        2.617898e-10      7.111806e-08      2.998311e-10   
    14.938727        1.859415e-10      6.945985e-08      2.142245e-10   
    14.975043        1.417388e-10      6.821923e-08      1.641715e-10   
    14.995261        1.244184e-10      6.818300e-08      1.444559e-10   
