#        q                pp                pn                nn        

     0.001185        1.814467e+08      3.000305e+08      4.961130e+08   
     0.006239        5.724890e+07      8.649416e+07      1.306800e+08   
     0.015318        2.661972e+07      3.903761e+07      5.724890e+07   
     0.028399        1.574806e+07      2.246527e+07      3.204809e+07   
     0.045447        1.028300e+07      1.407967e+07      1.927845e+07   
     0.066417        7.032967e+06      9.478141e+06      1.277371e+07   
     0.091251        5.095581e+06      6.718605e+06      8.858812e+06   
     0.119882        3.954311e+06      5.069374e+06      6.499062e+06   
     0.152235        3.034504e+06      3.771697e+06      4.688142e+06   
     0.188220        2.300358e+06      2.887628e+06      3.624968e+06   
     0.227742        1.898454e+06      2.293467e+06      2.770793e+06   
     0.270694        1.556852e+06      1.892391e+06      2.300358e+06   
     0.316959        1.268085e+06      1.551539e+06      1.898454e+06   
     0.366414        1.025402e+06      1.263451e+06      1.556852e+06   
     0.418925        9.194173e+05      1.079735e+06      1.268085e+06   
     0.474351        7.346556e+05      8.679094e+05      1.025402e+06   
     0.532541        6.545883e+05      7.338293e+05      8.227229e+05   
     0.593339        5.161183e+05      6.157441e+05      7.346556e+05   
     0.656582        4.029694e+05      4.842318e+05      5.819288e+05   
     0.722098        3.546695e+05      4.278274e+05      5.161183e+05   
     0.789711        2.724312e+05      3.313181e+05      4.029694e+05   
     0.859239        2.376990e+05      2.903394e+05      3.546696e+05   
     0.930495        1.792127e+05      2.209489e+05      2.724313e+05   
     1.003286        1.332446e+05      1.659634e+05      2.067378e+05   
     1.077416        8.294692e+04      1.133126e+05      1.548118e+05   
     1.152685        4.957711e+04      7.525350e+04      1.142416e+05   
     1.228890        1.879347e+04      3.632246e+04      7.021080e+04   
     1.305826        2.118355e+02      2.958848e+03      4.133333e+04   
     1.383286        2.003114e-04      7.470242e-03      6.188920e+00   
     1.461060        1.926542e-04      9.451561e-03      2.342848e-04   
     1.538940        1.718146e-04      1.195553e-02      2.098773e-04   
     1.616714        1.395860e-04      1.504372e-02      1.712253e-04   
     1.694174        9.997319e-05      1.876453e-02      1.230341e-04   
     1.771110        5.894381e-05      2.314150e-02      7.263633e-05   
     1.847315        2.387695e-05      2.817721e-02      2.932793e-05   
     1.922584        2.879541e-06      3.384811e-02      3.496507e-06   
     1.996714        4.003689e-06      4.009880e-02      5.605888e-06   
     2.069505        3.449531e-05      4.685249e-02      4.520297e-05   
     2.140761        1.001456e-04      5.400535e-02      1.300461e-04   
     2.210289        2.048117e-04      6.143676e-02      2.654441e-04   
     2.277902        3.501491e-04      6.901275e-02      4.538708e-04   
     2.343418        5.355464e-04      7.659467e-02      6.948411e-04   
     2.406661        7.583095e-04      8.404636e-02      9.851248e-04   
     2.467459        1.013897e-03      9.123968e-02      1.319020e-03   
     2.525649        1.296353e-03      9.806280e-02      1.688908e-03   
     2.581075        1.598804e-03      1.044214e-01      2.085896e-03   
     2.633586        1.913862e-03      1.102436e-01      2.500345e-03   
     2.683041        2.234093e-03      1.154807e-01      2.922474e-03   
     2.729306        2.552377e-03      1.201078e-01      3.342868e-03   
     2.772258        2.862173e-03      1.241200e-01      3.752815e-03   
     2.811780        3.157732e-03      1.275312e-01      4.144600e-03   
     2.847765        3.434161e-03      1.303717e-01      4.511629e-03   
     2.880118        3.687470e-03      1.326781e-01      4.848462e-03   
     2.908749        3.914543e-03      1.345010e-01      5.150822e-03   
     2.933583        4.113045e-03      1.358883e-01      5.415460e-03   
     2.954553        4.281300e-03      1.368902e-01      5.640016e-03   
     2.971601        4.418161e-03      1.375532e-01      5.822841e-03   
     2.984682        4.522900e-03      1.379194e-01      5.962858e-03   
     2.993761        4.595111e-03      1.380202e-01      6.059445e-03   
     2.998815        4.634535e-03      1.378749e-01      6.112197e-03   
     3.004739        4.686322e-03      1.391451e-01      6.181484e-03   
     3.024957        4.857339e-03      1.418647e-01      6.410465e-03   
     3.061273        5.158256e-03      1.451727e-01      6.813994e-03   
     3.113597        5.583621e-03      1.485970e-01      7.385784e-03   
