#       k             kp                 U11                    U12                    U21                    U22          
   0.000790       0.000790         1.000000e+00           -1.459537e-22          -1.396650e-22          1.000000e+00      
   0.000790       0.004159         -2.747014e-13          -2.685767e-20          -9.191246e-22          -9.902938e-27     
   0.000790       0.010212         -8.422227e-13          4.752620e-20           4.063206e-22           -5.248404e-25     
   0.000790       0.018933         -1.806096e-12          1.218198e-17           2.118508e-20           -1.129747e-23     
   0.000790       0.030298         -3.189187e-12          1.757532e-16           1.178262e-19           -1.266799e-22     
   0.000790       0.044278         -4.944740e-12          1.363319e-15           4.245768e-19           -9.068059e-22     
   0.000790       0.060834         -6.919019e-12          7.358979e-15           1.203821e-18           -4.721829e-21     
   0.000790       0.079922         -8.803560e-12          3.092780e-14           2.900239e-18           -1.941163e-20     
   0.000790       0.101490         -1.008106e-11          1.078351e-13           6.185440e-18           -6.644677e-20     
   0.000790       0.125480         -9.970261e-12          3.247898e-13           1.197472e-17           -1.963267e-19     
   0.000790       0.151828         -7.376425e-12          8.686859e-13           2.139601e-17           -5.135180e-19     
   0.000790       0.180462         -8.550052e-13          2.104416e-12           3.569603e-17           -1.211074e-18     
   0.000790       0.211306         1.140418e-11           4.685933e-12           5.608210e-17           -2.610933e-18     
   0.000790       0.244276         3.156598e-11           9.699598e-12           8.351819e-17           -5.200576e-18     
   0.000790       0.279283         6.210842e-11           1.883066e-11           1.185148e-16           -9.652479e-18     
   0.000790       0.316234         1.057500e-10           3.453461e-11           1.609643e-16           -1.681235e-17     
   0.000790       0.355027         1.653488e-10           6.018773e-11           2.100685e-16           -2.764748e-17     
   0.000790       0.395559         2.437771e-10           1.001884e-10           2.643836e-16           -4.315701e-17     
   0.000790       0.437721         3.437798e-10           1.599836e-10           3.219715e-16           -6.425759e-17     
   0.000790       0.481399         4.678196e-10           2.460033e-10           3.806219e-16           -9.166634e-17     
   0.000790       0.526474         6.179155e-10           3.654980e-10           4.380886e-16           -1.258042e-16     
   0.000790       0.572826         7.954771e-10           5.262875e-10           4.922940e-16           -1.667368e-16     
   0.000790       0.620330         1.001139e-09           7.364367e-10           5.414691e-16           -2.141598e-16     
   0.000790       0.668857         1.234600e-09           1.003884e-09           5.842229e-16           -2.674252e-16     
   0.000790       0.718277         1.494472e-09           1.336047e-09           6.195514e-16           -3.255985e-16     
   0.000790       0.768456         1.778149e-09           1.739429e-09           6.468062e-16           -3.875334e-16     
   0.000790       0.819260         2.081709e-09           2.219255e-09           6.656428e-16           -4.519516e-16     
   0.000790       0.870551         2.399855e-09           2.779143e-09           6.759669e-16           -5.175198e-16     
   0.000790       0.922191         2.725912e-09           3.420836e-09           6.778868e-16           -5.829157e-16     
   0.000790       0.974040         3.051887e-09           4.143997e-09           6.716769e-16           -6.468836e-16     
   0.000790       1.025960         3.368605e-09           4.946073e-09           6.577520e-16           -7.082759e-16     
   0.000790       1.077809         3.665919e-09           5.822234e-09           6.366480e-16           -7.660823e-16     
   0.000790       1.129449         3.933005e-09           6.765374e-09           6.090082e-16           -8.194481e-16     
   0.000790       1.180740         4.158722e-09           7.766178e-09           5.755691e-16           -8.676825e-16     
   0.000790       1.231544         4.332052e-09           8.813246e-09           5.371454e-16           -9.102574e-16     
   0.000790       1.281723         4.442581e-09           9.893266e-09           4.946118e-16           -9.467997e-16     
   0.000790       1.331143         4.481018e-09           1.099122e-08           4.488817e-16           -9.770781e-16     
   0.000790       1.379670         4.439726e-09           1.209067e-08           4.008832e-16           -1.000986e-15     
   0.000790       1.427174         4.313228e-09           1.317399e-08           3.515346e-16           -1.018521e-15     
   0.000790       1.473526         4.098666e-09           1.422279e-08           3.017201e-16           -1.029766e-15     
   0.000790       1.518601         3.796173e-09           1.521822e-08           2.522684e-16           -1.034874e-15     
   0.000790       1.562279         3.409130e-09           1.614143e-08           2.039344e-16           -1.034045e-15     
   0.000790       1.604441         2.944280e-09           1.697404e-08           1.573871e-16           -1.027520e-15     
   0.000790       1.644973         2.411678e-09           1.769864e-08           1.132028e-16           -1.015568e-15     
   0.000790       1.683766         1.824458e-09           1.829925e-08           7.186380e-17           -9.984795e-16     
   0.000790       1.720717         1.198445e-09           1.876182e-08           3.376232e-17           -9.765624e-16     
   0.000790       1.755724         5.515999e-10           1.907461e-08           -7.915025e-19          -9.501357e-16     
   0.000790       1.788694         -9.664763e-11          1.922841e-08           -3.155923e-17          -9.195235e-16     
   0.000790       1.819538         -7.261415e-10          1.921665e-08           -5.836243e-17          -8.850454e-16     
   0.000790       1.848172         -1.316765e-09          1.903519e-08           -8.107102e-17          -8.470022e-16     
   0.000790       1.874520         -1.849168e-09          1.868192e-08           -9.959230e-17          -8.056552e-16     
   0.000790       1.898510         -2.305405e-09          1.815592e-08           -1.138610e-16          -7.611981e-16     
   0.000790       1.920078         -2.669416e-09          1.745638e-08           -1.238293e-16          -7.137182e-16     
   0.000790       1.939166         -2.927291e-09          1.658083e-08           -1.294563e-16          -6.631409e-16     
   0.000790       1.955722         -3.067234e-09          1.552277e-08           -1.306910e-16          -6.091484e-16     
   0.000790       1.969702         -3.079024e-09          1.426772e-08           -1.274439e-16          -5.510430e-16     
   0.000790       1.981067         -2.952561e-09          1.278608e-08           -1.195266e-16          -4.874892e-16     
   0.000790       1.989788         -2.674137e-09          1.101732e-08           -1.065058e-16          -4.159288e-16     
   0.000790       1.995841         -2.215256e-09          8.824994e-09           -8.726753e-17          -3.308955e-16     
   0.000790       1.999210         -1.482043e-09          5.796395e-09           -5.803492e-17          -2.165136e-16     
   0.000790       2.003160         -3.034829e-09          1.162076e-08           -1.180216e-16          -4.321474e-16     
   0.000790       2.016638         -5.000034e-09          1.784491e-08           -1.900621e-16          -6.536457e-16     
   0.000790       2.040848         -7.127473e-09          2.257173e-08           -2.607725e-16          -8.047342e-16     
