#       k             kp                  V           
   0.000790       0.000790         0.000000e+00      
   0.000790       0.004159         -1.490786e-11     
   0.000790       0.010212         -3.408564e-12     
   0.000790       0.018933         1.286972e-10      
   0.000790       0.030298         7.865472e-10      
   0.000790       0.044278         2.702937e-09      
   0.000790       0.060834         5.924221e-09      
   0.000790       0.079922         8.388432e-09      
   0.000790       0.101490         7.559126e-09      
   0.000790       0.125480         4.302226e-09      
   0.000790       0.151828         1.599427e-09      
   0.000790       0.180462         4.419438e-10      
   0.000790       0.211306         1.134858e-10      
   0.000790       0.244276         3.204047e-11      
   0.000790       0.279283         1.004004e-11      
   0.000790       0.316234         3.334908e-12      
   0.000790       0.355027         1.154936e-12      
   0.000790       0.395559         4.190284e-13      
   0.000790       0.437721         1.581283e-13      
   0.000790       0.481399         5.914619e-14      
   0.000790       0.526474         1.875913e-14      
   0.000790       0.572826         1.316159e-15      
   0.000790       0.620330         -6.378481e-15     
   0.000790       0.668857         -9.660860e-15     
   0.000790       0.718277         -1.079460e-14     
   0.000790       0.768456         -1.086035e-14     
   0.000790       0.819260         -1.036903e-14     
   0.000790       0.870551         -9.622455e-15     
   0.000790       0.922191         -8.763866e-15     
   0.000790       0.974040         -7.958397e-15     
   0.000790       1.025960         -7.059043e-15     
   0.000790       1.077809         -6.289408e-15     
   0.000790       1.129449         -5.606744e-15     
   0.000790       1.180740         -4.999461e-15     
   0.000790       1.231544         -4.500464e-15     
   0.000790       1.281723         -3.971531e-15     
   0.000790       1.331143         -3.577601e-15     
   0.000790       1.379670         -3.296180e-15     
   0.000790       1.427174         -3.021316e-15     
   0.000790       1.473526         -2.725102e-15     
   0.000790       1.518601         -2.524709e-15     
   0.000790       1.562279         -2.352379e-15     
   0.000790       1.604441         -2.217957e-15     
   0.000790       1.644973         -2.093562e-15     
   0.000790       1.683766         -1.926491e-15     
   0.000790       1.720717         -1.836095e-15     
   0.000790       1.755724         -1.788144e-15     
   0.000790       1.788694         -1.615731e-15     
   0.000790       1.819538         -1.623284e-15     
   0.000790       1.848172         -1.625155e-15     
   0.000790       1.874520         -1.442076e-15     
   0.000790       1.898510         -1.384105e-15     
   0.000790       1.920078         -1.420167e-15     
   0.000790       1.939166         -1.389708e-15     
   0.000790       1.955722         -1.268095e-15     
   0.000790       1.969702         -1.396149e-15     
   0.000790       1.981067         -1.281648e-15     
   0.000790       1.989788         -1.277564e-15     
   0.000790       1.995841         -1.211178e-15     
   0.000790       1.999210         -1.273354e-15     
   0.000790       2.003160         -1.272129e-15     
   0.000790       2.016638         -1.188464e-15     
   0.000790       2.040848         -1.092906e-15     
   0.000790       2.075731         -1.193768e-15     
   0.000790       2.121193         -1.088599e-15     
   0.000790       2.177111         -9.143610e-16     
   0.000790       2.243335         -8.216173e-16     
   0.000790       2.319686         -7.232284e-16     
   0.000790       2.405959         -6.984851e-16     
   0.000790       2.501920         -7.424669e-16     
   0.000790       2.607312         -5.531764e-16     
   0.000790       2.721850         -4.520913e-16     
   0.000790       2.845225         -3.160564e-16     
   0.000790       2.977105         -2.168087e-16     
   0.000790       3.117134         3.157345e-21      
   0.000790       3.264935         -1.204142e-22     
   0.000790       3.420109         -1.257801e-22     
   0.000790       3.582238         -4.530884e-23     
   0.000790       3.750884         -1.096886e-23     
   0.000790       3.925594         7.563104e-25      
   0.000790       4.105897         4.906066e-24      
   0.000790       4.291305         6.669828e-24      
   0.000790       4.481320         4.840856e-24      
   0.000790       4.675429         -5.724202e-24     
   0.000790       4.873108         -2.905473e-23     
   0.000790       5.073826         -5.537330e-23     
   0.000790       5.277040         -5.324306e-23     
   0.000790       5.482203         -6.848071e-25     
   0.000790       5.688763         6.364717e-23      
   0.000790       5.896161         7.604658e-23      
   0.000790       6.103839         4.217568e-23      
   0.000790       6.311237         1.232834e-23      
   0.000790       6.517797         1.930713e-24      
   0.000790       6.722960         1.613535e-25      
   0.000790       6.926174         7.158143e-27      
   0.000790       7.126892         1.684626e-28      
   0.000790       7.324571         2.116075e-30      
   0.000790       7.518680         1.440671e-32      
   0.000790       7.708695         2.219230e-32      
   0.000790       7.894103         2.477183e-31      
   0.000790       8.074406         2.323711e-30      
   0.000790       8.249116         1.785105e-29      
   0.000790       8.417762         1.051069e-28      
   0.000790       8.579891         3.651097e-28      
   0.000790       8.735065         -1.037414e-27     
   0.000790       8.882866         -3.180025e-26     
   0.000790       9.022895         -3.410866e-25     
   0.000790       9.154775         -2.683753e-24     
   0.000790       9.278150         -1.748480e-23     
   0.000790       9.392688         -9.864992e-23     
   0.000790       9.498080         -4.924550e-22     
   0.000790       9.594041         -2.200119e-21     
   0.000790       9.680314         -8.858335e-21     
   0.000790       9.756665         -3.233648e-20     
   0.000790       9.822889         -1.080309e-19     
   0.000790       9.878807         -3.377829e-19     
   0.000790       9.924269         -1.050598e-18     
   0.000790       9.959152         -3.911011e-18     
   0.000790       9.983362         -3.260045e-17     
   0.000790       9.996840         -1.914567e-07     
   0.004159       0.000790         -1.490786e-11     
   0.004159       0.004159         -1.762359e-12     
   0.004159       0.010212         -5.220676e-12     
   0.004159       0.018933         1.971203e-10      
   0.004159       0.030298         1.204739e-09      
   0.004159       0.044278         4.140146e-09      
   0.004159       0.060834         9.074688e-09      
   0.004159       0.079922         1.285040e-08      
   0.004159       0.101490         1.158156e-08      
   0.004159       0.125480         6.593032e-09      
   0.004159       0.151828         2.451749e-09      
   0.004159       0.180462         6.772112e-10      
   0.004159       0.211306         1.728806e-10      
   0.004159       0.244276         4.708003e-11      
   0.004159       0.279283         1.226535e-11      
   0.004159       0.316234         7.364489e-13      
   0.004159       0.355027         -3.966705e-12     
   0.004159       0.395559         -6.467684e-12     
   0.004159       0.437721         -8.131710e-12     
   0.004159       0.481399         -9.325911e-12     
   0.004159       0.526474         -1.012610e-11     
   0.004159       0.572826         -1.054727e-11     
   0.004159       0.620330         -1.061383e-11     
   0.004159       0.668857         -1.037369e-11     
   0.004159       0.718277         -9.892350e-12     
   0.004159       0.768456         -9.241864e-12     
   0.004159       0.819260         -8.490974e-12     
   0.004159       0.870551         -7.698177e-12     
   0.004159       0.922191         -6.908859e-12     
   0.004159       0.974040         -6.154983e-12     
   0.004159       1.025960         -5.456551e-12     
   0.004159       1.077809         -4.823988e-12     
   0.004159       1.129449         -4.260818e-12     
   0.004159       1.180740         -3.765673e-12     
   0.004159       1.231544         -3.334263e-12     
   0.004159       1.281723         -2.960621e-12     
   0.004159       1.331143         -2.638400e-12     
   0.004159       1.379670         -2.360960e-12     
   0.004159       1.427174         -2.122069e-12     
   0.004159       1.473526         -1.916395e-12     
   0.004159       1.518601         -1.738943e-12     
   0.004159       1.562279         -1.585385e-12     
   0.004159       1.604441         -1.452351e-12     
   0.004159       1.644973         -1.336448e-12     
   0.004159       1.683766         -1.235465e-12     
   0.004159       1.720717         -1.147306e-12     
   0.004159       1.755724         -1.069981e-12     
   0.004159       1.788694         -1.002302e-12     
   0.004159       1.819538         -9.430228e-13     
   0.004159       1.848172         -8.911543e-13     
   0.004159       1.874520         -8.458907e-13     
   0.004159       1.898510         -8.066085e-13     
   0.004159       1.920078         -7.728681e-13     
   0.004159       1.939166         -7.438896e-13     
   0.004159       1.955722         -7.196133e-13     
   0.004159       1.969702         -6.996776e-13     
   0.004159       1.981067         -6.839895e-13     
   0.004159       1.989788         -6.718126e-13     
   0.004159       1.995841         -6.637557e-13     
   0.004159       1.999210         -6.593172e-13     
   0.004159       2.003160         -6.539106e-13     
   0.004159       2.016638         -6.360794e-13     
   0.004159       2.040848         -6.053253e-13     
   0.004159       2.075731         -5.630066e-13     
   0.004159       2.121193         -5.114075e-13     
