#       k             kp                 U11                    U12                    U21                    U22          
   0.000790       0.000790         1.000000e+00           -1.498446e-21          -8.622429e-22          1.000000e+00      
   0.000790       0.004159         -5.718824e-12          -3.049263e-19          -5.893250e-21          -1.664454e-25     
   0.000790       0.010212         -1.756932e-11          -2.873795e-18          -1.662564e-21          -4.823347e-24     
   0.000790       0.018933         -3.790133e-11          3.889256e-17           9.978112e-20           -7.352615e-23     
   0.000790       0.030298         -6.781927e-11          7.885500e-16           5.852643e-19           -7.188900e-22     
   0.000790       0.044278         -1.078560e-10          6.578420e-15           2.137727e-18           -4.871538e-21     
   0.000790       0.060834         -1.578070e-10          3.645705e-14           6.091993e-18           -2.476070e-20     
   0.000790       0.079922         -2.164903e-10          1.550409e-13           1.471000e-17           -1.005997e-19     
   0.000790       0.101490         -2.814611e-10          5.438434e-13           3.140746e-17           -3.422098e-19     
   0.000790       0.125480         -3.487165e-10          1.643508e-12           6.083848e-17           -1.007518e-18     
   0.000790       0.151828         -4.124252e-10          4.404502e-12           1.087370e-16           -2.629651e-18     
   0.000790       0.180462         -4.647234e-10          1.068331e-11           1.814389e-16           -6.193345e-18     
   0.000790       0.211306         -4.956187e-10          2.380789e-11           2.850770e-16           -1.334023e-17     
   0.000790       0.244276         -4.930339e-10          4.930756e-11           4.245444e-16           -2.655556e-17     
   0.000790       0.279283         -4.430140e-10          9.576042e-11           6.024257e-16           -4.926714e-17     
   0.000790       0.316234         -3.301012e-10          1.756653e-10           8.181609e-16           -8.578511e-17     
   0.000790       0.355027         -1.378669e-10          3.062075e-10           1.067679e-15           -1.410385e-16     
   0.000790       0.395559         1.504230e-10           5.097731e-10           1.343624e-15           -2.201172e-16     
   0.000790       0.437721         5.510389e-10           8.140798e-10           1.636132e-15           -3.276889e-16     
   0.000790       0.481399         1.078941e-09           1.251840e-09           1.933953e-15           -4.674020e-16     
   0.000790       0.526474         1.746885e-09           1.859928e-09           2.225656e-15           -6.413919e-16     
   0.000790       0.572826         2.564487e-09           2.678090e-09           2.500669e-15           -8.499792e-16     
   0.000790       0.620330         3.537292e-09           3.747285e-09           2.749993e-15           -1.091594e-15     
   0.000790       0.668857         4.665848e-09           5.107777e-09           2.966548e-15           -1.362912e-15     
   0.000790       0.718277         5.944843e-09           6.797116e-09           3.145229e-15           -1.659140e-15     
   0.000790       0.768456         7.362352e-09           8.848119e-09           3.282738e-15           -1.974405e-15     
   0.000790       0.819260         8.899250e-09           1.128699e-08           3.377328e-15           -2.302156e-15     
   0.000790       0.870551         1.052887e-08           1.413163e-08           3.428530e-15           -2.635561e-15     
   0.000790       0.922191         1.221694e-08           1.739029e-08           3.436909e-15           -2.967846e-15     
   0.000790       0.974040         1.392195e-08           2.106046e-08           3.403884e-15           -3.292578e-15     
   0.000790       1.025960         1.559581e-08           2.512825e-08           3.331596e-15           -3.603881e-15     
   0.000790       1.077809         1.718507e-08           2.956801e-08           3.222807e-15           -3.896589e-15     
   0.000790       1.129449         1.863248e-08           3.434243e-08           3.080836e-15           -4.166339e-15     
   0.000790       1.180740         1.987900e-08           3.940287e-08           2.909482e-15           -4.409614e-15     
   0.000790       1.231544         2.086616e-08           4.469009e-08           2.712949e-15           -4.623740e-15     
   0.000790       1.281723         2.153865e-08           5.013514e-08           2.495750e-15           -4.806848e-15     
   0.000790       1.331143         2.184713e-08           5.566058e-08           2.262594e-15           -4.957805e-15     
   0.000790       1.379670         2.175105e-08           6.118187e-08           2.018266e-15           -5.076122e-15     
   0.000790       1.427174         2.122124e-08           6.660899e-08           1.767493e-15           -5.161856e-15     
   0.000790       1.473526         2.024235e-08           7.184822e-08           1.514823e-15           -5.215509e-15     
   0.000790       1.518601         1.881466e-08           7.680424e-08           1.264504e-15           -5.237928e-15     
   0.000790       1.562279         1.695535e-08           8.138232e-08           1.020394e-15           -5.230225e-15     
   0.000790       1.604441         1.469892e-08           8.549079e-08           7.858951e-16           -5.193705e-15     
   0.000790       1.644973         1.209679e-08           8.904352e-08           5.639128e-16           -5.129816e-15     
   0.000790       1.683766         9.215974e-09           9.196246e-08           3.568523e-16           -5.040113e-15     
   0.000790       1.720717         6.136877e-09           9.417988e-08           1.666364e-16           -4.926224e-15     
   0.000790       1.755724         2.950375e-09           9.564018e-08           -5.252692e-18          -4.789830e-15     
   0.000790       1.788694         -2.457019e-10          9.630104e-08           -1.577185e-16          -4.632624e-15     
   0.000790       1.819538         -3.350392e-09          9.613354e-08           -2.899868e-16          -4.456266e-15     
   0.000790       1.848172         -6.263482e-09          9.512112e-08           -4.015423e-16          -4.262309e-15     
   0.000790       1.874520         -8.889137e-09          9.325715e-08           -4.920669e-16          -4.052097e-15     
   0.000790       1.898510         -1.113901e-08          9.054083e-08           -5.613831e-16          -3.826623e-15     
   0.000790       1.920078         -1.293456e-08          8.697125e-08           -6.093990e-16          -3.586333e-15     
   0.000790       1.939166         -1.420822e-08          8.253894e-08           -6.360460e-16          -3.330854e-15     
   0.000790       1.955722         -1.490308e-08          7.721354e-08           -6.411936e-16          -3.058582e-15     
   0.000790       1.969702         -1.497016e-08          7.092438e-08           -6.245016e-16          -2.766000e-15     
   0.000790       1.981067         -1.436116e-08          6.352485e-08           -5.851212e-16          -2.446384e-15     
   0.000790       1.989788         -1.301017e-08          5.471418e-08           -5.209796e-16          -2.086872e-15     
   0.000790       1.995841         -1.077924e-08          4.381377e-08           -4.266474e-16          -1.660006e-15     
   0.000790       1.999210         -7.212075e-09          2.877285e-08           -2.836478e-16          -1.086103e-15     
   0.000790       2.003160         -1.476874e-08          5.767310e-08           -5.766087e-16          -2.167616e-15     
   0.000790       2.016638         -2.433421e-08          8.850305e-08           -9.273669e-16          -3.277688e-15     
   0.000790       2.040848         -3.468738e-08          1.118064e-07           -1.269420e-15          -4.033179e-15     
   0.000790       2.075731         -4.789109e-08          1.313600e-07           -1.662636e-15          -4.563622e-15     
   0.000790       2.121193         -6.537424e-08          1.475919e-07           -2.137073e-15          -4.883967e-15     
   0.000790       2.177111         -8.840530e-08          1.593103e-07           -2.714396e-15          -4.965421e-15     
   0.000790       2.243335         -1.180315e-07          1.638451e-07           -3.412300e-15          -4.750407e-15     
   0.000790       2.319686         -1.547723e-07          1.570206e-07           -4.241950e-15          -4.163277e-15     
   0.000790       2.405959         -1.981328e-07          1.335734e-07           -5.195155e-15          -3.133543e-15     
   0.000790       2.501920         -2.460895e-07          8.881091e-08           -6.214964e-15          -1.645607e-15     
   0.000790       2.607312         -2.948462e-07          2.229965e-08           -7.150656e-15          1.811653e-16      
   0.000790       2.721850         -3.390580e-07          -5.697321e-08          -7.727753e-15          2.017729e-15      
   0.000790       2.845225         -3.721096e-07          -1.283592e-07          -7.611834e-15          3.362335e-15      
   0.000790       2.977105         -3.857028e-07          -1.679171e-07          -6.629791e-15          3.801535e-15      
   0.000790       3.117134         -3.702835e-07          -1.665052e-07          -5.003941e-15          3.358050e-15      
   0.000790       3.264935         -3.208535e-07          -1.368805e-07          -3.258509e-15          2.476034e-15      
   0.000790       3.420109         -2.455291e-07          -9.808670e-08          -1.829213e-15          1.593698e-15      
   0.000790       3.582238         -1.637250e-07          -6.189784e-08          -8.686502e-16          9.053240e-16      
   0.000790       3.750884         -9.404267e-08          -3.389002e-08          -3.332655e-16          4.478951e-16      
   0.000790       3.925594         -4.577310e-08          -1.575478e-08          -9.436945e-17          1.890839e-16      
   0.000790       4.105897         -1.846899e-08          -6.073517e-09          -1.501657e-17          6.657372e-17      
   0.000790       4.291305         -6.023861e-09          -1.893384e-09          1.375680e-18           1.906722e-17      
   0.000790       4.481320         -1.546198e-09          -4.648819e-10          1.674925e-18           4.324822e-18      
   0.000790       4.675429         -3.037955e-10          -8.747422e-11          5.374798e-19           7.551913e-19      
   0.000790       4.873108         -4.442036e-11          -1.226701e-11          1.022494e-19           9.859259e-20      
   0.000790       5.073826         -4.698957e-12          -1.246669e-12          1.266809e-20           9.342946e-21      
   0.000790       5.277040         -3.497390e-13          -8.930863e-14          1.037555e-21           6.241765e-22      
   0.000790       5.482203         -1.782728e-14          -4.390235e-15          5.581158e-23           2.858575e-23      
   0.000790       5.688763         -6.065682e-16          -1.443496e-16          1.944928e-24           8.742708e-25      
   0.000790       5.896161         -1.345198e-17          -3.099883e-18          4.322724e-26           1.743805e-26      
   0.000790       6.103839         -1.903360e-19          -4.255859e-20          6.035269e-28           2.221744e-28      
   0.000790       6.311237         -1.687129e-21          -3.667664e-22          5.222975e-30           1.777102e-30      
   0.000790       6.517797         -9.234476e-24          -1.955558e-24          2.772229e-32           8.805192e-33      
   0.000790       6.722960         -3.090983e-26          -6.388231e-27          8.962796e-35           2.678724e-35      
   0.000790       6.926174         -6.300697e-29          -1.273119e-29          1.761151e-37           4.985600e-38      
   0.000790       7.126892         -7.838400e-32          -1.551080e-32          2.110447e-40           5.690732e-41      
   0.000790       7.324571         -6.006403e-35          -1.165827e-35          1.557815e-43           4.020727e-44      
   0.000790       7.518680         -2.878976e-38          -5.458745e-39          7.221761e-47           1.770646e-47      
   0.000790       7.708695         -2.451905e-39          -4.297856e-40          7.420326e-48           1.540729e-48      
   0.000790       7.894103         -2.572972e-39          -4.464839e-40          7.646779e-48           1.552604e-48      
   0.000790       8.074406         -2.687097e-39          -4.619046e-40          7.848271e-48           1.561511e-48      
   0.000790       8.249116         -2.792603e-39          -4.758253e-40          8.022233e-48           1.567041e-48      
   0.000790       8.417762         -2.887787e-39          -4.880197e-40          8.166074e-48           1.568782e-48      
   0.000790       8.579891         -2.970933e-39          -4.982596e-40          8.277177e-48           1.566314e-48      
   0.000790       8.735065         -3.040328e-39          -5.063168e-40          8.352938e-48           1.559231e-48      
   0.000790       8.882866         -3.094277e-39          -5.119642e-40          8.390778e-48           1.547102e-48      
   0.000790       9.022895         -3.131108e-39          -5.149770e-40          8.388157e-48           1.529521e-48      
   0.000790       9.154775         -3.149178e-39          -5.151319e-40          8.342515e-48           1.506053e-48      
   0.000790       9.278150         -3.146873e-39          -5.122070e-40          8.251073e-48           1.476248e-48      
   0.000790       9.392688         -3.122608e-39          -5.059815e-40          8.110528e-48           1.439532e-48      
   0.000790       9.498080         -3.074809e-39          -4.962315e-40          7.917165e-48           1.395274e-48      
   0.000790       9.594041         -3.001830e-39          -4.827171e-40          7.667874e-48           1.342932e-48      
   0.000790       9.680314         -2.901802e-39          -4.651574e-40          7.361033e-48           1.282161e-48      
   0.000790       9.756665         -2.772455e-39          -4.432022e-40          6.994579e-48           1.212537e-48      
   0.000790       9.822889         -2.610930e-39          -4.164017e-40          6.561066e-48           1.132734e-48      
   0.000790       9.878807         -2.413363e-39          -3.841404e-40          6.044765e-48           1.040059e-48      
   0.000790       9.924269         -2.173737e-39          -3.454545e-40          5.424212e-48           9.308372e-49      
   0.000790       9.959152         -1.881072e-39          -2.985858e-40          4.672585e-48           8.003606e-49      
   0.000790       9.983362         -1.511664e-39          -2.397507e-40          3.738205e-48           6.395572e-49      
   0.000790       9.996840         -9.948547e-40          -1.577122e-40          2.452736e-48           4.193728e-49      
   0.004159       0.000790         -5.720340e-12          -1.306352e-20          -2.207541e-19          -1.304430e-25     
   0.004159       0.004159         1.000000e+00           -2.678148e-18          -1.543163e-18          1.000000e+00      
   0.004159       0.010212         -1.410974e-10          -2.733267e-17          -1.079898e-18          -9.997400e-22     
   0.004159       0.018933         -3.043816e-10          2.806521e-16           2.068548e-17           -1.582028e-20     
   0.004159       0.030298         -5.446497e-10          6.186015e-15           1.275710e-16           -1.575361e-19     
   0.004159       0.044278         -8.661813e-10          5.232243e-14           4.716138e-16           -1.076054e-18     
   0.004159       0.060834         -1.267336e-09          2.913337e-13           1.350024e-15           -5.489149e-18     
   0.004159       0.079922         -1.738622e-09          1.241516e-12           3.266475e-15           -2.234180e-17     
   0.004159       0.101490         -2.260409e-09          4.359456e-12           6.981578e-15           -7.607309e-17     
   0.004159       0.125480         -2.800555e-09          1.318200e-11           1.353174e-14           -2.240939e-16     
   0.004159       0.151828         -3.312235e-09          3.533910e-11           2.419383e-14           -5.850866e-16     
   0.004159       0.180462         -3.732303e-09          8.573501e-11           4.037884e-14           -1.378286e-15     
   0.004159       0.211306         -3.980520e-09          1.910888e-10           6.345257e-14           -2.969195e-15     
   0.004159       0.244276         -3.959908e-09          3.957948e-10           9.450475e-14           -5.911165e-15     
   0.004159       0.279283         -3.558408e-09          7.687279e-10           1.341111e-13           -1.096744e-14     
   0.004159       0.316234         -2.651893e-09          1.410245e-09           1.821473e-13           -1.909774e-14     
   0.004159       0.355027         -1.108441e-09          2.458336e-09           2.377067e-13           -3.139964e-14     
   0.004159       0.395559         1.206323e-09           4.092750e-09           2.991518e-13           -4.900657e-14     
   0.004159       0.437721         4.423051e-09           6.536052e-09           3.642858e-13           -7.295795e-14     
   0.004159       0.481399         8.661878e-09           1.005092e-08           4.306035e-13           -1.040663e-13     
   0.004159       0.526474         1.402522e-08           1.493344e-08           4.955597e-13           -1.428071e-13     
   0.004159       0.572826         2.059031e-08           2.150277e-08           5.568002e-13           -1.892520e-13     
   0.004159       0.620330         2.840168e-08           3.008782e-08           6.123204e-13           -2.430515e-13     
   0.004159       0.668857         3.746371e-08           4.101191e-08           6.605442e-13           -3.034650e-13     
   0.004159       0.718277         4.773377e-08           5.457656e-08           7.003344e-13           -3.694259e-13     
   0.004159       0.768456         5.911609e-08           7.104530e-08           7.309566e-13           -4.396260e-13     
   0.004159       0.819260         7.145711e-08           9.062854e-08           7.520218e-13           -5.126068e-13     
   0.004159       0.870551         8.454267e-08           1.134701e-07           7.634252e-13           -5.868468e-13     
   0.004159       0.922191         9.809766e-08           1.396361e-07           7.652932e-13           -6.608376e-13     
   0.004159       0.974040         1.117886e-07           1.691066e-07           7.579415e-13           -7.331468e-13     
   0.004159       1.025960         1.252295e-07           2.017698e-07           7.418464e-13           -8.024660e-13     
   0.004159       1.077809         1.379911e-07           2.374200e-07           7.176236e-13           -8.676447e-13     
   0.004159       1.129449         1.496137e-07           2.757575e-07           6.860118e-13           -9.277113e-13     
   0.004159       1.180740         1.596233e-07           3.163917e-07           6.478572e-13           -9.818826e-13     
   0.004159       1.231544         1.675501e-07           3.588470e-07           6.040958e-13           -1.029564e-12     
   0.004159       1.281723         1.729503e-07           4.025696e-07           5.557323e-13           -1.070338e-12     
   0.004159       1.331143         1.754276e-07           4.469379e-07           5.038156e-13           -1.103952e-12     
   0.004159       1.379670         1.746563e-07           4.912729e-07           4.494110e-13           -1.130299e-12     
   0.004159       1.427174         1.704023e-07           5.348517e-07           3.935714e-13           -1.149391e-12     
   0.004159       1.473526         1.625422e-07           5.769219e-07           3.373091e-13           -1.161339e-12     
   0.004159       1.518601         1.510783e-07           6.167180e-07           2.815702e-13           -1.166332e-12     
   0.004159       1.562279         1.361486e-07           6.534793e-07           2.272140e-13           -1.164617e-12     
   0.004159       1.604441         1.180301e-07           6.864698e-07           1.749977e-13           -1.156486e-12     
   0.004159       1.644973         9.713561e-08           7.149978e-07           1.255685e-13           -1.142260e-12     
   0.004159       1.683766         7.400332e-08           7.384367e-07           7.946191e-14           -1.122287e-12     
   0.004159       1.720717         4.927885e-08           7.562424e-07           3.710615e-14           -1.096927e-12     
   0.004159       1.755724         2.369191e-08           7.679686e-07           -1.168770e-15          -1.066557e-12     
   0.004159       1.788694         -1.971932e-09          7.732755e-07           -3.511868e-14          -1.031552e-12     
   0.004159       1.819538         -2.690199e-08          7.719308e-07           -6.457120e-14          -9.922824e-13     
   0.004159       1.848172         -5.029354e-08          7.638015e-07           -8.941155e-14          -9.490940e-13     
   0.004159       1.874520         -7.137708e-08          7.488344e-07           -1.095689e-13          -9.022860e-13     
   0.004159       1.898510         -8.944320e-08          7.270232e-07           -1.250037e-13          -8.520796e-13     
   0.004159       1.920078         -1.038611e-07          6.983604e-07           -1.356956e-13          -7.985740e-13     
