  5.2000000000000002  0.0023878322086620 -0.0000000085058249  0.0023878322086539 -0.0000000105339245
  5.3000000000000007  0.0028365389755968 -0.0000000101041873  0.0028365389755872 -0.0000000125133950
  5.4000000000000004  0.0033419723881809 -0.0000000119046187  0.0033419723881696 -0.0000000147431150
  5.5000000000000000  0.0039060420561597 -0.0000000139139215  0.0039060420561465 -0.0000000172315090
  5.6000000000000005  0.0045297770024188 -0.0000000161357611  0.0045297770024035 -0.0000000199831165
  5.7000000000000002  0.0052131943152226 -0.0000000185701985  0.0052131943152049 -0.0000000229980127
  5.8000000000000007  0.0059551852463835 -0.0000000212132841  0.0059551852463634 -0.0000000262713066
  5.9000000000000004  0.0067534244451268 -0.0000000240567347  0.0067534244451039 -0.0000000297927397
  6.0000000000000000  0.0076043075027443 -0.0000000270877108  0.0076043075027186 -0.0000000335464113
  6.1000000000000005  0.0085029211977680 -0.0000000302887108  0.0085029211977392 -0.0000000375106467
  6.2000000000000002  0.0094430498010022 -0.0000000336375932  0.0094430498009702 -0.0000000416580251
  6.3000000000000007  0.0104172195645004 -0.0000000371077354  0.0104172195644651 -0.0000000459555761
  6.4000000000000004  0.0114167821311217 -0.0000000406683308  0.0114167821310831 -0.0000000503651476
  6.5000000000000000  0.0124320361241137 -0.0000000442848214  0.0124320361240716 -0.0000000548439417
  6.6000000000000005  0.0134523846779795 -0.0000000479194596  0.0134523846779339 -0.0000000593452105
  6.7000000000000002  0.0144665252239648 -0.0000000515319839  0.0144665252239158 -0.0000000638190927
  6.8000000000000007  0.0154626665155275 -0.0000000550803921  0.0154626665154751 -0.0000000682135712
  6.9000000000000004  0.0164287667353660 -0.0000000585217894  0.0164287667353104 -0.0000000724755234
  7.0000000000000000  0.0173527856211636 -0.0000000618132865  0.0173527856211048 -0.0000000765518338
  7.1000000000000005  0.0182229429252447 -0.0000000649129205  0.0182229429251830 -0.0000000803905338
  7.2000000000000002  0.0190279752126274 -0.0000000677805691  0.0190279752125629 -0.0000000839419346
  7.3000000000000007  0.0197573830155155 -0.0000000703788316  0.0197573830154486 -0.0000000871597180
  7.4000000000000004  0.0204016606970036 -0.0000000726738477  0.0204016606969345 -0.0000000900019497
  7.5000000000000000  0.0209525020138595 -0.0000000746360290  0.0209525020137885 -0.0000000924319868
  7.6000000000000005  0.0214029752746243 -0.0000000762406839  0.0214029752745518 -0.0000000944192501
  7.7000000000000002  0.0217476631196959 -0.0000000774685149  0.0217476631196222 -0.0000000959398410
  7.8000000000000007  0.0219827632499073 -0.0000000783059777  0.0219827632498329 -0.0000000969769855
  7.9000000000000004  0.0221061478385304 -0.0000000787454925  0.0221061478384556 -0.0000000975212967
  8.0000000000000000  0.0221173808148976 -0.0000000787855061  0.0221173808148228 -0.0000000975708510
  8.0999999999999996  0.0220176936427528 -0.0000000784304051  0.0220176936426782 -0.0000000971310809
  8.2000000000000011  0.0218099215734761 -0.0000000776902891  0.0218099215734022 -0.0000000962144942
  8.3000000000000007  0.0214984035804283 -0.0000000765806142  0.0214984035803555 -0.0000000948402322
  8.4000000000000004  0.0210888502315202 -0.0000000751217223  0.0210888502314488 -0.0000000930334871
  8.5000000000000000  0.0205881845988527 -0.0000000733382744  0.0205881845987829 -0.0000000908248001
  8.5999999999999996  0.0200043619144451 -0.0000000712586084  0.0200043619143773 -0.0000000882492657
  8.7000000000000011  0.0193461740489839 -0.0000000689140422  0.0193461740489184 -0.0000000853456692
  8.8000000000000007  0.0186230450169679 -0.0000000663381455  0.0186230450169048 -0.0000000821555846
  8.9000000000000004  0.0178448236079481 -0.0000000635660014  0.0178448236078877 -0.0000000787224599
  9.0000000000000000  0.0170215789303528 -0.0000000606334775  0.0170215789302952 -0.0000000750907151
  9.0999999999999996  0.0161634041597324 -0.0000000575765272  0.0161634041596776 -0.0000000713048761
  9.2000000000000011  0.0152802331408086 -0.0000000544305364  0.0152802331407569 -0.0000000674087661
  9.3000000000000007  0.0143816737395946 -0.0000000512297299  0.0143816737395459 -0.0000000634447703
  9.4000000000000004  0.0134768610166582 -0.0000000480066480  0.0134768610166125 -0.0000000594531879
  9.5000000000000000  0.0125743324334400 -0.0000000447917027  0.0125743324333974 -0.0000000554716820
  9.6000000000000014  0.0116819264463373 -0.0000000416128155  0.0116819264462977 -0.0000000515348320
  9.7000000000000011  0.0108067050203477 -0.0000000384951424  0.0108067050203111 -0.0000000476737917
  9.8000000000000007  0.0099548998330614 -0.0000000354608816  0.0099548998330277 -0.0000000439160521
  9.9000000000000004  0.0091318812628585 -0.0000000325291631  0.0091318812628276 -0.0000000402853047
 10.0000000000000000  0.0083421486786399 -0.0000000297160144  0.0083421486786117 -0.0000000368013985
 10.1000000000000014  0.0075893400827074 -0.0000000270343946  0.0075893400826817 -0.0000000334803825
 10.2000000000000011  0.0068762588082110 -0.0000000244942896  0.0068762588081877 -0.0000000303346237
 10.3000000000000007  0.0062049147374126 -0.0000000221028589  0.0062049147373916 -0.0000000273729885
 10.4000000000000004  0.0055765773817808 -0.0000000198646248  0.0055765773817619 -0.0000000246010776
 10.5000000000000000  0.0049918381408061 -0.0000000177816939  0.0049918381407892 -0.0000000220214997
 10.6000000000000014  0.0044506791216604 -0.0000000158540023  0.0044506791216453 -0.0000000196341761
 10.7000000000000011  0.0039525460426527 -0.0000000140795758  0.0039525460426393 -0.0000000174366614
 10.8000000000000007  0.0034964229449609 -0.0000000124547953  0.0034964229449491 -0.0000000154244739
 10.9000000000000004  0.0030809066840612 -0.0000000109746626  0.0030809066840508 -0.0000000135914234
 11.0000000000000000  0.0027042794497274 -0.0000000096330586  0.0027042794497182 -0.0000000119299319
 11.1000000000000014  0.0023645778574260 -0.0000000084229894  0.0023645778574180 -0.0000000104313379
 11.2000000000000011  0.0020596574517813 -0.0000000073368161  0.0020596574517744 -0.0000000090861812
 11.3000000000000007  0.0017872517536209 -0.0000000063664651  0.0017872517536148 -0.0000000078844632
 11.4000000000000004  0.0015450252569331 -0.0000000055036172  0.0015450252569279 -0.0000000068158807
 11.5000000000000000  0.0013306200338575 -0.0000000047398729  0.0013306200338530 -0.0000000058700318
 11.6000000000000014  0.0011416958295233 -0.0000000040668958  0.0011416958295194 -0.0000000050365925
 11.7000000000000011  0.0009759637209667 -0.0000000034765326  0.0009759637209634 -0.0000000043054651
 11.8000000000000007  0.0008312135739680 -0.0000000029609104  0.0008312135739652 -0.0000000036668996
 11.9000000000000004  0.0007053356584240 -0.0000000025125139  0.0007053356584217 -0.0000000031115891
 12.0000000000000000  0.0005963368779912 -0.0000000021242435  0.0005963368779892 -0.0000000026307408
 12.1000000000000014  0.0005023521353516 -0.0000000017894554  0.0005023521353499 -0.0000000022161270
 12.2000000000000011  0.0004216513934323 -0.0000000015019870  0.0004216513934309 -0.0000000018601156
 12.3000000000000007  0.0003526430085937 -0.0000000012561685  0.0003526430085925 -0.0000000015556850
 12.4000000000000004  0.0002938739077813 -0.0000000010468240  0.0002938739077803 -0.0000000012964251
 12.5000000000000000  0.0002440271615794 -0.0000000008692622  0.0002440271615786 -0.0000000010765261
 12.6000000000000014  0.0002019174725769 -0.0000000007192610  0.0002019174725762 -0.0000000008907592
 12.7000000000000011  0.0001664850568204 -0.0000000005930453  0.0001664850568198 -0.0000000007344490
 12.8000000000000007  0.0001367883484368 -0.0000000004872611  0.0001367883484363 -0.0000000006034420
 12.9000000000000004  0.0001119959064421 -0.0000000003989466  0.0001119959064418 -0.0000000004940701
 13.0000000000000000  0.0000913778506058 -0.0000000003255019  0.0000913778506054 -0.0000000004031135
 13.1000000000000014  0.0000742971018860 -0.0000000002646577  0.0000742971018858 -0.0000000003277618
 13.2000000000000011  0.0000602006538708 -0.0000000002144440  0.0000602006538706 -0.0000000002655753
 13.3000000000000007  0.0000486110559465 -0.0000000001731600  0.0000486110559463 -0.0000000002144477
 13.4000000000000004  0.0000391182473448 -0.0000000001393452  0.0000391182473447 -0.0000000001725702
 13.5000000000000000  0.0000313718442276 -0.0000000001117513  0.0000313718442275 -0.0000000001383969
 13.6000000000000014  0.0000250739497865 -0.0000000000893173  0.0000250739497864 -0.0000000001106138
 13.7000000000000011  0.0000199725299334 -0.0000000000711452  0.0000199725299333 -0.0000000000881088
 13.8000000000000007  0.0000158553743913 -0.0000000000564793  0.0000158553743912 -0.0000000000699460
 13.9000000000000004  0.0000125446445545 -0.0000000000446859  0.0000125446445544 -0.0000000000553407
 14.0000000000000000  0.0000098919950150 -0.0000000000352368  0.0000098919950149 -0.0000000000436385
 14.1000000000000014  0.0000077742447069 -0.0000000000276931  0.0000077742447068 -0.0000000000342961
 14.2000000000000011  0.0000060895657628 -0.0000000000216920  0.0000060895657628 -0.0000000000268641
 14.3000000000000007  0.0000047541529456 -0.0000000000169350  0.0000047541529456 -0.0000000000209730
 14.4000000000000004  0.0000036993334794 -0.0000000000131776  0.0000036993334794 -0.0000000000163196
 14.5000000000000000  0.0000028690758451 -0.0000000000102201  0.0000028690758451 -0.0000000000126569
 14.6000000000000014  0.0000022178562519 -0.0000000000079003  0.0000022178562519 -0.0000000000097841
 14.7000000000000011  0.0000017088427126 -0.0000000000060872  0.0000017088427126 -0.0000000000075386
 14.8000000000000007  0.0000013123586509 -0.0000000000046748  0.0000013123586509 -0.0000000000057895
 14.9000000000000004  0.0000010045905037 -0.0000000000035785  0.0000010045905037 -0.0000000000044318
 15.0000000000000000  0.0000007665066466 -0.0000000000027304  0.0000007665066466 -0.0000000000033814
 15.1000000000000014  0.0000005829580014 -0.0000000000020766  0.0000005829580014 -0.0000000000025717
 15.2000000000000011  0.0000004419337539 -0.0000000000015742  0.0000004419337539 -0.0000000000019496
 15.3000000000000007  0.0000003339486090 -0.0000000000011896  0.0000003339486090 -0.0000000000014732
 15.4000000000000004  0.0000002515408842 -0.0000000000008960  0.0000002515408842 -0.0000000000011097
 15.5000000000000000  0.0000001888634197 -0.0000000000006728  0.0000001888634197 -0.0000000000008332
 15.6000000000000014  0.0000001413517550 -0.0000000000005035  0.0000001413517550 -0.0000000000006236
 15.7000000000000011  0.0000001054562557 -0.0000000000003757  0.0000001054562557 -0.0000000000004652
 15.8000000000000007  0.0000000784268735 -0.0000000000002794  0.0000000784268735 -0.0000000000003460
 15.9000000000000004  0.0000000581409905 -0.0000000000002071  0.0000000581409905 -0.0000000000002565
 16.0000000000000000  0.0000000429663449 -0.0000000000001531  0.0000000429663449 -0.0000000000001895
 16.1000000000000014  0.0000000316523734 -0.0000000000001128  0.0000000316523734 -0.0000000000001396
 16.1999999999999993  0.0000000232444565 -0.0000000000000828  0.0000000232444565 -0.0000000000001025
 16.3000000000000007  0.0000000170165321 -0.0000000000000606  0.0000000170165321 -0.0000000000000751
 16.4000000000000021  0.0000000124183674 -0.0000000000000442  0.0000000124183674 -0.0000000000000548
 16.5000000000000000  0.0000000090344749 -0.0000000000000322  0.0000000090344749 -0.0000000000000399
 16.6000000000000014  0.0000000065522342 -0.0000000000000233  0.0000000065522342 -0.0000000000000289
 16.6999999999999993  0.0000000047372583 -0.0000000000000169  0.0000000047372583 -0.0000000000000209
 16.8000000000000007  0.0000000034144353 -0.0000000000000122  0.0000000034144353 -0.0000000000000151
 16.9000000000000021  0.0000000024533969 -0.0000000000000087  0.0000000024533969 -0.0000000000000108
 17.0000000000000000  0.0000000017574249 -0.0000000000000063  0.0000000017574249 -0.0000000000000078
 17.1000000000000014  0.0000000012550142 -0.0000000000000045  0.0000000012550142 -0.0000000000000055
 17.1999999999999993  0.0000000008934827 -0.0000000000000032  0.0000000008934827 -0.0000000000000039
 17.3000000000000007  0.0000000006341502 -0.0000000000000023  0.0000000006341502 -0.0000000000000028
 17.4000000000000021  0.0000000004487136 -0.0000000000000016  0.0000000004487136 -0.0000000000000020
 17.5000000000000000  0.0000000003165339 -0.0000000000000011  0.0000000003165339 -0.0000000000000014
 17.6000000000000014  0.0000000002226115 -0.0000000000000008  0.0000000002226115 -0.0000000000000010
 17.6999999999999993  0.0000000001560824 -0.0000000000000006  0.0000000001560824 -0.0000000000000007
 17.8000000000000007  0.0000000001091043 -0.0000000000000004  0.0000000001091043 -0.0000000000000005
 17.9000000000000021  0.0000000000760350 -0.0000000000000003  0.0000000000760350 -0.0000000000000003
 18.0000000000000000  0.0000000000528289 -0.0000000000000002  0.0000000000528289 -0.0000000000000002
 18.1000000000000014  0.0000000000365948 -0.0000000000000001  0.0000000000365948 -0.0000000000000002
 18.1999999999999993  0.0000000000252730 -0.0000000000000001  0.0000000000252730 -0.0000000000000001
 18.3000000000000007  0.0000000000174016 -0.0000000000000001  0.0000000000174016 -0.0000000000000001
 18.4000000000000021  0.0000000000119459 -0.0000000000000000  0.0000000000119459 -0.0000000000000001
 18.5000000000000000  0.0000000000081760 -0.0000000000000000  0.0000000000081760 -0.0000000000000000
 18.6000000000000014  0.0000000000055792 -0.0000000000000000  0.0000000000055792 -0.0000000000000000
 18.6999999999999993  0.0000000000037958 -0.0000000000000000  0.0000000000037958 -0.0000000000000000
 18.8000000000000007  0.0000000000025747 -0.0000000000000000  0.0000000000025747 -0.0000000000000000
 18.9000000000000021  0.0000000000017413 -0.0000000000000000  0.0000000000017413 -0.0000000000000000
 19.0000000000000000  0.0000000000011741 -0.0000000000000000  0.0000000000011741 -0.0000000000000000
 19.1000000000000014  0.0000000000007894 -0.0000000000000000  0.0000000000007894 -0.0000000000000000
 19.2000000000000028  0.0000000000005291 -0.0000000000000000  0.0000000000005291 -0.0000000000000000
 19.3000000000000007  0.0000000000003536 -0.0000000000000000  0.0000000000003536 -0.0000000000000000
 19.4000000000000021  0.0000000000002356 -0.0000000000000000  0.0000000000002356 -0.0000000000000000
 19.5000000000000000  0.0000000000001566 -0.0000000000000000  0.0000000000001566 -0.0000000000000000
 19.6000000000000014  0.0000000000001037 -0.0000000000000000  0.0000000000001037 -0.0000000000000000
 19.7000000000000028  0.0000000000000685 -0.0000000000000000  0.0000000000000685 -0.0000000000000000
 19.8000000000000007  0.0000000000000451 -0.0000000000000000  0.0000000000000451 -0.0000000000000000
 19.9000000000000021  0.0000000000000296 -0.0000000000000000  0.0000000000000296 -0.0000000000000000
 20.0000000000000000  0.0000000000000194 -0.0000000000000000  0.0000000000000194 -0.0000000000000000
 20.1000000000000014  0.0000000000000127 -0.0000000000000000  0.0000000000000127 -0.0000000000000000
