   1      1s1/2   -48.44470003
   2      1p3/2   -35.16103337
   3      1p1/2   -31.79436342
   4      1d5/2   -21.17726034
   5      2s1/2   -15.72430615
   6      1d3/2   -14.78967929
   7      1f7/2    -7.33292951
   8      2p3/2    -0.56547441
   9      2p1/2     2.08943327
  10      1f5/2     2.31524381
  11      1g9/2     5.99325905
  12      2d5/2    12.55605141
  13      3s1/2    14.75540728
  14      2d3/2    15.89749816
  15      1g7/2    18.29871135
  16     1h11/2    19.45722367
  17      2f7/2    24.16977358
  18      3p3/2    24.83920328
  19      3p1/2    26.55197571
  20      4p3/2    26.72878697
  21      4p1/2    26.96768617
  22      3d5/2    27.28092430
  23      3d3/2    27.72746425
  24      2f5/2    27.83491808
  25      4s1/2    27.98570622
  26      2g7/2    28.08887430
  27      2g9/2    28.29715070
  28      3f7/2    28.45359740
  29      3f5/2    29.14253907
  30     2h11/2    31.64375633
  31     1i13/2    31.81498994
  32     1i11/2    32.02660118
  33      1h9/2    32.25582801
  34     2i13/2    32.78775942
  35      5s1/2    33.68137700
  36      2h9/2    33.93165489
  37      4d5/2    34.09304255
  38      3g9/2    36.10278846
  39      4d3/2    36.50630356
  40      5d5/2    37.07728349
  41      5d3/2    37.52734054
  42      6s1/2    37.82264255
  43      4g9/2    37.91099526
  44      5p3/2    38.13103021
  45      3g7/2    38.85162937
  46      6p3/2    39.27788029
  47      5p1/2    39.33316480
  48      4f7/2    39.52320196
