#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.002469        2.577052e+08      2.577657e+08     -6.098840e+04      4.827379e+02   
     0.001185          0.012990        8.065017e+07      8.068616e+07     -3.643516e+04      4.431598e+02   
     0.001185          0.031853        3.669067e+07      3.671531e+07     -2.503105e+04      3.971717e+02   
     0.001185          0.058949        2.020999e+07      2.022846e+07     -1.882798e+04      3.591367e+02   
     0.001185          0.094114        1.248042e+07      1.249502e+07     -1.492217e+04      3.286760e+02   
     0.001185          0.137137        8.352118e+06      8.364133e+06     -1.231823e+04      3.031165e+02   
     0.001185          0.187759        5.985902e+06      5.996129e+06     -1.050759e+04      2.806293e+02   
     0.001185          0.245677        4.296999e+06      4.305623e+06     -8.883687e+03      2.598276e+02   
     0.001185          0.310542        3.172592e+06      3.180134e+06     -7.782188e+03      2.399735e+02   
     0.001185          0.381963        2.435393e+06      2.441948e+06     -6.775722e+03      2.204363e+02   
     0.001185          0.459512        1.986628e+06      1.992582e+06     -6.155424e+03      2.020766e+02   
     0.001185          0.542721        1.631290e+06      1.636680e+06     -5.574187e+03      1.837256e+02   
     0.001185          0.631091        1.289938e+06      1.294804e+06     -5.030742e+03      1.651908e+02   
     0.001185          0.724090        1.077461e+06      1.081838e+06     -4.523817e+03      1.470927e+02   
     0.001185          0.821158        8.658059e+05      8.697283e+05     -4.052143e+03      1.298211e+02   
     0.001185          0.921712        7.309414e+05      7.346564e+05     -3.829128e+03      1.141490e+02   
     0.001185          1.025148        6.138811e+05      6.171909e+05     -3.407947e+03      9.815640e+01   
     0.001185          1.130842        5.129942e+05      5.161189e+05     -3.209465e+03      8.475673e+01   
     0.001185          1.238159        4.455962e+05      4.484897e+05     -2.965019e+03      7.151644e+01   
     0.001185          1.346455        3.658770e+05      3.684779e+05     -2.660541e+03      5.964247e+01   
     0.001185          1.455077        3.088516e+05      3.112940e+05     -2.492545e+03      5.016328e+01   
     0.001185          1.563373        2.701412e+05      2.724317e+05     -2.331774e+03      4.130620e+01   
