#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.002577        7.680248e+07      7.681420e+07     -1.182906e+04      1.143574e+02   
     0.001185          0.013559        4.152799e+07      4.153430e+07     -6.396105e+03      8.223715e+01   
     0.001185          0.033249        1.666609e+07      1.666978e+07     -3.776574e+03      9.038763e+01   
     0.001185          0.061531        5.956322e+06      5.958845e+06     -2.566505e+03      4.389884e+01   
     0.001185          0.098236        3.108835e+06      3.110641e+06     -1.844281e+03      3.893025e+01   
     0.001185          0.143143        1.839989e+06      1.841407e+06     -1.450554e+03      3.309066e+01   
     0.001185          0.195983        1.192179e+06      1.193350e+06     -1.195202e+03      2.421325e+01   
     0.001185          0.256438        7.618410e+05      7.627901e+05     -9.717255e+02      2.259131e+01   
     0.001185          0.324143        5.135851e+05      5.143730e+05     -8.068288e+02      1.893890e+01   
     0.001185          0.398693        3.460752e+05      3.467247e+05     -6.643289e+02      1.487437e+01   
     0.001185          0.479638        2.355791e+05      2.361281e+05     -5.623061e+02      1.331366e+01   
     0.001185          0.566492        1.591886e+05      1.596477e+05     -4.713021e+02      1.216373e+01   
     0.001185          0.658732        1.189227e+05      1.193426e+05     -4.297355e+02      9.783283e+00   
     0.001185          0.755804        8.302535e+04      8.337034e+04     -3.540792e+02      9.091722e+00   
     0.001185          0.857124        6.014150e+04      6.043914e+04     -3.049875e+02      7.350027e+00   
     0.001185          0.962083        4.070037e+04      4.095170e+04     -2.581069e+02      6.772611e+00   
     0.001185          1.070048        3.099934e+04      3.122428e+04     -2.304712e+02      5.531326e+00   
     0.001185          1.180372        2.060902e+04      2.078586e+04     -1.812602e+02      4.425329e+00   
     0.001185          1.292390        1.517680e+04      1.533301e+04     -1.595275e+02      3.309840e+00   
     0.001185          1.405429        1.098635e+04      1.112303e+04     -1.396050e+02      2.925634e+00   
     0.001185          1.518808        8.034580e+03      8.152906e+03     -1.214140e+02      3.088745e+00   
     0.001185          1.631847        6.054675e+03      6.156888e+03     -1.048759e+02      2.662311e+00   
     0.001185          1.743865        4.138188e+03      4.225971e+03     -8.991191e+01      2.128532e+00   
     0.001185          1.854189        3.119285e+03      3.194006e+03     -7.644333e+01      1.721708e+00   
     0.001185          1.962154        1.693706e+03      1.746309e+03     -5.367758e+01      1.075102e+00   
     0.001185          2.067113        1.255341e+03      1.300050e+03     -4.566323e+01      9.543795e-01   
     0.001185          2.168432        8.547536e+02      8.901202e+02     -3.594902e+01      5.824552e-01   
     0.001185          2.265504        4.993635e+02      5.276601e+02     -2.877693e+01      4.802856e-01   
     0.001185          2.357745        3.305882e+02      3.527594e+02     -2.262801e+01      4.568544e-01   
     0.001185          2.444599        1.735204e+02      1.907316e+02     -1.742357e+01      2.123933e-01   
     0.001185          2.525544        1.051502e+02      1.180079e+02     -1.308489e+01      2.271605e-01   
     0.001185          2.600093        6.054931e+01      6.989113e+01     -9.533280e+00      1.914636e-01   
     0.001185          2.667799        3.469949e+01      4.399277e+01     -9.533280e+00      2.399963e-01   
     0.001185          2.728254        7.528068e+00      1.194518e+01     -4.476411e+00      5.929721e-02   
     0.001185          2.781094        4.280765e+00      8.702918e+00     -4.476411e+00      5.425795e-02   
     0.001185          2.826001       -1.113455e+00      1.563780e+00     -2.725200e+00      4.796515e-02   
     0.001185          2.862706       -2.632261e-01      1.310121e-01     -3.957456e-01      1.507502e-03   
     0.001185          2.890988        1.087790e-03      0.000000e+00      0.000000e+00      1.087790e-03   
     0.001185          2.910678       -9.495721e-05      0.000000e+00      0.000000e+00     -9.495721e-05   
     0.001185          2.921660        0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00   
     0.006239          0.002577        4.252126e+07      4.252771e+07     -6.467694e+03      1.869555e+01   
     0.006239          0.013559        3.618281e+07      3.618864e+07     -5.845572e+03      1.767368e+01   
     0.006239          0.033249        1.622003e+07      1.622374e+07     -3.735492e+03      1.774524e+01   
     0.006239          0.061531        5.968974e+06      5.971488e+06     -2.527391e+03      1.325046e+01   
     0.006239          0.098236        3.151288e+06      3.153122e+06     -1.844438e+03      1.124028e+01   
     0.006239          0.143143        1.824468e+06      1.825905e+06     -1.446293e+03      9.722126e+00   
     0.006239          0.195983        1.138279e+06      1.139421e+06     -1.150831e+03      8.382525e+00   
     0.006239          0.256438        7.680883e+05      7.690471e+05     -9.663694e+02      7.624168e+00   
     0.006239          0.324143        5.056357e+05      5.064266e+05     -7.977367e+02      6.840124e+00   
     0.006239          0.398693        3.470505e+05      3.477081e+05     -6.636663e+02      6.091380e+00   
     0.006239          0.479638        2.319024e+05      2.324522e+05     -5.553179e+02      5.463166e+00   
     0.006239          0.566492        1.625756e+05      1.630398e+05     -4.690093e+02      4.867223e+00   
     0.006239          0.658732        1.192904e+05      1.197021e+05     -4.159082e+02      4.223586e+00   
     0.006239          0.755804        8.309977e+04      8.344575e+04     -3.496788e+02      3.702967e+00   
