#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.003052        4.158375e+06      4.158930e+06     -6.351253e+02      8.002254e+01   
     0.001185          0.016060        3.451848e+06      3.452324e+06     -5.402992e+02      6.397641e+01   
     0.001185          0.039380        1.269706e+06      1.270006e+06     -3.422668e+02      4.236063e+01   
     0.001185          0.072877        6.100740e+05      6.102763e+05     -2.347606e+02      3.254377e+01   
     0.001185          0.116351        3.322374e+05      3.323928e+05     -1.795537e+02      2.420842e+01   
     0.001185          0.169540        1.694263e+05      1.695350e+05     -1.271333e+02      1.844535e+01   
     0.001185          0.232124        1.055364e+05      1.056230e+05     -1.012157e+02      1.467585e+01   
     0.001185          0.303727        6.441494e+04      6.448196e+04     -7.908384e+01      1.207309e+01   
     0.001185          0.383918        4.524249e+04      4.529929e+04     -6.628486e+01      9.480796e+00   
     0.001185          0.472215        3.108067e+04      3.112801e+04     -5.494704e+01      7.605515e+00   
     0.001185          0.568087        2.082313e+04      2.086109e+04     -4.498183e+01      7.025412e+00   
     0.001185          0.670957        1.355526e+04      1.358601e+04     -3.630066e+01      5.550302e+00   
     0.001185          0.780207        8.536454e+03      8.560512e+03     -2.881499e+01      4.756329e+00   
     0.001185          0.895180        6.678805e+03      6.700352e+03     -2.549279e+01      3.946684e+00   
     0.001185          1.015184        5.171020e+03      5.189956e+03     -2.243626e+01      3.500763e+00   
     0.001185          1.139497        3.957863e+03      3.974610e+03     -1.963432e+01      2.887707e+00   
     0.001185          1.267373        2.971034e+03      2.985712e+03     -1.695904e+01      2.280492e+00   
     0.001185          1.398041        1.650991e+03      1.661492e+03     -1.264539e+01      2.144626e+00   
     0.001185          1.530716        1.637843e+03      1.648645e+03     -1.264539e+01      1.843976e+00   
     0.001185          1.664599        1.182668e+03      1.191713e+03     -1.075114e+01      1.706184e+00   
     0.001185          1.798887        8.379430e+02      8.455690e+02     -9.056141e+00      1.430134e+00   
     0.001185          1.932771        5.811717e+02      5.875955e+02     -7.549321e+00      1.125557e+00   
     0.001185          2.065446        3.936443e+02      3.988312e+02     -6.219611e+00      1.032722e+00   
     0.001185          2.196114        3.935106e+02      3.988312e+02     -6.219611e+00      8.989560e-01   
     0.001185          2.323989        2.593104e+02      2.635523e+02     -5.055942e+00      8.140743e-01   
     0.001185          2.448303        1.654253e+02      1.688813e+02     -4.047244e+00      5.913054e-01   
     0.001185          2.568307        1.653847e+02      1.688813e+02     -4.047244e+00      5.506880e-01   
     0.001185          2.683279        1.016840e+02      1.044204e+02     -3.182448e+00      4.460313e-01   
     0.001185          2.792529        1.016134e+02      1.044204e+02     -3.182448e+00      3.754428e-01   
     0.001185          2.895400        5.986200e+01      6.191086e+01     -2.450485e+00      4.016228e-01   
     0.001185          2.991272        3.335996e+01      3.491669e+01     -1.840285e+00      2.835633e-01   
     0.001185          3.079569        3.333637e+01      3.491669e+01     -1.840285e+00      2.599737e-01   
     0.001185          3.159760        1.735689e+01      1.853435e+01     -1.340779e+00      1.633236e-01   
     0.001185          3.231363        1.739452e+01      1.853435e+01     -1.340779e+00      2.009503e-01   
     0.001185          3.293947        8.335845e+00      9.127410e+00     -9.408977e-01      1.493323e-01   
     0.001185          3.347136        8.312926e+00      9.127410e+00     -9.408977e-01      1.264136e-01   
     0.001185          3.390609        3.544759e+00      4.086510e+00     -6.295713e-01      8.782084e-02   
     0.001185          3.424107        3.383064e+00      3.926444e+00     -6.171182e-01      7.373741e-02   
     0.001185          3.447427        5.682517e-01      8.134331e-01     -2.808856e-01      3.570425e-02   
     0.001185          3.460435        2.464288e-01      4.089223e-01     -1.674244e-01      4.930926e-03   
     0.006239          0.003052        4.141132e+06      4.141680e+06     -5.658499e+02      1.718462e+01   
     0.006239          0.016060        2.778061e+06      2.778453e+06     -4.068650e+02      1.517048e+01   
     0.006239          0.039380        1.251304e+06      1.251574e+06     -2.828235e+02      1.321145e+01   
     0.006239          0.072877        5.872660e+05      5.874548e+05     -1.985017e+02      9.684660e+00   
     0.006239          0.116351        3.150898e+05      3.152342e+05     -1.523432e+02      7.917075e+00   
     0.006239          0.169540        1.767614e+05      1.768688e+05     -1.137381e+02      6.344630e+00   
     0.006239          0.232124        1.018953e+05      1.019778e+05     -8.742626e+01      4.933656e+00   
     0.006239          0.303727        6.727228e+04      6.733898e+04     -7.075133e+01      4.050187e+00   
     0.006239          0.383918        4.374974e+04      4.380362e+04     -5.734291e+01      3.463741e+00   
     0.006239          0.472215        2.874611e+04      2.878869e+04     -4.546338e+01      2.885098e+00   
     0.006239          0.568087        2.082320e+04      2.086109e+04     -4.024241e+01      2.352667e+00   
     0.006239          0.670957        1.355561e+04      1.358601e+04     -3.247592e+01      2.077002e+00   
     0.006239          0.780207        9.362951e+03      9.387111e+03     -2.577896e+01      1.619201e+00   
     0.006239          0.895180        6.679058e+03      6.700352e+03     -2.280680e+01      1.513708e+00   
     0.006239          1.015184        5.171162e+03      5.189956e+03     -2.007231e+01      1.278812e+00   
     0.006239          1.139497        3.674278e+03      3.689540e+03     -1.630574e+01      1.043476e+00   
     0.006239          1.267373        2.656080e+03      2.668705e+03     -1.356128e+01      9.368470e-01   
     0.006239          1.398041        1.861581e+03      1.872182e+03     -1.131303e+01      7.114947e-01   
     0.006239          1.530716        1.588726e+03      1.599019e+03     -1.097250e+01      6.794635e-01   
     0.006239          1.664599        1.182673e+03      1.191713e+03     -9.618368e+00      5.785184e-01   
     0.006239          1.798887        8.379698e+02      8.455690e+02     -8.101959e+00      5.027383e-01   
     0.006239          1.932771        5.812803e+02      5.875955e+02     -6.753902e+00      4.387256e-01   
     0.006239          2.065446        3.935861e+02      3.988312e+02     -5.564294e+00      3.191919e-01   
     0.006239          2.196114        3.935929e+02      3.988312e+02     -5.564294e+00      3.259382e-01   
     0.006239          2.323989        2.592773e+02      2.635523e+02     -4.523233e+00      2.481798e-01   
     0.006239          2.448303        1.654777e+02      1.688813e+02     -3.620814e+00      2.172066e-01   
     0.006239          2.568307        1.654790e+02      1.688813e+02     -3.620814e+00      2.185381e-01   
     0.006239          2.683279        1.017432e+02      1.044204e+02     -2.847136e+00      1.698872e-01   
     0.006239          2.792529        8.709813e+01      8.939805e+01     -2.437535e+00      1.376203e-01   
     0.006239          2.895400        5.982630e+01      6.191086e+01     -2.192295e+00      1.077327e-01   
     0.006239          2.991272        3.840018e+01      3.995907e+01     -1.646387e+00      8.750345e-02   
     0.006239          3.079569        3.336239e+01      3.491669e+01     -1.646387e+00      9.209532e-02   
     0.006239          3.159760        1.741127e+01      1.853435e+01     -1.199511e+00      7.643162e-02   
     0.006239          3.231363        1.739464e+01      1.853435e+01     -1.199511e+00      5.980062e-02   
     0.006239          3.293947        8.326133e+00      9.127410e+00     -8.417619e-01      4.048477e-02   
     0.006239          3.347136        8.329851e+00      9.127410e+00     -8.417619e-01      4.420281e-02   
     0.006239          3.390609        3.551857e+00      4.086510e+00     -5.632378e-01      2.858494e-02   
     0.006239          3.424107        3.394528e+00      3.926444e+00     -5.520968e-01      2.018009e-02   
     0.006239          3.447427        8.386596e-01      1.082170e+00     -2.481192e-01      4.608505e-03   
     0.006239          3.460435        6.754563e-02      1.029986e-01     -3.637862e-02      9.256237e-04   
     0.015318          0.003052        1.737001e+06      1.737343e+06     -3.488075e+02      6.753969e+00   
     0.015318          0.016060        1.642356e+06      1.642654e+06     -3.038271e+02      6.025194e+00   
     0.015318          0.039380        1.115172e+06      1.115401e+06     -2.339634e+02      4.949350e+00   
     0.015318          0.072877        5.599454e+05      5.601182e+05     -1.769266e+02      4.109406e+00   
     0.015318          0.116351        3.029747e+05      3.031067e+05     -1.354016e+02      3.343064e+00   
     0.015318          0.169540        1.755655e+05      1.756692e+05     -1.064526e+02      2.754301e+00   
     0.015318          0.232124        1.032383e+05      1.033181e+05     -8.212620e+01      2.289618e+00   
     0.015318          0.303727        6.651017e+04      6.657462e+04     -6.639459e+01      1.941578e+00   
     0.015318          0.383918        4.294254e+04      4.299442e+04     -5.350816e+01      1.625030e+00   
     0.015318          0.472215        2.832551e+04      2.836753e+04     -4.340204e+01      1.379135e+00   
     0.015318          0.568087        1.973588e+04      1.977162e+04     -3.695200e+01      1.211154e+00   
     0.015318          0.670957        1.346040e+04      1.349062e+04     -3.124283e+01      1.023110e+00   
     0.015318          0.780207        9.489294e+03      9.513384e+03     -2.497550e+01      8.857345e-01   
     0.015318          0.895180        6.679021e+03      6.700352e+03     -2.209597e+01      7.653242e-01   
     0.015318          1.015184        5.031175e+03      5.049442e+03     -1.892020e+01      6.532249e-01   
     0.015318          1.139497        3.531105e+03      3.545734e+03     -1.518180e+01      5.527086e-01   
