#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.002330        1.352046e+08      1.352129e+08     -8.614640e+03      2.256813e+02   
     0.001185          0.012261        3.926461e+07      3.926952e+07     -5.070151e+03      1.568005e+02   
     0.001185          0.030065        1.659172e+07      1.659494e+07     -3.353255e+03      1.276938e+02   
     0.001185          0.055640        8.605630e+06      8.607957e+06     -2.428972e+03      1.014896e+02   
     0.001185          0.088830        5.040787e+06      5.042570e+06     -1.863233e+03      7.989538e+01   
     0.001185          0.129439        3.172044e+06      3.173475e+06     -1.495065e+03      6.450773e+01   
     0.001185          0.177220        2.192191e+06      2.193379e+06     -1.241172e+03      5.306835e+01   
     0.001185          0.231886        1.478691e+06      1.479665e+06     -1.017784e+03      4.380513e+01   
     0.001185          0.293110        1.081006e+06      1.081838e+06     -8.690875e+02      3.693104e+01   
     0.001185          0.360522        7.951542e+05      7.958735e+05     -7.530663e+02      3.380223e+01   
     0.001185          0.433717        6.165636e+05      6.171909e+05     -6.547136e+02      2.742129e+01   
     0.001185          0.512256        4.560750e+05      4.566309e+05     -5.799611e+02      2.400394e+01   
     0.001185          0.595665        3.541796e+05      3.546700e+05     -5.111265e+02      2.071384e+01   
     0.001185          0.683443        2.907891e+05      2.912153e+05     -4.479659e+02      2.177677e+01   
     0.001185          0.775063        2.372953e+05      2.376993e+05     -4.184371e+02      1.443314e+01   
     0.001185          0.869972        1.788673e+05      1.792131e+05     -3.633298e+02      1.756987e+01   
     0.001185          0.967601        1.544895e+05      1.548121e+05     -3.376904e+02      1.504649e+01   
     0.001185          1.067362        1.230970e+05      1.233780e+05     -2.900873e+02      9.035099e+00   
     0.001185          1.168655        9.729532e+04      9.755295e+04     -2.680627e+02      1.043840e+01   
     0.001185          1.270872        8.271357e+04      8.294714e+04     -2.471820e+02      1.361513e+01   
     0.001185          1.373397        6.999476e+04      7.021098e+04     -2.274148e+02      1.119403e+01   
     0.001185          1.475613        5.894719e+04      5.914790e+04     -2.087305e+02      8.019066e+00   
     0.001185          1.576906        4.177552e+04      4.194520e+04     -1.744886e+02      4.811986e+00   
     0.001185          1.676667        3.411174e+04      3.426507e+04     -1.588700e+02      5.539586e+00   
     0.001185          1.774296        2.809789e+04      2.823402e+04     -1.442124e+02      8.079591e+00   
     0.001185          1.869206        2.299228e+04      2.311478e+04     -1.304851e+02      7.984488e+00   
     0.001185          1.960825        1.867986e+04      1.879356e+04     -1.176578e+02      3.963528e+00   
     0.001185          2.048603        1.506536e+04      1.516758e+04     -1.056998e+02      3.483310e+00   
     0.001185          2.132013        9.560787e+03      9.640827e+03     -8.427006e+01      4.230147e+00   
     0.001185          2.210551        7.513896e+03      7.583014e+03     -7.473725e+01      5.618612e+00   
     0.001185          2.283746        5.840729e+03      5.905016e+03     -6.595181e+01      1.664873e+00   
     0.001185          2.351159        4.491905e+03      4.548553e+03     -5.788324e+01      1.235473e+00   
     0.001185          2.412382        2.907191e+03      2.948012e+03     -4.377468e+01      2.954029e+00   
