# vlowk itz =  0 l =  0 s =  0 jt =  0 kvnn =  16  Lambda =  12.00
#  fac=0.17 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.000521   0.000521   -1.865725819404E+00
   0.000521   0.002744   -1.865717076019E+00
   0.000521   0.006739   -1.865649643232E+00
   0.000521   0.012499   -1.865431826730E+00
   0.000521   0.020016   -1.864967405726E+00
   0.000521   0.029274   -1.864077657967E+00
   0.000521   0.040259   -1.862593948708E+00
   0.000521   0.052950   -1.860303421700E+00
   0.000521   0.067325   -1.856968000958E+00
   0.000521   0.083358   -1.852333098496E+00
   0.000521   0.101021   -1.846132040924E+00
   0.000521   0.120282   -1.838095467289E+00
   0.000521   0.141107   -1.827961133125E+00
   0.000521   0.163460   -1.815484676163E+00
   0.000521   0.187300   -1.800450699075E+00
   0.000521   0.212584   -1.782683371581E+00
   0.000521   0.239269   -1.762055670830E+00
   0.000521   0.267306   -1.738496384008E+00
   0.000521   0.296646   -1.711994134053E+00
   0.000521   0.327237   -1.682597964331E+00
   0.000521   0.359023   -1.650414393626E+00
   0.000521   0.391949   -1.615601263129E+00
   0.000521   0.425957   -1.578359065745E+00
   0.000521   0.460985   -1.538920704146E+00
   0.000521   0.496971   -1.497540723326E+00
   0.000521   0.533852   -1.454484999299E+00
   0.000521   0.571561   -1.410021667690E+00
   0.000521   0.610033   -1.364413798515E+00
   0.000521   0.649197   -1.317914027686E+00
   0.000521   0.688985   -1.270761094622E+00
   0.000521   0.729327   -1.223178042581E+00
   0.000521   0.770149   -1.175371726486E+00
   0.000521   0.811380   -1.127533236621E+00
   0.000521   0.852947   -1.079838868696E+00
   0.000521   0.894775   -1.032451330586E+00
   0.000521   0.936790   -9.855209535969E-01
   0.000521   0.978918   -9.391867562703E-01
   0.000521   1.021082   -8.935772803310E-01
   0.000521   1.063210   -8.488111669495E-01
   0.000521   1.105225   -8.049974915336E-01
   0.000521   1.147053   -7.622359181487E-01
   0.000521   1.188620   -7.206166876635E-01
   0.000521   1.229851   -6.802205259650E-01
   0.000521   1.270673   -6.411185676840E-01
   0.000521   1.311015   -6.033722018480E-01
   0.000521   1.350803   -5.670331102856E-01
