# vlowk itz =  0 l =  0 s =  1 jt =  1 kvnn =  **  Lambda =  12.00
#  fac=0.25 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V11             V12              V21             V22 
   0.001185   0.001185    1.175379321213E-02  -5.857105617723E-06  -5.857105617723E-06   5.904194971206E-12
   0.001185   0.006239    1.181324324953E-02  -1.624207013349E-04  -5.856123594570E-06   1.637265145330E-10
   0.001185   0.015318    1.208348876246E-02  -9.790233283025E-04  -5.851077304515E-06   9.872703711802E-10
   0.001185   0.028399    1.288208154650E-02  -3.362874133812E-03  -5.836392633509E-06   3.390775714522E-09
   0.001185   0.045447    1.463448536524E-02  -8.591184548648E-03  -5.804244985071E-06   8.655698445269E-09
   0.001185   0.066417    1.787608882866E-02  -1.826339415527E-02  -5.745000953434E-06   1.839119015330E-08
   0.001185   0.091251    2.321743109099E-02  -3.421797642979E-02  -5.647975848809E-06   3.443058572995E-08
   0.001185   0.119882    3.129628688638E-02  -5.839789405699E-02  -5.502639086600E-06   5.866447623344E-08
   0.001185   0.152235    4.270994943096E-02  -9.265581834830E-02  -5.300264940331E-06   9.277808511666E-08
   0.001185   0.188220    5.793253249310E-02  -1.385201321105E-01  -5.035873725292E-06   1.378695162976E-07
   0.001185   0.227742    7.722786815610E-02  -1.969839855079E-01  -4.710095704858E-06   1.939568599715E-07
   0.001185   0.270694    1.005751838287E-01  -2.682491903843E-01  -4.330398930628E-06   2.594203293456E-07
   0.001185   0.316959    1.276280145525E-01  -3.515925264737E-01  -3.911074260303E-06   3.305916394009E-07
   0.001185   0.366414    1.577225897641E-01  -4.453828017415E-01  -3.471589548413E-06   4.017866222626E-07
   0.001185   0.418925    1.899397295858E-01  -5.472420074814E-01  -3.033443540991E-06   4.660921004170E-07
   0.001185   0.474351    2.232072787714E-01  -6.543367202663E-01  -2.616315754814E-06   5.169788811789E-07
   0.001185   0.532541    2.564166948584E-01  -7.637283637301E-01  -2.234777904587E-06   5.502974192027E-07
   0.001185   0.593339    2.885254261511E-01  -8.726882232077E-01  -1.896735112367E-06   5.656882684776E-07
   0.001185   0.656582    3.186278578614E-01  -9.789066688615E-01  -1.603999602216E-06   5.664132515257E-07
   0.001185   0.722098    3.459937552151E-01  -1.080578223890E+00  -1.354340276080E-06   5.574334482912E-07
   0.001185   0.789711    3.700826783514E-01  -1.176395845309E+00  -1.143698886995E-06   5.428618284551E-07
   0.001185   0.859239    3.905411498304E-01  -1.265504357603E+00  -9.675130287175E-07   5.245893375763E-07
   0.001185   0.930495    4.071837594947E-01  -1.347441489793E+00  -8.210262524175E-07   5.030082906487E-07
   0.001185   1.003286    4.199604042952E-01  -1.422065158977E+00  -6.992680214923E-07   4.788533233786E-07
   0.001185   1.077416    4.289195158474E-01  -1.489460686226E+00  -5.973624010382E-07   4.541240019647E-07
   0.001185   1.152685    4.341802466496E-01  -1.549841468221E+00  -5.111361466469E-07   4.311462240789E-07
   0.001185   1.228890    4.359180436139E-01  -1.603472200139E+00  -4.374835815726E-07   4.109891333197E-07
   0.001185   1.305826    4.343561876925E-01  -1.650630805619E+00  -3.741685906461E-07   3.931535100895E-07
   0.001185   1.383286    4.297545155371E-01  -1.691597086565E+00  -3.193533536586E-07   3.768148644504E-07
   0.001185   1.461060    4.223959085833E-01  -1.726644657489E+00  -2.713629647064E-07   3.620143182358E-07
   0.001185   1.538940    4.125775042924E-01  -1.756027840879E+00  -2.288082870327E-07   3.494369431498E-07
   0.001185   1.616714    4.006087004082E-01  -1.779973838648E+00  -1.907472808930E-07   3.393273501203E-07
   0.001185   1.694174    3.868100353305E-01  -1.798689734446E+00  -1.566015723872E-07   3.310629373861E-07
   0.001185   1.771110    3.715073824080E-01  -1.812378845073E+00  -1.259146122057E-07   3.238228106276E-07
   0.001185   1.847315    3.550230808234E-01  -1.821253659680E+00  -9.821819739056E-08   3.173477183134E-07
   0.001185   1.922584    3.376692025510E-01  -1.825540544514E+00  -7.309104507667E-08   3.118687722442E-07
   0.001185   1.996714    3.197444206437E-01  -1.825481779564E+00  -5.025630467676E-08   3.074823803213E-07
   0.001185   2.069505    3.015314243541E-01  -1.821340646682E+00  -2.956901848215E-08   3.038403148332E-07
   0.001185   2.140761    2.832924018050E-01  -1.813408322912E+00  -1.091689209536E-08   3.004394844146E-07
   0.001185   2.210289    2.652637169176E-01  -1.802007556954E+00   5.848792907073E-09   2.970378885125E-07
   0.001185   2.277902    2.476523684870E-01  -1.787491004706E+00   2.089983228675E-08   2.937148374097E-07
   0.001185   2.343418    2.306350698592E-01  -1.770236390002E+00   3.438244362461E-08   2.906138833644E-07
   0.001185   2.406661    2.143587643782E-01  -1.750641483389E+00   4.639759028569E-08   2.877187708175E-07
   0.001185   2.467459    1.989412884552E-01  -1.729119742157E+00   5.702243601779E-08   2.848632176459E-07
   0.001185   2.525649    1.844720494638E-01  -1.706095648394E+00   6.634166809880E-08   2.818856177840E-07
   0.001185   2.581075    1.710133320280E-01  -1.681998893226E+00   7.445996969889E-08   2.787435312938E-07
   0.001185   2.633586    1.586026272719E-01  -1.657257648554E+00   8.149345083210E-08   2.755087181036E-07
   0.001185   2.683041    1.472557950245E-01  -1.632291825534E+00   8.755479708486E-08   2.722909610578E-07
   0.001185   2.729306    1.369705762776E-01  -1.607507081345E+00   9.274478201480E-08   2.691717429844E-07
   0.001185   2.772258    1.277300735997E-01  -1.583289832516E+00   9.715243793108E-08   2.661857360642E-07
