   1      1s1/2   -45.18866726
   2      1p3/2   -43.57030206
   3      2s1/2   -36.00988088
   4      1p1/2   -35.98108681
   5      1d5/2   -32.84243286
   6      1d3/2   -30.15202252
   7      1f7/2   -21.73027715
   8      2p1/2   -20.44773465
   9      1f5/2   -17.14763712
  10      2p3/2   -15.74794237
  11      1g9/2   -10.75169700
  12      2d5/2    -3.67990901
  13      1g7/2    -3.53154890
  14     1h11/2     0.46237139
  15      2d3/2     2.12797029
  16      3p1/2     9.71938888
  17      1h9/2     9.76050784
  18      3p3/2    10.66111485
  19      2f5/2    10.79349333
  20      3s1/2    11.04952915
  21     1i13/2    11.40386921
  22      2f7/2    13.81980177
  23      4s1/2    14.27358448
  24      3d3/2    14.33767714
  25      3f7/2    16.91379208
  26      3d5/2    17.11892652
  27      5s1/2    17.92377892
  28      2g9/2    18.74848356
  29      6s1/2    20.25541018
  30      2g7/2    22.18084162
  31     1j15/2    22.67609775
  32      4p3/2    22.92360534
  33     1i11/2    23.00648908
  34      3g7/2    23.36986276
  35      3f5/2    23.55588565
  36      3g9/2    23.94825575
  37     2i13/2    24.46392392
  38     2i11/2    24.79070847
  39      4p1/2    25.18167962
  40      4d5/2    25.77514781
  41      2h9/2    27.83797016
  42     2h11/2    27.83977600
  43     2j15/2    28.06015960
  44      5d5/2    28.22477512
  45     1j13/2    28.31537879
  46      4f5/2    28.80584743
  47      4d3/2    29.29188617
  48      4f7/2    30.14476079
  49     1k17/2    30.27873254
  50     1l19/2    30.66232804
  51     1k15/2    30.74548059
  52     3h11/2    30.76808414
  53     1l17/2    30.95982577
  54      5p3/2    32.64750202
  55     4h11/2    33.78672142
  56     2k17/2    33.83198487
  57      3h9/2    33.89983523
  58      6p3/2    33.97729293
  59      5d3/2    34.01503938
  60      4h9/2    35.15597434
  61      7p3/2    35.27470733
  62     2j13/2    35.84378154
  63      6d5/2    36.33789786
  64      5p1/2    36.76430183
  65     1n23/2    36.80661491
  66     1n21/2    36.90790880
  67      5f7/2    37.42494119
  68     3j15/2    38.91474916
  69      6p1/2    39.05449883
  70     3j13/2    39.05798090
  71      4g9/2    39.17220440
  72      7s1/2    39.73787099
