#        q              proton           neutron      

     0.001185        4.146333e+04      4.322735e+04   
     0.006239        3.010001e+04      3.220276e+04   
     0.015318        1.973348e+04      2.474849e+04   
     0.028399        1.245114e+04      1.766453e+04   
     0.045447        1.081784e+04      1.486977e+04   
     0.066417        9.043188e+03      1.305865e+04   
     0.091251        7.711501e+03      1.139492e+04   
     0.119882        6.738004e+03      9.873952e+03   
     0.152235        6.060592e+03      8.755060e+03   
     0.188220        5.634601e+03      7.720576e+03   
     0.227742        5.228042e+03      6.767033e+03   
     0.270694        4.841121e+03      6.320892e+03   
     0.316959        4.474161e+03      5.687017e+03   
     0.366414        4.127324e+03      5.289870e+03   
     0.418925        3.800426e+03      4.911837e+03   
     0.474351        3.649402e+03      4.552932e+03   
     0.532541        3.353657e+03      4.213414e+03   
     0.593339        3.078378e+03      3.892914e+03   
     0.656582        2.955592e+03      3.745366e+03   
     0.722098        2.711405e+03      3.453967e+03   
     0.789711        2.486663e+03      3.181524e+03   
     0.859239        2.280503e+03      3.059662e+03   
     0.930495        2.091685e+03      2.815186e+03   
     1.003286        1.918714e+03      2.588311e+03   
     1.077416        1.676576e+03      2.378020e+03   
     1.152685        1.462076e+03      2.083702e+03   
     1.228890        4.172708e+02      1.821345e+03   
     1.305826        8.090845e+01      1.510759e+03   
     1.383286        7.978455e+01      8.975362e+02   
     1.461060        7.894629e+01      8.174805e+01   
     1.538940        7.720568e+01      7.981233e+01   
     1.616714        7.456380e+01      7.697509e+01   
     1.694174        7.107708e+01      7.328448e+01   
     1.771110        6.684845e+01      6.883935e+01   
     1.847315        6.203160e+01      6.379672e+01   
     1.922584        5.683729e+01      5.837368e+01   
     1.996714        5.147399e+01      5.278424e+01   
     2.069505        4.612701e+01      4.722120e+01   
     2.140761        4.095578e+01      4.185105e+01   
     2.210289        3.608681e+01      3.680597e+01   
     2.277902        3.161083e+01      3.218014e+01   
     2.343418        2.757858e+01      2.802486e+01   
     2.406661        2.401618e+01      2.436492e+01   
     2.467459        2.091117e+01      2.118464e+01   
     2.525649        1.823138e+01      1.844833e+01   
     2.581075        1.593972e+01      1.611515e+01   
     2.633586        1.399287e+01      1.413846e+01   
     2.683041        1.235065e+01      1.247511e+01   
     2.729306        1.096990e+01      1.107947e+01   
     2.772258        9.811603e+00      9.910779e+00   
     2.811780        8.843984e+00      8.935847e+00   
     2.847765        8.039536e+00      8.126181e+00   
     2.880118        7.372937e+00      7.455839e+00   
     2.908749        6.825644e+00      6.905756e+00   
     2.933583        6.380807e+00      6.458847e+00   
     2.954553        6.026431e+00      6.102901e+00   
     2.971601        5.751396e+00      5.826688e+00   
     2.984682        5.548147e+00      5.622593e+00   
     2.993761        5.411140e+00      5.485012e+00   
     2.998815        5.336188e+00      5.409744e+00   
     3.004739        5.249460e+00      5.322653e+00   
     3.024957        4.962936e+00      5.034947e+00   
     3.061273        4.483893e+00      4.553859e+00   
     3.113597        3.866774e+00      3.933871e+00   
     3.181789        3.177734e+00      3.240987e+00   
     3.265666        2.482808e+00      2.540948e+00   
     3.365002        1.838162e+00      1.889689e+00   
     3.479529        1.284181e+00      1.327659e+00   
     3.608938        8.430272e-01      8.775115e-01   
     3.752880        5.196570e-01      5.450333e-01   
     3.910968        3.037858e-01      3.208896e-01   
     4.082775        1.747308e-01      1.851401e-01   
     4.267838        1.073120e-01      1.129369e-01   
     4.465657        7.714590e-02      7.980591e-02   
     4.675701        6.451926e-02      6.563232e-02   
     4.897402        5.658970e-02      5.705709e-02   
     5.130163        4.734927e-02      4.761495e-02   
     5.373356        3.593470e-02      3.614481e-02   
     5.626327        2.411706e-02      2.428553e-02   
     5.888392        1.405643e-02      1.417360e-02   
     6.158845        6.982362e-03      7.056495e-03   
     6.436958        2.910299e-03      2.963710e-03   
     6.721980        1.053734e-03      1.105397e-03   
     7.013143        4.312472e-04      4.869640e-04   
     7.309662        2.929108e-04      3.475114e-04   
     7.610739        2.491735e-04      2.945673e-04   
     7.915560        1.838142e-04      2.153910e-04   
     8.223305        1.069295e-04      1.252044e-04   
     8.533144        4.831505e-05      5.701239e-05   
     8.844241        1.762714e-05      2.097025e-05   
     9.155759        7.094878e-06      8.143991e-06   
     9.466856        5.237668e-06      5.580305e-06   
     9.776695        4.902701e-06      5.105165e-06   
    10.084440        3.887053e-06      4.052183e-06   
    10.389261        2.456556e-06      2.571528e-06   
    10.690338        1.252367e-06      1.314716e-06   
    10.986857        5.245607e-07      5.518613e-07   
    11.278020        1.899422e-07      2.015721e-07   
    11.563042        7.285653e-08      7.998343e-08   
    11.841155        4.293180e-08      4.910640e-08   
    12.111608        3.684639e-08      4.209192e-08   
    12.373673        3.361817e-08      3.741616e-08   
    12.626644        2.944887e-08      3.177035e-08   
    12.869837        2.483395e-08      2.606316e-08   
    13.102598        2.043522e-08      2.103891e-08   
    13.324299        1.651862e-08      1.684265e-08   
    13.534343        1.315440e-08      1.338629e-08   
    13.732162        1.035261e-08      1.056551e-08   
    13.917225        8.091987e-09      8.299897e-09   
    14.089032        6.322202e-09      6.518217e-09   
    14.247120        4.972443e-09      5.148210e-09   
    14.391062        3.965201e-09      4.116825e-09   
    14.520471        3.226200e-09      3.353910e-09   
    14.634998        2.693524e-09      2.800345e-09   
    14.734334        2.316920e-09      2.406899e-09   
    14.818211        2.053650e-09      2.130678e-09   
    14.886403        1.870928e-09      1.938390e-09   
    14.938727        1.746731e-09      1.807434e-09   
    14.975043        1.668847e-09      1.725244e-09   
    14.995261        1.631776e-09      1.686060e-09   
