#        q              proton           neutron      

     0.001185        1.535835e+04      1.389836e+04   
     0.006239        7.722394e+03      7.027400e+03   
     0.015318        5.012397e+03      4.661829e+03   
     0.028399        3.563233e+03      3.284145e+03   
     0.045447        2.650540e+03      2.534239e+03   
     0.066417        2.102957e+03      2.003121e+03   
     0.091251        1.635178e+03      1.635094e+03   
     0.119882        1.390253e+03      1.314168e+03   
     0.152235        1.170510e+03      1.102520e+03   
     0.188220        9.746008e+02      9.142657e+02   
     0.227742        8.012261e+02      8.011885e+02   
     0.270694        6.976129e+02      6.975927e+02   
     0.316959        6.031136e+02      6.031143e+02   
     0.366414        5.173786e+02      5.174031e+02   
     0.418925        4.779165e+02      4.401212e+02   
     0.474351        4.047349e+02      4.048026e+02   
     0.532541        3.394851e+02      3.395859e+02   
     0.593339        3.100761e+02      3.101928e+02   
     0.656582        2.561237e+02      2.562724e+02   
     0.722098        2.322215e+02      2.323834e+02   
     0.789711        1.886656e+02      1.888516e+02   
     0.859239        1.697378e+02      1.699306e+02   
     0.930495        1.354563e+02      1.356593e+02   
     1.003286        1.066535e+02      1.068559e+02   
     1.077416        8.273799e+01      8.292906e+01   
     1.152685        6.312481e+01      6.329569e+01   
     1.228890        4.035929e+01      4.049148e+01   
     1.305826        2.047721e+01      2.462300e+01   
     1.383286        6.728413e+00      8.045161e+00   
     1.461060        3.870909e+00      3.873602e+00   
     1.538940        3.766754e+00      3.769392e+00   
     1.616714        3.611016e+00      3.613610e+00   
     1.694174        3.410318e+00      3.412848e+00   
     1.771110        3.173684e+00      3.176110e+00   
     1.847315        2.912071e+00      2.914347e+00   
     1.922584        2.637927e+00      2.640011e+00   
     1.996714        2.362532e+00      2.364392e+00   
     2.069505        2.095036e+00      2.096652e+00   
     2.140761        1.842507e+00      1.843875e+00   
     2.210289        1.609909e+00      1.611038e+00   
     2.277902        1.400160e+00      1.401074e+00   
     2.343418        1.214364e+00      1.215092e+00   
     2.406661        1.052458e+00      1.053031e+00   
     2.467459        9.129149e-01      9.133640e-01   
     2.525649        7.936365e-01      7.939884e-01   
     2.581075        6.923683e-01      6.926465e-01   
     2.633586        6.068278e-01      6.070513e-01   
     2.683041        5.349436e-01      5.351271e-01   
     2.729306        4.746863e-01      4.748411e-01   
     2.772258        4.242592e-01      4.243937e-01   
     2.811780        3.821830e-01      3.823032e-01   
     2.847765        3.472314e-01      3.473415e-01   
     2.880118        3.182996e-01      3.184026e-01   
     2.908749        2.945560e-01      2.946539e-01   
     2.933583        2.752730e-01      2.753673e-01   
     2.954553        2.598998e-01      2.599915e-01   
     2.971601        2.479753e-01      2.480651e-01   
     2.984682        2.391678e-01      2.392564e-01   
     2.993761        2.332271e-01      2.333148e-01   
     2.998815        2.299753e-01      2.300625e-01   
     3.004739        2.262165e-01      2.263033e-01   
     3.024957        2.138017e-01      2.138869e-01   
     3.061273        1.930402e-01      1.931230e-01   
     3.113597        1.663099e-01      1.663896e-01   
     3.181789        1.364717e-01      1.365478e-01   
     3.265666        1.063991e-01      1.064705e-01   
     3.365002        7.853697e-02      7.860213e-02   
     3.479529        5.464439e-02      5.470123e-02   
     3.608938        3.569484e-02      3.574157e-02   
     3.752880        2.188803e-02      2.192377e-02   
     3.910968        1.275722e-02      1.278229e-02   
     4.082775        7.378834e-03      7.394765e-03   
     4.267838        4.634154e-03      4.643158e-03   
     4.465657        3.443519e-03      3.447950e-03   
     4.675701        2.947195e-03      2.949065e-03   
     4.897402        2.598995e-03      2.599699e-03   
     5.130163        2.160810e-03      2.161121e-03   
     5.373356        1.618984e-03      1.619210e-03   
     5.626327        1.067948e-03      1.068150e-03   
     5.888392        6.091074e-04      6.092680e-04   
     6.158845        2.946518e-04      2.947628e-04   
     6.436958        1.193851e-04      1.194619e-04   
     6.721980        4.306531e-05      4.313048e-05   
     7.013143        1.933246e-05      1.939839e-05   
     7.309662        1.458079e-05      1.464625e-05   
     7.610739        1.246015e-05      1.251710e-05   
     7.915560        8.904744e-06      8.946695e-06   
     8.223305        4.984439e-06      5.010292e-06   
     8.533144        2.161664e-06      2.174828e-06   
     8.844241        7.635149e-07      7.689350e-07   
     9.155759        3.178010e-07      3.195692e-07   
     9.466856        2.500445e-07      2.505504e-07   
     9.776695        2.329128e-07      2.331426e-07   
    10.084440        1.791898e-07      1.793832e-07   
    10.389261        1.093309e-07      1.094838e-07   
    10.690338        5.367856e-08      5.377142e-08   
    10.986857        2.164678e-08      2.169038e-08   
    11.278020        7.672357e-09      7.689820e-09   
    11.563042        3.092869e-09      3.101404e-09   
    11.841155        2.014010e-09      2.020890e-09   
    12.111608        1.782378e-09      1.788721e-09   
    12.373673        1.606718e-09      1.611805e-09   
    12.626644        1.383149e-09      1.386553e-09   
    12.869837        1.149661e-09      1.151597e-09   
    13.102598        9.350686e-10      9.360442e-10   
    13.324299        7.484228e-10      7.489068e-10   
    13.534343        5.909437e-10      5.912365e-10   
    13.732162        4.617808e-10      4.620253e-10   
    13.917225        3.588723e-10      3.591129e-10   
    14.089032        2.790604e-10      2.792975e-10   
    14.247120        2.185677e-10      2.187911e-10   
    14.391062        1.735942e-10      1.737955e-10   
    14.520471        1.406878e-10      1.408638e-10   
    14.634998        1.170035e-10      1.171552e-10   
    14.734334        1.002818e-10      1.004127e-10   
    14.818211        8.864856e-11      8.876273e-11   
    14.886403        8.062884e-11      8.073014e-11   
    14.938727        7.520628e-11      7.529826e-11   
    14.975043        7.181174e-11      7.189770e-11   
    14.995261        7.019395e-11      7.027694e-11   
