#        q              proton           neutron      

     0.001185        1.899422e+04      1.650357e+04   
     0.006239        9.231794e+03      8.195868e+03   
     0.015318        5.949732e+03      5.365661e+03   
     0.028399        4.153100e+03      3.843207e+03   
     0.045447        3.136264e+03      3.005845e+03   
     0.066417        2.520338e+03      2.407391e+03   
     0.091251        1.989232e+03      1.892511e+03   
     0.119882        1.708745e+03      1.621169e+03   
     0.152235        1.376485e+03      1.376385e+03   
     0.188220        1.156895e+03      1.156813e+03   
     0.227742        1.023967e+03      9.611986e+02   
     0.270694        9.013495e+02      8.435805e+02   
     0.316959        7.886680e+02      7.357265e+02   
     0.366414        6.855858e+02      6.373093e+02   
     0.418925        5.917776e+02      5.918438e+02   
     0.474351        5.069289e+02      5.070400e+02   
     0.532541        4.681772e+02      4.308798e+02   
     0.593339        3.962219e+02      3.964058e+02   
     0.656582        3.638439e+02      3.326481e+02   
     0.722098        3.040094e+02      3.042639e+02   
     0.789711        2.517098e+02      2.520020e+02   
     0.859239        2.288443e+02      2.291467e+02   
     0.930495        1.868765e+02      1.871959e+02   
     1.003286        1.510497e+02      1.513706e+02   
     1.077416        1.207355e+02      1.210413e+02   
     1.152685        9.530502e+01      9.558195e+01   
     1.228890        5.622093e+01      5.642118e+01   
     1.305826        2.183515e+01      2.627687e+01   
     1.383286        5.275521e+00      5.279662e+00   
     1.461060        5.214734e+00      5.218788e+00   
     1.538940        5.077413e+00      5.081417e+00   
     1.616714        4.867606e+00      4.871560e+00   
     1.694174        4.594711e+00      4.598572e+00   
     1.771110        4.272187e+00      4.275884e+00   
     1.847315        3.915871e+00      3.919324e+00   
     1.922584        3.542164e+00      3.545302e+00   
     1.996714        3.166414e+00      3.169185e+00   
     2.069505        2.801726e+00      2.804102e+00   
     2.140761        2.458244e+00      2.460227e+00   
     2.210289        2.142906e+00      2.144521e+00   
     2.277902        1.859608e+00      1.860896e+00   
     2.343418        1.609642e+00      1.610651e+00   
     2.406661        1.392301e+00      1.393084e+00   
     2.467459        1.205510e+00      1.206114e+00   
     2.525649        1.046406e+00      1.046874e+00   
     2.581075        9.117821e-01      9.121497e-01   
     2.633586        7.984124e-01      7.987071e-01   
     2.683041        7.032669e-01      7.035098e-01   
     2.729306        6.236167e-01      6.238236e-01   
     2.772258        5.570861e-01      5.572680e-01   
     2.811780        5.016442e-01      5.018089e-01   
     2.847765        4.555885e-01      4.557414e-01   
     2.880118        4.175122e-01      4.176569e-01   
     2.908749        3.862571e-01      3.863961e-01   
     2.933583        3.608892e-01      3.610242e-01   
     2.954553        3.406592e-01      3.407912e-01   
     2.971601        3.249758e-01      3.251058e-01   
     2.984682        3.133887e-01      3.135173e-01   
     2.993761        3.055680e-01      3.056956e-01   
     2.998815        3.012905e-01      3.014176e-01   
     3.004739        2.963464e-01      2.964729e-01   
     3.024957        2.800200e-01      2.801448e-01   
     3.061273        2.527158e-01      2.528376e-01   
     3.113597        2.175719e-01      2.176900e-01   
     3.181789        1.783499e-01      1.784629e-01   
     3.265666        1.388122e-01      1.389182e-01   
     3.365002        1.021922e-01      1.022884e-01   
     3.479529        7.083454e-02      7.091790e-02   
     3.608938        4.603104e-02      4.609895e-02   
     3.752880        2.803361e-02      2.808496e-02   
     3.910968        1.621614e-02      1.625170e-02   
     4.082775        9.346962e-03      9.369166e-03   
     4.267838        5.922137e-03      5.934406e-03   
     4.465657        4.492659e-03      4.498523e-03   
     4.675701        3.916011e-03      3.918399e-03   
     4.897402        3.480659e-03      3.481541e-03   
     5.130163        2.891964e-03      2.892381e-03   
     5.373356        2.153063e-03      2.153399e-03   
     5.626327        1.404514e-03      1.404819e-03   
     5.888392        7.877020e-04      7.879376e-04   
     6.158845        3.715217e-04      3.716789e-04   
     6.436958        1.449747e-04      1.450820e-04   
     6.721980        5.028520e-05      5.037896e-05   
     7.013143        2.337848e-05      2.347632e-05   
     7.309662        1.920002e-05      1.929800e-05   
     7.610739        1.683969e-05      1.692433e-05   
     7.915560        1.191459e-05      1.197588e-05   
     8.223305        6.484666e-06      6.521481e-06   
     8.533144        2.683568e-06      2.701631e-06   
     8.844241        8.889568e-07      8.959896e-07   
     9.155759        3.744186e-07      3.765251e-07   
     9.466856        3.282900e-07      3.288565e-07   
     9.776695        3.165509e-07      3.168605e-07   
    10.084440        2.414881e-07      2.417825e-07   
    10.389261        1.437890e-07      1.440190e-07   
    10.690338        6.811237e-08      6.824487e-08   
    10.986857        2.615436e-08      2.621213e-08   
    11.278020        8.785799e-09      8.807405e-09   
    11.563042        3.573693e-09      3.584912e-09   
    11.841155        2.551737e-09      2.561937e-09   
    12.111608        2.371128e-09      2.380781e-09   
    12.373673        2.153617e-09      2.161198e-09   
    12.626644        1.848565e-09      1.853457e-09   
    12.869837        1.532168e-09      1.534827e-09   
    13.102598        1.244326e-09      1.245602e-09   
    13.324299        9.947087e-10      9.953254e-10   
    13.534343        7.840021e-10      7.843925e-10   
    13.732162        6.111857e-10      6.115367e-10   
    13.917225        4.737349e-10      4.740934e-10   
    14.089032        3.674367e-10      3.677928e-10   
    14.247120        2.871243e-10      2.874578e-10   
    14.391062        2.276136e-10      2.279111e-10   
    14.520471        1.842035e-10      1.844607e-10   
    14.634998        1.530299e-10      1.532495e-10   
    14.734334        1.310727e-10      1.312606e-10   
    14.818211        1.158341e-10      1.159968e-10   
    14.886403        1.053544e-10      1.054979e-10   
    14.938727        9.827389e-11      9.840374e-11   
    14.975043        9.384405e-11      9.396507e-11   
    14.995261        9.173635e-11      9.185301e-11   
