#        q              proton           neutron      

     0.001185        1.900615e+04      1.651555e+04   
     0.006239        9.244260e+03      8.208348e+03   
     0.015318        5.962028e+03      5.377970e+03   
     0.028399        4.165419e+03      3.855550e+03   
     0.045447        3.148530e+03      3.018129e+03   
     0.066417        2.532586e+03      2.419662e+03   
     0.091251        2.001461e+03      1.904760e+03   
     0.119882        1.720939e+03      1.633374e+03   
     0.152235        1.388585e+03      1.388502e+03   
     0.188220        1.168908e+03      1.168836e+03   
     0.227742        1.035840e+03      9.730484e+02   
     0.270694        9.130529e+02      8.552428e+02   
     0.316959        8.001494e+02      7.471415e+02   
     0.366414        6.967677e+02      6.483903e+02   
     0.418925        6.025810e+02      6.026251e+02   
     0.474351        5.172412e+02      5.173218e+02   
     0.532541        4.780566e+02      4.405296e+02   
     0.593339        4.053957e+02      4.055320e+02   
     0.656582        3.724390e+02      3.409158e+02   
     0.722098        3.116768e+02      3.118686e+02   
     0.789711        2.583238e+02      2.585454e+02   
     0.859239        2.347049e+02      2.349360e+02   
     0.930495        1.915839e+02      1.918291e+02   
     1.003286        1.546045e+02      1.548512e+02   
     1.077416        1.231942e+02      1.234299e+02   
     1.152685        9.677631e+01      9.698988e+01   
     1.228890        5.626731e+01      5.642102e+01   
     1.305826        2.058639e+01      2.516599e+01   
     1.383286        3.483713e+00      3.483713e+00   
     1.461060        3.542439e+00      3.542439e+00   
     1.538940        3.549621e+00      3.549621e+00   
     1.616714        3.503211e+00      3.503211e+00   
     1.694174        3.404918e+00      3.404918e+00   
     1.771110        3.259907e+00      3.259907e+00   
     1.847315        3.076087e+00      3.076087e+00   
     1.922584        2.863159e+00      2.863159e+00   
     1.996714        2.631538e+00      2.631538e+00   
     2.069505        2.391367e+00      2.391367e+00   
     2.140761        2.151713e+00      2.151713e+00   
     2.210289        1.920036e+00      1.920036e+00   
     2.277902        1.701943e+00      1.701943e+00   
     2.343418        1.501183e+00      1.501183e+00   
     2.406661        1.319827e+00      1.319827e+00   
     2.467459        1.158553e+00      1.158553e+00   
     2.525649        1.016999e+00      1.016999e+00   
     2.581075        8.940782e-01      8.940782e-01   
     2.633586        7.882626e-01      7.882626e-01   
     2.683041        6.978207e-01      6.978207e-01   
     2.729306        6.209764e-01      6.209764e-01   
     2.772258        5.560269e-01      5.560269e-01   
     2.811780        5.014027e-01      5.014027e-01   
     2.847765        4.557071e-01      4.557071e-01   
     2.880118        4.177301e-01      4.177301e-01   
     2.908749        3.864372e-01      3.864372e-01   
     2.933583        3.609691e-01      3.609691e-01   
     2.954553        3.406204e-01      3.406204e-01   
     2.971601        3.248245e-01      3.248245e-01   
     2.984682        3.131443e-01      3.131443e-01   
     2.993761        3.052566e-01      3.052566e-01   
     2.998815        3.009411e-01      3.009411e-01   
     3.004739        2.959521e-01      2.959521e-01   
     3.024957        2.794704e-01      2.794704e-01   
     3.061273        2.518901e-01      2.518901e-01   
     3.113597        2.163858e-01      2.163858e-01   
     3.181789        1.768034e-01      1.768034e-01   
     3.265666        1.370157e-01      1.370157e-01   
     3.365002        1.003417e-01      1.003417e-01   
     3.479529        6.914416e-02      6.914416e-02   
     3.608938        4.466174e-02      4.466174e-02   
     3.752880        2.705381e-02      2.705381e-02   
     3.910968        1.560310e-02      1.560310e-02   
     4.082775        9.016916e-03      9.016916e-03   
     4.267838        5.769883e-03      5.769883e-03   
     4.465657        4.424767e-03      4.424767e-03   
     4.675701        3.869598e-03      3.869598e-03   
     4.897402        3.426712e-03      3.426712e-03   
     5.130163        2.827382e-03      2.827382e-03   
     5.373356        2.087835e-03      2.087835e-03   
     5.626327        1.350093e-03      1.350093e-03   
     5.888392        7.502702e-04      7.502702e-04   
     6.158845        3.507108e-04      3.507108e-04   
     6.436958        1.361920e-04      1.361920e-04   
     6.721980        4.800636e-05      4.800636e-05   
     7.013143        2.344297e-05      2.344297e-05   
     7.309662        1.948688e-05      1.948688e-05   
     7.610739        1.677796e-05      1.677796e-05   
     7.915560        1.164266e-05      1.164266e-05   
     8.223305        6.236346e-06      6.236346e-06   
     8.533144        2.554431e-06      2.554431e-06   
     8.844241        8.543472e-07      8.543472e-07   
     9.155759        3.767241e-07      3.767241e-07   
     9.466856        3.308363e-07      3.308363e-07   
     9.776695        3.104958e-07      3.104958e-07   
    10.084440        2.315211e-07      2.315211e-07   
    10.389261        1.353856e-07      1.353856e-07   
    10.690338        6.316495e-08      6.316495e-08   
    10.986857        2.395105e-08      2.395105e-08   
    11.278020        8.003199e-09      8.003199e-09   
    11.563042        3.314231e-09      3.314231e-09   
    11.841155        2.441988e-09      2.441988e-09   
    12.111608        2.317295e-09      2.317295e-09   
    12.373673        2.139585e-09      2.139585e-09   
    12.626644        1.858708e-09      1.858708e-09   
    12.869837        1.546289e-09      1.546289e-09   
    13.102598        1.248337e-09      1.248337e-09   
    13.324299        9.846165e-10      9.846165e-10   
    13.534343        7.628553e-10      7.628553e-10   
    13.732162        5.843995e-10      5.843995e-10   
    13.917225        4.460059e-10      4.460059e-10   
    14.089032        3.416549e-10      3.416549e-10   
    14.247120        2.645206e-10      2.645206e-10   
    14.391062        2.083179e-10      2.083179e-10   
    14.520471        1.678507e-10      1.678507e-10   
    14.634998        1.390232e-10      1.390232e-10   
    14.734334        1.187672e-10      1.187672e-10   
    14.818211        1.047770e-10      1.047770e-10   
    14.886403        9.524434e-11      9.524434e-11   
    14.938727        8.884030e-11      8.884030e-11   
    14.975043        8.489418e-11      8.489418e-11   
    14.995261        8.297283e-11      8.297283e-11   
