#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        8.372073e+08      8.372529e+08     -1.893832e+05      1.438246e+05   
     0.001185          0.009274        5.292995e+08      5.293256e+08     -1.533046e+05      1.271378e+05   
     0.001185          0.022740        3.328068e+08      3.328248e+08     -1.215844e+05      1.036081e+05   
     0.001185          0.042083        1.301799e+08      1.301852e+08     -6.408377e+04      5.880043e+04   
     0.001185          0.067187        9.072586e+07      9.073096e+07     -5.777734e+04      5.267603e+04   
     0.001185          0.097901        7.105733e+07      7.106176e+07     -5.087514e+04      4.644576e+04   
     0.001185          0.134040        5.599737e+07      5.600181e+07     -4.448344e+04      4.003980e+04   
     0.001185          0.175388        4.402515e+07      4.402892e+07     -3.894755e+04      3.518247e+04   
     0.001185          0.221694        3.588466e+07      3.588831e+07     -3.549612e+04      3.184660e+04   
     0.001185          0.272682        2.903781e+07      2.904072e+07     -3.225486e+04      2.934515e+04   
     0.001185          0.328043        2.459044e+07      2.459296e+07     -3.020752e+04      2.768765e+04   
     0.001185          0.387446        2.118250e+07      2.118465e+07     -2.824871e+04      2.609023e+04   
     0.001185          0.450533        1.797248e+07      1.797436e+07     -2.637646e+04      2.449065e+04   
     0.001185          0.516924        1.625467e+07      1.625636e+07     -2.547218e+04      2.378851e+04   
     0.001185          0.586221        1.415909e+07      1.416012e+07     -2.372611e+04      2.269797e+04   
     0.001185          0.658006        1.275153e+07      1.275225e+07     -2.288382e+04      2.216285e+04   
     0.001185          0.731848        1.144077e+07      1.144094e+07     -2.125952e+04      2.109268e+04   
     0.001185          0.807302        1.026448e+07      1.026444e+07     -2.047702e+04      2.051368e+04   
     0.001185          0.883916        9.531503e+06      9.531131e+06     -1.971397e+04      2.008565e+04   
     0.001185          0.961228        8.842720e+06      8.842004e+06     -1.897010e+04      1.968556e+04   
     0.001185          1.038772        8.192537e+06      8.191543e+06     -1.824519e+04      1.923859e+04   
     0.001185          1.116084        7.306314e+06      7.305003e+06     -1.753898e+04      1.885061e+04   
     0.001185          1.192698        6.755317e+06      6.753727e+06     -1.685124e+04      1.844099e+04   
     0.001185          1.268152        6.239344e+06      6.237562e+06     -1.618172e+04      1.796403e+04   
     0.001185          1.341994        5.756642e+06      5.754696e+06     -1.553016e+04      1.747593e+04   
     0.001185          1.413779        5.305464e+06      5.303387e+06     -1.489634e+04      1.697265e+04   
     0.001185          1.483076        4.884089e+06      4.881965e+06     -1.428000e+04      1.640403e+04   
     0.001185          1.549467        4.679221e+06      4.677148e+06     -1.368090e+04      1.575407e+04   
