#        q              total               1              \delta U         \delta U^2    

     0.001185        8.928496e+08      8.928625e+08     -1.317043e+04      3.214582e+02   
     0.006239        4.961035e+08      4.961130e+08     -9.817589e+03      3.212870e+02   
     0.015318        2.699249e+08      2.699319e+08     -7.240931e+03      3.213168e+02   
     0.028399        8.772592e+07      8.772972e+07     -4.125353e+03      3.209775e+02   
     0.045447        6.387654e+07      6.387973e+07     -3.513966e+03      3.197733e+02   
     0.066417        4.569408e+07      4.569672e+07     -2.962311e+03      3.176040e+02   
     0.091251        3.615384e+07      3.615614e+07     -2.621265e+03      3.143097e+02   
     0.119882        2.661781e+07      2.661973e+07     -2.231570e+03      3.094844e+02   
     0.152235        2.059080e+07      2.059244e+07     -1.940696e+03      3.026834e+02   
     0.188220        1.685785e+07      1.685928e+07     -1.728811e+03      2.935000e+02   
     0.227742        1.370676e+07      1.370800e+07     -1.526778e+03      2.816059e+02   
     0.270694        1.106260e+07      1.106366e+07     -1.335145e+03      2.667809e+02   
     0.316959        9.547854e+06      9.548804e+06     -1.198865e+03      2.489745e+02   
     0.366414        8.210046e+06      8.210884e+06     -1.065977e+03      2.283453e+02   
     0.418925        7.032237e+06      7.032969e+06     -9.377521e+02      2.053231e+02   
     0.474351        5.998736e+06      5.999371e+06     -8.156658e+02      1.806323e+02   
     0.532541        5.531538e+06      5.532113e+06     -7.307309e+02      1.553073e+02   
     0.593339        4.687653e+06      4.688144e+06     -6.219816e+02      1.306495e+02   
     0.656582        3.953897e+06      3.954313e+06     -5.241809e+02      1.081389e+02   
     0.722098        3.624601e+06      3.624970e+06     -4.582252e+02      8.926814e+01   
     0.789711        3.034199e+06      3.034506e+06     -3.823657e+02      7.531382e+01   
     0.859239        2.526213e+06      2.526465e+06     -3.195202e+02      6.706481e+01   
     0.930495        2.300142e+06      2.300359e+06     -2.820053e+02      6.454993e+01   
     1.003286        1.898282e+06      1.898456e+06     -2.405149e+02      6.686648e+01   
     1.077416        1.556717e+06      1.556853e+06     -2.080548e+02      7.218898e+01   
     1.152685        1.141284e+06      1.141379e+06     -1.729584e+02      7.803701e+01   
     1.228890        9.193475e+05      9.194182e+05     -1.525423e+02      8.179400e+01   
     1.305826        5.818908e+05      5.819294e+05     -1.200341e+02      8.136409e+01   
     1.383286        4.424266e+04      4.419969e+04     -3.278133e+01      7.575382e+01   
     1.461060        6.615107e+01      9.553777e-01     -1.509970e-01      6.534669e+01   
     1.538940        5.173697e+01      0.000000e+00      0.000000e+00      5.173697e+01   
     1.616714        3.717212e+01      0.000000e+00      0.000000e+00      3.717212e+01   
     1.694174        2.383229e+01      0.000000e+00      0.000000e+00      2.383229e+01   
     1.771110        1.324002e+01      0.000000e+00      0.000000e+00      1.324002e+01   
     1.847315        6.004870e+00      0.000000e+00      0.000000e+00      6.004870e+00   
     1.922584        1.925485e+00      0.000000e+00      0.000000e+00      1.925485e+00   
     1.996714        3.108109e-01      0.000000e+00      0.000000e+00      3.108109e-01   
     2.069505        3.293721e-01      0.000000e+00      0.000000e+00      3.293721e-01   
     2.140761        1.252157e+00      0.000000e+00      0.000000e+00      1.252157e+00   
     2.210289        2.554099e+00      0.000000e+00      0.000000e+00      2.554099e+00   
     2.277902        3.911476e+00      0.000000e+00      0.000000e+00      3.911476e+00   
     2.343418        5.152463e+00      0.000000e+00      0.000000e+00      5.152463e+00   
     2.406661        6.202504e+00      0.000000e+00      0.000000e+00      6.202504e+00   
     2.467459        7.042528e+00      0.000000e+00      0.000000e+00      7.042528e+00   
     2.525649        7.682272e+00      0.000000e+00      0.000000e+00      7.682272e+00   
     2.581075        8.144870e+00      0.000000e+00      0.000000e+00      8.144870e+00   
     2.633586        8.458366e+00      0.000000e+00      0.000000e+00      8.458366e+00   
     2.683041        8.651176e+00      0.000000e+00      0.000000e+00      8.651176e+00   
     2.729306        8.749745e+00      0.000000e+00      0.000000e+00      8.749745e+00   
     2.772258        8.777458e+00      0.000000e+00      0.000000e+00      8.777458e+00   
     2.811780        8.754295e+00      0.000000e+00      0.000000e+00      8.754295e+00   
     2.847765        8.696881e+00      0.000000e+00      0.000000e+00      8.696881e+00   
     2.880118        8.618770e+00      0.000000e+00      0.000000e+00      8.618770e+00   
     2.908749        8.530815e+00      0.000000e+00      0.000000e+00      8.530815e+00   
     2.933583        8.441570e+00      0.000000e+00      0.000000e+00      8.441570e+00   
