#        q              total               1              \delta U         \delta U^2    

     0.001185        4.244687e+04      4.300137e+04     -5.958856e+02      4.138717e+01   
     0.006239        3.034113e+04      3.089580e+04     -5.960642e+02      4.138683e+01   
     0.015318        1.699253e+04      1.754735e+04     -5.962060e+02      4.138527e+01   
     0.028399        9.852780e+03      1.040722e+04     -5.958153e+02      4.137876e+01   
     0.045447        8.466951e+03      9.021523e+03     -5.959350e+02      4.136265e+01   
     0.066417        7.210592e+03      7.764635e+03     -5.953758e+02      4.133307e+01   
     0.091251        6.077004e+03      6.630268e+03     -5.945494e+02      4.128492e+01   
     0.119882        5.254362e+03      5.806769e+03     -5.936182e+02      4.121115e+01   
     0.152235        4.685279e+03      5.236030e+03     -5.918572e+02      4.110672e+01   
     0.188220        4.155703e+03      4.703970e+03     -5.892331e+02      4.096697e+01   
     0.227742        3.824511e+03      4.370081e+03     -5.863548e+02      4.078519e+01   
     0.270694        3.510542e+03      4.052378e+03     -5.823998e+02      4.056374e+01   
     0.316959        3.213968e+03      3.750458e+03     -5.767919e+02      4.030120e+01   
     0.366414        3.073794e+03      3.605292e+03     -5.715066e+02      4.000885e+01   
     0.418925        2.803072e+03      3.326293e+03     -5.629173e+02      3.969622e+01   
     0.474351        2.549529e+03      3.062073e+03     -5.519274e+02      3.938402e+01   
     0.532541        2.432043e+03      2.935379e+03     -5.424284e+02      3.909304e+01   
     0.593339        2.204944e+03      2.692571e+03     -5.264806e+02      3.885368e+01   
     0.656582        1.995137e+03      2.463536e+03     -5.070902e+02      3.869032e+01   
     0.722098        1.900623e+03      2.354058e+03     -4.920741e+02      3.863869e+01   
     0.789711        1.716530e+03      2.144929e+03     -4.671040e+02      3.870547e+01   
     0.859239        1.548725e+03      1.948567e+03     -4.387608e+02      3.891913e+01   
     0.930495        1.396380e+03      1.764570e+03     -4.074531e+02      3.926355e+01   
     1.003286        1.258415e+03      1.592536e+03     -3.738391e+02      3.971833e+01   
     1.077416        1.133490e+03      1.432064e+03     -3.387912e+02      4.021718e+01   
     1.152685        9.085350e+02      1.143439e+03     -2.756212e+02      4.071706e+01   
     1.228890        7.111640e+02      8.814052e+02     -2.113699e+02      4.112860e+01   
     1.305826        4.134408e+01      0.000000e+00      0.000000e+00      4.134408e+01   
     1.383286        4.128651e+01      0.000000e+00      0.000000e+00      4.128651e+01   
     1.461060        4.089653e+01      0.000000e+00      0.000000e+00      4.089653e+01   
     1.538940        4.012367e+01      0.000000e+00      0.000000e+00      4.012367e+01   
     1.616714        3.895547e+01      0.000000e+00      0.000000e+00      3.895547e+01   
     1.694174        3.740627e+01      0.000000e+00      0.000000e+00      3.740627e+01   
     1.771110        3.551516e+01      0.000000e+00      0.000000e+00      3.551516e+01   
     1.847315        3.335104e+01      0.000000e+00      0.000000e+00      3.335104e+01   
     1.922584        3.101004e+01      0.000000e+00      0.000000e+00      3.101004e+01   
     1.996714        2.858519e+01      0.000000e+00      0.000000e+00      2.858519e+01   
     2.069505        2.616134e+01      0.000000e+00      0.000000e+00      2.616134e+01   
     2.140761        2.381138e+01      0.000000e+00      0.000000e+00      2.381138e+01   
     2.210289        2.159323e+01      0.000000e+00      0.000000e+00      2.159323e+01   
     2.277902        1.954780e+01      0.000000e+00      0.000000e+00      1.954780e+01   
     2.343418        1.769697e+01      0.000000e+00      0.000000e+00      1.769697e+01   
     2.406661        1.605097e+01      0.000000e+00      0.000000e+00      1.605097e+01   
     2.467459        1.460362e+01      0.000000e+00      0.000000e+00      1.460362e+01   
     2.525649        1.333994e+01      0.000000e+00      0.000000e+00      1.333994e+01   
     2.581075        1.224392e+01      0.000000e+00      0.000000e+00      1.224392e+01   
     2.633586        1.129696e+01      0.000000e+00      0.000000e+00      1.129696e+01   
     2.683041        1.048211e+01      0.000000e+00      0.000000e+00      1.048211e+01   
     2.729306        9.781657e+00      0.000000e+00      0.000000e+00      9.781657e+00   
     2.772258        9.180182e+00      0.000000e+00      0.000000e+00      9.180182e+00   
     2.811780        8.665155e+00      0.000000e+00      0.000000e+00      8.665155e+00   
     2.847765        8.225950e+00      0.000000e+00      0.000000e+00      8.225950e+00   
     2.880118        7.853017e+00      0.000000e+00      0.000000e+00      7.853017e+00   
     2.908749        7.539397e+00      0.000000e+00      0.000000e+00      7.539397e+00   
     2.933583        7.278848e+00      0.000000e+00      0.000000e+00      7.278848e+00   
     2.954553        7.067046e+00      0.000000e+00      0.000000e+00      7.067046e+00   
     2.971601        6.899858e+00      0.000000e+00      0.000000e+00      6.899858e+00   
     2.984682        6.774620e+00      0.000000e+00      0.000000e+00      6.774620e+00   
     2.993761        6.689240e+00      0.000000e+00      0.000000e+00      6.689240e+00   
     2.998815        6.642200e+00      0.000000e+00      0.000000e+00      6.642200e+00   
     3.004739        6.587518e+00      0.000000e+00      0.000000e+00      6.587518e+00   
