#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        4.907988e+07      4.908265e+07     -3.130112e+03      3.600831e+02   
     0.001185          0.009274        2.467008e+07      2.467200e+07     -2.241610e+03      3.259861e+02   
     0.001185          0.022740        9.485213e+06      9.486364e+06     -1.435856e+03      2.849689e+02   
     0.001185          0.042083        5.908773e+06      5.909678e+06     -1.144968e+03      2.396749e+02   
     0.001185          0.067187        3.596814e+06      3.597516e+06     -8.975563e+02      1.955267e+02   
     0.001185          0.097901        2.199272e+06      2.199801e+06     -6.889642e+02      1.605601e+02   
     0.001185          0.134040        1.420814e+06      1.421241e+06     -5.633141e+02      1.356151e+02   
     0.001185          0.175388        1.025039e+06      1.025403e+06     -4.810148e+02      1.167558e+02   
     0.001185          0.221694        7.343503e+05      7.346564e+05     -4.071489e+02      1.010878e+02   
     0.001185          0.272682        5.486600e+05      5.489136e+05     -3.418062e+02      8.822649e+01   
     0.001185          0.328043        4.027462e+05      4.029699e+05     -3.015417e+02      7.781173e+01   
     0.001185          0.387446        3.110980e+05      3.112940e+05     -2.650309e+02      6.904362e+01   
     0.001185          0.450533        2.375290e+05      2.376993e+05     -2.315928e+02      6.122728e+01   
     0.001185          0.516924        1.908043e+05      1.909515e+05     -2.010925e+02      5.387925e+01   
     0.001185          0.586221        1.546747e+05      1.548121e+05     -1.869018e+02      4.948482e+01   
     0.001185          0.658006        1.151414e+05      1.152588e+05     -1.605549e+02      4.320221e+01   
     0.001185          0.731848        9.744409e+04      9.755295e+04     -1.483650e+02      3.950710e+01   
     0.001185          0.807302        8.284646e+04      8.294714e+04     -1.368081e+02      3.613118e+01   
     0.001185          0.883916        7.011730e+04      7.021098e+04     -1.258675e+02      3.218947e+01   
     0.001185          0.961228        5.906094e+04      5.914790e+04     -1.155263e+02      2.857067e+01   
     0.001185          1.038772        4.156146e+04      4.163237e+04     -9.657440e+01      2.566322e+01   
     0.001185          1.116084        3.420012e+04      3.426507e+04     -8.792998e+01      2.297794e+01   
     0.001185          1.192698        2.899665e+04      2.905585e+04     -7.981739e+01      2.061520e+01   
     0.001185          1.268152        2.817303e+04      2.823402e+04     -7.981739e+01      1.882218e+01   
     0.001185          1.341994        2.306020e+04      2.311478e+04     -7.221975e+01      1.763638e+01   
     0.001185          1.413779        1.874468e+04      1.879356e+04     -6.512018e+01      1.623836e+01   
     0.001185          1.483076        1.512347e+04      1.516758e+04     -5.850180e+01      1.439722e+01   
     0.001185          1.549467        1.210485e+04      1.214432e+04     -5.234771e+01      1.288029e+01   
     0.001185          1.612554        9.605558e+03      9.640827e+03     -4.664104e+01      1.137181e+01   
     0.001185          1.671957        9.605251e+03      9.640827e+03     -4.664104e+01      1.106482e+01   
     0.001185          1.727318        7.551529e+03      7.583014e+03     -4.136491e+01      9.879520e+00   
     0.001185          1.778306        5.877212e+03      5.905016e+03     -3.650242e+01      8.698272e+00   
     0.001185          1.824612        5.877020e+03      5.905016e+03     -3.650242e+01      8.506557e+00   
     0.001185          1.865960        4.523998e+03      4.548553e+03     -3.203670e+01      7.481786e+00   
     0.001185          1.902099        4.523908e+03      4.548553e+03     -3.203670e+01      7.391490e+00   
     0.001185          1.932813        3.440905e+03      3.462327e+03     -2.795086e+01      6.528557e+00   
     0.001185          1.957917        3.440868e+03      3.462327e+03     -2.795086e+01      6.492138e+00   
     0.001185          1.977260        3.440762e+03      3.462327e+03     -2.795086e+01      6.385394e+00   
     0.001185          1.990726        3.440559e+03      3.462327e+03     -2.795086e+01      6.182886e+00   
     0.001185          1.998238        3.440269e+03      3.462327e+03     -2.795086e+01      5.892428e+00   
     0.006239          0.001762        1.832483e+07      1.832647e+07     -1.740866e+03      9.698882e+01   
     0.006239          0.009274        1.560292e+07      1.560426e+07     -1.419892e+03      8.805591e+01   
     0.006239          0.022740        9.449848e+06      9.450950e+06     -1.179992e+03      7.800271e+01   
     0.006239          0.042083        5.805740e+06      5.806634e+06     -9.622639e+02      6.829703e+01   
     0.006239          0.067187        3.564940e+06      3.565642e+06     -7.608306e+02      5.852938e+01   
     0.006239          0.097901        2.185402e+06      2.185955e+06     -6.036004e+02      5.039965e+01   
     0.006239          0.134040        1.445861e+06      1.446314e+06     -4.974315e+02      4.408258e+01   
     0.006239          0.175388        1.016006e+06      1.016387e+06     -4.197412e+02      3.900847e+01   
     0.006239          0.221694        7.415229e+05      7.418497e+05     -3.615152e+02      3.466834e+01   
     0.006239          0.272682        5.472145e+05      5.474900e+05     -3.061729e+02      3.076214e+01   
     0.006239          0.328043        4.122220e+05      4.124649e+05     -2.705379e+02      2.761237e+01   
     0.006239          0.387446        3.122593e+05      3.124723e+05     -2.377810e+02      2.478403e+01   
     0.006239          0.450533        2.407854e+05      2.409710e+05     -2.077810e+02      2.219390e+01   
     0.006239          0.516924        1.918782e+05      1.920388e+05     -1.804167e+02      1.982811e+01   
     0.006239          0.586221        1.546623e+05      1.548121e+05     -1.676850e+02      1.790954e+01   
     0.006239          0.658006        1.216246e+05      1.217527e+05     -1.440470e+02      1.596079e+01   
     0.006239          0.731848        9.743427e+04      9.755295e+04     -1.331104e+02      1.443509e+01   
     0.006239          0.807302        8.283731e+04      8.294714e+04     -1.227418e+02      1.291217e+01   
     0.006239          0.883916        6.930742e+04      6.940752e+04     -1.116338e+02      1.152807e+01   
     0.006239          0.961228        5.510254e+04      5.518906e+04     -9.671083e+01      1.018932e+01   
     0.006239          1.038772        4.447731e+04      4.455489e+04     -8.664483e+01      9.058868e+00   
     0.006239          1.116084        3.655677e+04      3.662759e+04     -7.888921e+01      8.064055e+00   
     0.006239          1.192698        3.063591e+04      3.070036e+04     -7.161074e+01      7.161021e+00   
     0.006239          1.268152        2.627420e+04      2.633459e+04     -6.679314e+01      6.403533e+00   
     0.006239          1.341994        2.305331e+04      2.311234e+04     -6.478745e+01      5.753337e+00   
     0.006239          1.413779        1.874032e+04      1.879356e+04     -5.842467e+01      5.186003e+00   
     0.006239          1.483076        1.511972e+04      1.516758e+04     -5.248677e+01      4.630133e+00   
     0.006239          1.549467        1.210142e+04      1.214432e+04     -4.696544e+01      4.067657e+00   
     0.006239          1.612554        1.021174e+04      1.024998e+04     -4.184552e+01      3.605114e+00   
     0.006239          1.671957        9.602292e+03      9.640827e+03     -4.184552e+01      3.310398e+00   
     0.006239          1.727318        7.548887e+03      7.583014e+03     -3.711186e+01      2.984621e+00   
     0.006239          1.778306        6.252023e+03      6.282118e+03     -3.274932e+01      2.654968e+00   
     0.006239          1.824612        5.874767e+03      5.905016e+03     -3.274932e+01      2.499643e+00   
     0.006239          1.865960        4.522075e+03      4.548553e+03     -2.874276e+01      2.264143e+00   
     0.006239          1.902099        4.521949e+03      4.548553e+03     -2.874276e+01      2.138023e+00   
     0.006239          1.932813        3.798134e+03      3.821272e+03     -2.507701e+01      1.939266e+00   
     0.006239          1.957917        3.439135e+03      3.462327e+03     -2.507701e+01      1.885161e+00   
     0.006239          1.977260        3.439072e+03      3.462327e+03     -2.507701e+01      1.822331e+00   
     0.006239          1.990726        3.439008e+03      3.462327e+03     -2.507701e+01      1.757702e+00   
     0.006239          1.998238        3.178655e+03      3.200126e+03     -2.317794e+01      1.706568e+00   
     0.015318          0.001762        7.699042e+06      7.700142e+06     -1.138117e+03      3.771955e+01   
     0.015318          0.009274        7.569581e+06      7.570621e+06     -1.076039e+03      3.599185e+01   
     0.015318          0.022740        7.142068e+06      7.142999e+06     -9.650537e+02      3.363077e+01   
     0.015318          0.042083        5.256780e+06      5.257566e+06     -8.166193e+02      3.078962e+01   
     0.015318          0.067187        3.385589e+06      3.386229e+06     -6.676970e+02      2.782092e+01   
     0.015318          0.097901        2.151385e+06      2.151908e+06     -5.481627e+02      2.512421e+01   
     0.015318          0.134040        1.436413e+06      1.436850e+06     -4.601201e+02      2.283534e+01   
     0.015318          0.175388        1.009000e+06      1.009371e+06     -3.914162e+02      2.080612e+01   
     0.015318          0.221694        7.379941e+05      7.383141e+05     -3.388693e+02      1.896248e+01   
     0.015318          0.272682        5.458568e+05      5.461312e+05     -2.916613e+02      1.727711e+01   
     0.015318          0.328043        4.100250e+05      4.102646e+05     -2.553208e+02      1.571515e+01   
     0.015318          0.387446        3.149291e+05      3.151393e+05     -2.244868e+02      1.425372e+01   
     0.015318          0.450533        2.458765e+05      2.460629e+05     -1.993123e+02      1.291475e+01   
     0.015318          0.516924        1.918116e+05      1.919748e+05     -1.747355e+02      1.162300e+01   
     0.015318          0.586221        1.518099e+05      1.519575e+05     -1.580144e+02      1.051012e+01   
     0.015318          0.658006        1.224085e+05      1.225386e+05     -1.395111e+02      9.377468e+00   
     0.015318          0.731848        9.958614e+04      9.970667e+04     -1.289188e+02      8.396854e+00   
     0.015318          0.807302        8.087712e+04      8.098571e+04     -1.160657e+02      7.480709e+00   
     0.015318          0.883916        6.628457e+04      6.638139e+04     -1.034046e+02      6.585553e+00   
     0.015318          0.961228        5.442100e+04      5.450773e+04     -9.250913e+01      5.782364e+00   
     0.015318          1.038772        4.485036e+04      4.492920e+04     -8.391645e+01      5.077778e+00   
     0.015318          1.116084        3.711336e+04      3.718533e+04     -7.640504e+01      4.438683e+00   
     0.015318          1.192698        3.084319e+04      3.090868e+04     -6.935577e+01      3.861199e+00   
     0.015318          1.268152        2.578029e+04      2.584041e+04     -6.347595e+01      3.357064e+00   
     0.015318          1.341994        2.168929e+04      2.174538e+04     -5.903619e+01      2.951210e+00   
     0.015318          1.413779        1.834518e+04      1.839800e+04     -5.539396e+01      2.573323e+00   
     0.015318          1.483076        1.511898e+04      1.516758e+04     -5.083400e+01      2.234163e+00   
     0.015318          1.549467        1.226583e+04      1.230936e+04     -4.548653e+01      1.950459e+00   
     0.015318          1.612554        1.053989e+04      1.057873e+04     -4.052783e+01      1.691455e+00   
     0.015318          1.671957        9.145292e+03      9.182389e+03     -3.860066e+01      1.504159e+00   
     0.015318          1.727318        7.548402e+03      7.583014e+03     -3.594323e+01      1.331122e+00   
     0.015318          1.778306        6.488633e+03      6.519177e+03     -3.171807e+01      1.174625e+00   
     0.015318          1.824612        5.792064e+03      5.822270e+03     -3.127361e+01      1.067559e+00   
     0.015318          1.865960        4.858463e+03      4.885341e+03     -2.783767e+01      9.596351e-01   
     0.015318          1.902099        4.454470e+03      4.481005e+03     -2.742426e+01      8.894809e-01   
     0.015318          1.932813        3.881680e+03      3.905156e+03     -2.428736e+01      8.113528e-01   
     0.015318          1.957917        3.470387e+03      3.493901e+03     -2.428736e+01      7.737246e-01   
     0.015318          1.977260        3.374437e+03      3.397532e+03     -2.383283e+01      7.378919e-01   
     0.015318          1.990726        3.171147e+03      3.192834e+03     -2.239693e+01      7.102501e-01   
     0.015318          1.998238        3.058348e+03      3.079259e+03     -2.160023e+01      6.890284e-01   
     0.028399          0.001762        4.369187e+06      4.370009e+06     -8.427729e+02      2.090923e+01   
     0.028399          0.009274        4.346491e+06      4.347281e+06     -8.099365e+02      2.047412e+01   
     0.028399          0.022740        4.185649e+06      4.186378e+06     -7.479855e+02      1.972274e+01   
     0.028399          0.042083        3.754771e+06      3.755415e+06     -6.619770e+02      1.872065e+01   
     0.028399          0.067187        2.954481e+06      2.955035e+06     -5.710120e+02      1.759037e+01   
     0.028399          0.097901        2.042349e+06      2.042822e+06     -4.896038e+02      1.647639e+01   
     0.028399          0.134040        1.397381e+06      1.397786e+06     -4.207938e+02      1.541383e+01   
     0.028399          0.175388        9.946803e+05      9.950310e+05     -3.650397e+02      1.437999e+01   
     0.028399          0.221694        7.251703e+05      7.254736e+05     -3.167301e+02      1.337240e+01   
     0.028399          0.272682        5.398458e+05      5.401101e+05     -2.766437e+02      1.237444e+01   
     0.028399          0.328043        4.081186e+05      4.083502e+05     -2.430235e+02      1.140392e+01   
     0.028399          0.387446        3.142583e+05      3.144627e+05     -2.149327e+02      1.046217e+01   
     0.028399          0.450533        2.436926e+05      2.438733e+05     -1.901954e+02      9.540438e+00   
     0.028399          0.516924        1.913062e+05      1.914661e+05     -1.685623e+02      8.640201e+00   
     0.028399          0.586221        1.522392e+05      1.523831e+05     -1.517145e+02      7.784218e+00   
     0.028399          0.658006        1.222827e+05      1.224120e+05     -1.362345e+02      6.959270e+00   
     0.028399          0.731848        9.881459e+04      9.893130e+04     -1.229084e+02      6.194316e+00   
     0.028399          0.807302        8.037665e+04      8.048209e+04     -1.109074e+02      5.464830e+00   
     0.028399          0.883916        6.545071e+04      6.554607e+04     -1.001499e+02      4.788127e+00   
     0.028399          0.961228        5.415261e+04      5.423900e+04     -9.055313e+01      4.162479e+00   
     0.028399          1.038772        4.493008e+04      4.500902e+04     -8.254910e+01      3.602133e+00   
     0.028399          1.116084        3.725901e+04      3.733107e+04     -7.516009e+01      3.100042e+00   
     0.028399          1.192698        3.088449e+04      3.095006e+04     -6.822568e+01      2.648310e+00   
     0.028399          1.268152        2.560260e+04      2.566235e+04     -6.201140e+01      2.258245e+00   
     0.028399          1.341994        2.124044e+04      2.129540e+04     -5.687250e+01      1.921779e+00   
     0.028399          1.413779        1.762249e+04      1.767320e+04     -5.234463e+01      1.636634e+00   
     0.028399          1.483076        1.492603e+04      1.497298e+04     -4.833866e+01      1.386144e+00   
     0.028399          1.549467        1.282884e+04      1.287241e+04     -4.474537e+01      1.172203e+00   
     0.028399          1.612554        1.063644e+04      1.067532e+04     -3.986746e+01      9.917673e-01   
     0.028399          1.671957        8.842214e+03      8.878076e+03     -3.671328e+01      8.513783e-01   
     0.028399          1.727318        7.646737e+03      7.680436e+03     -3.443297e+01      7.345515e-01   
     0.028399          1.778306        6.559129e+03      6.589701e+03     -3.120125e+01      6.295957e-01   
     0.028399          1.824612        5.538531e+03      5.567139e+03     -2.916505e+01      5.570499e-01   
     0.028399          1.865960        4.988524e+03      5.015417e+03     -2.738408e+01      4.909271e-01   
     0.028399          1.902099        4.275161e+03      4.300238e+03     -2.551908e+01      4.427434e-01   
     0.028399          1.932813        3.905543e+03      3.929036e+03     -2.389161e+01      3.980488e-01   
     0.028399          1.957917        3.578753e+03      3.601636e+03     -2.325561e+01      3.725956e-01   
     0.028399          1.977260        3.254330e+03      3.276132e+03     -2.215228e+01      3.508479e-01   
     0.028399          1.990726        3.078830e+03      3.099887e+03     -2.139061e+01      3.342049e-01   
     0.028399          1.998238        3.018001e+03      3.038644e+03     -2.096801e+01      3.251348e-01   
     0.045447          0.001762        2.438509e+06      2.439110e+06     -6.168098e+02      1.515370e+01   
     0.045447          0.009274        2.420831e+06      2.421419e+06     -6.026520e+02      1.497172e+01   
