#        q              total               1              \delta U         \delta U^2    

     0.001185        8.109526e+03      8.153683e+03     -4.528722e+01      1.129861e+00   
     0.006239        4.086204e+03      4.130308e+03     -4.523424e+01      1.129841e+00   
     0.015318        2.475605e+03      2.519526e+03     -4.505031e+01      1.129737e+00   
     0.028399        1.676953e+03      1.720456e+03     -4.463232e+01      1.129428e+00   
     0.045447        1.204310e+03      1.247118e+03     -4.393708e+01      1.128758e+00   
     0.066417        9.434939e+02      9.855113e+02     -4.314493e+01      1.127534e+00   
     0.091251        7.224708e+02      7.633128e+02     -4.196753e+01      1.125511e+00   
     0.119882        6.259654e+02      6.659862e+02     -4.114332e+01      1.122488e+00   
     0.152235        4.975873e+02      5.360814e+02     -3.961237e+01      1.118273e+00   
     0.188220        4.224323e+02      4.596150e+02     -3.829545e+01      1.112699e+00   
     0.227742        3.551708e+02      3.907890e+02     -3.672400e+01      1.105781e+00   
     0.270694        2.953961e+02      3.292012e+02     -3.490279e+01      1.097696e+00   
     0.316959        2.427496e+02      2.744495e+02     -3.278872e+01      1.088840e+00   
     0.366414        1.968462e+02      2.261318e+02     -3.036552e+01      1.079890e+00   
     0.418925        1.764156e+02      2.042601e+02     -2.891628e+01      1.071828e+00   
     0.474351        1.398573e+02      1.648394e+02     -2.604797e+01      1.065905e+00   
     0.532541        1.238658e+02      1.471899e+02     -2.438767e+01      1.063557e+00   
     0.593339        9.564799e+01      1.157614e+02     -2.117970e+01      1.066287e+00   
     0.656582        8.357128e+01      1.018818e+02     -1.938602e+01      1.075452e+00   
     0.722098        7.266726e+01      8.915840e+01     -1.758317e+01      1.092029e+00   
     0.789711        5.381144e+01      6.697876e+01     -1.428367e+01      1.116356e+00   
     0.859239        4.602959e+01      5.742203e+01     -1.254035e+01      1.147915e+00   
     0.930495        3.278389e+01      4.112345e+01     -9.524737e+00      1.185183e+00   
     1.003286        2.745676e+01      3.428106e+01     -8.049926e+00      1.225628e+00   
     1.077416        2.282789e+01      2.824292e+01     -6.680871e+00      1.265848e+00   
     1.152685        1.520370e+01      1.837832e+01     -4.476496e+00      1.301883e+00   
     1.228890        9.682566e+00      1.112752e+01     -2.774601e+00      1.329646e+00   
     1.305826        5.902279e+00      6.088407e+00     -1.531540e+00      1.345413e+00   
     1.383286        3.488824e+00      2.858849e+00     -7.163219e-01      1.346297e+00   
     1.461060        1.726823e+00      5.277876e-01     -1.315724e-01      1.330608e+00   
     1.538940        1.298039e+00      0.000000e+00      0.000000e+00      1.298039e+00   
     1.616714        1.249652e+00      0.000000e+00      0.000000e+00      1.249652e+00   
     1.694174        1.187678e+00      0.000000e+00      0.000000e+00      1.187678e+00   
     1.771110        1.115182e+00      0.000000e+00      0.000000e+00      1.115182e+00   
     1.847315        1.035665e+00      0.000000e+00      0.000000e+00      1.035665e+00   
     1.922584        9.526716e-01      0.000000e+00      0.000000e+00      9.526716e-01   
     1.996714        8.694556e-01      0.000000e+00      0.000000e+00      8.694556e-01   
     2.069505        7.887503e-01      0.000000e+00      0.000000e+00      7.887503e-01   
     2.140761        7.126357e-01      0.000000e+00      0.000000e+00      7.126357e-01   
     2.210289        6.425064e-01      0.000000e+00      0.000000e+00      6.425064e-01   
     2.277902        5.791206e-01      0.000000e+00      0.000000e+00      5.791206e-01   
     2.343418        5.227047e-01      0.000000e+00      0.000000e+00      5.227047e-01   
     2.406661        4.730857e-01      0.000000e+00      0.000000e+00      4.730857e-01   
     2.467459        4.298255e-01      0.000000e+00      0.000000e+00      4.298255e-01   
     2.525649        3.923379e-01      0.000000e+00      0.000000e+00      3.923379e-01   
     2.581075        3.599792e-01      0.000000e+00      0.000000e+00      3.599792e-01   
     2.633586        3.321122e-01      0.000000e+00      0.000000e+00      3.321122e-01   
     2.683041        3.081444e-01      0.000000e+00      0.000000e+00      3.081444e-01   
     2.729306        2.875491e-01      0.000000e+00      0.000000e+00      2.875491e-01   
     2.772258        2.698715e-01      0.000000e+00      0.000000e+00      2.698715e-01   
     2.811780        2.547274e-01      0.000000e+00      0.000000e+00      2.547274e-01   
     2.847765        2.417973e-01      0.000000e+00      0.000000e+00      2.417973e-01   
     2.880118        2.308187e-01      0.000000e+00      0.000000e+00      2.308187e-01   
     2.908749        2.215775e-01      0.000000e+00      0.000000e+00      2.215775e-01   
     2.933583        2.139009e-01      0.000000e+00      0.000000e+00      2.139009e-01   
     2.954553        2.076510e-01      0.000000e+00      0.000000e+00      2.076510e-01   
     2.971601        2.027194e-01      0.000000e+00      0.000000e+00      2.027194e-01   
     2.984682        1.990230e-01      0.000000e+00      0.000000e+00      1.990230e-01   
     2.993761        1.965010e-01      0.000000e+00      0.000000e+00      1.965010e-01   
     2.998815        1.951120e-01      0.000000e+00      0.000000e+00      1.951120e-01   
     3.004739        1.934977e-01      0.000000e+00      0.000000e+00      1.934977e-01   
     3.024957        1.880964e-01      0.000000e+00      0.000000e+00      1.880964e-01   
     3.061273        1.787958e-01      0.000000e+00      0.000000e+00      1.787958e-01   
     3.113597        1.662376e-01      0.000000e+00      0.000000e+00      1.662376e-01   
     3.181789        1.512166e-01      0.000000e+00      0.000000e+00      1.512166e-01   
     3.265666        1.345805e-01      0.000000e+00      0.000000e+00      1.345805e-01   
     3.365002        1.171520e-01      0.000000e+00      0.000000e+00      1.171520e-01   
     3.479529        9.968074e-02      0.000000e+00      0.000000e+00      9.968074e-02   
     3.608938        8.281833e-02      0.000000e+00      0.000000e+00      8.281833e-02   
     3.752880        6.710226e-02      0.000000e+00      0.000000e+00      6.710226e-02   
     3.910968        5.294214e-02      0.000000e+00      0.000000e+00      5.294214e-02   
     4.082775        4.060842e-02      0.000000e+00      0.000000e+00      4.060842e-02   
     4.267838        3.022860e-02      0.000000e+00      0.000000e+00      3.022860e-02   
     4.465657        2.179558e-02      0.000000e+00      0.000000e+00      2.179558e-02   
     4.675701        1.518845e-02      0.000000e+00      0.000000e+00      1.518845e-02   
     4.897402        1.020296e-02      0.000000e+00      0.000000e+00      1.020296e-02   
     5.130163        6.585973e-03      0.000000e+00      0.000000e+00      6.585973e-03   
     5.373356        4.068425e-03      0.000000e+00      0.000000e+00      4.068425e-03   
     5.626327        2.392263e-03      0.000000e+00      0.000000e+00      2.392263e-03   
     5.888392        1.329142e-03      0.000000e+00      0.000000e+00      1.329142e-03   
     6.158845        6.905216e-04      0.000000e+00      0.000000e+00      6.905216e-04   
     6.436958        3.303344e-04      0.000000e+00      0.000000e+00      3.303344e-04   
