#        q              total               1              \delta U         \delta U^2    

     0.001185        1.655777e+04      1.655933e+04     -1.568436e+00      4.526654e-03   
     0.006239        8.250774e+03      8.252336e+03     -1.565427e+00      3.864656e-03   
     0.015318        5.420345e+03      5.421911e+03     -1.567636e+00      1.465092e-03   
     0.028399        3.897903e+03      3.899470e+03     -1.567558e+00      7.020609e-05   
     0.045447        3.060504e+03      3.062073e+03     -1.569075e+00      7.229256e-04   
     0.066417        2.461969e+03      2.463536e+03     -1.568020e+00      7.628227e-04   
     0.091251        1.947000e+03      1.948567e+03     -1.567191e+00      1.107800e-03   
     0.119882        1.675517e+03      1.677083e+03     -1.565805e+00      3.371460e-04   
     0.152235        1.430499e+03      1.432064e+03     -1.564383e+00     -3.327799e-04   
     0.188220        1.210593e+03      1.212152e+03     -1.560642e+00      1.497539e-03   
     0.227742        1.014438e+03      1.015991e+03     -1.554553e+00      1.056258e-03   
     0.270694        8.961937e+02      8.977415e+02     -1.547720e+00     -1.083634e-04   
     0.316959        7.875049e+02      7.890424e+02     -1.537705e+00      1.705487e-04   
     0.366414        6.879690e+02      6.894916e+02     -1.523414e+00      7.812295e-04   
     0.418925        6.415081e+02      6.430212e+02     -1.513860e+00      7.804890e-04   
     0.474351        5.549508e+02      5.564389e+02     -1.488450e+00      4.080311e-04   
     0.532541        4.765471e+02      4.779996e+02     -1.452862e+00      3.773526e-04   
     0.593339        4.402780e+02      4.417079e+02     -1.430480e+00      5.398122e-04   
     0.656582        3.733560e+02      3.747292e+02     -1.373742e+00      5.690223e-04   
     0.722098        3.426029e+02      3.439416e+02     -1.339207e+00      5.084575e-04   
     0.789711        2.862629e+02      2.875186e+02     -1.256122e+00      4.872845e-04   
     0.859239        2.605752e+02      2.617826e+02     -1.207939e+00      5.192776e-04   
     0.930495        2.139129e+02      2.150106e+02     -1.098241e+00      5.526517e-04   
     1.003286        1.731963e+02      1.741699e+02     -9.741311e-01      5.704911e-04   
     1.077416        1.380185e+02      1.388584e+02     -8.404944e-01      5.926748e-04   
     1.152685        1.079713e+02      1.086740e+02     -7.033273e-01      6.303493e-04   
     1.228890        6.163563e+01      6.207787e+01     -4.429205e-01      6.813803e-04   
     1.305826        2.531711e+01      2.550973e+01     -1.933648e-01      7.414560e-04   
     1.383286        8.106033e-04      0.000000e+00      0.000000e+00      8.106033e-04   
     1.461060        8.922538e-04      0.000000e+00      0.000000e+00      8.922538e-04   
     1.538940        9.867371e-04      0.000000e+00      0.000000e+00      9.867371e-04   
     1.616714        1.093983e-03      0.000000e+00      0.000000e+00      1.093983e-03   
     1.694174        1.214478e-03      0.000000e+00      0.000000e+00      1.214478e-03   
     1.771110        1.348176e-03      0.000000e+00      0.000000e+00      1.348176e-03   
     1.847315        1.494838e-03      0.000000e+00      0.000000e+00      1.494838e-03   
     1.922584        1.653929e-03      0.000000e+00      0.000000e+00      1.653929e-03   
     1.996714        1.824656e-03      0.000000e+00      0.000000e+00      1.824656e-03   
     2.069505        2.005982e-03      0.000000e+00      0.000000e+00      2.005982e-03   
     2.140761        2.196625e-03      0.000000e+00      0.000000e+00      2.196625e-03   
     2.210289        2.395157e-03      0.000000e+00      0.000000e+00      2.395157e-03   
     2.277902        2.599967e-03      0.000000e+00      0.000000e+00      2.599967e-03   
     2.343418        2.809304e-03      0.000000e+00      0.000000e+00      2.809304e-03   
     2.406661        3.021314e-03      0.000000e+00      0.000000e+00      3.021314e-03   
     2.467459        3.234132e-03      0.000000e+00      0.000000e+00      3.234132e-03   
     2.525649        3.445829e-03      0.000000e+00      0.000000e+00      3.445829e-03   
     2.581075        3.654535e-03      0.000000e+00      0.000000e+00      3.654535e-03   
     2.633586        3.858393e-03      0.000000e+00      0.000000e+00      3.858393e-03   
     2.683041        4.055547e-03      0.000000e+00      0.000000e+00      4.055547e-03   
     2.729306        4.244251e-03      0.000000e+00      0.000000e+00      4.244251e-03   
     2.772258        4.422708e-03      0.000000e+00      0.000000e+00      4.422708e-03   
     2.811780        4.589420e-03      0.000000e+00      0.000000e+00      4.589420e-03   
     2.847765        4.743180e-03      0.000000e+00      0.000000e+00      4.743180e-03   
     2.880118        4.882898e-03      0.000000e+00      0.000000e+00      4.882898e-03   
     2.908749        5.007804e-03      0.000000e+00      0.000000e+00      5.007804e-03   
     2.933583        5.117180e-03      0.000000e+00      0.000000e+00      5.117180e-03   
     2.954553        5.210400e-03      0.000000e+00      0.000000e+00      5.210400e-03   
     2.971601        5.286855e-03      0.000000e+00      0.000000e+00      5.286855e-03   
     2.984682        5.345973e-03      0.000000e+00      0.000000e+00      5.345973e-03   
     2.993761        5.387214e-03      0.000000e+00      0.000000e+00      5.387214e-03   
     2.998815        5.410238e-03      0.000000e+00      0.000000e+00      5.410238e-03   
     3.004739        5.437128e-03      0.000000e+00      0.000000e+00      5.437128e-03   
     3.024957        5.528087e-03      0.000000e+00      0.000000e+00      5.528087e-03   
     3.061273        5.690319e-03      0.000000e+00      0.000000e+00      5.690319e-03   
     3.113597        5.922810e-03      0.000000e+00      0.000000e+00      5.922810e-03   
     3.181789        6.231907e-03      0.000000e+00      0.000000e+00      6.231907e-03   
     3.265666        6.609128e-03      0.000000e+00      0.000000e+00      6.609128e-03   
     3.365002        7.043110e-03      0.000000e+00      0.000000e+00      7.043110e-03   
     3.479529        7.523028e-03      0.000000e+00      0.000000e+00      7.523028e-03   
     3.608938        8.026404e-03      0.000000e+00      0.000000e+00      8.026404e-03   
     3.752880        8.520105e-03      0.000000e+00      0.000000e+00      8.520105e-03   
     3.910968        8.964339e-03      0.000000e+00      0.000000e+00      8.964339e-03   
     4.082775        9.311286e-03      0.000000e+00      0.000000e+00      9.311286e-03   
     4.267838        9.510403e-03      0.000000e+00      0.000000e+00      9.510403e-03   
     4.465657        9.514026e-03      0.000000e+00      0.000000e+00      9.514026e-03   
     4.675701        9.284875e-03      0.000000e+00      0.000000e+00      9.284875e-03   
     4.897402        8.804564e-03      0.000000e+00      0.000000e+00      8.804564e-03   
