#        q              total               1              \delta U         \delta U^2    

     0.001185        1.539884e+04      1.539996e+04     -1.119950e+00      5.230008e-04   
     0.006239        7.763514e+03      7.764635e+03     -1.121526e+00      5.211245e-04   
     0.015318        5.053324e+03      5.054446e+03     -1.121975e+00      5.179548e-04   
     0.028399        3.604170e+03      3.605292e+03     -1.121954e+00      5.038651e-04   
     0.045447        2.691450e+03      2.692571e+03     -1.121905e+00      4.998308e-04   
     0.066417        2.143808e+03      2.144929e+03     -1.121569e+00      5.363503e-04   
     0.091251        1.675962e+03      1.677083e+03     -1.120838e+00      4.435914e-04   
     0.119882        1.430944e+03      1.432064e+03     -1.119848e+00      4.220063e-04   
     0.152235        1.211034e+03      1.212152e+03     -1.118147e+00      5.014075e-04   
     0.188220        1.014876e+03      1.015991e+03     -1.115187e+00      4.431763e-04   
     0.227742        8.411137e+02      8.422233e+02     -1.109988e+00      3.928999e-04   
     0.270694        7.370447e+02      7.381486e+02     -1.104342e+00      4.102343e-04   
     0.316959        6.419254e+02      6.430212e+02     -1.096171e+00      4.206155e-04   
     0.366414        5.553549e+02      5.564389e+02     -1.084388e+00      3.934033e-04   
     0.418925        5.151507e+02      5.162265e+02     -1.076191e+00      3.795943e-04   
     0.474351        4.406523e+02      4.417079e+02     -1.056000e+00      3.860821e-04   
     0.532541        3.737018e+02      3.747292e+02     -1.027763e+00      3.837237e-04   
     0.593339        3.429328e+02      3.439416e+02     -1.009190e+00      3.764699e-04   
     0.656582        2.865543e+02      2.875186e+02     -9.646162e-01      3.760007e-04   
     0.722098        2.608464e+02      2.617826e+02     -9.366060e-01      3.798551e-04   
     0.789711        2.141390e+02      2.150106e+02     -8.719687e-01      3.843053e-04   
     0.859239        1.930408e+02      1.938740e+02     -8.335465e-01      3.913200e-04   
     0.930495        1.550992e+02      1.558481e+02     -7.492987e-01      4.029857e-04   
     1.003286        1.224958e+02      1.231504e+02     -6.550126e-01      4.193843e-04   
     1.077416        9.482442e+01      9.537875e+01     -5.547704e-01      4.407795e-04   
     1.152685        7.167798e+01      7.213097e+01     -4.534546e-01      4.680641e-04   
     1.228890        4.455168e+01      4.486194e+01     -3.107637e-01      5.020195e-04   
     1.305826        2.042753e+01      2.058372e+01     -1.567265e-01      5.432428e-04   
     1.383286        3.490127e+00      3.518584e+00     -2.904894e-02      5.922437e-04   
     1.461060        6.495042e-04      0.000000e+00      0.000000e+00      6.495042e-04   
     1.538940        7.154307e-04      0.000000e+00      0.000000e+00      7.154307e-04   
     1.616714        7.903182e-04      0.000000e+00      0.000000e+00      7.903182e-04   
     1.694174        8.743331e-04      0.000000e+00      0.000000e+00      8.743331e-04   
     1.771110        9.674829e-04      0.000000e+00      0.000000e+00      9.674829e-04   
     1.847315        1.069579e-03      0.000000e+00      0.000000e+00      1.069579e-03   
     1.922584        1.180252e-03      0.000000e+00      0.000000e+00      1.180252e-03   
     1.996714        1.298956e-03      0.000000e+00      0.000000e+00      1.298956e-03   
     2.069505        1.424992e-03      0.000000e+00      0.000000e+00      1.424992e-03   
     2.140761        1.557516e-03      0.000000e+00      0.000000e+00      1.557516e-03   
     2.210289        1.695523e-03      0.000000e+00      0.000000e+00      1.695523e-03   
     2.277902        1.837909e-03      0.000000e+00      0.000000e+00      1.837909e-03   
     2.343418        1.983444e-03      0.000000e+00      0.000000e+00      1.983444e-03   
     2.406661        2.130896e-03      0.000000e+00      0.000000e+00      2.130896e-03   
     2.467459        2.279014e-03      0.000000e+00      0.000000e+00      2.279014e-03   
     2.525649        2.426471e-03      0.000000e+00      0.000000e+00      2.426471e-03   
     2.581075        2.571988e-03      0.000000e+00      0.000000e+00      2.571988e-03   
     2.633586        2.714207e-03      0.000000e+00      0.000000e+00      2.714207e-03   
     2.683041        2.851809e-03      0.000000e+00      0.000000e+00      2.851809e-03   
     2.729306        2.983469e-03      0.000000e+00      0.000000e+00      2.983469e-03   
     2.772258        3.107951e-03      0.000000e+00      0.000000e+00      3.107951e-03   
     2.811780        3.224229e-03      0.000000e+00      0.000000e+00      3.224229e-03   
     2.847765        3.331453e-03      0.000000e+00      0.000000e+00      3.331453e-03   
     2.880118        3.428972e-03      0.000000e+00      0.000000e+00      3.428972e-03   
     2.908749        3.516250e-03      0.000000e+00      0.000000e+00      3.516250e-03   
     2.933583        3.592823e-03      0.000000e+00      0.000000e+00      3.592823e-03   
     2.954553        3.658241e-03      0.000000e+00      0.000000e+00      3.658241e-03   
     2.971601        3.712028e-03      0.000000e+00      0.000000e+00      3.712028e-03   
     2.984682        3.753715e-03      0.000000e+00      0.000000e+00      3.753715e-03   
     2.993761        3.782844e-03      0.000000e+00      0.000000e+00      3.782844e-03   
     2.998815        3.799123e-03      0.000000e+00      0.000000e+00      3.799123e-03   
     3.004739        3.818133e-03      0.000000e+00      0.000000e+00      3.818133e-03   
     3.024957        3.882424e-03      0.000000e+00      0.000000e+00      3.882424e-03   
     3.061273        3.997171e-03      0.000000e+00      0.000000e+00      3.997171e-03   
     3.113597        4.161231e-03      0.000000e+00      0.000000e+00      4.161231e-03   
     3.181789        4.375205e-03      0.000000e+00      0.000000e+00      4.375205e-03   
     3.265666        4.641002e-03      0.000000e+00      0.000000e+00      4.641002e-03   
     3.365002        4.950875e-03      0.000000e+00      0.000000e+00      4.950875e-03   
     3.479529        5.291956e-03      0.000000e+00      0.000000e+00      5.291956e-03   
     3.608938        5.651663e-03      0.000000e+00      0.000000e+00      5.651663e-03   
     3.752880        6.008852e-03      0.000000e+00      0.000000e+00      6.008852e-03   
     3.910968        6.334586e-03      0.000000e+00      0.000000e+00      6.334586e-03   
     4.082775        6.595384e-03      0.000000e+00      0.000000e+00      6.595384e-03   
     4.267838        6.755047e-03      0.000000e+00      0.000000e+00      6.755047e-03   
     4.465657        6.778520e-03      0.000000e+00      0.000000e+00      6.778520e-03   
     4.675701        6.637513e-03      0.000000e+00      0.000000e+00      6.637513e-03   
     4.897402        6.316653e-03      0.000000e+00      0.000000e+00      6.316653e-03   
     5.130163        5.819024e-03      0.000000e+00      0.000000e+00      5.819024e-03   
     5.373356        5.169048e-03      0.000000e+00      0.000000e+00      5.169048e-03   
     5.626327        4.411156e-03      0.000000e+00      0.000000e+00      4.411156e-03   
     5.888392        3.603734e-03      0.000000e+00      0.000000e+00      3.603734e-03   
     6.158845        2.809334e-03      0.000000e+00      0.000000e+00      2.809334e-03   
     6.436958        2.083653e-03      0.000000e+00      0.000000e+00      2.083653e-03   
     6.721980        1.466461e-03      0.000000e+00      0.000000e+00      1.466461e-03   
     7.013143        9.770192e-04      0.000000e+00      0.000000e+00      9.770192e-04   
     7.309662        6.148409e-04      0.000000e+00      0.000000e+00      6.148409e-04   
     7.610739        3.646904e-04      0.000000e+00      0.000000e+00      3.646904e-04   
     7.915560        2.034799e-04      0.000000e+00      0.000000e+00      2.034799e-04   
     8.223305        1.066695e-04      0.000000e+00      0.000000e+00      1.066695e-04   
     8.533144        5.265844e-05      0.000000e+00      0.000000e+00      5.265844e-05   
