#        q              total               1              \delta U         \delta U^2    

     0.001185        2.130264e+04      2.130643e+04     -3.797468e+00      7.645403e-03   
     0.006239        1.160894e+04      1.161273e+04     -3.801253e+00      6.576558e-03   
     0.015318        8.002204e+03      8.006010e+03     -3.808123e+00      2.771902e-03   
     0.028399        6.002037e+03      6.005846e+03     -3.809104e+00      7.316128e-04   
     0.045447        4.873298e+03      4.877109e+03     -3.813328e+00      1.924016e-03   
     0.066417        3.895661e+03      3.899470e+03     -3.811205e+00      1.837817e-03   
     0.091251        3.322485e+03      3.326293e+03     -3.810808e+00      2.706793e-03   
     0.119882        2.808422e+03      2.812228e+03     -3.807270e+00      9.115597e-04   
     0.152235        2.459732e+03      2.463536e+03     -3.804619e+00     -2.777625e-04   
     0.188220        2.141134e+03      2.144929e+03     -3.798185e+00      3.590634e-03   
     0.227742        1.944777e+03      1.948567e+03     -3.792537e+00      2.523389e-03   
     0.270694        1.760787e+03      1.764570e+03     -3.782919e+00      6.018768e-04   
     0.316959        1.588768e+03      1.592536e+03     -3.768787e+00      1.025699e-03   
     0.366414        1.428317e+03      1.432064e+03     -3.748678e+00      1.921195e-03   
     0.418925        1.279033e+03      1.282750e+03     -3.718743e+00      2.026459e-03   
     0.474351        1.140519e+03      1.144193e+03     -3.675383e+00      1.299286e-03   
     0.532541        1.075176e+03      1.078823e+03     -3.648201e+00      1.261138e-03   
     0.593339        9.520725e+02      9.556474e+02     -3.576352e+00      1.539613e-03   
     0.656582        8.942112e+02      8.977415e+02     -3.531938e+00      1.610833e-03   
     0.722098        7.856249e+02      7.890424e+02     -3.419049e+00      1.500586e-03   
     0.789711        6.862197e+02      6.894916e+02     -3.273381e+00      1.466871e-03   
     0.859239        6.398341e+02      6.430212e+02     -3.188637e+00      1.544620e-03   
     0.930495        5.534495e+02      5.564389e+02     -2.991049e+00      1.629758e-03   
     1.003286        4.752395e+02      4.779996e+02     -2.761749e+00      1.688175e-03   
     1.077416        4.047962e+02      4.073012e+02     -2.506785e+00      1.760999e-03   
     1.152685        3.127962e+02      3.148881e+02     -2.093818e+00      1.872587e-03   
     1.228890        2.359572e+02      2.376301e+02     -1.674891e+00      2.021137e-03   
     1.305826        1.222202e+02      1.231504e+02     -9.324650e-01      2.197690e-03   
     1.383286        5.085470e+00      5.127079e+00     -4.400984e-02      2.400499e-03   
     1.461060        2.639311e-03      0.000000e+00      0.000000e+00      2.639311e-03   
     1.538940        2.916233e-03      0.000000e+00      0.000000e+00      2.916233e-03   
     1.616714        3.230014e-03      0.000000e+00      0.000000e+00      3.230014e-03   
     1.694174        3.582265e-03      0.000000e+00      0.000000e+00      3.582265e-03   
     1.771110        3.972733e-03      0.000000e+00      0.000000e+00      3.972733e-03   
     1.847315        4.400712e-03      0.000000e+00      0.000000e+00      4.400712e-03   
     1.922584        4.864649e-03      0.000000e+00      0.000000e+00      4.864649e-03   
     1.996714        5.362294e-03      0.000000e+00      0.000000e+00      5.362294e-03   
     2.069505        5.890665e-03      0.000000e+00      0.000000e+00      5.890665e-03   
     2.140761        6.446129e-03      0.000000e+00      0.000000e+00      6.446129e-03   
     2.210289        7.024597e-03      0.000000e+00      0.000000e+00      7.024597e-03   
     2.277902        7.621467e-03      0.000000e+00      0.000000e+00      7.621467e-03   
     2.343418        8.231606e-03      0.000000e+00      0.000000e+00      8.231606e-03   
     2.406661        8.849573e-03      0.000000e+00      0.000000e+00      8.849573e-03   
     2.467459        9.469917e-03      0.000000e+00      0.000000e+00      9.469917e-03   
     2.525649        1.008707e-02      0.000000e+00      0.000000e+00      1.008707e-02   
     2.581075        1.069556e-02      0.000000e+00      0.000000e+00      1.069556e-02   
     2.633586        1.128985e-02      0.000000e+00      0.000000e+00      1.128985e-02   
     2.683041        1.186446e-02      0.000000e+00      0.000000e+00      1.186446e-02   
     2.729306        1.241420e-02      0.000000e+00      0.000000e+00      1.241420e-02   
     2.772258        1.293386e-02      0.000000e+00      0.000000e+00      1.293386e-02   
     2.811780        1.341915e-02      0.000000e+00      0.000000e+00      1.341915e-02   
     2.847765        1.386668e-02      0.000000e+00      0.000000e+00      1.386668e-02   
     2.880118        1.427338e-02      0.000000e+00      0.000000e+00      1.427338e-02   
     2.908749        1.463697e-02      0.000000e+00      0.000000e+00      1.463697e-02   
     2.933583        1.495535e-02      0.000000e+00      0.000000e+00      1.495535e-02   
     2.954553        1.522661e-02      0.000000e+00      0.000000e+00      1.522661e-02   
     2.971601        1.544896e-02      0.000000e+00      0.000000e+00      1.544896e-02   
     2.984682        1.562075e-02      0.000000e+00      0.000000e+00      1.562075e-02   
     2.993761        1.574050e-02      0.000000e+00      0.000000e+00      1.574050e-02   
     2.998815        1.580732e-02      0.000000e+00      0.000000e+00      1.580732e-02   
     3.004739        1.588536e-02      0.000000e+00      0.000000e+00      1.588536e-02   
     3.024957        1.614954e-02      0.000000e+00      0.000000e+00      1.614954e-02   
     3.061273        1.662070e-02      0.000000e+00      0.000000e+00      1.662070e-02   
     3.113597        1.729544e-02      0.000000e+00      0.000000e+00      1.729544e-02   
     3.181789        1.819195e-02      0.000000e+00      0.000000e+00      1.819195e-02   
     3.265666        1.928699e-02      0.000000e+00      0.000000e+00      1.928699e-02   
     3.365002        2.054517e-02      0.000000e+00      0.000000e+00      2.054517e-02   
     3.479529        2.193604e-02      0.000000e+00      0.000000e+00      2.193604e-02   
     3.608938        2.339565e-02      0.000000e+00      0.000000e+00      2.339565e-02   
     3.752880        2.482727e-02      0.000000e+00      0.000000e+00      2.482727e-02   
     3.910968        2.611598e-02      0.000000e+00      0.000000e+00      2.611598e-02   
     4.082775        2.712313e-02      0.000000e+00      0.000000e+00      2.712313e-02   
     4.267838        2.770205e-02      0.000000e+00      0.000000e+00      2.770205e-02   
     4.465657        2.771471e-02      0.000000e+00      0.000000e+00      2.771471e-02   
     4.675701        2.705312e-02      0.000000e+00      0.000000e+00      2.705312e-02   
     4.897402        2.566370e-02      0.000000e+00      0.000000e+00      2.566370e-02   
     5.130163        2.356808e-02      0.000000e+00      0.000000e+00      2.356808e-02   
     5.373356        2.087281e-02      0.000000e+00      0.000000e+00      2.087281e-02   
     5.626327        1.776229e-02      0.000000e+00      0.000000e+00      1.776229e-02   
     5.888392        1.447345e-02      0.000000e+00      0.000000e+00      1.447345e-02   
     6.158845        1.125635e-02      0.000000e+00      0.000000e+00      1.125635e-02   
     6.436958        8.330908e-03      0.000000e+00      0.000000e+00      8.330908e-03   
     6.721980        5.851881e-03      0.000000e+00      0.000000e+00      5.851881e-03   
     7.013143        3.891811e-03      0.000000e+00      0.000000e+00      3.891811e-03   
     7.309662        2.444991e-03      0.000000e+00      0.000000e+00      2.444991e-03   
     7.610739        1.447848e-03      0.000000e+00      0.000000e+00      1.447848e-03   
     7.915560        8.064979e-04      0.000000e+00      0.000000e+00      8.064979e-04   
     8.223305        4.220794e-04      0.000000e+00      0.000000e+00      4.220794e-04   
     8.533144        2.080155e-04      0.000000e+00      0.000000e+00      2.080155e-04   
     8.844241        9.789992e-05      0.000000e+00      0.000000e+00      9.789992e-05   
     9.155759        4.605005e-05      0.000000e+00      0.000000e+00      4.605005e-05   
     9.466856        2.396139e-05      0.000000e+00      0.000000e+00      2.396139e-05   
     9.776695        1.546385e-05      0.000000e+00      0.000000e+00      1.546385e-05   
    10.084440        1.228383e-05      0.000000e+00      0.000000e+00      1.228383e-05   
    10.389261        1.069943e-05      0.000000e+00      0.000000e+00      1.069943e-05   
    10.690338        9.337416e-06      0.000000e+00      0.000000e+00      9.337416e-06   
    10.986857        7.879136e-06      0.000000e+00      0.000000e+00      7.879136e-06   
