#        q              total               1              \delta U         \delta U^2    

     0.001185        2.130265e+04      2.130643e+04     -3.790049e+00      7.641807e-03   
     0.006239        1.160895e+04      1.161273e+04     -3.793122e+00      6.572962e-03   
     0.015318        8.002213e+03      8.006010e+03     -3.799492e+00      2.768303e-03   
     0.028399        6.002046e+03      6.005846e+03     -3.800046e+00      7.280045e-04   
     0.045447        4.873307e+03      4.877109e+03     -3.803896e+00      1.920388e-03   
     0.066417        3.895671e+03      3.899470e+03     -3.801171e+00      1.834151e-03   
     0.091251        3.322496e+03      3.326293e+03     -3.799888e+00      2.703064e-03   
     0.119882        2.808434e+03      2.812228e+03     -3.794848e+00      9.077333e-04   
     0.152235        2.459746e+03      2.463536e+03     -3.790122e+00     -2.817330e-04   
     0.188220        2.141152e+03      2.144929e+03     -3.780698e+00      3.586459e-03   
     0.227742        1.944798e+03      1.948567e+03     -3.771279e+00      2.518935e-03   
     0.270694        1.760814e+03      1.764570e+03     -3.756777e+00      5.970480e-04   
     0.316959        1.588801e+03      1.592536e+03     -3.736516e+00      1.020376e-03   
     0.366414        1.428357e+03      1.432064e+03     -3.708889e+00      1.915230e-03   
     0.418925        1.279082e+03      1.282750e+03     -3.670000e+00      2.019667e-03   
     0.474351        1.140578e+03      1.144193e+03     -3.616250e+00      1.291435e-03   
     0.532541        1.075246e+03      1.078823e+03     -3.577984e+00      1.251938e-03   
     0.593339        9.521555e+02      9.556474e+02     -3.493339e+00      1.528703e-03   
     0.656582        8.943075e+02      8.977415e+02     -3.435598e+00      1.597762e-03   
     0.722098        7.857351e+02      7.890424e+02     -3.308816e+00      1.484791e-03   
     0.789711        6.863431e+02      6.894916e+02     -3.149984e+00      1.447662e-03   
     0.859239        6.399714e+02      6.430212e+02     -3.051343e+00      1.521146e-03   
     0.930495        5.535970e+02      5.564389e+02     -2.843539e+00      1.600993e-03   
     1.003286        4.753939e+02      4.779996e+02     -2.607378e+00      1.652886e-03   
     1.077416        4.049534e+02      4.073012e+02     -2.349558e+00      1.717729e-03   
     1.152685        3.129430e+02      3.148881e+02     -1.946974e+00      1.819637e-03   
     1.228890        2.360870e+02      2.376301e+02     -1.545059e+00      1.956553e-03   
     1.305826        1.222997e+02      1.231504e+02     -8.528208e-01      2.119261e-03   
     1.383286        5.089544e+00      5.127079e+00     -3.984054e-02      2.305759e-03   
     1.461060        2.525559e-03      0.000000e+00      0.000000e+00      2.525559e-03   
