#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        5.860049e+08      5.860055e+08     -8.567338e+02      3.246961e+02   
     0.001185          0.009274        2.745889e+08      2.745892e+08     -6.165758e+02      3.025640e+02   
     0.001185          0.022740        1.564817e+08      1.564819e+08     -4.758127e+02      2.698182e+02   
     0.001185          0.042083        1.041934e+08      1.041936e+08     -3.908070e+02      2.375645e+02   
     0.001185          0.067187        7.529855e+07      7.529867e+07     -3.348462e+02      2.108244e+02   
     0.001185          0.097901        5.724880e+07      5.724891e+07     -2.925137e+02      1.887581e+02   
     0.001185          0.134040        4.569663e+07      4.569672e+07     -2.613396e+02      1.710808e+02   
     0.001185          0.175388        3.836909e+07      3.836917e+07     -2.394715e+02      1.568836e+02   
     0.001185          0.221694        3.204802e+07      3.204809e+07     -2.188587e+02      1.446906e+02   
     0.001185          0.272682        2.661966e+07      2.661973e+07     -1.994640e+02      1.348467e+02   
     0.001185          0.328043        2.344504e+07      2.344510e+07     -1.871926e+02      1.261053e+02   
     0.001185          0.387446        2.059239e+07      2.059244e+07     -1.754351e+02      1.190907e+02   
     0.001185          0.450533        1.803504e+07      1.803509e+07     -1.641806e+02      1.127495e+02   
     0.001185          0.516924        1.607009e+07      1.607014e+07     -1.534180e+02      1.062034e+02   
     0.001185          0.586221        1.469852e+07      1.469856e+07     -1.482177e+02      1.024946e+02   
     0.001185          0.658006        1.318023e+07      1.318027e+07     -1.381724e+02      9.649050e+01   
     0.001185          0.731848        1.189306e+07      1.189310e+07     -1.333245e+02      9.335575e+01   
     0.001185          0.807302        1.106363e+07      1.106366e+07     -1.285915e+02      9.030622e+01   
     0.001185          0.883916        1.028297e+07      1.028301e+07     -1.239717e+02      8.650526e+01   
     0.001185          0.961228        9.548767e+06      9.548804e+06     -1.194640e+02      8.241336e+01   
     0.001185          1.038772        8.267304e+06      8.267336e+06     -1.107790e+02      7.890176e+01   
     0.001185          1.116084        7.602904e+06      7.602935e+06     -1.065990e+02      7.592863e+01   
     0.001185          1.192698        7.032939e+06      7.032969e+06     -1.025255e+02      7.255947e+01   
     0.001185          1.268152        6.499035e+06      6.499064e+06     -9.855713e+01      6.929556e+01   
     0.001185          1.341994        6.250550e+06      6.250578e+06     -9.478889e+01      6.612945e+01   
     0.001185          1.413779        5.999340e+06      5.999371e+06     -9.469248e+01      6.392770e+01   
     0.001185          1.483076        5.532084e+06      5.532113e+06     -9.093020e+01      6.167928e+01   
     0.001185          1.549467        5.095555e+06      5.095584e+06     -8.726892e+01      5.878699e+01   
     0.001185          1.612554        4.688116e+06      4.688144e+06     -8.370726e+01      5.543468e+01   
     0.001185          1.671957        4.308196e+06      4.308224e+06     -8.024385e+01      5.239952e+01   
     0.001185          1.727318        3.954286e+06      3.954313e+06     -7.687731e+01      4.931510e+01   
     0.001185          1.778306        3.954284e+06      3.954313e+06     -7.687731e+01      4.798035e+01   
     0.001185          1.824612        3.624942e+06      3.624970e+06     -7.360627e+01      4.580909e+01   
     0.001185          1.865960        3.318781e+06      3.318808e+06     -7.042936e+01      4.339432e+01   
     0.001185          1.902099        3.318781e+06      3.318808e+06     -7.042936e+01      4.300912e+01   
     0.001185          1.932813        3.034479e+06      3.034506e+06     -6.734519e+01      4.074996e+01   
     0.001185          1.957917        3.034479e+06      3.034506e+06     -6.734519e+01      4.090848e+01   
     0.001185          1.977260        3.034478e+06      3.034506e+06     -6.734519e+01      3.989656e+01   
     0.001185          1.990726        2.770771e+06      2.770795e+06     -6.435241e+01      4.001849e+01   
