#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        1.001779e+09      1.001783e+09     -7.448665e+03      3.090834e+03   
     0.001185          0.009274        4.836896e+08      4.836920e+08     -5.077137e+03      2.748656e+03   
     0.001185          0.022740        2.617534e+08      2.617550e+08     -3.829530e+03      2.177673e+03   
     0.001185          0.042083        1.663653e+08      1.663666e+08     -3.124522e+03      1.792048e+03   
     0.001185          0.067187        1.155316e+08      1.155327e+08     -2.656054e+03      1.523708e+03   
     0.001185          0.097901        8.507878e+07      8.507977e+07     -2.315934e+03      1.323984e+03   
     0.001185          0.134040        6.576630e+07      6.576721e+07     -2.069117e+03      1.159416e+03   
     0.001185          0.175388        5.322333e+07      5.322418e+07     -1.895980e+03      1.036669e+03   
     0.001185          0.221694        4.317760e+07      4.317838e+07     -1.732781e+03      9.509060e+02   
     0.001185          0.272682        3.588761e+07      3.588831e+07     -1.579226e+03      8.782642e+02   
     0.001185          0.328043        3.088742e+07      3.088808e+07     -1.482069e+03      8.230801e+02   
     0.001185          0.387446        2.647925e+07      2.647987e+07     -1.388981e+03      7.742240e+02   
     0.001185          0.450533        2.260592e+07      2.260649e+07     -1.299875e+03      7.357154e+02   
     0.001185          0.516924        2.004046e+07      2.004098e+07     -1.227085e+03      7.056501e+02   
     0.001185          0.586221        1.797387e+07      1.797436e+07     -1.173491e+03      6.822696e+02   
     0.001185          0.658006        1.594187e+07      1.594232e+07     -1.111368e+03      6.558410e+02   
     0.001185          0.731848        1.464516e+07      1.464558e+07     -1.055577e+03      6.346212e+02   
     0.001185          0.807302        1.319927e+07      1.319967e+07     -1.018104e+03      6.224307e+02   
     0.001185          0.883916        1.229375e+07      1.229412e+07     -9.815278e+02      6.136181e+02   
     0.001185          0.961228        1.104382e+07      1.104417e+07     -9.458385e+02      6.022146e+02   
     0.001185          1.038772        9.915622e+06      9.915915e+06     -8.800915e+02      5.872022e+02   
     0.001185          1.116084        9.171225e+06      9.171495e+06     -8.439819e+02      5.735255e+02   
     0.001185          1.192698        8.503872e+06      8.504121e+06     -8.117305e+02      5.624015e+02   
     0.001185          1.268152        7.877479e+06      7.877709e+06     -7.803113e+02      5.502938e+02   
     0.001185          1.341994        7.442475e+06      7.442698e+06     -7.653941e+02      5.424733e+02   
     0.001185          1.413779        7.018341e+06      7.018557e+06     -7.497136e+02      5.340438e+02   
     0.001185          1.483076        6.485189e+06      6.485391e+06     -7.199263e+02      5.181651e+02   
     0.001185          1.549467        5.986215e+06      5.986408e+06     -6.909386e+02      4.978587e+02   
     0.001185          1.612554        5.519648e+06      5.519833e+06     -6.627397e+02      4.780437e+02   
     0.001185          1.671957        5.291269e+06      5.291448e+06     -6.353187e+02      4.560651e+02   
     0.001185          1.727318        4.870492e+06      4.870667e+06     -6.086646e+02      4.344557e+02   
     0.001185          1.778306        4.676964e+06      4.677148e+06     -6.086646e+02      4.249491e+02   
     0.001185          1.824612        4.477960e+06      4.478140e+06     -5.827666e+02      4.020724e+02   
     0.001185          1.865960        4.112153e+06      4.112331e+06     -5.576139e+02      3.794660e+02   
     0.001185          1.902099        4.112145e+06      4.112331e+06     -5.576139e+02      3.712093e+02   
     0.001185          1.932813        3.771580e+06      3.771764e+06     -5.331955e+02      3.495167e+02   
     0.001185          1.957917        3.771574e+06      3.771764e+06     -5.331955e+02      3.438445e+02   
     0.001185          1.977260        3.771567e+06      3.771764e+06     -5.331955e+02      3.363469e+02   
     0.001185          1.990726        3.454838e+06      3.455026e+06     -5.095006e+02      3.220482e+02   
     0.001185          1.998238        3.454836e+06      3.455026e+06     -5.095006e+02      3.197216e+02   
     0.006239          0.001762        3.984483e+08      3.984524e+08     -4.128577e+03      5.236226e+01   
     0.006239          0.009274        3.726576e+08      3.726616e+08     -4.032093e+03      5.076343e+01   
     0.006239          0.022740        2.520569e+08      2.520602e+08     -3.366682e+03      4.766656e+01   
     0.006239          0.042083        1.641546e+08      1.641573e+08     -2.768716e+03      4.355124e+01   
     0.006239          0.067187        1.150276e+08      1.150299e+08     -2.362699e+03      3.902326e+01   
     0.006239          0.097901        8.537312e+07      8.537516e+07     -2.071831e+03      3.489063e+01   
     0.006239          0.134040        6.589462e+07      6.589644e+07     -1.847717e+03      3.135890e+01   
     0.006239          0.175388        5.264891e+07      5.265056e+07     -1.674261e+03      2.852449e+01   
     0.006239          0.221694        4.303262e+07      4.303412e+07     -1.532178e+03      2.630648e+01   
     0.006239          0.272682        3.597233e+07      3.597372e+07     -1.419504e+03      2.441235e+01   
     0.006239          0.328043        3.052880e+07      3.053009e+07     -1.319563e+03      2.286802e+01   
     0.006239          0.387446        2.633362e+07      2.633483e+07     -1.236682e+03      2.149000e+01   
     0.006239          0.450533        2.283607e+07      2.283720e+07     -1.157346e+03      2.033104e+01   
     0.006239          0.516924        2.015077e+07      2.015185e+07     -1.098552e+03      1.931118e+01   
     0.006239          0.586221        1.797334e+07      1.797436e+07     -1.044820e+03      1.841947e+01   
     0.006239          0.658006        1.599921e+07      1.600018e+07     -9.909656e+02      1.759435e+01   
     0.006239          0.731848        1.444646e+07      1.444738e+07     -9.398351e+02      1.686747e+01   
     0.006239          0.807302        1.319878e+07      1.319967e+07     -9.064706e+02      1.622594e+01   
     0.006239          0.883916        1.214728e+07      1.214814e+07     -8.739052e+02      1.562247e+01   
     0.006239          0.961228        1.090783e+07      1.090865e+07     -8.317958e+02      1.505414e+01   
     0.006239          1.038772        1.004144e+07      1.004222e+07     -7.935722e+02      1.451074e+01   
     0.006239          1.116084        9.272356e+06      9.273102e+06     -7.597658e+02      1.397843e+01   
     0.006239          1.192698        8.589288e+06      8.590005e+06     -7.300247e+02      1.346719e+01   
     0.006239          1.268152        7.981369e+06      7.982060e+06     -7.039547e+02      1.295575e+01   
     0.006239          1.341994        7.438357e+06      7.439025e+06     -6.811338e+02      1.248074e+01   
     0.006239          1.413779        6.950957e+06      6.951606e+06     -6.611415e+02      1.201897e+01   
     0.006239          1.483076        6.484762e+06      6.485391e+06     -6.409878e+02      1.154024e+01   
     0.006239          1.549467        5.985804e+06      5.986408e+06     -6.151786e+02      1.103224e+01   
     0.006239          1.612554        5.519253e+06      5.519833e+06     -5.900716e+02      1.053426e+01   
     0.006239          1.671957        5.236857e+06      5.237413e+06     -5.656572e+02      1.006466e+01   
     0.006239          1.727318        4.932048e+06      4.932587e+06     -5.488152e+02      9.630265e+00   
     0.006239          1.778306        4.676615e+06      4.677148e+06     -5.419257e+02      9.261562e+00   
     0.006239          1.824612        4.474134e+06      4.474644e+06     -5.188674e+02      8.880974e+00   
     0.006239          1.865960        4.152858e+06      4.153351e+06     -5.014249e+02      8.543262e+00   
     0.006239          1.902099        4.104979e+06      4.105467e+06     -4.964726e+02      8.303758e+00   
     0.006239          1.932813        3.787283e+06      3.787751e+06     -4.767440e+02      8.066201e+00   
     0.006239          1.957917        3.771297e+06      3.771764e+06     -4.747317e+02      7.900713e+00   
     0.006239          1.977260        3.714356e+06      3.714817e+06     -4.688050e+02      7.767055e+00   
     0.006239          1.990726        3.542541e+06      3.542991e+06     -4.574288e+02      7.660299e+00   
