#        q              total               1              \delta U         \delta U^2    

     0.001185        3.524517e+04      3.528840e+04     -4.327228e+01      3.418524e-02   
     0.006239        2.126319e+04      2.130643e+04     -4.327263e+01      3.417986e-02   
     0.015318        1.612340e+04      1.616664e+04     -4.327480e+01      3.416973e-02   
     0.028399        1.286471e+04      1.290792e+04     -4.324700e+01      3.414615e-02   
     0.045447        1.095574e+04      1.099897e+04     -4.326370e+01      3.414284e-02   
     0.066417        9.516779e+03      9.559992e+03     -4.324751e+01      3.414024e-02   
     0.091251        8.460478e+03      8.503663e+03     -4.321938e+01      3.413600e-02   
     0.119882        7.721463e+03      7.764635e+03     -4.320547e+01      3.413359e-02   
     0.152235        7.026591e+03      7.069714e+03     -4.315791e+01      3.413072e-02   
     0.188220        6.374506e+03      6.417545e+03     -4.307267e+01      3.412940e-02   
     0.227742        5.962878e+03      6.005846e+03     -4.300148e+01      3.412837e-02   
     0.270694        5.569272e+03      5.612141e+03     -4.290346e+01      3.412762e-02   
     0.316959        5.193312e+03      5.236030e+03     -4.275159e+01      3.412701e-02   
     0.366414        4.834607e+03      4.877109e+03     -4.253647e+01      3.412626e-02   
     0.418925        4.492770e+03      4.534977e+03     -4.224146e+01      3.412545e-02   
     0.474351        4.328060e+03      4.370081e+03     -4.205478e+01      3.412455e-02   
     0.532541        4.010840e+03      4.052378e+03     -4.157218e+01      3.412370e-02   
     0.593339        3.709574e+03      3.750458e+03     -4.091882e+01      3.412269e-02   
     0.656582        3.564811e+03      3.605292e+03     -4.051436e+01      3.412162e-02   
     0.722098        3.286784e+03      3.326293e+03     -3.954344e+01      3.412023e-02   
     0.789711        3.023773e+03      3.062073e+03     -3.833350e+01      3.411863e-02   
     0.859239        2.897777e+03      2.935379e+03     -3.763603e+01      3.411673e-02   
     0.930495        2.541204e+03      2.576357e+03     -3.518748e+01      3.411460e-02   
     1.003286        2.320802e+03      2.354058e+03     -3.329054e+01      3.411207e-02   
     1.077416        2.015060e+03      2.045177e+03     -3.015125e+01      3.410908e-02   
     1.152685        1.651430e+03      1.677083e+03     -2.568661e+01      3.410538e-02   
     1.228890        3.295635e+02      3.348938e+02     -5.364371e+00      3.410099e-02   
     1.305826        1.394628e+00      1.382301e+00     -2.176853e-02      3.409545e-02   
     1.383286        3.408845e-02      0.000000e+00      0.000000e+00      3.408845e-02   
     1.461060        3.407961e-02      0.000000e+00      0.000000e+00      3.407961e-02   
     1.538940        3.406855e-02      0.000000e+00      0.000000e+00      3.406855e-02   
     1.616714        3.405496e-02      0.000000e+00      0.000000e+00      3.405496e-02   
     1.694174        3.403857e-02      0.000000e+00      0.000000e+00      3.403857e-02   
     1.771110        3.401928e-02      0.000000e+00      0.000000e+00      3.401928e-02   
     1.847315        3.399692e-02      0.000000e+00      0.000000e+00      3.399692e-02   
     1.922584        3.397133e-02      0.000000e+00      0.000000e+00      3.397133e-02   
     1.996714        3.394259e-02      0.000000e+00      0.000000e+00      3.394259e-02   
     2.069505        3.391079e-02      0.000000e+00      0.000000e+00      3.391079e-02   
     2.140761        3.387588e-02      0.000000e+00      0.000000e+00      3.387588e-02   
     2.210289        3.383799e-02      0.000000e+00      0.000000e+00      3.383799e-02   
     2.277902        3.379733e-02      0.000000e+00      0.000000e+00      3.379733e-02   
     2.343418        3.375414e-02      0.000000e+00      0.000000e+00      3.375414e-02   
     2.406661        3.370868e-02      0.000000e+00      0.000000e+00      3.370868e-02   
     2.467459        3.366130e-02      0.000000e+00      0.000000e+00      3.366130e-02   
     2.525649        3.361244e-02      0.000000e+00      0.000000e+00      3.361244e-02   
     2.581075        3.356256e-02      0.000000e+00      0.000000e+00      3.356256e-02   
     2.633586        3.351217e-02      0.000000e+00      0.000000e+00      3.351217e-02   
     2.683041        3.346180e-02      0.000000e+00      0.000000e+00      3.346180e-02   
     2.729306        3.341204e-02      0.000000e+00      0.000000e+00      3.341204e-02   
     2.772258        3.336349e-02      0.000000e+00      0.000000e+00      3.336349e-02   
     2.811780        3.331674e-02      0.000000e+00      0.000000e+00      3.331674e-02   
     2.847765        3.327241e-02      0.000000e+00      0.000000e+00      3.327241e-02   
     2.880118        3.323110e-02      0.000000e+00      0.000000e+00      3.323110e-02   
     2.908749        3.319336e-02      0.000000e+00      0.000000e+00      3.319336e-02   
     2.933583        3.315970e-02      0.000000e+00      0.000000e+00      3.315970e-02   
     2.954553        3.313060e-02      0.000000e+00      0.000000e+00      3.313060e-02   
     2.971601        3.310648e-02      0.000000e+00      0.000000e+00      3.310648e-02   
     2.984682        3.308769e-02      0.000000e+00      0.000000e+00      3.308769e-02   
     2.993761        3.307450e-02      0.000000e+00      0.000000e+00      3.307450e-02   
     2.998815        3.306711e-02      0.000000e+00      0.000000e+00      3.306711e-02   
     3.004739        3.305839e-02      0.000000e+00      0.000000e+00      3.305839e-02   
     3.024957        3.302826e-02      0.000000e+00      0.000000e+00      3.302826e-02   
     3.061273        3.297261e-02      0.000000e+00      0.000000e+00      3.297261e-02   
     3.113597        3.288891e-02      0.000000e+00      0.000000e+00      3.288891e-02   
     3.181789        3.277336e-02      0.000000e+00      0.000000e+00      3.277336e-02   
     3.265666        3.262078e-02      0.000000e+00      0.000000e+00      3.262078e-02   
     3.365002        3.242450e-02      0.000000e+00      0.000000e+00      3.242450e-02   
     3.479529        3.217607e-02      0.000000e+00      0.000000e+00      3.217607e-02   
     3.608938        3.186499e-02      0.000000e+00      0.000000e+00      3.186499e-02   
     3.752880        3.147849e-02      0.000000e+00      0.000000e+00      3.147849e-02   
     3.910968        3.100098e-02      0.000000e+00      0.000000e+00      3.100098e-02   
     4.082775        3.041342e-02      0.000000e+00      0.000000e+00      3.041342e-02   
     4.267838        2.969176e-02      0.000000e+00      0.000000e+00      2.969176e-02   
     4.465657        2.880218e-02      0.000000e+00      0.000000e+00      2.880218e-02   
     4.675701        2.768734e-02      0.000000e+00      0.000000e+00      2.768734e-02   
     4.897402        2.709648e-02      0.000000e+00      0.000000e+00      2.709648e-02   
     5.130163        3.728173e-02      0.000000e+00      0.000000e+00      3.728173e-02   
     5.373356        8.560528e-02      0.000000e+00      0.000000e+00      8.560528e-02   
     5.626327        1.919520e-01      0.000000e+00      0.000000e+00      1.919520e-01   
     5.888392        3.121552e-01      0.000000e+00      0.000000e+00      3.121552e-01   
     6.158845        4.075801e-01      0.000000e+00      0.000000e+00      4.075801e-01   
     6.436958        3.599777e-01      0.000000e+00      0.000000e+00      3.599777e-01   
     6.721980        2.201508e-01      0.000000e+00      0.000000e+00      2.201508e-01   
     7.013143        1.034057e-01      0.000000e+00      0.000000e+00      1.034057e-01   
     7.309662        3.870650e-02      0.000000e+00      0.000000e+00      3.870650e-02   
     7.610739        1.518888e-02      0.000000e+00      0.000000e+00      1.518888e-02   
     7.915560        6.120405e-03      0.000000e+00      0.000000e+00      6.120405e-03   
     8.223305        2.376304e-03      0.000000e+00      0.000000e+00      2.376304e-03   
     8.533144        9.052452e-04      0.000000e+00      0.000000e+00      9.052452e-04   
     8.844241        3.872617e-04      0.000000e+00      0.000000e+00      3.872617e-04   
     9.155759        2.360619e-04      0.000000e+00      0.000000e+00      2.360619e-04   
     9.466856        2.025298e-04      0.000000e+00      0.000000e+00      2.025298e-04   
     9.776695        1.918033e-04      0.000000e+00      0.000000e+00      1.918033e-04   
    10.084440        1.756070e-04      0.000000e+00      0.000000e+00      1.756070e-04   
    10.389261        1.510383e-04      0.000000e+00      0.000000e+00      1.510383e-04   
    10.690338        1.224465e-04      0.000000e+00      0.000000e+00      1.224465e-04   
    10.986857        9.444572e-05      0.000000e+00      0.000000e+00      9.444572e-05   
    11.278020        6.993936e-05      0.000000e+00      0.000000e+00      6.993936e-05   
    11.563042        5.010447e-05      0.000000e+00      0.000000e+00      5.010447e-05   
    11.841155        3.494498e-05      0.000000e+00      0.000000e+00      3.494498e-05   
    12.111608        2.385436e-05      0.000000e+00      0.000000e+00      2.385436e-05   
    12.373673        1.601181e-05      0.000000e+00      0.000000e+00      1.601181e-05   
    12.626644        1.061351e-05      0.000000e+00      0.000000e+00      1.061351e-05   
    12.869837        6.975782e-06      0.000000e+00      0.000000e+00      6.975782e-06   
    13.102598        4.565480e-06      0.000000e+00      0.000000e+00      4.565480e-06   
    13.324299        2.988271e-06      0.000000e+00      0.000000e+00      2.988271e-06   
    13.534343        1.966110e-06      0.000000e+00      0.000000e+00      1.966110e-06   
    13.732162        1.307515e-06      0.000000e+00      0.000000e+00      1.307515e-06   
    13.917225        8.846615e-07      0.000000e+00      0.000000e+00      8.846615e-07   
    14.089032        6.134073e-07      0.000000e+00      0.000000e+00      6.134073e-07   
    14.247120        4.391170e-07      0.000000e+00      0.000000e+00      4.391170e-07   
    14.391062        3.267536e-07      0.000000e+00      0.000000e+00      3.267536e-07   
    14.520471        2.539566e-07      0.000000e+00      0.000000e+00      2.539566e-07   
    14.634998        2.066667e-07      0.000000e+00      0.000000e+00      2.066667e-07   
    14.734334        1.759191e-07      0.000000e+00      0.000000e+00      1.759191e-07   
    14.818211        1.558875e-07      0.000000e+00      0.000000e+00      1.558875e-07   
    14.886403        1.427958e-07      0.000000e+00      0.000000e+00      1.427958e-07   
    14.938727        1.343466e-07      0.000000e+00      0.000000e+00      1.343466e-07   
    14.975043        1.292099e-07      0.000000e+00      0.000000e+00      1.292099e-07   
    14.995261        1.267441e-07      0.000000e+00      0.000000e+00      1.267441e-07   
