#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        4.232684e+07      4.232924e+07     -2.485433e+03      8.929461e+01   
     0.001185          0.009274        1.635400e+07      1.635540e+07     -1.481388e+03      7.958293e+01   
     0.001185          0.022740        3.896373e+06      3.897095e+06     -7.901256e+02      6.868247e+01   
     0.001185          0.042083        2.234460e+06      2.235006e+06     -6.024022e+02      5.678403e+01   
     0.001185          0.067187        1.292415e+06      1.292828e+06     -4.603414e+02      4.666292e+01   
     0.001185          0.097901        8.223923e+05      8.227238e+05     -3.707941e+02      3.929761e+01   
     0.001185          0.134040        5.642747e+05      5.645437e+05     -3.025298e+02      3.359940e+01   
     0.001185          0.175388        4.027396e+05      4.029699e+05     -2.595028e+02      2.915781e+01   
     0.001185          0.221694        2.722437e+05      2.724317e+05     -2.133706e+02      2.542913e+01   
     0.001185          0.272682        2.065747e+05      2.067381e+05     -1.858729e+02      2.246269e+01   
     0.001185          0.328043        1.546711e+05      1.548121e+05     -1.608452e+02      1.983400e+01   
     0.001185          0.387446        1.141210e+05      1.142418e+05     -1.381714e+02      1.738382e+01   
     0.001185          0.450533        9.744065e+04      9.755295e+04     -1.276809e+02      1.538393e+01   
     0.001185          0.516924        7.011646e+04      7.021098e+04     -1.083199e+02      1.380728e+01   
     0.001185          0.586221        5.906076e+04      5.914790e+04     -9.942038e+01      1.228164e+01   
     0.001185          0.658006        4.126101e+04      4.133346e+04     -8.311064e+01      1.066161e+01   
     0.001185          0.731848        3.419908e+04      3.426507e+04     -7.567137e+01      9.676083e+00   
     0.001185          0.807302        2.817401e+04      2.823402e+04     -6.868978e+01      8.670828e+00   
     0.001185          0.883916        2.306036e+04      2.311478e+04     -6.215136e+01      7.733080e+00   
     0.001185          0.961228        1.874433e+04      1.879356e+04     -5.604156e+01      6.816081e+00   
     0.001185          1.038772        1.512327e+04      1.516758e+04     -5.034587e+01      6.035821e+00   
     0.001185          1.116084        1.210468e+04      1.214432e+04     -4.504975e+01      5.405226e+00   
     0.001185          1.192698        9.605448e+03      9.640827e+03     -4.013866e+01      4.759806e+00   
     0.001185          1.268152        7.551603e+03      7.583014e+03     -3.559809e+01      4.186671e+00   
     0.001185          1.341994        5.877234e+03      5.905016e+03     -3.141350e+01      3.631634e+00   
     0.001185          1.413779        4.524141e+03      4.548553e+03     -2.757036e+01      3.157969e+00   
     0.001185          1.483076        3.440994e+03      3.462327e+03     -2.405414e+01      2.720660e+00   
     0.001185          1.549467        3.440813e+03      3.462327e+03     -2.405414e+01      2.539817e+00   
     0.001185          1.612554        2.582843e+03      2.601438e+03     -2.085031e+01      2.254936e+00   
     0.001185          1.671957        1.910818e+03      1.926831e+03     -1.794434e+01      1.931296e+00   
     0.001185          1.727318        1.910595e+03      1.926831e+03     -1.794434e+01      1.708693e+00   
